gene_name,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,sig_PAS_count,UTR_type,internal_to_UTR_shift,is_significant,pA_type,condition
PPP4R2,PAS9812_AATAAA_0.25,3.7277320705081135e-4,7.711205446936931e-5,17.73764857126571,1,2.5355839285923905e-5,3.303468571455881e-4,0.4114131813926313,0.5456659529763249,0.1342527715836936,chr3,73069196,73069197,+,0.4785395671844781,2,TUTR,NA,TRUE,distal pA,ADMAi
PPP6R2,PAS51216_AATAAA_0.3,0.04411753981557789,0,6.028111849898323,1,0.0140797864490323,0.06143077004991077,0.4747565322250124,0.6133835194858788,0.13862698726086636,chr22,50445086,50445087,+,0.5440700258554456,2,MIXED,NA,TRUE,distal pA,ADMAi
PRDX6,PAS1856_AATAAA_0.2,5.270097708915402e-17,0,78.19504423736362,1,9.335243039013588e-19,1.1756947022701558e-16,0.3387602429877632,0.4806566666042282,0.14189642361646504,chr1,173488805,173488806,+,0.4097084547959957,2,TUTR,NA,TRUE,distal pA,ADMAi
PRKCA,PAS43267_AATAAA_0.05,5.751908237419026e-7,1.2995304018059986e-8,35.845009809960175,1,2.136545592132666e-9,7.385657443365829e-8,0.6166343910647011,0.283641473694773,-0.3329929173699281,chr17,66810741,66810742,+,0.45013793237973704,2,ALE,NA,TRUE,distal pA,ADMAi
PRR12,PAS47124_APA_0.2,3.6676759965471835e-8,0.009098241932358232,8.812543755273964,1,0.002991666631226457,0.018588728381446328,0.15323883806762703,0.050315981349561285,-0.10292285671806577,chr19,49625859,49625860,+,0.10177740970859415,2,iAPA,-0.31470616595443524,TRUE,distal pA,ADMAi
PRRC2B,PAS25656_AATAAA_0.3,5.2930469738081646e-8,8.938134622078214e-10,41.06896877222243,1,1.469510224781987e-10,6.3676805233209e-9,0.3800559010546822,0.5451680832123444,0.16511218215766227,chr9,131500191,131500192,+,0.46261199213351334,2,TUTR,NA,TRUE,distal pA,ADMAi
PRSS23,PAS30370_AATAAA_0.25,7.756455093251438e-4,0,14.746699888709372,1,1.22962558414897e-4,0.0012961926862570838,0.10640622104421782,0.2540504807684308,0.1476442597242129,chr11,86811228,86811229,+,0.1802283509063243,2,TUTR,NA,TRUE,distal pA,ADMAi
PSEN1,PAS36918_AATAAA_0.1,2.3055070962927017e-5,0,22.226648271726845,1,2.422875870769049e-6,4.191088735171265e-5,0.16556198831721958,0.34954191472981594,0.1839799264125964,chr14,73223689,73223690,+,0.25755195152351773,2,TUTR,NA,TRUE,distal pA,ADMAi
PSMG4,PAS17280_AATAAA_0.25,0.008493192205345931,0.015032243321336684,7.900221765765536,1,0.004942873697057568,0.02746381009799581,0.1062098484378834,0.22600577157643376,0.11979592313855036,chr6,3272847,3272848,+,0.16610781000715857,2,iAPA,-0.3034853068273988,TRUE,distal pA,ADMAi
PSORS1C1,PAS17593_AATAAA_0.05,1.5001376693343698e-4,0,18.22937385037324,1,1.958351795186428e-5,2.631008375616651e-4,0.58533515986674,0.8746012939271134,0.2892661340603734,chr6,31140036,31140037,+,0.7299682268969268,2,iAPA,0.5785322681207468,TRUE,distal pA,ADMAi
PTEN,PAS27525_APA_0.25,0.002122308156638716,9.7159857684513e-5,20.367803274051766,1,6.389583972166991e-6,9.878397733279852e-5,0.30224897297147146,0.4445508663781464,0.14230189340667493,chr10,87968753,87968754,+,0.3733999196748089,2,TUTR,NA,TRUE,distal pA,ADMAi
PTGFRN,PAS1404_ATTAAA_0.3,6.346308055565987e-4,0,15.16908256746774,1,9.82998009076586e-5,0.001072977451772598,0.59659559512878,0.7613142333845445,0.1647186382557645,chr1,116990349,116990350,+,0.6789549142566622,2,TUTR,NA,TRUE,distal pA,ADMAi
PTPDC1,PAS25174_AATAAA_0.25,0.016285262055660964,0,8.196919352335044,1,0.004196157877100802,0.02421448446978641,0.7902398650672889,0.9212439614879044,0.1310040964206155,chr9,94109851,94109852,+,0.8557419132775967,2,TUTR,NA,TRUE,distal pA,ADMAi
PTPN12,PAS20578_ATTAAA_0.05,0.002374475181774944,0,12.356299168972328,1,4.3950104201096737e-4,0.003794260835309432,0.5025501983127825,0.647537248175461,0.14498704986267852,chr7,77640068,77640069,+,0.5750437232441217,2,iAPA,0.28997409972535704,TRUE,distal pA,ADMAi
PWWP3A,PAS46031_ATTAAA_0.2,4.169459210551845e-33,1.793236575049631e-18,80.47219540495462,1,2.948243222897168e-19,3.9683353780195875e-17,0.6044083861263498,0.17765580748385132,-0.4267525786424985,chr19,1376949,1376950,+,0.3910320968051006,2,ALE,NA,TRUE,distal pA,ADMAi
RAB31,PAS45179_AATAAA_0.1,0.03325643053638806,0,6.626153489002036,1,0.010049204225794106,0.04747086251517918,0.9143637518452028,0.7647457308205293,-0.1496180210246736,chr18,9862549,9862550,+,0.8395547413328661,2,iAPA,-0.2992360420493472,TRUE,distal pA,ADMAi
RAB4A,PAS2395_AATAAA_0.3,4.947002102001129e-4,1.381015880340866e-4,17.947759647689054,1,2.2705150935345135e-5,3.0053972375144e-4,0.07458372289276283,0.19825767429315344,0.1236739514003906,chr1,229305500,229305501,+,0.13642069859295813,2,TUTR,NA,TRUE,distal pA,ADMAi
RALA,PAS20312_AATAAA_0.25,1.3697809558919755e-6,4.6053182569708193e-8,32.0348531619984,1,1.514312002031637e-8,4.3367318185842214e-7,0.2691613691118564,0.40169473236822856,0.13253336325637216,chr7,39708115,39708116,+,0.33542805074004245,2,TUTR,NA,TRUE,distal pA,ADMAi
RALBP1,PAS45175_ATTAAA_0.35,1.1445625220534979e-10,4.717806075960965e-6,23.08332805015789,1,1.5513000330154466e-6,2.838470476722231e-5,0.5330730583049409,0.2632368135030825,-0.2698362448018584,chr18,9538106,9538107,+,0.3981549359040117,2,ALE,NA,TRUE,distal pA,ADMAi
RAP1GDS1,PAS13076_AATAAA_0.25,5.630078423952882e-4,0.0012280359941556024,12.514524870552124,1,4.038004630976073e-4,0.00353505270317634,0.2584741139821584,0.4344813909616209,0.17600727697946256,chr4,98443856,98443857,+,0.34647775247188967,2,TUTR,NA,TRUE,distal pA,ADMAi
RBFA,PAS45525_AATAAA_0.45,3.0139949154453044e-4,0,16.725148346615697,1,4.320448204188491e-5,5.265714347787399e-4,0.02690505663385989,0.17352633659136263,0.14662127995750274,chr18,80050645,80050646,+,0.10021569661261126,2,TUTR,NA,TRUE,distal pA,ADMAi
RBM14,PAS30101_APA_0.15,1.8552441885729537e-4,0,17.786247087727133,1,2.471633743335507e-5,3.2338459475378785e-4,0.25158598877404215,0.411087215333628,0.15950122655958587,chr11,66629933,66629934,+,0.3313366020538351,2,TUTR,NA,TRUE,distal pA,ADMAi
RBM33,PAS21172_AATAAA_0.1,9.894946415020524e-5,4.083486455164547e-5,18.948818207099976,1,1.3427242601158804e-5,1.892467910069084e-4,0.3840137470237736,0.6633502557830602,0.27933650875928656,chr7,155781478,155781479,+,0.5236820014034169,2,TUTR,NA,TRUE,distal pA,ADMAi
RBMS3,PAS9346_AATAAA_0.25,0.03577272048606434,0,6.4685135884019616,1,0.010980233192560878,0.05043085989229922,0.5303034811913997,0.9199713404312954,0.38966785923989566,chr3,30010383,30010384,+,0.7251374108113475,2,TUTR,NA,TRUE,distal pA,ADMAi
RBPMS,PAS22743_AATAAA_0.45,0.0018866555321586933,2.155702795438144e-4,15.787120075922758,1,7.088340987083744e-5,8.098382572829471e-4,0.19614960424893133,0.05277721053764393,-0.14337239371128743,chr8,30570756,30570757,+,0.12446340739328762,2,ALE,NA,TRUE,distal pA,ADMAi
RCCD1,PAS39022_AATAAA_0.35,0.01661853680328705,0,8.143486450900582,1,0.004321611163343626,0.024713358011699143,0.11339932475208991,0.2210004337850462,0.10760110903295628,chr15,90963122,90963123,+,0.16719987926856805,2,TUTR,NA,TRUE,distal pA,ADMAi
RCL1,PAS24788_ATTAAA_0.35,7.41503609168988e-5,0,19.734879285312445,1,8.896277299645793e-6,1.314963815546821e-4,0.3071151122751711,0.5797114152397642,0.27259630296459314,chr9,4861064,4861065,+,0.44341326375746765,2,TUTR,NA,TRUE,distal pA,ADMAi
RER1,PAS71_AATAAA_0.25,3.371162524705959e-15,5.750051722570298e-15,64.54117402691554,1,9.453605429560724e-16,8.483035272125824e-14,0.09044400373585436,0.2713248634977028,0.1808808597618484,chr1,2405434,2405435,+,0.18088443361677858,2,TUTR,NA,TRUE,distal pA,ADMAi
REST,PAS12876_AATAAA_0.2,0.0014782765051444535,3.1053199688791327e-4,15.09731270792554,1,1.0210854140002983e-4,0.0011094901854647036,0.6601902633877584,0.8280818999704372,0.1678916365826788,chr4,56935842,56935843,+,0.7441360816790978,2,TUTR,NA,TRUE,distal pA,ADMAi
RETREG2,PAS6992_AATAAA_0.45,2.826002536619669e-12,5.063890314364745e-9,36.330819122188586,1,1.665098794943692e-9,5.917420403945107e-8,0.12319023092009285,0.2937642782223425,0.17057404730224968,chr2,219185472,219185473,+,0.20847725457121768,2,TUTR,NA,TRUE,distal pA,ADMAi
RIC8B,PAS33203_AATAAA_0.15,2.448220584232103e-6,7.037093674936226e-7,28.091780528561003,1,1.1569618880570201e-7,2.7531857702979e-6,0.7678014328987534,0.38569974926803846,-0.3821016836307149,chr12,106887281,106887282,+,0.5767505910833959,2,iAPA,-0.6039904618494003,TRUE,distal pA,ADMAi
RIN2,PAS48866_APA_0,1.1845108167648052e-14,1.6737282530950964e-10,45.1398858285902,1,1.834507150484801e-11,9.145357868713121e-10,0.8451727669961556,0.6223033472034167,-0.2228694197927389,chr20,20002455,20002456,+,0.7337380570997862,2,ALE,NA,TRUE,distal pA,ADMAi
RLIG1,PAS33044_AATAAA_0.2,1.262988290685747e-4,0,18.60568433702815,1,1.6074054607566443e-5,2.2269067510460037e-4,0.3700706173806248,0.6276290025634184,0.2575583851827936,chr12,88050158,88050159,+,0.49884980997202155,2,TUTR,NA,TRUE,distal pA,ADMAi
RND2,PAS42846_AATAAA_0.15,2.8506064648537237e-5,0,21.778956243750144,1,3.0593737141404203e-6,5.119399557710031e-5,0.04497882680862486,0.17727086399920255,0.1322920371905777,chr17,43032039,43032040,+,0.11112484540391371,2,TUTR,NA,TRUE,distal pA,ADMAi
RNF114,PAS49209_AATAAA_0.25,2.9738258407683344e-15,0,69.85760658951222,1,6.374381081730279e-17,6.795973810700162e-15,0.4764825111916846,0.7469046811178003,0.2704221699261157,chr20,49953882,49953883,+,0.6116935961547425,2,TUTR,NA,TRUE,distal pA,ADMAi
RNF2,PAS1987_APA_0.3,0.0014809260314489975,1.8706114612197485e-4,16.055610954404074,1,6.150909076859816e-5,7.168072396063473e-4,0.35218686465030924,0.5278764233753055,0.17568955872499625,chr1,185102173,185102174,+,0.44003164401280737,2,TUTR,NA,TRUE,distal pA,ADMAi
RNFT2,PAS33335_AATAAA_0.1,3.3169573365607955e-14,0,64.82242310824586,1,8.196113692603333e-16,7.447742805228076e-14,0.2569643448234977,0.5153554415515769,0.25839109672807914,chr12,116853628,116853629,+,0.3861598931875373,2,MIXED,NA,TRUE,distal pA,ADMAi
RPF2,PAS18201_AATAAA_0.2,6.068682659248318e-12,1.2560934410929183e-11,49.42109386080119,1,2.0651312975396373e-12,1.1765785085664982e-10,0.0479279424786373,0.17301157799374522,0.12508363551510793,chr6,111028261,111028262,+,0.11046976023619126,2,TUTR,NA,TRUE,distal pA,ADMAi
RPL15,PAS9310_AATAAA_0.4,4.89798927932027e-30,0,139.37564510526136,1,3.645422208484869e-32,1.3306408929140704e-29,0.1714539509332027,0.32532550115137915,0.15387155021817644,chr3,23920838,23920839,+,0.24838972604229093,2,MIXED,NA,TRUE,distal pA,ADMAi
RPP30,PAS27555_APA_0.15,2.20965682268778e-4,4.246873459618405e-6,25.956972604748444,1,3.491122161468092e-7,7.416904767596916e-6,0.1244830860855074,0.2441001478483829,0.11961706176287554,chr10,90906063,90906064,+,0.18429161696694515,2,ALE,NA,TRUE,distal pA,ADMAi
RPTOR,PAS43509_APA_0.05,1.327167135735674e-37,1.9430944742113769e-25,115.60230256358544,1,5.8084057667770866e-27,1.563622832416392e-24,0.5895630140463994,0.1994560537213802,-0.3901069603250192,chr17,80966366,80966367,+,0.3945095338838898,2,iAPA,-0.5497965240600545,TRUE,distal pA,ADMAi
RRP15,PAS2246_AATAAA_0.2,0.006612700882710293,8.870697259832361e-4,13.12305135014958,1,2.9168458241991195e-4,0.002713485601293833,0.1074364102959624,0.23629078096417988,0.12885437066821748,chr1,218337978,218337979,+,0.17186359563007114,2,TUTR,NA,TRUE,distal pA,ADMAi
RTN3,PAS29948_AATAAA_0.35,1.0389274750925554e-18,1.6662269536425654e-20,89.7230637407265,1,2.7394279105361914e-21,4.469418142523288e-19,0.551605506838216,0.7483718470197416,0.1967663401815256,chr11,63759884,63759885,+,0.6499886769289788,2,TUTR,NA,TRUE,distal pA,ADMAi
RUNDC1,PAS42840_None_0.25,0.0018720277256885085,0,12.876588269293734,1,3.3271823525939635e-4,0.0030195617001881,0.5059325933156085,0.7838683597785167,0.2779357664629082,chr17,42993682,42993683,+,0.6449004765470625,2,TUTR,NA,TRUE,distal pA,ADMAi
SAMD8,PAS27428_AATAAA_0.3,0.02025683955072525,0.005853067058252753,9.620098226665732,1,0.001924594392926516,0.01288407362327182,0.7032590082993941,0.8583482713887444,0.15508926308935023,chr10,75182121,75182122,+,0.7808036398440692,2,MIXED,NA,TRUE,distal pA,ADMAi
SANBR,PAS5698_AATAAA_0.35,0.02164267675903404,0,7.576642133408256,1,0.0059129486585886406,0.031559172815703834,0.441994498342861,0.7418429552702706,0.2998484569274096,chr2,61124275,61124276,+,0.5919187268065658,2,ALE,NA,TRUE,distal pA,ADMAi
SCD,PAS27683_AATAAA_0.15,5.139480916262549e-6,2.345238177113267e-7,28.87719115170694,1,7.711567629120581e-8,1.90236335006576e-6,0.6297285210773484,0.7330591310695147,0.10333060999216626,chr10,100364824,100364825,+,0.6813938260734316,2,TUTR,NA,TRUE,distal pA,ADMAi
SDHAF4,PAS17984_AATAAA_0.35,0.007786239032064707,0.0033124027017568344,11.956437412336529,1,5.445889824487085e-4,0.004545840436440071,0.4424269584233264,0.604558789276063,0.16213183085273658,chr6,70589562,70589563,+,0.5234928738496947,2,TUTR,NA,TRUE,distal pA,ADMAi
SEC22A,PAS10075_APA_0.25,3.056247764810266e-5,0.008349382691310527,8.969372868318715,1,0.002745428157949532,0.017369430320094335,0.06515074778540786,0.1719248015331325,0.10677405374772464,chr3,123274130,123274131,+,0.11853777465927018,2,iAPA,0.23785382416417455,TRUE,distal pA,ADMAi
SEC23IP,PAS27922_AATAAA_0.15,0.002403887040150807,0.0010568685184795116,14.09550254961414,1,1.7375874942849367e-4,0.0017502658688924417,0.2564992430181291,0.4057528231618395,0.14925358014371043,chr10,119942144,119942145,+,0.33112603308998434,2,TUTR,NA,TRUE,distal pA,ADMAi
SEC61A2,PAS26938_AATAAA_0.15,1.0846578668514156e-4,0.007255893702194167,9.226118343012333,1,0.0023858691854937355,0.015457905769793348,0.057050026738827087,0.16397653152818747,0.1069265047893604,chr10,12169956,12169957,+,0.11051327913350728,2,ALE,NA,TRUE,distal pA,ADMAi
SEH1L,PAS45220_AATAAA_0.15,0.0018491873262154784,0,12.905171879274349,1,3.2767544211392336e-4,0.0029802496939376508,0.5700654652168963,0.44301379630454357,-0.1270516689123527,chr18,12987533,12987534,+,0.50653963076072,2,MIXED,NA,TRUE,distal pA,ADMAi
SENP2,PAS10607_AATAAA_0.1,4.6692765206686443e-7,6.557532981956404e-9,37.17820971179526,1,1.0781177699569587e-9,3.9621747941626395e-8,0.2548579290207608,0.5066264593906218,0.251768530369861,chr3,185633549,185633550,+,0.38074219420569133,2,TUTR,NA,TRUE,distal pA,ADMAi
SERPINB8,PAS45481_AATAAA_0.3,0.02993460355943183,0,6.85928413893771,1,0.008818187026513187,0.04283005769124673,0.4406192322325635,0.6114538310610377,0.17083459882847418,chr18,63989372,63989373,+,0.5260365316468005,2,ALE,NA,TRUE,distal pA,ADMAi
SERPINE1,PAS20775_AATAAA_0.4,2.0621605716482478e-39,3.254525554220373e-42,188.96426217181943,1,5.350734555874372e-43,2.451774880751286e-40,0.5582985815447321,0.2585540766745419,-0.2997445048701902,chr7,101139244,101139245,+,0.408426329109637,2,TUTR,NA,TRUE,distal pA,ADMAi
SETD1B,PAS33456_APA_0.15,8.876962230169063e-14,3.2948514129474634e-8,34.03353561551921,1,5.4170339172379765e-9,1.7257580242845718e-7,0.8833652212894605,0.7345435333957028,-0.14882168789375771,chr12,121832652,121832653,+,0.8089543773425816,2,iAPA,-0.26844227228743844,TRUE,distal pA,ADMAi
SH3BP2,PAS12501_ATTAAA_0.2,3.5536049559398814e-5,2.200492265291239e-6,24.5513356878696,1,7.235616871134783e-7,1.4375114846564452e-5,0.2551060061102304,0.47189965680705126,0.21679365069682088,chr4,2841094,2841095,+,0.3635028314586408,2,MIXED,NA,TRUE,distal pA,ADMAi
SH3BP4,PAS7139_APA_0.2,1.9768903478676656e-5,0,22.568802216731854,1,2.0275043907127445e-6,3.614597231654774e-5,0.9514936971665144,0.5,-0.45149369716651433,chr2,235055645,235055646,+,0.7257468485832572,2,iAPA,-0.9029873943330284,TRUE,distal pA,ADMAi
SIDT2,PAS30559_AATAAA_0.05,0.014681492067040974,0,8.424462211615264,1,0.0037020612625146775,0.021939348197445262,0.5438858386843892,0.3563638621422844,-0.18752197654210484,chr11,117197440,117197441,+,0.45012485041333683,2,ALE,NA,TRUE,distal pA,ADMAi
SIK2,PAS30509_AATAAA_0.25,1.669081271170899e-4,1.306577617294956e-4,18.053236273106226,1,2.148131852191544e-5,2.864922058815004e-4,0.4588658461321325,0.15983194589988048,-0.299033900232252,chr11,111730850,111730851,+,0.30934889601600646,2,TUTR,NA,TRUE,distal pA,ADMAi
SIPA1L3,PAS46760_AATAAA_0.2,3.725332798566573e-31,1.4140032807105242e-15,69.11279804066726,1,9.298997460820327e-17,9.581971737618495e-15,0.4152630039077192,0.20906603843345076,-0.2061969654742684,chr19,38208365,38208366,+,0.31216452117058496,2,iAPA,-0.37196030660260504,TRUE,distal pA,ADMAi
SIRT5,PAS17361_AATAAA_0.4,4.482413869771446e-4,0.005193594156878031,9.839813871347816,1,0.0017077477660826985,0.011720221762382728,0.8295887571185839,0.702826582785173,-0.12676217433341097,chr6,13612287,13612288,+,0.7662076699518785,2,ALE,NA,TRUE,distal pA,ADMAi
SLC25A26,PAS9782_AATAAA_0.35,2.308115900006122e-4,0.01503754608054233,7.899583795378021,1,0.0049446173402676406,0.02746641192674849,0.1300377702333062,0.2627428642714412,0.13270509403813502,chr3,66378918,66378919,+,0.19639031725237371,2,TUTR,NA,TRUE,distal pA,ADMAi
SLC30A5,PAS14903_AATAAA_0.45,9.477155388676766e-4,0.01335508411098124,8.114444227137938,1,0.004391393391062453,0.02505246306487973,0.5730139967909519,0.682161883194795,0.1091478864038431,chr5,69130262,69130263,+,0.6275879399928734,2,ALE,NA,TRUE,distal pA,ADMAi
SLC35C1,PAS29795_AATAAA_0.05,0.02101488212876494,0,7.641954480163349,1,0.005702609425534882,0.03068750539438261,0.5701442258210685,0.3776851564033903,-0.1924590694176782,chr11,45813014,45813015,+,0.4739146911122294,2,TUTR,NA,TRUE,distal pA,ADMAi
SLC37A1,PAS50282_AATAAA_0.4,0.04371571346898311,0,6.049212173886019,1,0.013912503036126051,0.06081178514024978,0.9010480082820176,0.6790496698237597,-0.221998338458258,chr21,42581429,42581430,+,0.7900488390528886,2,iAPA,-0.4439966769165158,TRUE,distal pA,ADMAi
SLC48A1,PAS32506_AATAAA_0.15,0.02785254643060014,0,7.018310007891614,1,0.008068034437920197,0.040229958243817865,0.18044987511425717,0.31923164415015337,0.13878176903589623,chr12,47782749,47782750,+,0.24984075963220526,2,MIXED,NA,TRUE,distal pA,ADMAi
SLCO4A1,PAS49334_APA_0.15,4.32541296804805e-255,6.35760826848413e-178,812.4776589043449,1,1.0452483376809652e-178,5.627617050074317e-175,0.8939943406860281,0.20945657257096983,-0.6845377681150583,chr20,62672285,62672286,+,0.551725456628499,2,iAPA,-1.188057337322486,TRUE,distal pA,ADMAi
SMARCA5,PAS13290_AATAAA_0.15,0.02290692509446292,0,7.44654424298642,1,0.006355836316772682,0.03348319249462243,0.4038718632452021,0.525351494253512,0.12147963100830994,chr4,143554368,143554369,+,0.46461167874935705,2,TUTR,NA,TRUE,distal pA,ADMAi
SMC3,PAS27825_ATTAAA_0.25,1.2877120174381094e-4,8.240452923033169e-6,22.0119300253009,1,2.7096100784430294e-6,4.602063300421852e-5,0.4974073493652755,0.6211289204715278,0.12372157110625231,chr10,110604631,110604632,+,0.5592681349184017,2,iAPA,0.24216251854618703,TRUE,distal pA,ADMAi
SMC5,PAS25046_AATAAA_0.1,0.006181278790756998,0.004655065373306638,12.077925981311637,1,5.102232514455872e-4,0.004305708441666209,0.604503254774617,0.759533070951532,0.15502981617691505,chr9,70354872,70354873,+,0.6820181628630745,2,TUTR,NA,TRUE,distal pA,ADMAi
SMIM10L1,PAS32184_AATAAA_0.3,1.995930003696577e-27,2.7796226543478133e-10,44.14671007824654,1,3.046634138857954e-11,1.464560553893859e-9,0.09457155887569133,0.19870026337711355,0.10412870450142224,chr12,11173132,11173133,+,0.14663591112640245,2,TUTR,NA,TRUE,distal pA,ADMAi
SNAP29,PAS50736_AATAAA_0.25,0.001447930239566512,1.720221765804039e-4,16.214350477122935,1,5.656400536857877e-5,6.671207117293058e-4,0.2051716883995243,0.3735024711292702,0.16833078272974594,chr22,20891210,20891211,+,0.28933707976439726,2,TUTR,NA,TRUE,distal pA,ADMAi
SNX33,PAS38830_ATTAAA_0.1,0.004857614109143853,0,10.838285724182017,1,9.942273593439711e-4,0.007531368417457533,0.10173896254373747,0.2579399731819091,0.1562010106381716,chr15,75662249,75662250,+,0.1798394678628233,2,TUTR,NA,TRUE,distal pA,ADMAi
SP100,PAS7062_AATAAA_0.3,2.3770155904512567e-8,7.49451906647605e-7,29.3121453141398,1,6.160833811344745e-8,1.5445834337732292e-6,0.05951511614475461,0.21460846300342884,0.15509334685867424,chr2,230531582,230531583,+,0.13706178957409174,2,iAPA,-0.2730988149014681,TRUE,distal pA,ADMAi
SP140L,PAS7056_ATTAAA_0.3,0.026015746167885885,0,7.165714085487252,1,0.007431010350373321,0.03776173641010037,0.5960282361059539,0.7323684728581638,0.13634023675220985,chr2,230403729,230403730,+,0.6641983544820589,2,iAPA,0.2726804735044197,TRUE,distal pA,ADMAi
SPAG1,PAS23230_None_0.2,4.4301960952147317e-11,0,49.83961326910185,1,1.6684126407998321e-12,9.581582568604048e-11,0.9386748150035548,0.6123211317551283,-0.3263536832484265,chr8,100241901,100241902,+,0.7754979733793415,2,ALE,NA,TRUE,distal pA,ADMAi
SPIDR,PAS22888_AATAAA_0.25,2.506819499732957e-8,2.315855564787149e-4,17.735598810711963,1,2.538317427118592e-5,3.305030478260338e-4,0.6772211501966267,0.4458654757045855,-0.2313556744920412,chr8,47735910,47735911,+,0.5615433129506061,2,iAPA,-0.41686614352968676,TRUE,distal pA,ADMAi
SPPL2B,PAS46069_ATTAAA_0.15,0.01389623268663355,0,8.550429385016514,1,0.003454407351395956,0.020827020358248405,0.18537306987998903,0.33090049275655176,0.14552742287656273,chr19,2354798,2354799,+,0.2581367813182704,2,TUTR,NA,TRUE,distal pA,ADMAi
SPRED1,PAS38281_ATTAAA_0.25,4.996031538082974e-13,0.008549156613888546,10.948015623573156,1,9.370391465753596e-4,0.0071866364176093114,0.5658120769556056,0.4496876200309272,-0.11612445692467847,chr15,38354048,38354049,+,0.5077498484932664,2,iAPA,-0.23971101717722348,TRUE,distal pA,ADMAi
SRSF6,PAS49088_AATAAA_0.2,4.3709090660313425e-9,5.802535479235428e-8,31.586023594527436,1,1.9079786950924477e-8,5.295132625967905e-7,0.536884392059893,0.7096353909636055,0.17275099890371248,chr20,43463601,43463602,+,0.6232598915117493,2,ALE,NA,TRUE,distal pA,ADMAi
STK11,PAS46018_AATAAA_0.05,0.001600819029657594,1.7244440769455485e-4,16.20970626891085,1,5.670284260155875e-5,6.68026487017051e-4,0.5796989612495889,0.7265247425665954,0.14682578131700652,chr19,1228429,1228430,+,0.6531118519080921,2,ALE,NA,TRUE,distal pA,ADMAi
STK38L,PAS32366_AATAAA_0.35,1.303709987490096e-4,0.001306313208899737,13.69724151668106,1,2.147697140860017e-4,0.0020858300721055376,0.150754465971363,0.330204289427654,0.179449823456291,chr12,27325954,27325955,+,0.2404793776995085,2,TUTR,NA,TRUE,distal pA,ADMAi
STT3B,PAS9353_AATAAA_0.15,2.0683759688790385e-7,0,32.25125300889704,1,1.3546969727698377e-8,3.958582633049012e-7,0.828995018836149,0.9370308994434192,0.1080358806072702,chr3,31637615,31637616,+,0.8830129591397842,2,TUTR,NA,TRUE,distal pA,ADMAi
STX3,PAS29883_AATAAA_0.15,0.02566637185089591,0,7.195493585652287,1,0.007308688501155683,0.03728972176282606,0.05617075472290245,0.26035781879835973,0.20418706407545728,chr11,59805876,59805877,+,0.1582642867606311,2,TUTR,NA,TRUE,distal pA,ADMAi
SULT1C2,PAS6119_AATAAA_0.3,0.0020041119922492947,0.007854936115168796,9.080959370297194,1,0.0025828451739219813,0.01650078720426692,0.1300916794433093,0.3765618807922057,0.24647020134889644,chr2,108309913,108309914,+,0.2533267801177575,2,TUTR,NA,TRUE,distal pA,ADMAi
TAF3,PAS26907_AATAAA_0.1,3.3763777174523663e-6,5.0714997036258977e-5,19.858753578268534,1,8.338004499337308e-6,1.2409624388232777e-4,0.2761679816487035,0.4644985774799848,0.1883305958312813,chr10,8016629,8016630,+,0.37033327956434414,2,TUTR,NA,TRUE,distal pA,ADMAi
TAOK2,PAS40455_AATAAA_0.2,1.6659313051281442e-6,0,27.81247679130865,1,1.336613535969142e-7,3.145935421926934e-6,0.6517724302298505,0.8203717443710866,0.16859931414123608,chr16,29992259,29992260,+,0.7360720873004686,2,ALE,NA,TRUE,distal pA,ADMAi
TATDN3,PAS2217_AATAAA_0.4,1.2148228446115475e-5,0,23.631929982946303,1,1.1663601291672226e-6,2.215055709148616e-5,0.22771823648054668,0.6136326907148197,0.38591445423427306,chr1,212816618,212816619,+,0.4206754635976832,2,TUTR,NA,TRUE,distal pA,ADMAi
TBRG1,PAS30669_AATAAA_0.25,2.0478461920137703e-4,0.0021390156598460734,11.480381085596036,1,7.033470664781149e-4,0.005654080785245496,0.05145953444335116,0.15642760153560342,0.10496806709225226,chr11,124635388,124635389,+,0.10394356798947729,2,TUTR,NA,TRUE,distal pA,ADMAi
TCAIM,PAS9508_AATAAA_0.15,4.528003654676165e-9,5.771583431896527e-10,42.71700265724212,1,6.326003672253365e-11,2.929823980336526e-9,0.40740735813935175,0.10964939718779965,-0.2977579609515521,chr3,44409446,44409447,+,0.2585283776635757,2,iAPA,-0.42241787109921447,TRUE,distal pA,ADMAi
TCEANC2,PAS882_APA_0.35,7.21304838553789e-4,0,14.90326571873402,1,1.1316690977012408e-4,0.001207066555743716,0.25584452236852595,0.08807697259725489,-0.16776754977127106,chr1,54097289,54097290,+,0.17196074748289042,2,iAPA,-0.3355350995425421,TRUE,distal pA,ADMAi
TCF12,PAS38588_AATAAA_0.25,0.020962794173843776,0.0040689992991331855,10.28940726359906,1,0.0013379606209861874,0.009607975969842792,0.0606319002156934,0.1699509000484685,0.1093189998327751,chr15,57289850,57289851,+,0.11529140013208095,2,TUTR,NA,TRUE,distal pA,ADMAi
TCF21,PAS18314_AATAAA_0.15,0.035309863289375194,0,6.494294893476763,1,0.010822120945642085,0.04992827692488173,0.14470071012928398,0.03772628012290091,-0.10697443000638308,chr6,133895536,133895537,+,0.09121349512609245,2,ALE,NA,TRUE,distal pA,ADMAi
