gene_symbol,feature_id,chr,start,end,window_start,window_end,strand,padj_24hrs,change_in_usage_24hrs,padj_48hrs,change_in_usage_48hrs,padj_72hrs,change_in_usage_72hrs,padj_96hrs,change_in_usage_96hrs,padj_GP2D,change_in_usage_GP2D,padj_H838,change_in_usage_H838,padj_HCT116 p53 -/-,change_in_usage_HCT116 p53 -/-,padj_HCT116 p53 +/+,change_in_usage_HCT116 p53 +/+,padj_LU99,change_in_usage_LU99,padj_MCF7,change_in_usage_MCF7,padj_PANC0403,change_in_usage_PANC0403,padj_SKMEL2,change_in_usage_SKMEL2,padj_SUM149PT,change_in_usage_SUM149PT,padj_U2OS,change_in_usage_U2OS,padj_siCFIM25_DMSO,change_in_usage_siCFIM25_DMSO,padj_siCFIM25_DMAi,change_in_usage_siCFIM25_DMAi,pA_type
ADAM10,PAS39519_AATAAA_0.3,chr15,58595395,58595396,58595195,58595595,-,NA,-0.0318216598387685,0.06386368863701886,0.060580405872308285,5.819278954882895e-4,0.0812238268094807,1.1110573357965196e-5,0.09795118895620092,0.8090717681292673,-0.051278665724199035,1,-0.029672068980623575,0.3649390007416438,-0.052630373525259566,NA,-0.02155761700371217,NA,-0.021585984561119265,1,-0.012177154005498902,NA,0.04954540721768996,NA,-0.06557625205734074,NA,-0.006035140996527466,NA,0.018562976041753054,3.383796069888314e-21,-0.300414081,5.890524290388191e-5,-0.154710178,distal pA
SLTM,PAS39530_AATAAA_0.15,chr15,58879051,58879052,58878851,58879251,-,0,0.13185746118614855,0,0.12664355417706097,NA,0.07912111671147115,0,0.16199155372116014,0,0.19271907662643464,0,0.18715374577014937,6.164058757754735e-4,0.12515140878931974,0.018599715161940224,0.1547835300813134,NA,0.09489886304946787,2.5304390271303695e-8,0.2516208707300539,NA,0.09463760545919432,0,0.15337786305656748,0,0.2541717640200637,2.4441397626783086e-4,0.1789824700066146,6.141397254383679e-8,-0.267177001,NA,-0.114998752,distal pA
VPS13C,PAS39578_AATAAA_0.3,chr15,61852402,61852403,61852202,61852602,-,NA,0.05999236631516103,NA,-0.02784293699764029,1,-0.020987170617683293,0.005446657201670695,0.1702380335703475,NA,NA,NA,0.020189893131385528,NA,0.04786787131946357,NA,0.024444651745593293,NA,0.0031385612723533463,NA,-0.0351972382937602,NA,0.0034223536085588036,NA,0.08703937004530726,NA,NA,NA,0.04750015531251239,4.026870097904689e-6,-0.223549571,0.5869529266677306,-0.063592375,distal pA
SNX1,PAS38661_AATAAA_0.4,chr15,64144226,64144227,64144027,64144427,+,0,0.10974355128036828,0,0.2192531534964812,0,0.23038088360504855,0,0.24398331199857928,0,0.15945530101714311,0,0.11303453053711354,0,0.30228845816878025,0,0.28857619883860886,0,0.1998421123647065,0,0.06005265762794054,NA,0.028794121796112515,0,0.1831260853292771,0,0.2599895853373725,0,0.07161582502742525,0,-0.146218248,NA,-0.056617944,distal pA
CLPX,PAS39634_AATAAA_0.25,chr15,65148221,65148222,65148021,65148421,-,0.16011798214771952,0.05502677664339925,NA,0.0524152841549573,0.18888265217958633,0.047539610349004335,5.980604666828876e-7,0.14637613115784154,NA,0.09550332559182176,NA,-4.1063032102867103e-4,NA,-0.012676968312449688,NA,0.014410254014732005,0.2356342102954763,0.08347342923074441,NA,0.035193212912580374,NA,0.10231768441778633,NA,0.06376089078382308,NA,0.03425258237156492,NA,0.0068799975477917275,4.209179984614129e-6,-0.166150703,NA,-0.090222778,distal pA
SMAD3,PAS38723_AATAAA_0.3,chr15,67195164,67195165,67194965,67195365,+,0,0.1882492454639727,0,0.22136817858569025,0,0.1728655226657002,0,0.2084695559850196,NA,0.06875637407976654,NA,-0.072495234802256725,0,0.10974540561626978,0,0.13847591160759531,2.884226076806318e-29,0.24435194821769535,0,0.2680343831368337,0,0.2766007066441905,0,0.10156574509557226,0,0.258625069606367,0,0.1987784004351476,0,-0.208436216,0,-0.106122742,distal pA
AAGAB,PAS39673_ATTAAA_0.3,chr15,67201030,67201031,67200830,67201230,-,NA,-0.001734846172200863,NA,0.003528305882293359,NA,0.021327102273482876,NA,-0.04547321348292584,NA,0.001882525739099,NA,0.01626951564141027,NA,0.04775120008200191,NA,0.029543836402890628,NA,0.015975795119926084,0,0.06396913124151839,NA,-0.03342614286797646,NA,0.003925177603427976,NA,-0.03953734733760078,NA,0.03454754215803585,0,-0.139341505,NA,-0.082246251,distal pA
TLE3,PAS39702_None_0.05,chr15,70048203,70048204,70048003,70048403,-,0.01174455809139105,0.12792699430190724,0.0015298313813467833,0.14446334947765627,0.0024144435510920913,0.11016774663707311,8.837164301726255e-4,0.15257208454257737,0.05422939365716866,0.08501201560990768,0.7628973198526606,0.07331931581467682,0.0015712151605279355,0.09245535060404908,1.2106530719675052e-6,0.15457868668423996,9.340132942745184e-5,0.1748868164785196,2.4858451778430636e-4,0.08720302596389978,0.01054826560496245,0.09988831799580666,2.469718942933527e-4,0.14502689197637642,NA,0.03166698679949337,NA,0.042346032943144374,1.512049884362069e-8,-0.218178386,0.13420504343004727,-0.094563588,distal pA
IDH3A,PAS38857_AATAAA_0.15,chr15,78170540,78170541,78170341,78170741,+,0.024728265861481812,0.08764589868222761,0.1850133822937776,0.06925145463607019,0.040265097155989873,0.07591046549263769,NA,NA,NA,0.0931652274135476,NA,0.07994986855910258,NA,-0.08861947870212772,1,-0.04168754860855939,NA,0.08908144360935244,9.95401497319314e-4,0.1699858335717651,NA,0.0056930827871061185,0,0.14525240830230446,NA,0.03600886579714968,0,0.19374066732338996,0,-0.517140829,0,-0.263406352,distal pA
TM2D3,PAS40008_AATAAA_0.2,chr15,101641850,101641851,101641650,101642050,-,NA,0.11854714263891152,0.991987890184295,0.02368588878640243,0,0.07116388676926955,0.009045296394420376,0.10271839318499952,0.37169565863903103,0.07107002873748725,NA,0.028296331690015553,NA,-0.004930999930587876,NA,-3.530869433192585e-4,NA,NA,0.006534882951423338,0.08270537165659153,NA,-0.00458361264897289,NA,0.02148256516650049,1,-8.355574559628653e-4,NA,0.05275832031164862,8.409152094792875e-12,-0.305944639,0,-0.135180957,distal pA
CEP20,PAS41346_AATAAA_0.2,chr16,15865719,15865720,15865519,15865919,-,NA,0.0024600355845062483,NA,0.028317399445782265,NA,0.03612315004222921,0,0.05397479946623851,NA,-0.0019202635508986932,NA,0.046388824322736166,NA,-0.008561130644978876,NA,0.002979481256354388,NA,0.03212144454531496,NA,0.010945161381893607,NA,0.009183380400122898,NA,-0.048249801739400855,NA,-0.010570931497794868,NA,0.05801228994430818,0,-0.192346449,0,-0.085682545,distal pA
ABCC1,PAS40309_APA_0.2,chr16,16143051,16143052,16142852,16143252,+,NA,0.02722510661602051,NA,0.021097312545279134,0,0.11558996488092577,0,0.10260980837481404,NA,0.09695267145474652,NA,0.024347490508735747,0,0.09804074315775256,NA,0.06309510955474784,NA,NA,NA,8.411563723416116e-4,NA,0.035363903109730366,NA,-0.07396025223359426,NA,0.04540730620276856,NA,NA,0,-0.1424986,NA,-0.072527828,distal pA
UBFD1,PAS40385_ATTAAA_0.1,chr16,23574386,23574387,23574187,23574587,+,NA,0.05076841514324748,NA,0.05892041966770922,0,0.08875822907682851,0,0.11382339471887426,0,0.1098955272408707,NA,0.03997831386758999,NA,0.037819294597640774,NA,0.05058493776282491,NA,0.05091612725797279,0,0.10349615931733358,NA,0.08009127303091579,NA,-0.033750489641012904,NA,0.08048325090929931,NA,0.03652861035848953,0,-0.431692923,0,-0.235337158,distal pA
ZNF48,PAS40469_AATAAA_0.15,chr16,30400106,30400107,30399907,30400307,+,0,0.21496296662499004,NA,0.12754364664544848,0,0.20777408186443708,0,0.17539530938658338,NA,0.1581368473871651,NA,0.011952707689592668,0,0.21994264847260436,NA,0.14959810263856865,NA,0.04684016461397533,NA,0.10231533886290067,NA,0.09324774761239936,NA,NA,NA,0.1199375883767057,NA,-0.024415390739067677,0,-0.263194376,NA,-0.121444435,distal pA
NETO2,PAS41579_ATTAAA_0.25,chr16,47081793,47081794,47081593,47081993,-,0,0.11259855950447224,0,0.15976497138239293,3.93980984510477e-5,0.2030454109500932,1.7677527755049925e-7,0.24432684904274352,0,0.14325167685060014,0,0.1735131413748302,NA,0.13761797632779427,NA,0.08399789444206773,NA,0.16066199541983056,NA,0.01593929645679515,NA,NA,NA,0.12433501570928009,NA,0.11041260150664822,NA,NA,0,-0.230649776,0,-0.132234206,distal pA
RBL2,PAS40593_AATAAA_0.15,chr16,53491646,53491647,53491447,53491847,+,NA,0.06155344881193803,NA,0.08539901631394164,NA,-0.02714263426875363,0,0.10918357370373954,0,0.28133775445017906,NA,0.042171926300268114,NA,0.0425023649542382,NA,0.044366542845081125,NA,0.08695966661356347,0,0.1908867911605372,NA,0.06621260765778558,NA,0.03297920304485835,NA,0.0584453652411715,0,0.1808535588870851,0,-0.140302614,NA,-0.077988857,distal pA
DYNC1LI2,PAS41697_AATAAA_0.15,chr16,66720896,66720897,66720696,66721096,-,NA,0.026851638514368892,NA,-0.05290084158151109,NA,-0.03138743593041171,NA,0.02730784805609432,NA,0.015003044610600312,NA,-0.0379776759908188,NA,-0.046219081530306405,NA,3.9158179752274425e-4,NA,-0.0036871022798741215,NA,0.002781881582397283,0.28058394092321753,0.04185344337326796,NA,-0.015423096870821662,NA,-0.02264015396776936,1,0.03064598823497322,4.896965475322852e-5,-0.113802757,NA,-0.050353019,distal pA
NOL3,PAS40717_APA_0.35,chr16,67175720,67175721,67175521,67175921,+,NA,-0.04129749658984794,NA,0.053155779866265185,NA,0.03494320035762832,0,0.07936387154847402,NA,0.0372639342075497,NA,0.09785817090698325,NA,0.008296344220573793,NA,-0.005775707694495202,NA,0.05304996891317737,NA,0.0667964050273212,NA,0.01777627790759473,NA,0.012337362288472375,NA,0.010029198652680038,NA,-0.03400371400317781,0,-0.125663293,NA,-0.07142198,distal pA
NQO1,PAS41781_AATAAA_0.3,chr16,69709401,69709402,69709201,69709601,-,4.138729336233046e-41,0.08295213813380709,1.3330311119068106e-26,0.104500246838215,9.742870777280816e-62,0.17274196188355526,1.092697567853825e-133,0.19853202357106264,8.48798343891339e-4,0.060719623260636235,6.888141978624842e-6,0.09432812789825872,8.223535481399917e-4,0.057020839585494115,3.573448759201697e-4,0.07877114520140274,5.363899236982571e-44,0.1846570809278649,1.1889858387764735e-127,0.22596912313274015,2.054624341126701e-9,0.11176887098988808,2.9728690536232906e-18,0.1070569282785459,4.27252074565276e-4,0.0654711910948188,NA,0.0631619094213541,4.284915610284468e-38,-0.124677163,2.4868640264033767e-5,-0.045965182,distal pA
EXOSC6,PAS41794_AATAAA_0.3,chr16,70246782,70246783,70246582,70246982,-,NA,0.06916413223407264,2.920506682656182e-7,0.17307586844278447,5.078129159109917e-9,0.23564615563844343,4.4478752635658825e-18,0.2945007038273541,0.07244260770167725,0.1416613948677196,0.059710422119464694,0.1101064626064858,5.446626570163778e-4,0.13710565841168937,4.1821648030449485e-6,0.21771182660009708,0.06457038480322207,0.11550618393863003,1.5753771702309686e-7,0.16642343679974309,0.0675850264133295,0.11424517608590484,NA,0.05943075639735651,NA,0.09528794537880668,NA,0.05826156598328771,0,-0.288325621,NA,-0.136355166,distal pA
DDX19A,PAS40823_APA_0.35,chr16,70373375,70373376,70373176,70373576,+,NA,-0.009371695256674473,NA,-0.03187232836157661,NA,0.02933225175347931,NA,0.0312846130982134,NA,-0.010879119912101332,NA,NA,NA,NA,NA,0.03731257731049753,NA,0.0319378378770202,NA,0.021136273616927492,NA,NA,NA,0.00586699090548648,NA,NA,NA,-0.02762699482822628,0,-0.176381659,NA,-0.091248341,distal pA
ATMIN,PAS40931_ATTAAA_0.15,chr16,81047235,81047236,81047036,81047436,+,0,0.11662935991713697,0,0.09346248505800392,0,0.2525326621791332,0,0.18330157389051815,0,0.12792844908543982,0,0.24057281943606756,0,0.08690830356211521,NA,0.004103858189921317,0,0.21373923981208015,0,0.08525747148172247,NA,0.09659357321495192,NA,0.04504441515726432,0,0.07446940291393456,NA,0.06299636512011197,0,-0.105147735,NA,-0.055334416,distal pA
MAP1LC3B,PAS40993_AATAAA_0.35,chr16,87404772,87404773,87404573,87404973,+,0,0.09733772890629332,0,0.12531953809241214,0,0.18621764735392932,0,0.26108692627781827,NA,0.03758277475740379,NA,0.03905221045675744,0,0.08076090473002151,0,0.10604087545584027,0,0.13017131390593906,NA,-0.007504990899836805,NA,0.039876042691282754,NA,0.06122990922713212,NA,0.03733398565131541,NA,0.024879565082236876,0,-0.374055414,0,-0.126342426,distal pA
MIS12,PAS42207_ATTAAA_0.2,chr17,5490807,5490808,5490608,5491008,+,NA,0.019506096464137142,NA,0.084640232932637,NA,0.07843769646904075,NA,0.04714575519492681,NA,NA,NA,-0.1160643630426913,NA,0.012655988614315604,NA,0.02211992596764001,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0048946988524392054,NA,0.08719470982641109,0,-0.304357464,0,-0.134539149,distal pA
STAT5B,PAS44302_AATAAA_0.15,chr17,42199177,42199178,42198977,42199377,-,NA,0.07106170536807155,0.001137290223506764,0.167381409586566,0.39923373286260794,0.07335556121336206,0.017225812687712543,0.15432474809769647,NA,0.1533293893561996,NA,0.08248301615697196,NA,NA,NA,NA,NA,-0.0433705378502488,NA,0.2183871317165707,1,0.061003700487253454,NA,0.0958536104804274,NA,NA,NA,0.15811402794537327,8.836554361435382e-7,-0.292198161,NA,-0.155038765,distal pA
STAT3,PAS44307_None_0.25,chr17,42314847,42314848,42314647,42315047,-,NA,-0.002871535881596776,NA,0.06489054395243218,0.005590247745781452,0.11116694356198611,NA,0.085085291513429,NA,0.03931637881090688,NA,-0.007901528334503416,NA,-0.03542881241448709,NA,0.02737170465092914,NA,0.01541350937585506,NA,0.04722203012195747,NA,-0.05279963551206446,0.0061209367414839155,0.07808266642398176,NA,0.010700308705178796,7.950707558600004e-4,0.08503631390443966,7.1264962019195e-8,-0.261209447,NA,-0.080074235,distal pA
RUNDC1,PAS42840_None_0.25,chr17,42993682,42993683,42993483,42993883,+,NA,0.09854781049426452,0,0.15858323429412335,0,0.2489951505556328,0,0.35369758297652354,NA,NA,NA,0.0028204690969877433,0,0.2612332335355452,NA,0.14075794148496557,0,0.33774921754834164,NA,0.16821949993498597,NA,0.08526404346876748,NA,0.02204739002014411,NA,0.14032988551971717,NA,0.17639693036213389,0,-0.267090155,NA,-0.128259902,distal pA
DUSP3,PAS44348_AATAAA_0.2,chr17,43766127,43766128,43765927,43766327,-,NA,-0.047040420121814086,NA,0.045975009453310234,NA,0.04922532182656225,NA,0.06199365489487074,NA,0.10061383116043376,NA,-0.06901539113386457,NA,0.015577523937904347,NA,0.034348644455340804,NA,0.04775747720742474,0.019496080688477004,0.11240902229496652,NA,0.066467123990266,NA,-0.014575867908343865,NA,0.03809510710873143,NA,-0.04788244488128268,6.136303415078577e-7,-0.146069293,0.010803348957928212,-0.0900033,distal pA
MAPT,PAS42932_AATAAA_0.35,chr17,46028330,46028331,46028131,46028531,+,NA,NA,NA,NA,0,0.3020792383066667,0,0.4846416219482905,NA,-0.07526245302866869,NA,0.030355537446949857,NA,0.07258750369295985,0,0.16608182567271668,NA,NA,0,0.3060908129802398,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.254140993,NA,-0.127079179,distal pA
VEZF1,PAS44600_ATTAAA_0.3,chr17,57971554,57971555,57971354,57971754,-,NA,0.01472612797802364,NA,0.001109496631893081,NA,0.007981145784184851,NA,0.03882396058952431,NA,0.08028410719481693,NA,-0.09000922961580343,NA,0.0324278419723214,NA,0.10896994955778948,NA,0.017641618187288488,NA,-0.040678665837774575,NA,0.05068119792884618,0,-0.14670451717678906,NA,-0.12972494869978207,NA,-0.07504552600609526,0,-0.179797699,NA,-0.105019836,distal pA
JPT1,PAS44852_APA_0.25,chr17,75135250,75135251,75135050,75135450,-,0,0.11311402345869728,0,0.16633387232057506,0,0.23605475368888257,0,0.33472049498692547,0,0.2117151024361157,NA,0.09131976002678244,0,0.12856698586311863,0,0.2043687259309585,0,0.1934680015012455,0,0.3239822655364254,0,0.18497611852154144,0,0.158622161970921,0,0.17819688738000466,0,0.1483767395542367,0,-0.196842828,0,-0.096538601,distal pA
USP14,PAS45108_AATAAA_0.2,chr18,214626,214627,214427,214827,+,NA,0.019931843154356255,NA,0.0688727728035986,NA,0.023815571637152033,9.813390480637553e-5,0.16294822027895411,NA,0.04205581022840865,NA,0.03570726333457108,0.001687491807588147,0.13414040395623705,NA,0.06500322951903115,NA,0.060030847372003704,0.0105904296075046,0.12125343512735288,NA,0.05858748356539384,NA,-0.0050868705380548995,NA,0.025736984444704847,NA,0.04436549287421787,1.4317461257363808e-10,-0.239639014,NA,-0.07361695,distal pA
DYM,PAS45811_ATTAAA_0.3,chr18,49043023,49043024,49042823,49043223,-,NA,NA,0.07216062806959218,0.080993232887095,NA,NA,NA,NA,NA,-0.059973381216936655,NA,0.13713650491159746,0.2945743623011339,0.07215513457312442,0.10529392967532414,0.10298051027554964,8.525421867313884e-4,0.19530749926470653,0.08315679404994242,0.13339105588309036,0.18851807043990257,0.1180469007385528,NA,0.003493829520738456,NA,0.06508620320971734,NA,0.13006982689057228,1.0880304736767182e-9,-0.21381503,NA,-0.063955389,distal pA
ATP8B1,PAS45857_APA_0.3,chr18,57646447,57646448,57646247,57646647,-,NA,0.03943955062713645,NA,0.018092047205145567,NA,0.07779894111190477,NA,NA,NA,-0.03450050297054186,NA,NA,NA,-0.010911945412660716,NA,-0.06812957018079802,NA,NA,NA,0.02852632639757924,NA,0.04302251784663014,NA,NA,NA,-0.005748361809996827,NA,NA,0,-0.307362393,NA,-0.136059542,distal pA
LMAN1,PAS45868_AATAAA_0.2,chr18,59327825,59327826,59327625,59328025,-,0.00929012066757676,0.059143010141473384,NA,0.040530464151600776,NA,0.00905048286517196,1.6050617368842823e-5,0.07633586567204564,NA,0.10360207431288916,NA,-0.006227682482441543,NA,-0.04842368530809937,NA,-0.040998123326573266,NA,0.0583550369216802,0.1149362679920128,0.08683086789698446,NA,0.0390248955890744,NA,-0.0411993019884852,NA,-0.031661718163648156,NA,0.014232991979176823,4.670270019136779e-36,-0.417378694,2.372611694322821e-9,-0.232644145,distal pA
PWWP3A,PAS46032_ATTAAA_0,chr19,1378427,1378428,1378228,1378628,+,1,-0.05755360871367077,0.14807861998357924,0.09583436646620352,1.536041692856815e-8,0.3110328458851469,8.369360881211626e-14,0.33035995700602994,0,0.18337423673965103,NA,0.16112339242846385,2.7313378520826557e-6,0.19036275416116696,0,0.21545378870382403,0,0.35740071050669975,0.004215027685683224,-0.2248391590941915,NA,0.10553862637780442,1,-0.029401097838587797,NA,-0.021559160809471737,NA,-0.0497321326270147,0,-0.143490858,NA,-0.059524716,distal pA
RANBP3,PAS47600_ATTAAA_0.25,chr19,5916142,5916143,5915942,5916342,-,0.007704582721110734,0.11196287128037163,0.005569451860912211,0.11060406599567568,1.6048704467356052e-6,0.17132874605406156,1.8475106030405767e-5,0.14270593471596704,0.7721734429263633,-0.06238306228252344,NA,0.06330464938225983,NA,0.052619484812014616,NA,1.5700829414733164e-4,2.3461902542157772e-8,0.26589793750104784,NA,-0.012998255381681312,NA,0.05012828516931011,NA,0.10630745021845069,NA,-0.055753404424149666,NA,0.015657877249259655,1.4807412477590635e-9,-0.225260459,0.003478208,-0.122075363,distal pA
DNAJB1,PAS47835_ATTAAA_0.15,chr19,14514769,14514770,14514569,14514969,-,0,0.0724372943676106,0,0.12770579451138175,0,0.1278310149937486,0,0.18520910978078953,NA,0.059391970769814506,NA,0.03373473173686847,NA,0.007144201056806354,NA,0.033359370190709,0,0.103667210002665,0,0.07705646755937057,0,0.07766063957187685,NA,0.017189552585302526,NA,0.037559095066014514,NA,0.055149797280586776,0,-0.231070246,0,-0.130194132,distal pA
CRTC1,PAS46486_AATAAA_0.05,chr19,18782331,18782332,18782132,18782532,+,NA,0.11618814795506804,0,0.18692140371286847,0,0.4376548576357288,0,0.3011276432615435,NA,0.08258011218754002,NA,0.04744256677823816,NA,0.10088397181097591,0,0.2465358229313338,0,0.3163166240148785,0,0.23789222203715676,0,0.2543763266238462,NA,0.11041543280386544,NA,NA,NA,0.04067885517312153,0,-0.240395421,NA,-0.079758159,distal pA
UPF1,PAS46489_AATAAA_0.4,chr19,18868228,18868229,18868029,18868429,+,0,0.0689973752554055,NA,0.0055816681412662605,0,0.06016727615321393,0,0.05348938061903541,NA,0.03503346630736803,NA,-0.046211136320788326,NA,0.02601710375023114,NA,-0.026010592023329338,NA,0.04143384506000647,NA,5.890345107906203e-4,NA,0.07094627002729537,NA,0.0025918148665532437,NA,0.033929061654234594,NA,-0.019872026557963385,0,-0.162787667,NA,-0.063494004,distal pA
ZNF507,PAS46611_AATAAA_0.45,chr19,32386842,32386843,32386643,32387043,+,0,0.0815170696856089,0,0.10816374876135892,0.024618094975137225,0.06552086394517753,0.30534463141642904,0.035369227560070327,NA,0.09989978572681368,NA,0.05859564948772322,NA,-0.021951479741805224,NA,NA,0,0.09590328942925852,0,0.14928101808978078,NA,NA,NA,-0.03234001098103967,NA,1.6729976975859984e-4,NA,-0.015215514228211656,0,-0.310106377,0,-0.118718888,distal pA
ERVK3-1,PAS47388_APA_0.15,chr19,58315651,58315652,58315452,58315852,+,0,0.17658079898608303,0,0.32829043888141357,0,0.3808630713336236,0,0.35598178032316685,0,0.2830804002504421,NA,0.07739264505678212,0,0.15234561169022404,0,0.3326783574280361,0,0.31417482619351433,0,0.2128250265793988,0,0.21806661064004665,0,0.27045786187289855,0,0.2417021563165206,0,0.18908867298376708,0,-0.116679653,NA,-0.06856084,distal pA
ACP1,PAS5154_AATAAA_0.15,chr2,278279,278280,278080,278480,+,0,0.11728447707868422,0,0.2500396181377961,0,0.1981600350853373,1.2123955857876926e-41,0.29962993109920144,0,0.19162913865969516,0,0.22178930660512688,0,0.1187899371332934,0,0.19686141816428532,0,0.23741555322970964,0,0.3782909388093354,0,0.2036969418992639,0,0.10404975005476425,0,0.2531537368059613,0,0.2678983359557709,0,-0.361344297,0,-0.126656969,distal pA
MBOAT2,PAS7310_ATTAAA_0.05,chr2,8852690,8852691,8852490,8852890,-,0.008419060358365201,0.1340513618675616,0.004237799914409841,0.1648412462873662,3.788934034098528e-4,0.16442614096490865,0.0547932244302852,0.11532954791303748,NA,NA,NA,0.052115417192998725,1.174697562916283e-4,0.2617188722704008,NA,0.03543784834635849,0,0.1956292117767814,NA,0.07763986366412706,0.0014414503238584931,0.11274313499460652,NA,0.15224563294863577,0.01039877556704012,0.09114488398968468,NA,0.059781198760219686,0.003978478,-0.103813034,NA,-0.040494117,distal pA
UBXN2A,PAS5272_ATTAAA_0.35,chr2,24004907,24004908,24004708,24005108,+,0,0.15742176473842084,0.02391143578651868,0.12215560598821736,0,0.32333969786748523,0,0.27617424077640285,0,0.3938807250546468,NA,-0.14490036587138816,NA,0.11022875145395368,NA,0.20908092218887905,NA,0.21969986500248775,NA,0.07077336018856917,NA,0.014573533485612744,NA,0.12386625719890693,NA,0.1279273402288864,NA,0.14763432975718427,0,-0.324307297,NA,-0.184532656,distal pA
BIRC6,PAS5450_AATAAA_0.2,chr2,32618875,32618876,32618676,32619076,+,NA,0.10468582482444744,NA,0.07640899482558561,NA,0.055782499835313526,NA,0.10618012389289971,NA,0.1484834812744104,NA,-0.052996995604676245,NA,-0.026023035013520934,NA,0.08027168507395033,NA,0.07374116915871659,NA,0.08333270099895107,NA,-0.02998557388236256,NA,0.005104459696594288,NA,-0.03940010227272639,NA,0.004220798882299648,0,-0.157263901,NA,-0.066944521,distal pA
GPATCH11,PAS5478_AATAAA_0.35,chr2,37099205,37099206,37099006,37099406,+,NA,-0.1121577296335582,NA,0.03325680219364524,NA,0.07418246551520113,NA,0.0479082501109207,NA,0.05563024292146046,NA,NA,NA,-0.10271320614109292,NA,NA,NA,0.12296424408843198,NA,-0.10049311647289794,NA,0.0844154946090544,0,-0.19499279041433903,0,-0.2620072888968813,NA,0.07668493822610667,0,-0.344096423,NA,-0.122272035,distal pA
PRKD3,PAS7546_AATAAA_0.3,chr2,37250504,37250505,37250304,37250704,-,NA,0.07329333368119112,0,0.29201746381277666,0,0.2449873204350026,0,0.28606866551266075,NA,0.10854516279789296,0,0.32342534203374673,NA,0.051477706004904755,NA,0.24197935565910444,NA,0.1827851226230457,NA,NA,NA,NA,NA,-0.06387502465470751,NA,0.1513241595504109,NA,0.11890839103505212,0,-0.436758401,0,-0.241664207,distal pA
PPP4R3B,PAS7716_AATAAA_0.2,chr2,55547292,55547293,55547092,55547492,-,NA,-0.021542978003291413,NA,0.013926474624357477,NA,0.13705683565990212,0,0.16675177718443424,NA,-0.08739482465293946,NA,NA,NA,-0.017183139824365923,NA,0.051951841527079656,NA,0.1573835953586694,0,0.26567862994556296,NA,0.0865489506803081,NA,0.13575561130129787,NA,0.007014734653942978,NA,0.051105747893292086,0,-0.44689556,0,-0.260004814,distal pA
PNPT1,PAS7724_ATTAAA_0.3,chr2,55634068,55634069,55633868,55634268,-,0,0.10309923549401256,0,0.09708065330375865,0,0.16930174064229023,0,0.23579843303600023,NA,0.0816638732772639,NA,0.048997238921073216,NA,0.10240745503772428,0,0.24319902263133972,0,0.24865076647846768,0,0.2883276649649168,NA,0.10998374037778602,NA,0.12959595234794707,NA,0.17568193653994052,0,0.3989745313204675,0,-0.256579483,NA,-0.100201334,distal pA
XPO1,PAS7753_AATAAA_0.15,chr2,61477934,61477935,61477734,61478134,-,1.3466932052311151e-5,0.06929222830539983,2.411189629128103e-4,0.06781065859118751,9.356344329101432e-8,0.08756032676005354,1.5539752039759806e-5,0.09012650004741264,0.040561239470680015,0.09628872082155726,NA,0.07280275300232164,0.001631578584404824,-0.08798609122313872,0.47443030178231593,-0.05166971824862243,2.216931165555898e-5,0.11489296645216918,0.0017206699844650388,0.08877870771832852,0.11383449795160332,0.06659958888790807,NA,0.045837095766256386,NA,0.07036016714211613,9.539410248491864e-7,0.11402177322144735,7.638034660943091e-17,-0.258261926,3.558894777521566e-5,-0.124563227,distal pA
LGALSL,PAS5728_AATAAA_0.35,chr2,64461376,64461377,64461177,64461577,+,NA,0.15912268788309397,2.8115172909846342e-6,0.364528866625884,0,0.2552740709926862,3.033940645029583e-4,0.3181099197605634,NA,0.08185868715142541,NA,NA,NA,-0.08325958957466262,NA,0.002036258579848349,NA,0.2485507552497092,NA,0.18520394095158643,NA,0.051383479215726946,NA,NA,NA,NA,NA,0.13773563988871423,0,-0.445421826,0,-0.22921293,distal pA
CHMP3,PAS8017_None_0.25,chr2,86504500,86504501,86504300,86504700,-,NA,0.09186630335038276,0.005723688091709916,0.15236748444945736,9.671047464884648e-4,0.17741090872067344,NA,0.15582129254827976,0.004690341809822895,0.13438009998070083,NA,0.18102328707813187,NA,0.10609681952575656,NA,0.10583787273924976,NA,0.04832933429330643,6.482706921457576e-8,0.1593630435623466,0.7422430858953621,0.027928468000148365,NA,0.07976400068171696,0.0038664048000473334,0.09244126577034284,1.4190148278075163e-6,0.17619493770583938,5.2148570068515535e-5,-0.131435393,0.3297232850077788,-0.057837189,distal pA
NPAS2,PAS6065_AATAAA_0.1,chr2,100996824,100996825,100996625,100997025,+,NA,0.13203102986239407,0,0.1976235693396101,0,0.2957105810516359,0,0.485929618692629,NA,0.19008227849177584,NA,-0.01713674071163851,NA,0.13835549297863303,NA,0.0625485594069054,0,0.3141968336034235,NA,NA,NA,0.17433242089241796,NA,0.08802023635287903,NA,0.20071632438488796,NA,NA,0,-0.240665048,NA,-0.143412874,distal pA
