gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_48hrs_1,DMSO_48hrs_2,DMSO_48hrs_3,SDMAi_ADMAi_48hrs_1,SDMAi_ADMAi_48hrs_2,SDMAi_ADMAi_48hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
ATMIN_ENSG00000166454.10,PAS18628_ATTAAA_0.15,0.022962505,0,ATMIN_ENSG00000166454.10,6.776036393,1,0.009238983,0.028305216,ATMIN_ENSG00000166454.10,0.17423897,0.17423897,0.17423897,0.267373199,0.267373199,0.267373199,0.093134229,chr16,81047235,81047236,52,+,ENSG00000166454.10,ATMIN,UTR3
ATOSA_ENSG00000047346.13,PAS17925_APA_0.3,0.545751266,NA,ATOSA_ENSG00000047346.13,0.620219392,1,0.43096577,0.577022253,ATOSA_ENSG00000047346.13,0.300563076,0.300563076,0.300563076,0.378815118,0.378815118,0.378815118,0.078252042,chr15,52581322,52581323,23,-,ENSG00000047346.13,ATOSA,UTR3
ATOSA_ENSG00000047346.13,PAS17926_AATAAA_0.4,0.545751266,NA,ATOSA_ENSG00000047346.13,0.620219392,1,0.43096577,0.577022253,ATOSA_ENSG00000047346.13,0.699436924,0.699436924,0.699436924,0.621184882,0.621184882,0.621184882,-0.078252042,chr15,52581663,52581664,63,-,ENSG00000047346.13,ATOSA,UTR3
ATP11A_ENSG00000068650.19,PAS16287_AATAAA_0.2,6.92E-21,6.98E-21,ATP11A_ENSG00000068650.19,89.43221822,1,3.17E-21,1.40E-19,ATP11A_ENSG00000068650.19,0.833006998,0.833006998,0.833006998,0.105149616,0.105149616,0.105149616,-0.727857381,chr13,112887165,112887166,22,+,ENSG00000068650.19,ATP11A,UTR3
ATP11A_ENSG00000068650.19,PAS16285_APA_0.1,6.92E-21,2.43E-15,ATP11A_ENSG00000068650.19,64.23214051,1,1.11E-15,3.08E-14,ATP11A_ENSG00000068650.19,0.036459565,0.036459565,0.036459565,0.582175823,0.582175823,0.582175823,0.545716258,chr13,112860794,112860795,12,+,ENSG00000068650.19,ATP11A,UTR3
ATP11A_ENSG00000068650.19,PAS16286_AATAAA_0.3,6.92E-21,0.013396086,ATP11A_ENSG00000068650.19,7.523653535,1,0.006089405,0.019890913,ATP11A_ENSG00000068650.19,0.130533437,0.130533437,0.130533437,0.312674561,0.312674561,0.312674561,0.182141124,chr13,112884708,112884709,18,+,ENSG00000068650.19,ATP11A,UTR3
ATP11B_ENSG00000058063.16,PAS4711_AATAAA_0.05,0.228251173,NA,ATP11B_ENSG00000058063.16,3.307624329,1,0.068959115,0.146697836,ATP11B_ENSG00000058063.16,0.216109287,0.216109287,0.216109287,0.134222311,0.134222311,0.134222311,-0.081886976,chr3,182918335,182918336,19,+,ENSG00000058063.16,ATP11B,UTR3
ATP11B_ENSG00000058063.16,PAS4712_AATAAA_0.45,0.228251173,NA,ATP11B_ENSG00000058063.16,2.174233047,1,0.140339464,0.254914854,ATP11B_ENSG00000058063.16,0.399916709,0.399916709,0.399916709,0.490346693,0.490346693,0.490346693,0.090429985,chr3,182919055,182919056,140,+,ENSG00000058063.16,ATP11B,UTR3
ATP11B_ENSG00000058063.16,PAS4713_AATAAA_0.35,0.228251173,NA,ATP11B_ENSG00000058063.16,0.011544901,1,0.914434208,0.949138836,ATP11B_ENSG00000058063.16,0.383974005,0.383974005,0.383974005,0.375430996,0.375430996,0.375430996,-0.008543009,chr3,182921626,182921627,79,+,ENSG00000058063.16,ATP11B,UTR3
ATP11C_ENSG00000101974.15,PAS24383_AATAAA_0.3,0.494268713,NA,ATP11C_ENSG00000101974.15,0.784516354,1,0.375763427,0.525977622,ATP11C_ENSG00000101974.15,0.825477186,0.825477186,0.825477186,0.884045946,0.884045946,0.884045946,0.05856876,chrX,139726355,139726356,24,-,ENSG00000101974.15,ATP11C,UTR3
ATP11C_ENSG00000101974.15,PAS24384_AATAAA_0.35,0.494268713,NA,ATP11C_ENSG00000101974.15,0.784516354,1,0.375763427,0.525977622,ATP11C_ENSG00000101974.15,0.174522814,0.174522814,0.174522814,0.115954054,0.115954054,0.115954054,-0.05856876,chrX,139728785,139728786,14,-,ENSG00000101974.15,ATP11C,UTR3
ATP13A3_ENSG00000133657.17,PAS5548_AATAAA_0.15,0.016243423,0.00352367,ATP13A3_ENSG00000133657.17,9.957745678,1,0.001601741,0.006365245,ATP13A3_ENSG00000133657.17,0.177483563,0.177483563,0.177483563,0.242337483,0.242337483,0.242337483,0.06485392,chr3,194403466,194403467,210,-,ENSG00000133657.17,ATP13A3,UTR3
ATP13A3_ENSG00000133657.17,PAS5546_AATAAA_0.3,0.016243423,0.220668212,ATP13A3_ENSG00000133657.17,2.700635329,1,0.100308267,0.195590157,ATP13A3_ENSG00000133657.17,0.369050345,0.369050345,0.369050345,0.329828913,0.329828913,0.329828913,-0.039221432,chr3,194402679,194402680,267,-,ENSG00000133657.17,ATP13A3,UTR3
ATP13A3_ENSG00000133657.17,PAS5547_AATAAA_0.25,0.016243423,0.677862105,ATP13A3_ENSG00000133657.17,1.038661105,1,0.308133068,0.457739054,ATP13A3_ENSG00000133657.17,0.453466092,0.453466092,0.453466092,0.427833604,0.427833604,0.427833604,-0.025632488,chr3,194402894,194402895,16,-,ENSG00000133657.17,ATP13A3,UTR3
ATP1B1_ENSG00000143153.14,PAS847_AATAAA_0,0.009375394,0.001639069,ATP1B1_ENSG00000143153.14,11.37332177,1,7.45E-04,0.003298883,ATP1B1_ENSG00000143153.14,0.102105819,0.102105819,0.102105819,0.055892319,0.055892319,0.055892319,-0.0462135,chr1,169132022,169132023,36,+,ENSG00000143153.14,ATP1B1,UTR3
ATP1B1_ENSG00000143153.14,PAS846_APA_0.15,0.009375394,0.689642823,ATP1B1_ENSG00000143153.14,1.015922407,1,0.313488182,0.464088977,ATP1B1_ENSG00000143153.14,0.397638541,0.397638541,0.397638541,0.423056424,0.423056424,0.423056424,0.025417883,chr1,169131776,169131777,13,+,ENSG00000143153.14,ATP1B1,UTR3
ATP1B1_ENSG00000143153.14,PAS848_AATAAA_0.15,0.009375394,0.918842191,ATP1B1_ENSG00000143153.14,0.656849426,1,0.417674423,0.564954229,ATP1B1_ENSG00000143153.14,0.50025564,0.50025564,0.50025564,0.521051257,0.521051257,0.521051257,0.020795618,chr1,169132717,169132718,661,+,ENSG00000143153.14,ATP1B1,UTR3
ATP1B3_ENSG00000069849.11,PAS4579_AATAAA_0.1,0.8987687,NA,ATP1B3_ENSG00000069849.11,0.032966376,1,0.85592298,0.909408363,ATP1B3_ENSG00000069849.11,0.961921935,0.961921935,0.961921935,0.960496917,0.960496917,0.960496917,-0.001425018,chr3,141926198,141926199,1959,+,ENSG00000069849.11,ATP1B3,UTR3
ATP1B3_ENSG00000069849.11,PAS4580_AATAAA_0.4,0.8987687,NA,ATP1B3_ENSG00000069849.11,0.032966376,1,0.85592298,0.909408363,ATP1B3_ENSG00000069849.11,0.038078065,0.038078065,0.038078065,0.039503083,0.039503083,0.039503083,0.001425018,chr3,141926513,141926514,62,+,ENSG00000069849.11,ATP1B3,UTR3
ATP2A2_ENSG00000174437.18,PAS15051_AATAAA_0.35,6.56E-04,0,ATP2A2_ENSG00000174437.18,14.19801323,1,1.65E-04,8.73E-04,ATP2A2_ENSG00000174437.18,0.906382786,0.906382786,0.906382786,0.859026064,0.859026064,0.859026064,-0.047356721,chr12,110347317,110347318,655,+,ENSG00000174437.18,ATP2A2,UTR3
ATP2A2_ENSG00000174437.18,PAS15052_AATAAA_0.2,6.56E-04,0,ATP2A2_ENSG00000174437.18,14.19801323,1,1.65E-04,8.73E-04,ATP2A2_ENSG00000174437.18,0.093617214,0.093617214,0.093617214,0.140973936,0.140973936,0.140973936,0.047356721,chr12,110351089,110351090,365,+,ENSG00000174437.18,ATP2A2,UTR3
ATP2B1_ENSG00000070961.17,PAS15762_AATAAA_0.25,0.519783749,NA,ATP2B1_ENSG00000070961.17,1.707704865,1,0.191283424,0.323388625,ATP2B1_ENSG00000070961.17,0.273727393,0.273727393,0.273727393,0.224792916,0.224792916,0.224792916,-0.048934476,chr12,89588050,89588051,37,-,ENSG00000070961.17,ATP2B1,UTR3
ATP2B1_ENSG00000070961.17,PAS15764_ATTAAA_0.35,0.519783749,NA,ATP2B1_ENSG00000070961.17,0.471332551,1,0.492374771,0.630258162,ATP2B1_ENSG00000070961.17,0.19389921,0.19389921,0.19389921,0.21787665,0.21787665,0.21787665,0.02397744,chr12,89590031,89590032,21,-,ENSG00000070961.17,ATP2B1,UTR3
ATP2B1_ENSG00000070961.17,PAS15763_AATAAA_0.3,0.519783749,NA,ATP2B1_ENSG00000070961.17,0.345570045,1,0.556631597,0.686816343,ATP2B1_ENSG00000070961.17,0.532373397,0.532373397,0.532373397,0.557330434,0.557330434,0.557330434,0.024957037,chr12,89589806,89589807,80,-,ENSG00000070961.17,ATP2B1,UTR3
ATP2C1_ENSG00000017260.20,PAS4527_ATTAAA_0.25,0.082705032,NA,ATP2C1_ENSG00000017260.20,7.783093789,1,0.005273741,0.017611363,ATP2C1_ENSG00000017260.20,0.092903715,0.092903715,0.092903715,0.144294426,0.144294426,0.144294426,0.051390712,chr3,131016708,131016709,39,+,ENSG00000017260.20,ATP2C1,UTR3
ATP2C1_ENSG00000017260.20,PAS4523_AATAAA_0.25,0.082705032,NA,ATP2C1_ENSG00000017260.20,2.946526407,1,0.086062357,0.174471869,ATP2C1_ENSG00000017260.20,0.28570786,0.28570786,0.28570786,0.242513094,0.242513094,0.242513094,-0.043194766,chr3,131001775,131001776,131,+,ENSG00000017260.20,ATP2C1,UTR3
ATP2C1_ENSG00000017260.20,PAS4525_AATAAA_0.3,0.082705032,NA,ATP2C1_ENSG00000017260.20,0.673390694,1,0.411871949,0.560496551,ATP2C1_ENSG00000017260.20,0.065906208,0.065906208,0.065906208,0.077978863,0.077978863,0.077978863,0.012072655,chr3,131003106,131003107,46,+,ENSG00000017260.20,ATP2C1,UTR3
ATP2C1_ENSG00000017260.20,PAS4524_APA_0.3,0.082705032,NA,ATP2C1_ENSG00000017260.20,0.192768941,1,0.660621975,0.769984161,ATP2C1_ENSG00000017260.20,0.393612919,0.393612919,0.393612919,0.381488752,0.381488752,0.381488752,-0.012124167,chr3,131001991,131001992,216,+,ENSG00000017260.20,ATP2C1,UTR3
ATP2C1_ENSG00000017260.20,PAS4526_AATAAA_0.4,0.082705032,NA,ATP2C1_ENSG00000017260.20,0.147106684,1,0.701315791,0.800438771,ATP2C1_ENSG00000017260.20,0.161869298,0.161869298,0.161869298,0.153724864,0.153724864,0.153724864,-0.008144434,chr3,131016372,131016373,54,+,ENSG00000017260.20,ATP2C1,UTR3
ATP5MC3_ENSG00000154518.10,PAS3870_AATAAA_0.2,0.151682044,NA,ATP5MC3_ENSG00000154518.10,2.958884103,1,0.085406865,0.173507009,ATP5MC3_ENSG00000154518.10,0.008428559,0.008428559,0.008428559,0.013191285,0.013191285,0.013191285,0.004762726,chr2,175176262,175176263,31,-,ENSG00000154518.10,ATP5MC3,UTR3
ATP5MC3_ENSG00000154518.10,PAS3871_ATTAAA_0.15,0.151682044,NA,ATP5MC3_ENSG00000154518.10,2.958884103,1,0.085406865,0.173507009,ATP5MC3_ENSG00000154518.10,0.991571441,0.991571441,0.991571441,0.986808715,0.986808715,0.986808715,-0.004762726,chr2,175178145,175178146,4522,-,ENSG00000154518.10,ATP5MC3,UTR3
ATP5MG_ENSG00000167283.9,PAS13764_AATAAA_0.25,0.005090113,0,ATP5MG_ENSG00000167283.9,9.93296128,1,0.001623451,0.006433883,ATP5MG_ENSG00000167283.9,0.982859491,0.982859491,0.982859491,0.968437338,0.968437338,0.968437338,-0.014422153,chr11,118409194,118409195,2314,+,ENSG00000167283.9,ATP5MG,UTR3
ATP5MG_ENSG00000167283.9,PAS13765_AATAAA_0.15,0.005090113,0,ATP5MG_ENSG00000167283.9,9.93296128,1,0.001623451,0.006433883,ATP5MG_ENSG00000167283.9,0.017140509,0.017140509,0.017140509,0.031562662,0.031562662,0.031562662,0.014422153,chr11,118409845,118409846,118,+,ENSG00000167283.9,ATP5MG,UTR3
ATP5MJ_ENSG00000156411.10,PAS17336_AATAAA_0.15,5.46E-25,0,ATP5MJ_ENSG00000156411.10,113.9019218,1,1.37E-26,8.72E-25,ATP5MJ_ENSG00000156411.10,0.103470347,0.103470347,0.103470347,0.224079168,0.224079168,0.224079168,0.120608821,chr14,103912300,103912301,603,-,ENSG00000156411.10,ATP5MJ,UTR3
ATP5MJ_ENSG00000156411.10,PAS17337_AATAAA_0.15,5.46E-25,0,ATP5MJ_ENSG00000156411.10,113.9019218,1,1.37E-26,8.72E-25,ATP5MJ_ENSG00000156411.10,0.896529653,0.896529653,0.896529653,0.775920832,0.775920832,0.775920832,-0.120608821,chr14,103912516,103912517,3581,-,ENSG00000156411.10,ATP5MJ,UTR3
ATP5PB_ENSG00000116459.11,PAS611_AATAAA_0.3,0.334658396,NA,ATP5PB_ENSG00000116459.11,1.460423889,1,0.226862688,0.367827143,ATP5PB_ENSG00000116459.11,0.992525636,0.992525636,0.992525636,0.995830538,0.995830538,0.995830538,0.003304902,chr1,111461326,111461327,1094,+,ENSG00000116459.11,ATP5PB,UTR3
ATP5PB_ENSG00000116459.11,PAS612_ATTAAA_0.25,0.334658396,NA,ATP5PB_ENSG00000116459.11,1.460423889,1,0.226862688,0.367827143,ATP5PB_ENSG00000116459.11,0.007474364,0.007474364,0.007474364,0.004169462,0.004169462,0.004169462,-0.003304902,chr1,111462771,111462772,11,+,ENSG00000116459.11,ATP5PB,UTR3
ATP6AP2_ENSG00000182220.15,PAS23832_APA_0.1,0.131068837,NA,ATP6AP2_ENSG00000182220.15,3.250526498,1,0.071400519,0.150730097,ATP6AP2_ENSG00000182220.15,0.178373315,0.178373315,0.178373315,0.132895525,0.132895525,0.132895525,-0.04547779,chrX,40605882,40605883,18,+,ENSG00000182220.15,ATP6AP2,UTR3
ATP6AP2_ENSG00000182220.15,PAS23833_AATAAA_0.25,0.131068837,NA,ATP6AP2_ENSG00000182220.15,3.250526498,1,0.071400519,0.150730097,ATP6AP2_ENSG00000182220.15,0.821626685,0.821626685,0.821626685,0.867104475,0.867104475,0.867104475,0.04547779,chrX,40606633,40606634,1193,+,ENSG00000182220.15,ATP6AP2,UTR3
ATP6V0A2_ENSG00000185344.15,PAS15221_AATAAA_0.15,0.001411493,2.17E-04,ATP6V0A2_ENSG00000185344.15,16.47113759,1,4.94E-05,2.96E-04,ATP6V0A2_ENSG00000185344.15,0.497354443,0.497354443,0.497354443,0.701635421,0.701635421,0.701635421,0.204280978,chr12,123761751,123761752,104,+,ENSG00000185344.15,ATP6V0A2,UTR3
ATP6V0A2_ENSG00000185344.15,PAS15219_ATTAAA_0.2,0.001411493,0.004068121,ATP6V0A2_ENSG00000185344.15,10.97274959,1,9.25E-04,0.003976941,ATP6V0A2_ENSG00000185344.15,0.336116946,0.336116946,0.336116946,0.186498435,0.186498435,0.186498435,-0.149618511,chr12,123759791,123759792,38,+,ENSG00000185344.15,ATP6V0A2,UTR3
ATP6V0A2_ENSG00000185344.15,PAS15218_APA_0.3,0.001411493,0.213466101,ATP6V0A2_ENSG00000185344.15,3.891979196,1,0.048517216,0.110650065,ATP6V0A2_ENSG00000185344.15,0.111680668,0.111680668,0.111680668,0.055647584,0.055647584,0.055647584,-0.056033083,chr12,123759210,123759211,27,+,ENSG00000185344.15,ATP6V0A2,UTR3
ATP6V0A2_ENSG00000185344.15,PAS15220_APA_0.2,0.001411493,1,ATP6V0A2_ENSG00000185344.15,0.004182057,1,0.948437682,0.970105263,ATP6V0A2_ENSG00000185344.15,0.054847943,0.054847943,0.054847943,0.05621856,0.05621856,0.05621856,0.001370616,chr12,123760696,123760697,16,+,ENSG00000185344.15,ATP6V0A2,UTR3
ATP6V1C1_ENSG00000155097.12,PAS10314_AATAAA_0.3,4.35E-19,4.42E-14,ATP6V1C1_ENSG00000155097.12,61.69182304,1,4.02E-15,1.07E-13,ATP6V1C1_ENSG00000155097.12,0.250568161,0.250568161,0.250568161,0.403121154,0.403121154,0.403121154,0.152552993,chr8,103073048,103073049,404,+,ENSG00000155097.12,ATP6V1C1,UTR3
ATP6V1C1_ENSG00000155097.12,PAS10310_AATAAA_0.15,4.35E-19,6.79E-09,ATP6V1C1_ENSG00000155097.12,38.26688175,1,6.17E-10,8.87E-09,ATP6V1C1_ENSG00000155097.12,0.369491386,0.369491386,0.369491386,0.250717158,0.250717158,0.250717158,-0.118774228,chr8,103069282,103069283,654,+,ENSG00000155097.12,ATP6V1C1,UTR3
ATP6V1C1_ENSG00000155097.12,PAS10309_APA_0.3,4.35E-19,1.46E-04,ATP6V1C1_ENSG00000155097.12,18.9678199,1,1.33E-05,9.22E-05,ATP6V1C1_ENSG00000155097.12,0.165138723,0.165138723,0.165138723,0.103545466,0.103545466,0.103545466,-0.061593257,chr8,103069009,103069010,25,+,ENSG00000155097.12,ATP6V1C1,UTR3
ATP6V1C1_ENSG00000155097.12,PAS10312_AATAAA_0.2,4.35E-19,0.025900973,ATP6V1C1_ENSG00000155097.12,8.842209777,1,0.002943425,0.010696321,ATP6V1C1_ENSG00000155097.12,0.031380766,0.031380766,0.031380766,0.013442839,0.013442839,0.013442839,-0.017937927,chr8,103070080,103070081,18,+,ENSG00000155097.12,ATP6V1C1,UTR3
ATP6V1C1_ENSG00000155097.12,PAS10313_AATAAA_0.4,4.35E-19,0.025900973,ATP6V1C1_ENSG00000155097.12,8.343419888,1,0.003870867,0.013475404,ATP6V1C1_ENSG00000155097.12,0.051983204,0.051983204,0.051983204,0.081761762,0.081761762,0.081761762,0.029778557,chr8,103072488,103072489,90,+,ENSG00000155097.12,ATP6V1C1,UTR3
ATP6V1C1_ENSG00000155097.12,PAS10315_AATAAA_0.35,4.35E-19,0.13457744,ATP6V1C1_ENSG00000155097.12,4.675984599,1,0.030587165,0.076277153,ATP6V1C1_ENSG00000155097.12,0.010167918,0.010167918,0.010167918,0.021183555,0.021183555,0.021183555,0.011015638,chr8,103073682,103073683,51,+,ENSG00000155097.12,ATP6V1C1,UTR3
ATP6V1C1_ENSG00000155097.12,PAS10311_AATAAA_0.2,4.35E-19,1,ATP6V1C1_ENSG00000155097.12,0.153024995,1,0.695661165,0.795414385,ATP6V1C1_ENSG00000155097.12,0.121269842,0.121269842,0.121269842,0.126228067,0.126228067,0.126228067,0.004958225,chr8,103069561,103069562,68,+,ENSG00000155097.12,ATP6V1C1,UTR3
ATP6V1D_ENSG00000100554.12,PAS17167_APA_0.2,0.069874872,NA,ATP6V1D_ENSG00000100554.12,4.49760393,1,0.033942383,0.082919959,ATP6V1D_ENSG00000100554.12,0.676583899,0.676583899,0.676583899,0.742470344,0.742470344,0.742470344,0.065886445,chr14,67338072,67338073,391,-,ENSG00000100554.12,ATP6V1D,UTR3
ATP6V1D_ENSG00000100554.12,PAS17168_None_0.25,0.069874872,NA,ATP6V1D_ENSG00000100554.12,4.49760393,1,0.033942383,0.082919959,ATP6V1D_ENSG00000100554.12,0.323416101,0.323416101,0.323416101,0.257529656,0.257529656,0.257529656,-0.065886445,chr14,67338572,67338573,49,-,ENSG00000100554.12,ATP6V1D,UTR3
ATP6V1E1_ENSG00000131100.13,PAS23541_ATTAAA_0.25,0.311681163,NA,ATP6V1E1_ENSG00000131100.13,1.588908496,1,0.207482149,0.34415148,ATP6V1E1_ENSG00000131100.13,0.81873303,0.81873303,0.81873303,0.796281344,0.796281344,0.796281344,-0.022451686,chr22,17592169,17592170,581,-,ENSG00000131100.13,ATP6V1E1,UTR3
ATP6V1E1_ENSG00000131100.13,PAS23542_None_0.25,0.311681163,NA,ATP6V1E1_ENSG00000131100.13,1.588908496,1,0.207482149,0.34415148,ATP6V1E1_ENSG00000131100.13,0.18126697,0.18126697,0.18126697,0.203718656,0.203718656,0.203718656,0.022451686,chr22,17592465,17592466,10,-,ENSG00000131100.13,ATP6V1E1,UTR3
ATP6V1G1_ENSG00000136888.8,PAS11330_ATTAAA_0.3,0.994396873,NA,ATP6V1G1_ENSG00000136888.8,0.014343912,1,0.904668458,0.942576534,ATP6V1G1_ENSG00000136888.8,0.385326415,0.385326415,0.385326415,0.381953479,0.381953479,0.381953479,-0.003372936,chr9,114597856,114597857,18,+,ENSG00000136888.8,ATP6V1G1,UTR3
ATP6V1G1_ENSG00000136888.8,PAS11331_APA_0.1,0.994396873,NA,ATP6V1G1_ENSG00000136888.8,0.010399034,1,0.918775999,0.951601151,ATP6V1G1_ENSG00000136888.8,0.603242535,0.603242535,0.603242535,0.606080563,0.606080563,0.606080563,0.002838028,chr9,114598371,114598372,632,+,ENSG00000136888.8,ATP6V1G1,UTR3
ATP6V1G1_ENSG00000136888.8,PAS11332_APA_0.35,0.994396873,NA,ATP6V1G1_ENSG00000136888.8,0.007168543,1,0.932525934,0.960579304,ATP6V1G1_ENSG00000136888.8,0.01143105,0.01143105,0.01143105,0.011965958,0.011965958,0.011965958,5.35E-04,chr9,114598870,114598871,11,+,ENSG00000136888.8,ATP6V1G1,UTR3
ATP8B2_ENSG00000143515.20,PAS740_None_0.1,0.033154904,0,ATP8B2_ENSG00000143515.20,6.032557575,1,0.014044369,0.040582733,ATP8B2_ENSG00000143515.20,0.184673124,0.184673124,0.184673124,0.094165057,0.094165057,0.094165057,-0.090508067,chr1,154349660,154349661,11,+,ENSG00000143515.20,ATP8B2,UTR3
ATP8B2_ENSG00000143515.20,PAS741_APA_0.25,0.033154904,0,ATP8B2_ENSG00000143515.20,6.032557575,1,0.014044369,0.040582733,ATP8B2_ENSG00000143515.20,0.815326876,0.815326876,0.815326876,0.905834943,0.905834943,0.905834943,0.090508067,chr1,154351302,154351303,216,+,ENSG00000143515.20,ATP8B2,UTR3
ATPAF1_ENSG00000123472.13,PAS1539_AATAAA_0.3,0.253708399,NA,ATPAF1_ENSG00000123472.13,1.966604901,1,0.160808694,0.282407636,ATPAF1_ENSG00000123472.13,0.107278241,0.107278241,0.107278241,0.141304623,0.141304623,0.141304623,0.034026382,chr1,46632740,46632741,77,-,ENSG00000123472.13,ATPAF1,UTR3
ATPAF1_ENSG00000123472.13,PAS1540_AATAAA_0.25,0.253708399,NA,ATPAF1_ENSG00000123472.13,1.966604901,1,0.160808694,0.282407636,ATPAF1_ENSG00000123472.13,0.892721759,0.892721759,0.892721759,0.858695377,0.858695377,0.858695377,-0.034026382,chr1,46635046,46635047,177,-,ENSG00000123472.13,ATPAF1,UTR3
ATPAF2_ENSG00000171953.16,PAS20008_AATAAA_0.1,0.003177885,0,ATPAF2_ENSG00000171953.16,10.90218355,1,9.61E-04,0.004108067,ATPAF2_ENSG00000171953.16,0.044692314,0.044692314,0.044692314,0.209117351,0.209117351,0.209117351,0.164425037,chr17,18015058,18015059,13,-,ENSG00000171953.16,ATPAF2,UTR3
ATPAF2_ENSG00000171953.16,PAS20009_ATTAAA_0.2,0.003177885,0,ATPAF2_ENSG00000171953.16,10.90218355,1,9.61E-04,0.004108067,ATPAF2_ENSG00000171953.16,0.955307686,0.955307686,0.955307686,0.790882649,0.790882649,0.790882649,-0.164425037,chr17,18018264,18018265,84,-,ENSG00000171953.16,ATPAF2,UTR3
ATPSCKMT_ENSG00000150756.14,PAS7201_ATTAAA_0.25,0.397823384,NA,ATPSCKMT_ENSG00000150756.14,1.153964495,1,0.282720777,0.431145467,ATPSCKMT_ENSG00000150756.14,0.332229622,0.332229622,0.332229622,0.441190632,0.441190632,0.441190632,0.108961011,chr5,10225509,10225510,11,-,ENSG00000150756.14,ATPSCKMT,UTR3
ATPSCKMT_ENSG00000150756.14,PAS7202_APA_0.2,0.397823384,NA,ATPSCKMT_ENSG00000150756.14,1.153964495,1,0.282720777,0.431145467,ATPSCKMT_ENSG00000150756.14,0.667770378,0.667770378,0.667770378,0.558809368,0.558809368,0.558809368,-0.108961011,chr5,10226332,10226333,41,-,ENSG00000150756.14,ATPSCKMT,UTR3
ATRIP_ENSG00000164053.22,PAS4272_ATTAAA_0.05,1.24E-05,0,ATRIP_ENSG00000164053.22,22.45786218,1,2.15E-06,1.73E-05,ATRIP_ENSG00000164053.22,0.423404251,0.423404251,0.423404251,0.650235395,0.650235395,0.650235395,0.226831144,chr3,48465654,48465655,38,+,ENSG00000164053.22,ATRIP,UTR3
ATRIP_ENSG00000164053.22,PAS4273_AATAAA_0.25,1.24E-05,0,ATRIP_ENSG00000164053.22,22.45786218,1,2.15E-06,1.73E-05,ATRIP_ENSG00000164053.22,0.576595749,0.576595749,0.576595749,0.349764605,0.349764605,0.349764605,-0.226831144,chr3,48467643,48467644,171,+,ENSG00000164053.22,ATRIP,UTR3
ATRN_ENSG00000088812.18,PAS22408_ATTAAA_0.3,3.88E-04,0,ATRN_ENSG00000088812.18,15.29902545,1,9.18E-05,5.18E-04,ATRN_ENSG00000088812.18,0.396835259,0.396835259,0.396835259,0.215752944,0.215752944,0.215752944,-0.181082315,chr20,3616058,3616059,12,+,ENSG00000088812.18,ATRN,UTR3
ATRN_ENSG00000088812.18,PAS22409_AATAAA_0.25,3.88E-04,0,ATRN_ENSG00000088812.18,15.29902545,1,9.18E-05,5.18E-04,ATRN_ENSG00000088812.18,0.603164741,0.603164741,0.603164741,0.784247056,0.784247056,0.784247056,0.181082315,chr20,3651112,3651113,115,+,ENSG00000088812.18,ATRN,UTR3
ATRX_ENSG00000085224.23,PAS24260_AATAAA_0.4,0.456082822,NA,ATRX_ENSG00000085224.23,2.180297423,1,0.139787445,0.254071351,ATRX_ENSG00000085224.23,0.095741509,0.095741509,0.095741509,0.055214703,0.055214703,0.055214703,-0.040526806,chrX,77504885,77504886,10,-,ENSG00000085224.23,ATRX,UTR3
ATRX_ENSG00000085224.23,PAS24261_AATAAA_0.1,0.456082822,NA,ATRX_ENSG00000085224.23,0.237109873,1,0.626301354,0.741913423,ATRX_ENSG00000085224.23,0.652627056,0.652627056,0.652627056,0.675148582,0.675148582,0.675148582,0.022521526,chrX,77505713,77505714,29,-,ENSG00000085224.23,ATRX,UTR3
ATRX_ENSG00000085224.23,PAS24262_None_0.25,0.456082822,NA,ATRX_ENSG00000085224.23,0.154223173,1,0.694531776,0.794651256,ATRX_ENSG00000085224.23,0.251631435,0.251631435,0.251631435,0.269636715,0.269636715,0.269636715,0.01800528,chrX,77599497,77599498,23,-,ENSG00000085224.23,ATRX,UTR3
ATXN10_ENSG00000130638.17,PAS23501_AATAAA_0.25,0.336065457,NA,ATXN10_ENSG00000130638.17,1.45206843,1,0.228196345,0.369112124,ATXN10_ENSG00000130638.17,0.940654317,0.940654317,0.940654317,0.92182986,0.92182986,0.92182986,-0.018824456,chr22,45843985,45843986,952,+,ENSG00000130638.17,ATXN10,UTR3
ATXN10_ENSG00000130638.17,PAS23502_AATAAA_0.3,0.336065457,NA,ATXN10_ENSG00000130638.17,1.45206843,1,0.228196345,0.369112124,ATXN10_ENSG00000130638.17,0.059345683,0.059345683,0.059345683,0.07817014,0.07817014,0.07817014,0.018824456,chr22,45844869,45844870,10,+,ENSG00000130638.17,ATXN10,UTR3
ATXN3_ENSG00000066427.25,PAS17275_ATTAAA_0.2,4.59E-04,1.93E-04,ATXN3_ENSG00000066427.25,15.38796407,1,8.75E-05,4.98E-04,ATXN3_ENSG00000066427.25,0.635295501,0.635295501,0.635295501,0.412520651,0.412520651,0.412520651,-0.22277485,chr14,92064094,92064095,29,-,ENSG00000066427.25,ATXN3,UTR3
