gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_96hrs_1,DMSO_96hrs_2,DMSO_96hrs_3,SDMAi_ADMAi_96hrs_1,SDMAi_ADMAi_96hrs_2,SDMAi_ADMAi_96hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
MACF1_ENSG00000127603.32,PAS316_ATTAAA_0.25,4.07E-06,4.17E-07,MACF1_ENSG00000127603.32,26.51857143,1,2.61E-07,1.43E-06,MACF1_ENSG00000127603.32,0.520284705,0.520284705,0.520284705,0.650405277,0.650405277,0.650405277,0.130120572,chr1,39486981,39486982,784,+,ENSG00000127603.32,MACF1,UTR3
MRPS23_ENSG00000181610.13,PAS20339_APA_0.25,3.81E-06,4.18E-07,MRPS23_ENSG00000181610.13,26.51568062,1,2.61E-07,1.43E-06,MRPS23_ENSG00000181610.13,0.967684028,0.967684028,0.967684028,0.878262157,0.878262157,0.878262157,-0.08942187,chr17,57839486,57839487,216,-,ENSG00000181610.13,MRPS23,UTR3
GNAI3_ENSG00000065135.12,PAS594_ATTAAA_0.3,3.04E-17,2.12E-06,GNAI3_ENSG00000065135.12,26.48906905,1,2.65E-07,1.45E-06,GNAI3_ENSG00000065135.12,0.155654582,0.155654582,0.155654582,0.081709453,0.081709453,0.081709453,-0.073945129,chr1,109592773,109592774,57,+,ENSG00000065135.12,GNAI3,UTR3
MGA_ENSG00000174197.19,PAS17455_ATTAAA_0.35,1.82E-05,8.65E-07,MGA_ENSG00000174197.19,26.44793853,1,2.71E-07,1.48E-06,MGA_ENSG00000174197.19,0.83695145,0.83695145,0.83695145,0.662452375,0.662452375,0.662452375,-0.174499075,chr15,41769841,41769842,30,+,ENSG00000174197.19,MGA,UTR3
HYCC1_ENSG00000122591.13,PAS9577_AATAAA_0.25,1.57E-06,8.74E-07,HYCC1_ENSG00000122591.13,26.42961134,1,2.73E-07,1.49E-06,HYCC1_ENSG00000122591.13,0.219808322,0.219808322,0.219808322,0.065645999,0.065645999,0.065645999,-0.154162324,chr7,22945291,22945292,33,-,ENSG00000122591.13,HYCC1,UTR3
UROS_ENSG00000188690.15,PAS13128_AATAAA_0.25,1.51E-05,8.83E-07,UROS_ENSG00000188690.15,26.40956881,1,2.76E-07,1.51E-06,UROS_ENSG00000188690.15,0.10639108,0.10639108,0.10639108,0.039675549,0.039675549,0.039675549,-0.066715531,chr10,125802057,125802058,12,-,ENSG00000188690.15,UROS,UTR3
HSPA9_ENSG00000113013.16,PAS7546_AATAAA_0.05,3.17E-06,8.83E-07,HSPA9_ENSG00000113013.16,26.40942636,1,2.76E-07,1.51E-06,HSPA9_ENSG00000113013.16,0.023440533,0.023440533,0.023440533,0.045637595,0.045637595,0.045637595,0.022197061,chr5,138554882,138554883,259,-,ENSG00000113013.16,HSPA9,UTR3
RAB21_ENSG00000080371.6,PAS14922_AATAAA_0.3,2.87E-32,2.22E-06,RAB21_ENSG00000080371.6,26.40094984,1,2.77E-07,1.51E-06,RAB21_ENSG00000080371.6,0.150313529,0.150313529,0.150313529,0.253507669,0.253507669,0.253507669,0.10319414,chr12,71789180,71789181,29,+,ENSG00000080371.6,RAB21,UTR3
AZIN1_ENSG00000155096.15,PAS10844_AATAAA_0.25,5.74E-12,4.55E-07,AZIN1_ENSG00000155096.15,26.35279179,1,2.84E-07,1.55E-06,AZIN1_ENSG00000155096.15,0.349263627,0.349263627,0.349263627,0.232628717,0.232628717,0.232628717,-0.116634911,chr8,102828003,102828004,224,-,ENSG00000155096.15,AZIN1,UTR3
UBTD2_ENSG00000168246.6,PAS7667_AATAAA_0.3,1.66E-11,9.13E-07,UBTD2_ENSG00000168246.6,26.34416368,1,2.86E-07,1.56E-06,UBTD2_ENSG00000168246.6,0.076100575,0.076100575,0.076100575,0.017811579,0.017811579,0.017811579,-0.058288995,chr5,172211633,172211634,18,-,ENSG00000168246.6,UBTD2,UTR3
ETS1_ENSG00000134954.14,PAS14411_ATTAAA_0.35,1.78E-07,4.80E-07,ETS1_ENSG00000134954.14,26.24557835,1,3.01E-07,1.64E-06,ETS1_ENSG00000134954.14,0.143407499,0.143407499,0.143407499,0.051744863,0.051744863,0.051744863,-0.091662636,chr11,128461754,128461755,57,-,ENSG00000134954.14,ETS1,UTR3
ZWINT_ENSG00000122952.17,PAS12795_ATTAAA_0.15,4.54E-10,4.81E-07,ZWINT_ENSG00000122952.17,26.24175593,1,3.01E-07,1.64E-06,ZWINT_ENSG00000122952.17,0.094213239,0.094213239,0.094213239,0.02754965,0.02754965,0.02754965,-0.066663589,chr10,56358057,56358058,90,-,ENSG00000122952.17,ZWINT,UTR3
STAM2_ENSG00000115145.10,PAS3808_AATAAA_0.4,6.30E-06,9.66E-07,STAM2_ENSG00000115145.10,26.234945,1,3.02E-07,1.64E-06,STAM2_ENSG00000115145.10,0.305426344,0.305426344,0.305426344,0.061511887,0.061511887,0.061511887,-0.243914458,chr2,152120431,152120432,13,-,ENSG00000115145.10,STAM2,UTR3
POLH_ENSG00000170734.12,PAS8043_AATAAA_0.4,1.70E-06,9.75E-07,POLH_ENSG00000170734.12,26.21824861,1,3.05E-07,1.66E-06,POLH_ENSG00000170734.12,0.083258004,0.083258004,0.083258004,0.254211384,0.254211384,0.254211384,0.170953381,chr6,43620521,43620522,26,+,ENSG00000170734.12,POLH,UTR3
NCAPG_ENSG00000109805.10,PAS5697_AATAAA_0.3,1.44E-12,4.91E-07,NCAPG_ENSG00000109805.10,26.20379121,1,3.07E-07,1.67E-06,NCAPG_ENSG00000109805.10,0.020518179,0.020518179,0.020518179,0.102607293,0.102607293,0.102607293,0.082089114,chr4,17844861,17844862,25,+,ENSG00000109805.10,NCAPG,UTR3
PTCD3_ENSG00000132300.19,PAS2722_APA_0.35,2.59E-14,2.00E-06,PTCD3_ENSG00000132300.19,26.16714081,1,3.13E-07,1.70E-06,PTCD3_ENSG00000132300.19,0.067258696,0.067258696,0.067258696,0.149942445,0.149942445,0.149942445,0.082683749,chr2,86140780,86140781,23,+,ENSG00000132300.19,PTCD3,UTR3
SMIM13_ENSG00000224531.6,PAS7778_AATAAA_0.45,3.75E-07,5.01E-07,SMIM13_ENSG00000224531.6,26.16564055,1,3.13E-07,1.70E-06,SMIM13_ENSG00000224531.6,0.372777498,0.372777498,0.372777498,0.178945075,0.178945075,0.178945075,-0.193832423,chr6,11134763,11134764,94,+,ENSG00000224531.6,SMIM13,UTR3
AP2B1_ENSG00000006125.18,PAS19392_APA_0.2,6.87E-75,5.02E-07,AP2B1_ENSG00000006125.18,26.15945747,1,3.14E-07,1.70E-06,AP2B1_ENSG00000006125.18,0.017177328,0.017177328,0.017177328,0.002725415,0.002725415,0.002725415,-0.014451913,chr17,35724373,35724374,13,+,ENSG00000006125.18,AP2B1,UTR3
UQCRC2_ENSG00000140740.11,PAS18366_AATAAA_0.35,6.11E-07,5.11E-07,UQCRC2_ENSG00000140740.11,26.12740145,1,3.20E-07,1.73E-06,UQCRC2_ENSG00000140740.11,0.216031424,0.216031424,0.216031424,0.386570469,0.386570469,0.386570469,0.170539044,chr16,21983640,21983641,29,+,ENSG00000140740.11,UQCRC2,UTR3
CCDC47_ENSG00000108588.15,PAS20391_ATTAAA_0.3,2.79E-06,5.27E-07,CCDC47_ENSG00000108588.15,26.0689301,1,3.29E-07,1.78E-06,CCDC47_ENSG00000108588.15,0.465546121,0.465546121,0.465546121,0.630272843,0.630272843,0.630272843,0.164726722,chr17,63745258,63745259,500,-,ENSG00000108588.15,CCDC47,UTR3
PPP6C_ENSG00000119414.12,PAS11835_APA_0.15,9.43E-10,1.60E-06,PPP6C_ENSG00000119414.12,26.04798527,1,3.33E-07,1.80E-06,PPP6C_ENSG00000119414.12,0.167030991,0.167030991,0.167030991,0.054188732,0.054188732,0.054188732,-0.11284226,chr9,125149570,125149571,39,-,ENSG00000119414.12,PPP6C,UTR3
TMEM14A_ENSG00000096092.6,PAS8073_ATTAAA_0.2,1.32E-06,0,TMEM14A_ENSG00000096092.6,26.04746381,1,3.33E-07,1.80E-06,TMEM14A_ENSG00000096092.6,0.447517572,0.447517572,0.447517572,0.286513934,0.286513934,0.286513934,-0.161003639,chr6,52686276,52686277,69,+,ENSG00000096092.6,TMEM14A,UTR3
TMEM14A_ENSG00000096092.6,PAS8074_AATAAA_0.2,1.32E-06,0,TMEM14A_ENSG00000096092.6,26.04746381,1,3.33E-07,1.80E-06,TMEM14A_ENSG00000096092.6,0.552482428,0.552482428,0.552482428,0.713486066,0.713486066,0.713486066,0.161003639,chr6,52686584,52686585,214,+,ENSG00000096092.6,TMEM14A,UTR3
VSIG10_ENSG00000176834.14,PAS15938_None_0.15,5.82E-06,5.34E-07,VSIG10_ENSG00000176834.14,26.04236741,1,3.34E-07,1.81E-06,VSIG10_ENSG00000176834.14,0.06603324,0.06603324,0.06603324,0.01351125,0.01351125,0.01351125,-0.05252199,chr12,118066404,118066405,20,-,ENSG00000176834.14,VSIG10,UTR3
HUWE1_ENSG00000086758.17,PAS24210_AATAAA_0.2,5.55E-14,1.07E-06,HUWE1_ENSG00000086758.17,26.04086739,1,3.34E-07,1.81E-06,HUWE1_ENSG00000086758.17,0.006213084,0.006213084,0.006213084,0.050585929,0.050585929,0.050585929,0.044372845,chrX,53532103,53532104,13,-,ENSG00000086758.17,HUWE1,UTR3
AP1S2_ENSG00000182287.15,PAS24120_AATAAA_0.2,7.78E-06,5.35E-07,AP1S2_ENSG00000182287.15,26.03876392,1,3.35E-07,1.81E-06,AP1S2_ENSG00000182287.15,0.132539241,0.132539241,0.132539241,0.33586725,0.33586725,0.33586725,0.203328009,chrX,15825807,15825808,40,-,ENSG00000182287.15,AP1S2,UTR3
RPS29_ENSG00000213741.11,PAS17062_AATAAA_0.2,1.45E-06,5.46E-07,RPS29_ENSG00000213741.11,25.99756621,1,3.42E-07,1.85E-06,RPS29_ENSG00000213741.11,2.62E-04,2.62E-04,2.62E-04,0.002394654,0.002394654,0.002394654,0.002132666,chr14,49570989,49570990,11,-,ENSG00000213741.11,RPS29,UTR3
MTHFSD_ENSG00000103248.19,PAS19114_AATAAA_0.2,7.96E-06,5.51E-07,MTHFSD_ENSG00000103248.19,25.98223099,1,3.45E-07,1.86E-06,MTHFSD_ENSG00000103248.19,0.020344411,0.020344411,0.020344411,0.309971706,0.309971706,0.309971706,0.289627295,chr16,86547145,86547146,10,-,ENSG00000103248.19,MTHFSD,UTR3
TIMM13_ENSG00000099800.8,PAS21792_APA_0.15,3.37E-07,5.52E-07,TIMM13_ENSG00000099800.8,25.97804223,1,3.45E-07,1.86E-06,TIMM13_ENSG00000099800.8,0.222544852,0.222544852,0.222544852,0.158521196,0.158521196,0.158521196,-0.064023656,chr19,2426891,2426892,163,-,ENSG00000099800.8,TIMM13,UTR3
CHID1_ENSG00000177830.18,PAS13864_APA_0.15,1.37E-06,0,CHID1_ENSG00000177830.18,25.97562989,1,3.46E-07,1.86E-06,CHID1_ENSG00000177830.18,0.087902918,0.087902918,0.087902918,0.189516053,0.189516053,0.189516053,0.101613136,chr11,868395,868396,70,-,ENSG00000177830.18,CHID1,UTR3
CHID1_ENSG00000177830.18,PAS13865_APA_0.1,1.37E-06,0,CHID1_ENSG00000177830.18,25.97562989,1,3.46E-07,1.86E-06,CHID1_ENSG00000177830.18,0.912097082,0.912097082,0.912097082,0.810483947,0.810483947,0.810483947,-0.101613136,chr11,869762,869763,304,-,ENSG00000177830.18,CHID1,UTR3
NFIC_ENSG00000141905.19,PAS21033_ATTAAA_0,3.09E-07,1.12E-06,NFIC_ENSG00000141905.19,25.95473305,1,3.50E-07,1.88E-06,NFIC_ENSG00000141905.19,0.169111917,0.169111917,0.169111917,0.248464207,0.248464207,0.248464207,0.07935229,chr19,3469216,3469217,150,+,ENSG00000141905.19,NFIC,UTR3
RER1_ENSG00000157916.20,PAS29_APA_0.25,1.61E-139,5.68E-07,RER1_ENSG00000157916.20,25.92349387,1,3.55E-07,1.91E-06,RER1_ENSG00000157916.20,0.379394946,0.379394946,0.379394946,0.269723195,0.269723195,0.269723195,-0.109671751,chr1,2403748,2403749,96,+,ENSG00000157916.20,RER1,UTR3
WTIP_ENSG00000142279.13,PAS21337_AATAAA_0.15,7.03E-10,5.73E-07,WTIP_ENSG00000142279.13,25.90622735,1,3.58E-07,1.93E-06,WTIP_ENSG00000142279.13,0.019506146,0.019506146,0.019506146,0.073748447,0.073748447,0.073748447,0.0542423,chr19,34506344,34506345,15,+,ENSG00000142279.13,WTIP,UTR3
GLMP_ENSG00000198715.13,PAS2005_APA_0.15,1.42E-06,0,GLMP_ENSG00000198715.13,25.89477922,1,3.61E-07,1.94E-06,GLMP_ENSG00000198715.13,0.093200585,0.093200585,0.093200585,0.185588682,0.185588682,0.185588682,0.092388097,chr1,156290089,156290090,24,-,ENSG00000198715.13,GLMP,UTR3
GLMP_ENSG00000198715.13,PAS2006_APA_0.1,1.42E-06,0,GLMP_ENSG00000198715.13,25.89477922,1,3.61E-07,1.94E-06,GLMP_ENSG00000198715.13,0.906799415,0.906799415,0.906799415,0.814411318,0.814411318,0.814411318,-0.092388097,chr1,156292687,156292688,525,-,ENSG00000198715.13,GLMP,UTR3
MRPS23_ENSG00000181610.13,PAS20337_AATAAA_0.4,3.81E-06,5.90E-07,MRPS23_ENSG00000181610.13,25.84778545,1,3.69E-07,1.99E-06,MRPS23_ENSG00000181610.13,0.025109611,0.025109611,0.025109611,0.106539958,0.106539958,0.106539958,0.081430346,chr17,57834785,57834786,44,-,ENSG00000181610.13,MRPS23,UTR3
UBXN8_ENSG00000104691.16,PAS10069_AATAAA_0.3,1.46E-06,0,UBXN8_ENSG00000104691.16,25.84108217,1,3.71E-07,1.99E-06,UBXN8_ENSG00000104691.16,0.31432922,0.31432922,0.31432922,0.113654421,0.113654421,0.113654421,-0.200674799,chr8,30766474,30766475,21,+,ENSG00000104691.16,UBXN8,UTR3
UBXN8_ENSG00000104691.16,PAS10070_AATAAA_0.35,1.46E-06,0,UBXN8_ENSG00000104691.16,25.84108217,1,3.71E-07,1.99E-06,UBXN8_ENSG00000104691.16,0.68567078,0.68567078,0.68567078,0.886345579,0.886345579,0.886345579,0.200674799,chr8,30767001,30767002,85,+,ENSG00000104691.16,UBXN8,UTR3
MARCHF6_ENSG00000145495.16,PAS6535_ATTAAA_0.15,6.94E-13,1.19E-06,MARCHF6_ENSG00000145495.16,25.82583746,1,3.74E-07,2.01E-06,MARCHF6_ENSG00000145495.16,0.258746476,0.258746476,0.258746476,0.105432674,0.105432674,0.105432674,-0.153313803,chr5,10433998,10433999,30,+,ENSG00000145495.16,MARCHF6,UTR3
QDPR_ENSG00000151552.13,PAS6127_APA_0.3,4.28E-17,6.04E-07,QDPR_ENSG00000151552.13,25.80462829,1,3.78E-07,2.03E-06,QDPR_ENSG00000151552.13,0.602130784,0.602130784,0.602130784,0.33169296,0.33169296,0.33169296,-0.270437825,chr4,17486924,17486925,33,-,ENSG00000151552.13,QDPR,UTR3
RPL22L1_ENSG00000163584.18,PAS5464_AATAAA_0.35,7.43E-06,6.06E-07,RPL22L1_ENSG00000163584.18,25.79882896,1,3.79E-07,2.03E-06,RPL22L1_ENSG00000163584.18,3.39E-04,3.39E-04,3.39E-04,0.007978849,0.007978849,0.007978849,0.007639572,chr3,170864877,170864878,23,-,ENSG00000163584.18,RPL22L1,UTR3
YME1L1_ENSG00000136758.20,PAS12708_ATTAAA_0.3,3.03E-11,1.23E-06,YME1L1_ENSG00000136758.20,25.77305065,1,3.84E-07,2.06E-06,YME1L1_ENSG00000136758.20,0.255335294,0.255335294,0.255335294,0.359147043,0.359147043,0.359147043,0.103811749,chr10,27110455,27110456,352,-,ENSG00000136758.20,YME1L1,UTR3
CFAP298_ENSG00000159079.19,PAS23193_APA_0.2,1.53E-06,0,CFAP298_ENSG00000159079.19,25.74120945,1,3.90E-07,2.09E-06,CFAP298_ENSG00000159079.19,0.009326004,0.009326004,0.009326004,0.073305789,0.073305789,0.073305789,0.063979786,chr21,32600141,32600142,13,-,ENSG00000159079.19,CFAP298,UTR3
CFAP298_ENSG00000159079.19,PAS23194_AATAAA_0.45,1.53E-06,0,CFAP298_ENSG00000159079.19,25.74120945,1,3.90E-07,2.09E-06,CFAP298_ENSG00000159079.19,0.990673996,0.990673996,0.990673996,0.926694211,0.926694211,0.926694211,-0.063979786,chr21,32601673,32601674,343,-,ENSG00000159079.19,CFAP298,UTR3
TOX_ENSG00000198846.6,PAS10641_AATAAA_0.35,7.78E-06,6.26E-07,TOX_ENSG00000198846.6,25.73510666,1,3.92E-07,2.10E-06,TOX_ENSG00000198846.6,0.906657525,0.906657525,0.906657525,0.703200053,0.703200053,0.703200053,-0.203457472,chr8,58806785,58806786,95,-,ENSG00000198846.6,TOX,UTR3
INF2_ENSG00000203485.14,PAS16925_AATAAA_0.1,9.16E-06,1.26E-06,INF2_ENSG00000203485.14,25.7223865,1,3.94E-07,2.11E-06,INF2_ENSG00000203485.14,0.849492483,0.849492483,0.849492483,0.735129192,0.735129192,0.735129192,-0.114363291,chr14,104719602,104719603,263,+,ENSG00000203485.14,INF2,UTR3
ERP44_ENSG00000023318.9,PAS11729_AATAAA_0.25,2.79E-33,6.32E-07,ERP44_ENSG00000023318.9,25.71624106,1,3.95E-07,2.11E-06,ERP44_ENSG00000023318.9,0.013542027,0.013542027,0.013542027,0.061317381,0.061317381,0.061317381,0.047775354,chr9,99978688,99978689,19,-,ENSG00000023318.9,ERP44,UTR3
RBMXL1_ENSG00000213516.10,PAS1706_ATTAAA_0.3,1.55E-06,0,RBMXL1_ENSG00000213516.10,25.71462724,1,3.96E-07,2.11E-06,RBMXL1_ENSG00000213516.10,0.542702227,0.542702227,0.542702227,0.850251005,0.850251005,0.850251005,0.307548777,chr1,88979456,88979457,50,-,ENSG00000213516.10,RBMXL1,UTR3
RBMXL1_ENSG00000213516.10,PAS1707_AATAAA_0.4,1.55E-06,0,RBMXL1_ENSG00000213516.10,25.71462724,1,3.96E-07,2.11E-06,RBMXL1_ENSG00000213516.10,0.457297773,0.457297773,0.457297773,0.149748995,0.149748995,0.149748995,-0.307548777,chr1,88981965,88981966,10,-,ENSG00000213516.10,RBMXL1,UTR3
SLC30A6_ENSG00000152683.14,PAS2512_APA_0.2,4.91E-06,1.31E-06,SLC30A6_ENSG00000152683.14,25.64053543,1,4.11E-07,2.20E-06,SLC30A6_ENSG00000152683.14,0.120513104,0.120513104,0.120513104,0.032653507,0.032653507,0.032653507,-0.087859597,chr2,32221869,32221870,17,+,ENSG00000152683.14,SLC30A6,UTR3
GOSR2_ENSG00000108433.17,PAS19549_AATAAA_0.2,8.27E-76,2.65E-06,GOSR2_ENSG00000108433.17,25.62805776,1,4.14E-07,2.21E-06,GOSR2_ENSG00000108433.17,0.009030648,0.009030648,0.009030648,0.070926689,0.070926689,0.070926689,0.061896041,chr17,46933263,46933264,13,+,ENSG00000108433.17,GOSR2,UTR3
PEDS1-UBE2V1_ENSG00000124208.16,PAS22971_AATAAA_0.15,2.56E-37,6.70E-07,PEDS1-UBE2V1_ENSG00000124208.16,25.60449525,1,4.19E-07,2.24E-06,PEDS1-UBE2V1_ENSG00000124208.16,0.577655198,0.577655198,0.577655198,0.479235743,0.479235743,0.479235743,-0.098419456,chr20,50081367,50081368,263,-,ENSG00000124208.16,PEDS1-UBE2V1,UTR3
ITCH_ENSG00000078747.17,PAS22521_APA_0.25,6.76E-06,6.74E-07,ITCH_ENSG00000078747.17,25.59331337,1,4.21E-07,2.25E-06,ITCH_ENSG00000078747.17,0.756409029,0.756409029,0.756409029,0.413332077,0.413332077,0.413332077,-0.343076952,chr20,34507931,34507932,25,+,ENSG00000078747.17,ITCH,UTR3
CSNK2A1_ENSG00000101266.19,PAS22736_AATAAA_0.3,4.99E-16,2.70E-06,CSNK2A1_ENSG00000101266.19,25.5898636,1,4.22E-07,2.25E-06,CSNK2A1_ENSG00000101266.19,0.371976846,0.371976846,0.371976846,0.255221835,0.255221835,0.255221835,-0.116755011,chr20,482695,482696,372,-,ENSG00000101266.19,CSNK2A1,UTR3
DENND3_ENSG00000105339.11,PAS10423_AATAAA_0.35,4.80E-22,6.77E-07,DENND3_ENSG00000105339.11,25.583902,1,4.24E-07,2.26E-06,DENND3_ENSG00000105339.11,0.104360171,0.104360171,0.104360171,0.008384757,0.008384757,0.008384757,-0.095975414,chr8,141193680,141193681,28,+,ENSG00000105339.11,DENND3,UTR3
VIRMA_ENSG00000164944.12,PAS10777_APA_0.35,5.06E-05,2.03E-06,VIRMA_ENSG00000164944.12,25.58086808,1,4.24E-07,2.26E-06,VIRMA_ENSG00000164944.12,0.005192573,0.005192573,0.005192573,0.046079582,0.046079582,0.046079582,0.040887009,chr8,94487692,94487693,21,-,ENSG00000164944.12,VIRMA,UTR3
RAB11A_ENSG00000103769.10,PAS17580_AATAAA_0.2,8.55E-06,6.78E-07,RAB11A_ENSG00000103769.10,25.57999926,1,4.24E-07,2.26E-06,RAB11A_ENSG00000103769.10,0.311647725,0.311647725,0.311647725,0.208527897,0.208527897,0.208527897,-0.103119828,chr15,65889449,65889450,167,+,ENSG00000103769.10,RAB11A,UTR3
NACC2_ENSG00000148411.8,PAS11933_AATAAA_0.15,1.66E-06,0,NACC2_ENSG00000148411.8,25.57423703,1,4.26E-07,2.26E-06,NACC2_ENSG00000148411.8,0.721238892,0.721238892,0.721238892,0.888373898,0.888373898,0.888373898,0.167135006,chr9,136006538,136006539,350,-,ENSG00000148411.8,NACC2,UTR3
NACC2_ENSG00000148411.8,PAS11934_APA_0.25,1.66E-06,0,NACC2_ENSG00000148411.8,25.57423703,1,4.26E-07,2.26E-06,NACC2_ENSG00000148411.8,0.278761108,0.278761108,0.278761108,0.111626102,0.111626102,0.111626102,-0.167135006,chr9,136011434,136011435,12,-,ENSG00000148411.8,NACC2,UTR3
GIGYF2_ENSG00000204120.16,PAS3213_APA_0.2,9.37E-06,6.80E-07,GIGYF2_ENSG00000204120.16,25.57457491,1,4.26E-07,2.26E-06,GIGYF2_ENSG00000204120.16,0.401195128,0.401195128,0.401195128,0.179540322,0.179540322,0.179540322,-0.221654806,chr2,232857830,232857831,40,+,ENSG00000204120.16,GIGYF2,UTR3
AK2_ENSG00000004455.18,PAS1431_ATTAAA_0.25,6.79E-17,1.36E-06,AK2_ENSG00000004455.18,25.56833652,1,4.27E-07,2.27E-06,AK2_ENSG00000004455.18,0.016659358,0.016659358,0.016659358,0.094205771,0.094205771,0.094205771,0.077546413,chr1,33007986,33007987,21,-,ENSG00000004455.18,AK2,UTR3
LYPLA1_ENSG00000120992.18,PAS10622_AATAAA_0.15,1.67E-06,0,LYPLA1_ENSG00000120992.18,25.56371787,1,4.28E-07,2.27E-06,LYPLA1_ENSG00000120992.18,0.540858886,0.540858886,0.540858886,0.430516559,0.430516559,0.430516559,-0.110342327,chr8,54046378,54046379,590,-,ENSG00000120992.18,LYPLA1,UTR3
LYPLA1_ENSG00000120992.18,PAS10623_APA_0.1,1.67E-06,0,LYPLA1_ENSG00000120992.18,25.56371787,1,4.28E-07,2.27E-06,LYPLA1_ENSG00000120992.18,0.459141114,0.459141114,0.459141114,0.569483441,0.569483441,0.569483441,0.110342327,chr8,54047400,54047401,22,-,ENSG00000120992.18,LYPLA1,UTR3
OTUD7B_ENSG00000264522.6,PAS1878_AATAAA_0.1,1.22E-09,1.38E-06,OTUD7B_ENSG00000264522.6,25.55020012,1,4.31E-07,2.29E-06,OTUD7B_ENSG00000264522.6,0.340430455,0.340430455,0.340430455,0.131044323,0.131044323,0.131044323,-0.209386132,chr1,149941268,149941269,29,-,ENSG00000264522.6,OTUD7B,UTR3
DENND10_ENSG00000119979.18,PAS12486_AATAAA_0.2,9.36E-06,6.91E-07,DENND10_ENSG00000119979.18,25.54474427,1,4.32E-07,2.29E-06,DENND10_ENSG00000119979.18,0.153846914,0.153846914,0.153846914,0.026966259,0.026966259,0.026966259,-0.126880655,chr10,119104983,119104984,16,+,ENSG00000119979.18,DENND10,UTR3
ZNF148_ENSG00000163848.21,PAS5292_AATAAA_0.25,4.93E-08,1.39E-06,ZNF148_ENSG00000163848.21,25.53302536,1,4.35E-07,2.30E-06,ZNF148_ENSG00000163848.21,0.164645223,0.164645223,0.164645223,0.360699205,0.360699205,0.360699205,0.196053982,chr3,125225670,125225671,235,-,ENSG00000163848.21,ZNF148,UTR3
KLHL5_ENSG00000109790.18,PAS5734_AATAAA_0.45,5.80E-09,1.39E-06,KLHL5_ENSG00000109790.18,25.5264295,1,4.36E-07,2.31E-06,KLHL5_ENSG00000109790.18,0.127993861,0.127993861,0.127993861,0.28888523,0.28888523,0.28888523,0.160891369,chr4,39125995,39125996,80,+,ENSG00000109790.18,KLHL5,UTR3
WDR3_ENSG00000065183.16,PAS652_AATAAA_0.15,5.49E-08,1.42E-06,WDR3_ENSG00000065183.16,25.49184474,1,4.44E-07,2.35E-06,WDR3_ENSG00000065183.16,0.3633033,0.3633033,0.3633033,0.22098626,0.22098626,0.22098626,-0.14231704,chr1,117959757,117959758,19,+,ENSG00000065183.16,WDR3,UTR3
MAP4K5_ENSG00000012983.12,PAS17085_AATAAA_0.25,2.95E-12,7.16E-07,MAP4K5_ENSG00000012983.12,25.47617942,1,4.48E-07,2.37E-06,MAP4K5_ENSG00000012983.12,0.091329347,0.091329347,0.091329347,0.033132238,0.033132238,0.033132238,-0.058197109,chr14,50419782,50419783,33,-,ENSG00000012983.12,MAP4K5,UTR3
TMEM245_ENSG00000106771.13,PAS11745_AATAAA_0.4,1.75E-06,0,TMEM245_ENSG00000106771.13,25.4711521,1,4.49E-07,2.37E-06,TMEM245_ENSG00000106771.13,0.760785114,0.760785114,0.760785114,0.921346366,0.921346366,0.921346366,0.160561252,chr9,109015153,109015154,224,-,ENSG00000106771.13,TMEM245,UTR3
TMEM245_ENSG00000106771.13,PAS11746_AATAAA_0.15,1.75E-06,0,TMEM245_ENSG00000106771.13,25.4711521,1,4.49E-07,2.37E-06,TMEM245_ENSG00000106771.13,0.239214886,0.239214886,0.239214886,0.078653634,0.078653634,0.078653634,-0.160561252,chr9,109019905,109019906,86,-,ENSG00000106771.13,TMEM245,UTR3
PSMC6_ENSG00000100519.12,PAS16664_AATAAA_0.3,1.75E-06,0,PSMC6_ENSG00000100519.12,25.46194481,1,4.51E-07,2.38E-06,PSMC6_ENSG00000100519.12,0.290545075,0.290545075,0.290545075,0.198534317,0.198534317,0.198534317,-0.092010758,chr14,52727685,52727686,25,+,ENSG00000100519.12,PSMC6,UTR3
PSMC6_ENSG00000100519.12,PAS16665_AATAAA_0.2,1.75E-06,0,PSMC6_ENSG00000100519.12,25.46194481,1,4.51E-07,2.38E-06,PSMC6_ENSG00000100519.12,0.709454925,0.709454925,0.709454925,0.801465683,0.801465683,0.801465683,0.092010758,chr14,52727992,52727993,231,+,ENSG00000100519.12,PSMC6,UTR3
PLPP5_ENSG00000147535.17,PAS10583_APA_0.35,1.06E-05,7.35E-07,PLPP5_ENSG00000147535.17,25.42531921,1,4.60E-07,2.43E-06,PLPP5_ENSG00000147535.17,0.555196578,0.555196578,0.555196578,0.783267355,0.783267355,0.783267355,0.228070778,chr8,38263133,38263134,48,-,ENSG00000147535.17,PLPP5,UTR3
CWC27_ENSG00000153015.17,PAS6670_AATAAA_0.35,1.79E-06,0,CWC27_ENSG00000153015.17,25.42228498,1,4.61E-07,2.43E-06,CWC27_ENSG00000153015.17,0.975605099,0.975605099,0.975605099,0.886703282,0.886703282,0.886703282,-0.088901818,chr5,65018586,65018587,146,+,ENSG00000153015.17,CWC27,UTR3
