gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO1,DMSO2,DMSO3,treatment_1,treatment_2,treatment_3,mean_diff,V1,start,V3,V5,strand,V7,V8,V9,mean_usage,pA_type,cell_line
TIMM50_ENSG00000105197.11,PAS46798_ATTAAA_0.05,0.012088649295961791,0.004173984348538961,TIMM50_ENSG00000105197.11,10.775568087275587,1,0.001028486449858881,0.00986666375831531,TIMM50_ENSG00000105197.11,0.1970833119707479,0.1970833119707479,0.1970833119707479,0.3892957527722539,0.3892957527722539,0.3892957527722539,0.19221244080150596,chr19,39493016,39493017,62,+,ENSG00000105197.11,TIMM50,UTR3,0.2931895323715009,distal pA,SUM149PT
TIPARP_ENSG00000163659.13,PAS10243_AATAAA_0.2,0.7848750127050699,NA,TIPARP_ENSG00000163659.13,0.22425188884284353,1,0.6358191159833024,0.8095571392831217,TIPARP_ENSG00000163659.13,0.7098556496102062,0.7098556496102062,0.7098556496102062,0.6507073863402786,0.6507073863402786,0.6507073863402786,-0.059148263269927615,chr3,156706765,156706766,753,+,ENSG00000163659.13,TIPARP,UTR3,0.6802815179752424,distal pA,SUM149PT
TIPRL_ENSG00000143155.13,PAS1820_AATAAA_0.3,0.030350644823997103,0,TIPRL_ENSG00000143155.13,7.394565226776649,1,0.006542123566398375,0.040937691209016594,TIPRL_ENSG00000143155.13,0.1834803923582694,0.1834803923582694,0.1834803923582694,0.287031800524139,0.287031800524139,0.287031800524139,0.1035514081658696,chr1,168202107,168202108,310,+,ENSG00000143155.13,TIPRL,UTR3,0.2352560964412042,distal pA,SUM149PT
TKFC_ENSG00000149476.16,PAS29747_AATAAA_0.25,0.1518761012232979,NA,TKFC_ENSG00000149476.16,3.6957489405288015,1,0.05455128672248118,0.18714978644970076,TKFC_ENSG00000149476.16,0.05343431858410774,0.05343431858410774,0.05343431858410774,0.13059960168021312,0.13059960168021312,0.13059960168021312,0.07716528309610537,chr11,61348757,61348758,53,+,ENSG00000149476.16,TKFC,UTR3,0.09201696013216043,distal pA,SUM149PT
TLCD3A_ENSG00000167695.15,PAS42071_None_0.15,0.7413998060761225,NA,TLCD3A_ENSG00000167695.15,0.3185649910686834,1,0.5724713115918194,0.7683400064127629,TLCD3A_ENSG00000167695.15,0.7491228533087764,0.7491228533087764,0.7491228533087764,0.7882426031898926,0.7882426031898926,0.7882426031898926,0.03911974988111622,chr17,742833,742834,107,+,ENSG00000167695.15,TLCD3A,UTR3,0.7686827282493345,distal pA,SUM149PT
TLCD4_ENSG00000152078.10,PAS1185_AATAAA_0.05,0.5887146169539738,NA,TLCD4_ENSG00000152078.10,0.3489742085144485,1,0.554694380873391,0.7562882751711697,TLCD4_ENSG00000152078.10,0.24800250887203668,0.24800250887203668,0.24800250887203668,0.19849817183690455,0.19849817183690455,0.19849817183690455,-0.04950433703513213,chr1,95195399,95195400,71,+,ENSG00000152078.10,TLCD4,UTR3,0.2232503403544706,distal pA,SUM149PT
TLE4_ENSG00000106829.21,PAS24945_ATTAAA_0.25,0.884878262398284,NA,TLE4_ENSG00000106829.21,0.07997211070869525,1,0.7773352090362181,0.8968093747660112,TLE4_ENSG00000106829.21,0.6080368988579252,0.6080368988579252,0.6080368988579252,0.641152445451143,0.641152445451143,0.641152445451143,0.033115546593217804,chr9,79726738,79726739,104,+,ENSG00000106829.21,TLE4,UTR3,0.6245946721545341,distal pA,SUM149PT
TLK2_ENSG00000146872.19,PAS43177_ATTAAA_0.25,8.636636639106279e-4,5.155257849804233e-5,TLK2_ENSG00000146872.19,20.379278988817305,1,6.3513808405968345e-6,1.3857268532987776e-4,TLK2_ENSG00000146872.19,0.20570764740471792,0.20570764740471792,0.20570764740471792,0.5463213852695212,0.5463213852695212,0.5463213852695212,0.3406137378648033,chr17,62615477,62615478,117,+,ENSG00000146872.19,TLK2,UTR3,0.3760145163371196,distal pA,SUM149PT
TLNRD1_ENSG00000140406.4,PAS38824_ATTAAA_0.15,1,NA,TLNRD1_ENSG00000140406.4,NA,1,1,NA,TLNRD1_ENSG00000140406.4,NA,NA,NA,NA,NA,NA,NA,chr15,81005785,81005786,13,+,ENSG00000140406.4,TLNRD1,UTR3,NA,distal pA,SUM149PT
TLR3_ENSG00000164342.14,PAS13291_AATAAA_0.4,0.39739233844443417,NA,TLR3_ENSG00000164342.14,1.5851817730888342,1,0.20801587697185203,0.443671793486581,TLR3_ENSG00000164342.14,0.39176055253841546,0.39176055253841546,0.39176055253841546,0.5456183262634524,0.5456183262634524,0.5456183262634524,0.153857773725037,chr4,186086718,186086719,14,+,ENSG00000164342.14,TLR3,UTR3,0.46868943940093394,distal pA,SUM149PT
TM7SF2_ENSG00000149809.17,PAS29862_APA_0.3,0.010443151875742598,0,TM7SF2_ENSG00000149809.17,9.83149391772804,1,0.001715489613943124,0.014695990146497664,TM7SF2_ENSG00000149809.17,0.9608836356736704,0.9608836356736704,0.9608836356736704,0.8384313085339611,0.8384313085339611,0.8384313085339611,-0.12245232713970931,chr11,65116225,65116226,2422,+,ENSG00000149809.17,TM7SF2,UTR3,0.8996574721038157,distal pA,SUM149PT
TM9SF2_ENSG00000125304.10,PAS35600_AATAAA_0.25,0.20674762684668657,NA,TM9SF2_ENSG00000125304.10,3.012564653431582,1,0.08262147189173483,0.24695586340725725,TM9SF2_ENSG00000125304.10,0.7401560622231957,0.7401560622231957,0.7401560622231957,0.8043324488362555,0.8043324488362555,0.8043324488362555,0.06417638661305969,chr13,99563390,99563391,1008,+,ENSG00000125304.10,TM9SF2,UTR3,0.7722442555297256,distal pA,SUM149PT
TM9SF4_ENSG00000101337.16,PAS48975_AATAAA_0.15,0.8320834486045732,NA,TM9SF4_ENSG00000101337.16,0.1520205612605423,1,0.6966118677498365,0.848934713107801,TM9SF4_ENSG00000101337.16,0.7548454656159818,0.7548454656159818,0.7548454656159818,0.7749503641136312,0.7749503641136312,0.7749503641136312,0.020104898497649404,chr20,32167253,32167254,486,+,ENSG00000101337.16,TM9SF4,UTR3,0.7648979148648065,distal pA,SUM149PT
TMA16_ENSG00000198498.10,PAS13196_AATAAA_0.25,9.607731580747986e-4,0,TMA16_ENSG00000198498.10,15.176006996814522,1,9.793997796509828e-5,0.0013814239026215527,TMA16_ENSG00000198498.10,0.28935040242039534,0.28935040242039534,0.28935040242039534,0.5047903176082474,0.5047903176082474,0.5047903176082474,0.2154399151878521,chr4,163520537,163520538,189,+,ENSG00000198498.10,TMA16,UTR3,0.3970703600143214,distal pA,SUM149PT
TMBIM6_ENSG00000139644.13,PAS32450_AATAAA_0.15,0.2227675221625769,NA,TMBIM6_ENSG00000139644.13,3.9986134839928127,1,0.04553770978883753,0.16637650507279847,TMBIM6_ENSG00000139644.13,0.6970514344229675,0.6970514344229675,0.6970514344229675,0.7757202906439763,0.7757202906439763,0.7757202906439763,0.07866885622100883,chr12,49764933,49764934,12419,+,ENSG00000139644.13,TMBIM6,UTR3,0.7363858625334718,distal pA,SUM149PT
TMCO3_ENSG00000150403.18,PAS35694_ATTAAA_0.2,1.052989360704997e-4,0,TMCO3_ENSG00000150403.18,20.053846945291863,1,7.529192218507692e-6,1.5793146442905122e-4,TMCO3_ENSG00000150403.18,0.912201328759602,0.912201328759602,0.912201328759602,0.5485593806527153,0.5485593806527153,0.5485593806527153,-0.36364194810688666,chr13,113550226,113550227,335,+,ENSG00000150403.18,TMCO3,UTR3,0.7303803547061587,distal pA,SUM149PT
TMEM104_ENSG00000109066.14,PAS43318_AATAAA_0.25,0.0025827534109080503,0,TMEM104_ENSG00000109066.14,13.018012891663377,1,3.0850900655624616e-4,0.003669204201038599,TMEM104_ENSG00000109066.14,0.5943716666078244,0.5943716666078244,0.5943716666078244,0.9635196425594936,0.9635196425594936,0.9635196425594936,0.36914797595166937,chr17,74839749,74839750,247,+,ENSG00000109066.14,TMEM104,UTR3,0.778945654583659,distal pA,SUM149PT
TMEM106B_ENSG00000106460.20,PAS19900_AATAAA_0.15,0.4359862365036885,NA,TMEM106B_ENSG00000106460.20,1.3587187350972272,1,0.24375965943358197,0.4843637338760195,TMEM106B_ENSG00000106460.20,0.3709964229534808,0.3709964229534808,0.3709964229534808,0.47395660034034215,0.47395660034034215,0.47395660034034215,0.10296017738686136,chr7,12237262,12237263,240,+,ENSG00000106460.20,TMEM106B,UTR3,0.42247651164691147,distal pA,SUM149PT
TMEM106C_ENSG00000134291.12,PAS32417_AATAAA_0.1,0.7273401453114088,NA,TMEM106C_ENSG00000134291.12,0.3527550975813938,1,0.5525576643443245,0.7552084482191914,TMEM106C_ENSG00000134291.12,0.8277485465581687,0.8277485465581687,0.8277485465581687,0.847554749053028,0.847554749053028,0.847554749053028,0.019806202494859204,chr12,47968876,47968877,7406,+,ENSG00000134291.12,TMEM106C,UTR3,0.8376516478055983,distal pA,SUM149PT
TMEM120B_ENSG00000188735.13,PAS33364_AATAAA_0.25,0.0369548935870387,0.6011999388916991,TMEM120B_ENSG00000188735.13,3.1904628873264755,1,0.07406903562330502,0.2311938096596456,TMEM120B_ENSG00000188735.13,0.28405282003871757,0.28405282003871757,0.28405282003871757,0.4300328730276504,0.4300328730276504,0.4300328730276504,0.1459800529889328,chr12,121782996,121782997,40,+,ENSG00000188735.13,TMEM120B,UTR3,0.35704284653318397,distal pA,SUM149PT
TMEM126B_ENSG00000171204.13,PAS30233_AATAAA_0.45,0.7280826799654884,NA,TMEM126B_ENSG00000171204.13,0.34967703910115233,1,0.5542960073449997,0.7560794571699123,TMEM126B_ENSG00000171204.13,0.9509223891878406,0.9509223891878406,0.9509223891878406,0.93697135620425,0.93697135620425,0.93697135620425,-0.013951032983590683,chr11,85636496,85636497,259,+,ENSG00000171204.13,TMEM126B,UTR3,0.9439468726960453,distal pA,SUM149PT
TMEM135_ENSG00000166575.17,PAS30258_AATAAA_0.3,0.2096993503283434,NA,TMEM135_ENSG00000166575.17,3.9183034638497247,1,0.04776305772867354,0.17148578524958832,TMEM135_ENSG00000166575.17,0.552450713465948,0.552450713465948,0.552450713465948,0.3859995382429616,0.3859995382429616,0.3859995382429616,-0.16645117522298639,chr11,87323525,87323526,105,+,ENSG00000166575.17,TMEM135,UTR3,0.4692251258544548,distal pA,SUM149PT
TMEM14A_ENSG00000096092.6,PAS17746_AATAAA_0.2,0.7065487278962727,NA,TMEM14A_ENSG00000096092.6,0.40681331653240704,1,0.5235913875437552,0.7377027241450679,TMEM14A_ENSG00000096092.6,0.6674649629854806,0.6674649629854806,0.6674649629854806,0.6978227099627523,0.6978227099627523,0.6978227099627523,0.030357746977271782,chr6,52686584,52686585,681,+,ENSG00000096092.6,TMEM14A,UTR3,0.6826438364741165,distal pA,SUM149PT
TMEM14C_ENSG00000111843.14,PAS17165_AATAAA_0.35,0.7639050350195344,NA,TMEM14C_ENSG00000111843.14,0.2694694170022558,1,0.6036879140462027,0.7889137556152465,TMEM14C_ENSG00000111843.14,0.7600688117246627,0.7600688117246627,0.7600688117246627,0.7429494531484874,0.7429494531484874,0.7429494531484874,-0.017119358576175303,chr6,10731120,10731121,19,+,ENSG00000111843.14,TMEM14C,UTR3,0.751509132436575,distal pA,SUM149PT
TMEM164_ENSG00000157600.12,PAS52324_ATTAAA_0.2,0.23905618134013457,NA,TMEM164_ENSG00000157600.12,2.680830535277323,1,0.10156274704423478,0.28265553768902113,TMEM164_ENSG00000157600.12,0.7838140159370319,0.7838140159370319,0.7838140159370319,0.8780289636938592,0.8780289636938592,0.8780289636938592,0.09421494775682704,chrX,110177785,110177786,331,+,ENSG00000157600.12,TMEM164,UTR3,0.8309214898154456,distal pA,SUM149PT
TMEM165_ENSG00000134851.13,PAS12683_AATAAA_0,0.849555550884434,NA,TMEM165_ENSG00000134851.13,0.12643875181333897,1,0.7221534223154049,0.8647150073244096,TMEM165_ENSG00000134851.13,0.8028151051132231,0.8028151051132231,0.8028151051132231,0.7819891186778091,0.7819891186778091,0.7819891186778091,-0.020825986435414112,chr4,55426174,55426175,494,+,ENSG00000134851.13,TMEM165,UTR3,0.792402111895516,distal pA,SUM149PT
TMEM167B_ENSG00000215717.7,PAS1274_AATAAA_0.2,7.970297135539418e-4,0,TMEM167B_ENSG00000215717.7,15.595920549490074,1,7.842360325150313e-5,0.00116404181071941,TMEM167B_ENSG00000215717.7,0.7160663515510829,0.7160663515510829,0.7160663515510829,0.8939122391527569,0.8939122391527569,0.8939122391527569,0.17784588760167397,chr1,109096932,109096933,464,+,ENSG00000215717.7,TMEM167B,UTR3,0.8049892953519199,distal pA,SUM149PT
TMEM181_ENSG00000146433.10,PAS18329_AATAAA_0.15,0.7743177289543574,NA,TMEM181_ENSG00000146433.10,0.24631734733793564,1,0.6196801670743752,0.7978848455363046,TMEM181_ENSG00000146433.10,0.36685022296998426,0.36685022296998426,0.36685022296998426,0.3948983621600789,0.3948983621600789,0.3948983621600789,0.02804813919009463,chr6,158635427,158635428,1706,+,ENSG00000146433.10,TMEM181,UTR3,0.3808742925650316,distal pA,SUM149PT
TMEM183A_ENSG00000163444.12,PAS2099_AATAAA_0.2,0.779986575676546,NA,TMEM183A_ENSG00000163444.12,0.4158785627114412,1,0.5190007585411416,0.7345848228125704,TMEM183A_ENSG00000163444.12,0.5678611869302671,0.5678611869302671,0.5678611869302671,0.5224947824069289,0.5224947824069289,0.5224947824069289,-0.04536640452333818,chr1,203024846,203024847,767,+,ENSG00000163444.12,TMEM183A,UTR3,0.545177984668598,distal pA,SUM149PT
TMEM184C_ENSG00000164168.8,PAS13132_AATAAA_0.4,0.040959721001968166,0,TMEM184C_ENSG00000164168.8,6.720874189467622,1,0.009529090814716796,0.05419618476879252,TMEM184C_ENSG00000164168.8,0.4592898462858366,0.4592898462858366,0.4592898462858366,0.6867293800475682,0.6867293800475682,0.6867293800475682,0.22743953376173165,chr4,147637690,147637691,272,+,ENSG00000164168.8,TMEM184C,UTR3,0.5730096131667024,distal pA,SUM149PT
TMEM199_ENSG00000244045.13,PAS42442_AATAAA_0.2,0.7271592269550925,NA,TMEM199_ENSG00000244045.13,0.579617742891287,1,0.4464621925239156,0.6783706285106011,TMEM199_ENSG00000244045.13,0.3904109241310077,0.3904109241310077,0.3904109241310077,0.4452823002464922,0.4452823002464922,0.4452823002464922,0.05487137611548443,chr17,28362065,28362066,200,+,ENSG00000244045.13,TMEM199,UTR3,0.41784661218874997,distal pA,SUM149PT
TMEM19_ENSG00000139291.14,PAS32906_AATAAA_0.25,0.7417961986539733,NA,TMEM19_ENSG00000139291.14,0.3172892171613739,1,0.5732412983969729,0.7686727928745476,TMEM19_ENSG00000139291.14,0.47438597120758685,0.47438597120758685,0.47438597120758685,0.4200701802189334,0.4200701802189334,0.4200701802189334,-0.05431579098865352,chr12,71704054,71704055,655,+,ENSG00000139291.14,TMEM19,UTR3,0.4472280757132601,distal pA,SUM149PT
TMEM201_ENSG00000188807.13,PAS149_None_0.15,0.5751069624665609,NA,TMEM201_ENSG00000188807.13,0.7850547556012089,1,0.3755996602147906,0.6176517225639492,TMEM201_ENSG00000188807.13,0.746037537917182,0.746037537917182,0.746037537917182,0.6889836989567079,0.6889836989567079,0.6889836989567079,-0.057053838960474,chr1,9614869,9614870,95,+,ENSG00000188807.13,TMEM201,UTR3,0.7175106184369449,distal pA,SUM149PT
TMEM248_ENSG00000106609.16,PAS20317_AATAAA_0.05,1.3811376672560678e-11,0,TMEM248_ENSG00000106609.16,53.934363581817706,1,2.0730021272145682e-13,2.181166028529715e-11,TMEM248_ENSG00000106609.16,0.5176842227792054,0.5176842227792054,0.5176842227792054,0.8004584288843385,0.8004584288843385,0.8004584288843385,0.28277420610513304,chr7,66958549,66958550,1133,+,ENSG00000106609.16,TMEM248,UTR3,0.659071325831772,distal pA,SUM149PT
TMEM25_ENSG00000149582.16,PAS30479_APA_0.25,0.7065487278962727,NA,TMEM25_ENSG00000149582.16,0.4061744075899014,1,0.5239176394518432,0.7377027241450679,TMEM25_ENSG00000149582.16,0.17773857201086296,0.17773857201086296,0.17773857201086296,0.23610549140207415,0.23610549140207415,0.23610549140207415,0.05836691939121119,chr11,118546597,118546598,141,+,ENSG00000149582.16,TMEM25,UTR3,0.20692203170646856,distal pA,SUM149PT
TMEM260_ENSG00000070269.14,PAS36585_AATAAA_0.25,0.4059238669599015,NA,TMEM260_ENSG00000070269.14,1.5335595443451666,1,0.21557900574228164,0.4524870154310728,TMEM260_ENSG00000070269.14,0.22200377656901504,0.22200377656901504,0.22200377656901504,0.3236930030753379,0.3236930030753379,0.3236930030753379,0.10168922650632284,chr14,56649511,56649512,113,+,ENSG00000070269.14,TMEM260,UTR3,0.27284838982217646,distal pA,SUM149PT
TMEM263_ENSG00000151135.10,PAS33119_AATAAA_0.35,0.1126837478043256,NA,TMEM263_ENSG00000151135.10,4.395379769172905,1,0.036036432988295765,0.1411905447870618,TMEM263_ENSG00000151135.10,0.884335337709931,0.884335337709931,0.884335337709931,0.9524559159794094,0.9524559159794094,0.9524559159794094,0.06812057826947848,chr12,106973980,106973981,1271,+,ENSG00000151135.10,TMEM263,UTR3,0.9183956268446702,distal pA,SUM149PT
TMEM268_ENSG00000157693.15,PAS25278_AATAAA_0.3,0.4948303918151151,NA,TMEM268_ENSG00000157693.15,2.100342447353114,1,0.14726615258562387,0.35826617430256097,TMEM268_ENSG00000157693.15,0.4095927277925274,0.4095927277925274,0.4095927277925274,0.520199805210801,0.520199805210801,0.520199805210801,0.11060707741827364,chr9,114646415,114646416,202,+,ENSG00000157693.15,TMEM268,UTR3,0.4648962665016642,distal pA,SUM149PT
TMEM33_ENSG00000109133.14,PAS12616_AATAAA_0.4,0.105122501371717,NA,TMEM33_ENSG00000109133.14,3.080316131296513,1,0.07924512172277502,0.23977530220710708,TMEM33_ENSG00000109133.14,0.1954111065853498,0.1954111065853498,0.1954111065853498,0.14492561828767797,0.14492561828767797,0.14492561828767797,-0.05048548829767183,chr4,41960564,41960565,58,+,ENSG00000109133.14,TMEM33,UTR3,0.1701683624365139,distal pA,SUM149PT
TMEM38B_ENSG00000095209.12,PAS25178_ATTAAA_0.35,0.2918898710858541,NA,TMEM38B_ENSG00000095209.12,0.029743870221579986,1,0.8630726723855873,0.9386231391725954,TMEM38B_ENSG00000095209.12,0.5764850592266559,0.5764850592266559,0.5764850592266559,0.5596369153673775,0.5596369153673775,0.5596369153673775,-0.016848143859278464,chr9,105775813,105775814,741,+,ENSG00000095209.12,TMEM38B,UTR3,0.5680609872970167,distal pA,SUM149PT
TMEM43_ENSG00000170876.8,PAS9135_AATAAA_0.15,0.11444166392075553,NA,TMEM43_ENSG00000170876.8,1.3381678436417133,1,0.24735733125897405,0.4875768395431084,TMEM43_ENSG00000170876.8,0.5026554339600877,0.5026554339600877,0.5026554339600877,0.5759633796703433,0.5759633796703433,0.5759633796703433,0.07330794571025556,chr3,14143679,14143680,657,+,ENSG00000170876.8,TMEM43,UTR3,0.5393094068152156,distal pA,SUM149PT
TMEM50A_ENSG00000183726.11,PAS414_ATTAAA_0.25,0.900802950670109,NA,TMEM50A_ENSG00000183726.11,-0.003136143925075885,1,1,1,TMEM50A_ENSG00000183726.11,0.41492454882286944,0.41492454882286944,0.41492454882286944,0.4191700420751802,0.4191700420751802,0.4191700420751802,0.004245493252310828,chr1,25362358,25362359,685,+,ENSG00000183726.11,TMEM50A,UTR3,0.41704729544902486,distal pA,SUM149PT
TMEM70_ENSG00000175606.11,PAS22840_ATTAAA_0.25,0.007272694460760972,0,TMEM70_ENSG00000175606.11,10.657702449588555,1,0.0010961346873317036,0.01033279747428348,TMEM70_ENSG00000175606.11,0.03699647598347455,0.03699647598347455,0.03699647598347455,0.1927529437650204,0.1927529437650204,0.1927529437650204,0.15575646778154584,chr8,73982781,73982782,41,+,ENSG00000175606.11,TMEM70,UTR3,0.11487470987424747,distal pA,SUM149PT
TMEM87B_ENSG00000153214.11,PAS6149_AATAAA_0.3,0.5662924038744156,NA,TMEM87B_ENSG00000153214.11,1.425424536508899,1,0.2325126103979142,0.4717138901977277,TMEM87B_ENSG00000153214.11,0.6147779276896045,0.6147779276896045,0.6147779276896045,0.6701347387324483,0.6701347387324483,0.6701347387324483,0.055356811042843734,chr2,112119311,112119312,863,+,ENSG00000153214.11,TMEM87B,UTR3,0.6424563332110265,distal pA,SUM149PT
TMEM94_ENSG00000177728.17,PAS43344_AATAAA_0.15,0.5059677872142907,NA,TMEM94_ENSG00000177728.17,1.0465545133190517,1,0.30630194998338545,0.5525123104428633,TMEM94_ENSG00000177728.17,0.2066167161635427,0.2066167161635427,0.2066167161635427,0.2630631433011631,0.2630631433011631,0.2630631433011631,0.05644642713762038,chr17,75500448,75500449,162,+,ENSG00000177728.17,TMEM94,UTR3,0.2348399297323529,distal pA,SUM149PT
TMEM97_ENSG00000109084.14,PAS42436_AATAAA_0.05,0.048333468399461815,1,TMEM97_ENSG00000109084.14,0.25414103050286485,1,0.6141742265344498,0.7935862753046846,TMEM97_ENSG00000109084.14,0.4529624340689347,0.4529624340689347,0.4529624340689347,0.4198557685924309,0.4198557685924309,0.4198557685924309,-0.033106665476503816,chr17,28328223,28328224,850,+,ENSG00000109084.14,TMEM97,UTR3,0.4364091013306828,distal pA,SUM149PT
TMOD3_ENSG00000138594.14,PAS38462_AATAAA_0.25,0.5345063059442661,NA,TMOD3_ENSG00000138594.14,2.3383770823020313,1,0.1262209933741066,0.32532700524535146,TMOD3_ENSG00000138594.14,0.6009619490165727,0.6009619490165727,0.6009619490165727,0.5284209721212463,0.5284209721212463,0.5284209721212463,-0.07254097689532646,chr15,51911934,51911935,991,+,ENSG00000138594.14,TMOD3,UTR3,0.5646914605689095,distal pA,SUM149PT
TMPO_ENSG00000120802.14,PAS33025_AATAAA_0.25,2.3403680524878524e-20,4.55049080659718e-20,TMPO_ENSG00000120802.14,86.93537266097655,1,1.1212591480921132e-20,2.61233359020675e-18,TMPO_ENSG00000120802.14,0.7641995536793544,0.7641995536793544,0.7641995536793544,0.3497968554658192,0.3497968554658192,0.3497968554658192,-0.4144026982135352,chr12,98550310,98550311,1275,+,ENSG00000120802.14,TMPO,UTR3,0.5569982045725868,distal pA,SUM149PT
TMT1A_ENSG00000185432.12,PAS32489_AATAAA_0.3,0.5160970981041129,NA,TMT1A_ENSG00000185432.12,1.0041551630979484,1,0.3163071645666233,0.5620892912150278,TMT1A_ENSG00000185432.12,0.3651309654805685,0.3651309654805685,0.3651309654805685,0.43628040007696567,0.43628040007696567,0.43628040007696567,0.07114943459639722,chr12,50932504,50932505,208,+,ENSG00000185432.12,TMT1A,UTR3,0.40070568277876706,distal pA,SUM149PT
TMTC3_ENSG00000139324.12,PAS32962_AATAAA_0.4,0.948088935099899,NA,TMTC3_ENSG00000139324.12,0.009419494487815427,1,0.9226834473099844,0.9671964864924648,TMTC3_ENSG00000139324.12,0.2629936318221746,0.2629936318221746,0.2629936318221746,0.2723590773067812,0.2723590773067812,0.2723590773067812,0.009365445484606605,chr12,88199877,88199878,211,+,ENSG00000139324.12,TMTC3,UTR3,0.2676763545644779,distal pA,SUM149PT
TMX1_ENSG00000139921.13,PAS36499_AATAAA_0.4,1,NA,TMX1_ENSG00000139921.13,-4.5864142703067046e-4,1,1,1,TMX1_ENSG00000139921.13,0.7235727765971368,0.7235727765971368,0.7235727765971368,0.7244500298094151,0.7244500298094151,0.7244500298094151,8.772532122782728e-4,chr14,51256037,51256038,1317,+,ENSG00000139921.13,TMX1,UTR3,0.724011403203276,distal pA,SUM149PT
TNFAIP1_ENSG00000109079.10,PAS42440_AATAAA_0.3,0.3149066511865442,NA,TNFAIP1_ENSG00000109079.10,1.9250505707113916,1,0.16530095604046935,0.385465875506703,TNFAIP1_ENSG00000109079.10,0.8680362249265212,0.8680362249265212,0.8680362249265212,0.8037330121592341,0.8037330121592341,0.8037330121592341,-0.06430321276728712,chr17,28347006,28347007,534,+,ENSG00000109079.10,TNFAIP1,UTR3,0.8358846185428777,distal pA,SUM149PT
TNFAIP8_ENSG00000145779.8,PAS15109_ATTAAA_0.2,7.027220666771275e-5,0,TNFAIP8_ENSG00000145779.8,20.978858598071156,1,4.643796021193442e-6,1.066683216347022e-4,TNFAIP8_ENSG00000145779.8,0.016777343369251074,0.016777343369251074,0.016777343369251074,0.27330944381735645,0.27330944381735645,0.27330944381735645,0.25653210044810537,chr5,119399686,119399687,51,+,ENSG00000145779.8,TNFAIP8,UTR3,0.14504339359330376,distal pA,SUM149PT
TNFSF12-TNFSF13_ENSG00000248871.1,PAS42213_AATAAA_0.1,0.7778605708270968,NA,TNFSF12-TNFSF13_ENSG00000248871.1,0.23718724839591232,1,0.6262450541027879,0.8022996092780544,TNFSF12-TNFSF13_ENSG00000248871.1,0.9688243650163152,0.9688243650163152,0.9688243650163152,0.9594935353302172,0.9594935353302172,0.9594935353302172,-0.009330829686097886,chr17,7561599,7561600,374,+,ENSG00000248871.1,TNFSF12-TNFSF13,UTR3,0.9641589501732661,distal pA,SUM149PT
TNFSF9_ENSG00000125657.5,PAS46156_AATAAA_0.15,0.7279722967367436,NA,TNFSF9_ENSG00000125657.5,0.35024253445348563,1,0.5539758693083802,0.7560173979334395,TNFSF9_ENSG00000125657.5,0.8449020501623101,0.8449020501623101,0.8449020501623101,0.7786299946441742,0.7786299946441742,0.7786299946441742,-0.06627205551813597,chr19,6535923,6535924,155,+,ENSG00000125657.5,TNFSF9,UTR3,0.8117660224032421,distal pA,SUM149PT
TNKS_ENSG00000173273.17,PAS22371_AATAAA_0.25,1.9966076357637587e-4,8.545602019801403e-5,TNKS_ENSG00000173273.17,18.091248172065207,1,2.105670541464511e-5,3.869392049927813e-4,TNKS_ENSG00000173273.17,0.4883929854437399,0.4883929854437399,0.4883929854437399,0.8678885371512237,0.8678885371512237,0.8678885371512237,0.37949555170748384,chr8,9782344,9782345,161,+,ENSG00000173273.17,TNKS,UTR3,0.6781407612974818,distal pA,SUM149PT
TNPO1_ENSG00000083312.19,PAS14793_AATAAA_0.2,0.9940022037492668,NA,TNPO1_ENSG00000083312.19,0.10826207564605284,1,0.7421314795603736,0.8761857510032953,TNPO1_ENSG00000083312.19,0.10730782420577968,0.10730782420577968,0.10730782420577968,0.1137710581954332,0.1137710581954332,0.1137710581954332,0.0064632339896535385,chr5,72914386,72914387,666,+,ENSG00000083312.19,TNPO1,UTR3,0.11053944120060644,distal pA,SUM149PT
TNRC6A_ENSG00000090905.19,PAS40355_AATAAA_0.35,0.07714206304483,NA,TNRC6A_ENSG00000090905.19,1.4754259316787284,1,0.22449155131801737,0.4627846964852179,TNRC6A_ENSG00000090905.19,0.18861743183246937,0.18861743183246937,0.18861743183246937,0.22868543944288,0.22868543944288,0.22868543944288,0.04006800761041063,chr16,24826213,24826214,159,+,ENSG00000090905.19,TNRC6A,UTR3,0.2086514356376747,distal pA,SUM149PT
TNRC6B_ENSG00000100354.21,PAS51111_AATAAA_0.15,0.22010382646963675,NA,TNRC6B_ENSG00000100354.21,0.03802588811640817,1,0.8453911648908201,0.9289332669847096,TNRC6B_ENSG00000100354.21,0.3153367193187675,0.3153367193187675,0.3153367193187675,0.30239484151616913,0.30239484151616913,0.30239484151616913,-0.012941877802598367,chr22,40335806,40335807,446,+,ENSG00000100354.21,TNRC6B,UTR3,0.3088657804174683,distal pA,SUM149PT
TOM1L1_ENSG00000141198.16,PAS43045_AATAAA_0.25,0.9742271953861028,NA,TOM1L1_ENSG00000141198.16,0.0054927718803696735,1,0.9409202827239403,0.975849517384678,TOM1L1_ENSG00000141198.16,0.6333317576132935,0.6333317576132935,0.6333317576132935,0.6259407239684598,0.6259407239684598,0.6259407239684598,-0.007391033644833733,chr17,54961953,54961954,523,+,ENSG00000141198.16,TOM1L1,UTR3,0.6296362407908767,distal pA,SUM149PT
