"gene_name","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","internal_to_UTR_shift"
"CERS6","PAS6486_APA_0.3",1.62715831303325e-12,1.53076762037249e-12,53.8577945370848,1,2.15538318749919e-13,1.06418023645482e-11,0.282780476699452,0.681086514099348,0.398306037399896,"chr2",168698278,168698279,"+",0.4819334953994,2,"iAPA",-0.604285333933178
"CERS6","PAS6492_AATAAA_0.2",1.62715831303325e-12,0.000598788116877935,15.4590599756775,1,8.43118068880338e-05,0.000691724844210356,0.466279128831599,0.260299832298317,-0.205979296533282,"chr2",168775127,168775128,"+",0.363289480564958,2,"iAPA",-0.604285333933178
"CFAP251","PAS33466_AATAAA_0.25",7.45898833669604e-28,3.7049835315108e-16,70.820463836566,1,3.91257584144446e-17,3.05254737818356e-15,0.0987792123556459,0.281542634341302,0.182763421985656,"chr12",121972065,121972066,"+",0.190160923348474,2,"ALE",NA
"CFAP251","PAS33464_APA_0.1",7.45898833669604e-28,2.67506237309548e-12,53.3263292468182,1,2.82494762157891e-13,1.3702238610239e-11,0.2665056915332,0.105968260461291,-0.160537431071909,"chr12",121969964,121969965,"+",0.186236975997245,2,"ALE",NA
"CFL2","PAS37441_AATAAA_0.2",0.0279037066409813,0.00657308360136576,8.94877913094865,1,0.00277655086817742,0.0133905840553071,0.639831897166052,0.469485886373493,-0.170346010792559,"chr14",34712013,34712014,"-",0.554658891769773,2,"TUTR",NA
"CFL2","PAS37440_AATAAA_0.3",0.0279037066409813,0.00946065955846323,8.28549621438856,1,0.0039962982526381,0.0180203852504455,0.344716223460106,0.506026868565295,0.161310645105188,"chr14",34710447,34710448,"-",0.4253715460127,2,"TUTR",NA
"CGGBP1","PAS11496_ATTAAA_0.1",8.51902642421097e-07,1.17398790344211e-08,35.5549714382205,1,2.47953421119937e-09,6.17643009837914e-08,0.340977433309997,0.0801671230598017,-0.260810310250196,"chr3",88055414,88055415,"-",0.2105722781849,2,"TUTR",NA
"CGGBP1","PAS11493_ATTAAA_0.1",8.51902642421097e-07,0.0302936226565812,7.43458877525791,1,0.00639819827256518,0.0263726102953978,0.391747333715612,0.537108968458299,0.145361634742687,"chr3",88052129,88052130,"-",0.464428151086955,2,"TUTR",NA
"CGRRF1","PAS36635_APA_0.25",0.00825887037121817,0,9.16491284249537,1,0.00246699384201205,0.0121948828890853,0.88853771442269,0.706952378836874,-0.181585335585816,"chr14",54538613,54538614,"+",0.797745046629782,2,"MIXED",NA
"CGRRF1","PAS36636_AATAAA_0.4",0.00825887037121817,0,9.16491284249537,1,0.00246699384201205,0.0121948828890853,0.11146228557731,0.293047621163126,0.181585335585816,"chr14",54539282,54539283,"+",0.202254953370218,2,"MIXED",NA
"CHAMP1","PAS35813_ATTAAA_0.25",0.00169789124468269,0,12.5423471866409,1,0.00039783225816833,0.00264794589541416,0.814090589736786,0.969912996893345,0.155822407156559,"chr13",114327320,114327321,"+",0.892001793315066,2,"ALE",NA
"CHAMP1","PAS35812_AATAAA_0.2",0.00169789124468269,0,12.5423471866409,1,0.00039783225816833,0.00264794589541416,0.185909410263214,0.0300870031066549,-0.155822407156559,"chr13",114322386,114322387,"+",0.107998206684934,2,"ALE",NA
"CHCHD7","PAS22919_ATTAAA_0.4",6.03712548771335e-07,0,29.4258382699684,1,5.80978603420113e-08,1.10472599117267e-06,0.752983189119316,0.400371567746971,-0.352611621372345,"chr8",56217464,56217465,"+",0.576677378433144,2,"TUTR",NA
"CHCHD7","PAS22921_AATAAA_0.3",6.03712548771335e-07,0,29.4258382699679,1,5.8097860342025e-08,1.10472599117267e-06,0.247016810880684,0.599628432253029,0.352611621372345,"chr8",56218614,56218615,"+",0.423322621566856,2,"TUTR",NA
"CHEK1","PAS30690_AATAAA_0.15",0.0145088477123972,0.00369369335090424,10.0060580930292,1,0.00156026122626881,0.00835313563886072,0.459654349984252,0.200664102995808,-0.258990246988444,"chr11",125676252,125676253,"+",0.33015922649003,2,"ALE",NA
"CHEK1","PAS30686_AATAAA_0.25",0.0145088477123972,0.0264937780530565,6.4346857141436,1,0.0111912957320715,0.0410066529482639,0.311951102629827,0.524361059048358,0.212409956418531,"chr11",125655743,125655744,"+",0.418156080839093,2,"ALE",NA
"CHID1","PAS30777_APA_0.15",0.000258777590802637,0.000129102456418233,16.2835807267697,1,5.45344558492156e-05,0.00047876852428133,0.069700594633816,0.201447145761931,0.131746551128115,"chr11",868395,868396,"-",0.135573870197874,2,"iAPA",0.254931313621444
"CHID1","PAS30779_APA_0.15",0.000258777590802637,0.0139150237016995,7.58736620584182,1,0.00587787612067421,0.0247190620482968,0.327512250386278,0.204327487892949,-0.123184762493328,"chr11",880873,880874,"-",0.265919869139614,2,"iAPA",0.254931313621444
"CHKA","PAS31475_AATAAA_0.25",0.00839309909070156,0,9.12873955218402,1,0.00251625019128182,0.0123828557464449,0.638949613973783,0.80026652106863,0.161316907094847,"chr11",68052860,68052861,"-",0.719608067521207,2,"TUTR",NA
"CHKA","PAS31476_ATTAAA_0.15",0.00839309909070156,0,9.12873955218402,1,0.00251625019128182,0.0123828557464449,0.361050386026217,0.19973347893137,-0.161316907094847,"chr11",68053815,68053816,"-",0.280391932478793,2,"TUTR",NA
"CHMP4B","PAS48968_ATTAAA_0.1",3.47819059882077e-06,0,25.6826692787254,1,4.02424817327635e-07,6.23815040168612e-06,0.411555294602872,0.578610166374034,0.167054871771161,"chr20",33854362,33854363,"+",0.495082730488453,2,"TUTR",NA
"CHMP4B","PAS48967_AATAAA_0.25",3.47819059882077e-06,0,25.6826692787254,1,4.02424817327635e-07,6.23815040168612e-06,0.588444705397127,0.421389833625966,-0.167054871771161,"chr20",33853829,33853830,"+",0.504917269511547,2,"TUTR",NA
"CHMP5","PAS24905_AATAAA_0.45",0.0157643293596548,0,7.7800961475491,1,0.0052824985774926,0.0225885538965226,0.66804504156826,0.797579749335055,0.129534707766795,"chr9",33281511,33281512,"+",0.732812395451657,2,"TUTR",NA
"CHMP5","PAS24904_AATAAA_0.4",0.0157643293596548,0,7.78009614754865,1,0.00528249857749393,0.0225885538965226,0.33195495843174,0.202420250664945,-0.129534707766795,"chr9",33281164,33281165,"+",0.267187604548343,2,"TUTR",NA
"CHPF2","PAS21140_ATTAAA_0.25",0.0191431216500074,0,7.35535333508597,1,0.00668633683245665,0.0273404230429748,0.711933596973593,0.928524509140355,0.216590912166761,"chr7",151238818,151238819,"+",0.820229053056974,2,"ALE",NA
"CHPF2","PAS21141_AATAAA_0.15",0.0191431216500074,0,7.35535333508597,1,0.00668633683245665,0.0273404230429748,0.288066403026407,0.0714754908596456,-0.216590912166761,"chr7",151240970,151240971,"+",0.179770946943026,2,"ALE",NA
"CHRDL1","PAS52971_AATAAA_0.15",0.0397831051989556,0,5.78844997599504,1,0.0161318067106553,0.0551624255700252,0.862731499843171,0.977868982413434,0.115137482570262,"chrX",110673856,110673857,"-",0.920300241128302,2,"TUTR",NA
"CHRDL1","PAS52972_APA_0.2",0.0397831051989556,0,5.78844997599504,1,0.0161318067106553,0.0551624255700252,0.137268500156829,0.0221310175865664,-0.115137482570262,"chrX",110675814,110675815,"-",0.0796997588716976,2,"TUTR",NA
"CHST11","PAS33183_ATTAAA_0.15",0.024748357404039,0.00869498084654942,9.70624056329723,1,0.00183643310220918,0.0095449899062542,0.209804274063932,0.431609873880723,0.221805599816791,"chr12",104762011,104762012,"+",0.320707073972328,2,"TUTR",NA
"CHST11","PAS33181_APA_0.3",0.024748357404039,0.0497223879538238,6.54775266333309,1,0.0105016722602127,0.0390662318464294,0.409263081852862,0.224968386601282,-0.18429469525158,"chr12",104758110,104758111,"+",0.317115734227072,2,"TUTR",NA
"CHST12","PAS19947_APA_0.35",7.95055906298898e-05,5.82118972615967e-06,22.1982785280468,1,2.45894170350059e-06,3.10939570152139e-05,0.491147310642191,0.22882805359625,-0.262319257045942,"chr7",2434057,2434058,"+",0.35998768211922,2,"TUTR",NA
"CHST12","PAS19948_APA_0.05",7.95055906298898e-05,1.45892278241708e-05,20.4370017900308,1,6.1626681840503e-06,6.97676466558466e-05,0.464435795582359,0.721582049650089,0.25714625406773,"chr7",2434616,2434617,"+",0.593008922616224,2,"TUTR",NA
"CHTOP","PAS1583_APA_0.2",0.000342488646540295,3.21595491660994e-05,20.2508596933558,1,6.79229335671118e-06,7.62174573405719e-05,0.254627447875555,0.402234564866524,0.147607116990969,"chr1",153646304,153646305,"+",0.328431006371039,2,"TUTR",NA
"CHTOP","PAS1581_None_0.05",0.000342488646540295,0.000805205345516298,14.1359296375067,1,0.000170064290730293,0.00127741297396869,0.623959951787002,0.493535986548682,-0.13042396523832,"chr1",153645469,153645470,"+",0.558747969167842,2,"TUTR",NA
"CHURC1","PAS36800_APA_0.3",0.00692403352819622,0.000618803805452671,14.6317341855852,1,0.000130695146103429,0.00101774845411992,0.747426814993451,0.560162836795496,-0.187263978197955,"chr14",64932315,64932316,"+",0.653794825894473,2,"TUTR",NA
"CHURC1","PAS36801_ATTAAA_0.3",0.00692403352819622,0.0084311188272138,9.76288364262427,1,0.00178070383088871,0.00929833406709277,0.181304249945329,0.320533467529282,0.139229217583953,"chr14",64932652,64932653,"+",0.250918858737306,2,"TUTR",NA
"CIAO1","PAS5996_APA_0.35",4.76664801569644e-25,5.70323120151629e-28,123.290509491027,1,1.20455729033298e-28,3.06513501263193e-26,0.666892106976988,0.267122815106812,-0.399769291870176,"chr2",96271557,96271558,"+",0.4670074610419,2,"TUTR",NA
"CIAO1","PAS5999_AATAAA_0.45",4.76664801569644e-25,6.83137309635417e-11,45.610274394814,1,1.44282775420542e-11,5.32686853896376e-10,0.199928804992965,0.424600232814764,0.2246714278218,"chr2",96274129,96274130,"+",0.312264518903865,2,"TUTR",NA
"CIAPIN1","PAS41641_AATAAA_0.25",0.0117336471580995,0.00388701200782897,9.91213943113235,1,0.00164192139024538,0.00867647916762257,0.494966017627012,0.637670337497495,0.142704319870483,"chr16",57428189,57428190,"-",0.566318177562254,2,"TUTR",NA
"CIAPIN1","PAS41642_ATTAAA_0.2",0.0117336471580995,0.00340668627442422,10.1550999627175,1,0.00143902592854521,0.00783201344459949,0.393321635847255,0.256631800342767,-0.136689835504488,"chr16",57428548,57428549,"-",0.324976718095011,2,"TUTR",NA
"CIBAR1","PAS23130_AATAAA_0.2",0.00370458110669187,0.00148420019129332,13.7485557763696,1,0.000208981434975628,0.00152223980300448,0.386984113004488,0.574857141125923,0.187873028121436,"chr8",93729249,93729250,"+",0.480920627065205,2,"TUTR",NA
"CIBAR1","PAS23129_APA_0.3",0.00370458110669187,0.0298222543712155,8.19564991217976,1,0.00419909493966178,0.0187255406584,0.520831954804176,0.377536841521498,-0.143295113282678,"chr8",93728461,93728462,"+",0.449184398162837,2,"TUTR",NA
"CINP","PAS38115_ATTAAA_0.45",6.70263474367049e-05,0,19.3964680861632,1,1.06203290189867e-05,0.000112530584224241,0.0519971059570061,0.240184816831277,0.188187710874271,"chr14",102345105,102345106,"-",0.146090961394142,2,"iAPA",-0.376375421748542
"CINP","PAS38117_APA_0.3",6.70263474367049e-05,0,19.3964680861632,1,1.06203290189867e-05,0.000112530584224241,0.948002894042994,0.759815183168723,-0.188187710874271,"chr14",102348283,102348284,"-",0.853909038605858,2,"iAPA",-0.376375421748542
"CLCN3","PAS13392_AATAAA_0.45",0.00108814467462487,0.0269660890962157,7.6442355088526,1,0.00569540284531679,0.0240556596173493,0.359574515606474,0.191356236305122,-0.168218279301352,"chr4",169720984,169720985,"+",0.275465375955798,2,"iAPA",-0.311706280685232
"CLCN3","PAS13391_AATAAA_0.25",0.00108814467462487,0.00156527743612813,12.8885630239332,1,0.00033059616215113,0.00225859583724894,0.0418130672529428,0.185301068636823,0.14348800138388,"chr4",169719787,169719788,"+",0.113557067944883,2,"iAPA",-0.311706280685232
"CLCN7","PAS41134_AATAAA_0.1",1.13933793624019e-08,0,37.7854610064683,1,7.89681196484469e-10,2.18052203503391e-08,0.148881770340882,0.408920993608631,0.260039223267749,"chr16",1444935,1444936,"-",0.278901381974757,2,"TUTR",NA
"CLCN7","PAS41135_AATAAA_0.1",1.13933793624019e-08,0,37.7854610064683,1,7.89681196484469e-10,2.18052203503391e-08,0.851118229659118,0.591079006391369,-0.260039223267749,"chr16",1445343,1445344,"-",0.721098618025243,2,"TUTR",NA
"CLEC2B","PAS33819_AATAAA_0.25",3.3430606715962e-07,0,30.6620000290911,1,3.07121273268343e-08,6.2790925338205e-07,0.0939903630171522,0.426942311165676,0.332951948148524,"chr12",9852372,9852373,"-",0.260466337091414,2,"TUTR",NA
"CLEC2B","PAS33820_ATTAAA_0.15",3.3430606715962e-07,0,30.6620000290902,1,3.07121273268487e-08,6.2790925338205e-07,0.906009636982848,0.573057688834324,-0.332951948148524,"chr12",9853207,9853208,"-",0.739533662908586,2,"TUTR",NA
"CLINT1","PAS17016_ATTAAA_0.2",1.13558064397309e-05,1.16263682079777e-05,22.9799009803683,1,1.63704002055208e-06,2.17134257738022e-05,0.65466572647336,0.819442964435375,0.164777237962015,"chr5",157786288,157786289,"-",0.737054345454367,2,"TUTR",NA
"CLINT1","PAS17018_AATAAA_0.45",1.13558064397309e-05,6.4243252081381e-07,28.5681672280771,1,9.04571168109676e-08,1.63158201968746e-06,0.186664909079465,0.050927190039296,-0.135737719040169,"chr5",157787517,157787518,"-",0.118796049559381,2,"TUTR",NA
"CLIP4","PAS5408_AATAAA_0.25",0.000178691097667227,0.000103069424423049,18.0279186446626,1,2.17688924422703e-05,0.000214703327963716,0.483050201635998,0.739303629441681,0.256253427805683,"chr2",29183805,29183806,"+",0.61117691553884,2,"ALE",NA
"CLIP4","PAS5404_AATAAA_0.25",0.000178691097667227,0.0137869416512964,8.86187300942925,1,0.00291188634840006,0.0139198266481321,0.307473340118585,0.151635443085898,-0.155837897032687,"chr2",29174711,29174712,"+",0.229554391602242,2,"ALE",NA
"CLPB","PAS31540_AATAAA_0.35",1.88525278487082e-05,3.62365955452618e-05,20.0225594749795,1,7.65339047263033e-06,8.40551649517301e-05,0.160398971599635,0.548676644322098,0.388277672722463,"chr11",72289555,72289556,"-",0.354537807960866,2,"TUTR",NA
"CLPB","PAS31542_AATAAA_0.2",1.88525278487082e-05,0.00040372634474422,15.437713936099,1,8.52694717569655e-05,0.000697505965806236,0.632095527069993,0.257527381288076,-0.374568145781917,"chr11",72293302,72293303,"-",0.444811454179035,2,"TUTR",NA
"CLPX","PAS39636_AATAAA_0.35",0.000354263502023721,0.00772629392117898,9.92347439726836,1,0.00163184050254481,0.00864435951572636,0.660809474805507,0.519515273707753,-0.141294201097754,"chr15",65150453,65150454,"-",0.59016237425663,2,"TUTR",NA
"CLPX","PAS39634_AATAAA_0.25",0.000354263502023721,0.00280474232724601,11.7997752375186,1,0.000592378723291363,0.00371556468837283,0.159281266577322,0.288139785055107,0.128858518477785,"chr15",65148221,65148222,"-",0.223710525816214,2,"TUTR",NA
"CMC1","PAS9339_None_0.25",0.00413331607045229,0,10.6510873857605,1,0.00110006210861774,0.00626119314402601,0.084864082905466,0.204407537706678,0.119543454801212,"chr3",28247389,28247390,"+",0.144635810306072,2,"iAPA",-0.239086909602424
"CMC1","PAS9340_AATAAA_0.3",0.00413331607045229,0,10.6510873857603,1,0.00110006210861787,0.00626119314402601,0.915135917094534,0.795592462293322,-0.119543454801212,"chr3",28319769,28319770,"+",0.855364189693928,2,"iAPA",-0.239086909602424
"CNIH4","PAS2310_APA_0.25",3.49817508829587e-08,8.35630281780538e-10,39.3570261740783,1,3.52980446478881e-10,1.03884280867628e-08,0.933596675421619,0.718058126699726,-0.215538548721893,"chr1",224375987,224375988,"+",0.825827401060672,2,"MIXED",NA
"CNIH4","PAS2312_AATAAA_0.2",3.49817508829587e-08,4.47110157885111e-06,22.7051115838183,1,1.88864796545248e-06,2.46747530399558e-05,0.0454112075027324,0.182303079389143,0.13689187188641,"chr1",224379448,224379449,"+",0.113857143445937,2,"MIXED",NA
"CNN3","PAS3747_AATAAA_0.35",5.88739797984122e-05,0,19.6885926779541,1,9.11438180979603e-06,9.85306373425009e-05,0.543460608132063,0.70507252491319,0.161611916781127,"chr1",94896958,94896959,"-",0.624266566522626,2,"TUTR",NA
"CNN3","PAS3748_AATAAA_0.25",5.88739797984122e-05,0,19.6885926779541,1,9.11438180979603e-06,9.85306373425009e-05,0.456539391867937,0.29492747508681,-0.161611916781127,"chr1",94897208,94897209,"-",0.375733433477374,2,"TUTR",NA
"CNOT1","PAS41667_ATTAAA_0.2",0.000364638424814205,0.000175493075262935,17.0160483778764,1,3.70652101837854e-05,0.000341917778270948,0.242134807965385,0.400022007081662,0.157887199116277,"chr16",58519951,58519952,"-",0.321078407523523,2,"TUTR",NA
"CNOT1","PAS41669_APA_0.3",0.000364638424814205,0.00302745394653249,11.657573794766,1,0.000639416778592728,0.00396846285850796,0.625275463493937,0.484563825553067,-0.14071163794087,"chr16",58520698,58520699,"-",0.554919644523502,2,"TUTR",NA
"CNOT4","PAS22330_AATAAA_0.15",0.0350446685754724,0,6.04135988178405,1,0.0139745158299864,0.0489689205473648,0.411753016404862,0.63486722911096,0.223114212706099,"chr7",135504461,135504462,"-",0.523310122757911,2,"iAPA",-0.446228425412197
"CNOT4","PAS22327_AATAAA_0.05",0.0350446685754724,0,6.04135988178405,1,0.0139745158299864,0.0489689205473648,0.588246983595138,0.36513277088904,-0.223114212706099,"chr7",135361795,135361796,"-",0.476689877242089,2,"iAPA",-0.446228425412197
"CNOT8","PAS15705_AATAAA_0.2",0.0146482562451139,0,7.9345806510953,1,0.00484988655013776,0.0210488385041402,0.83019088429721,0.948665628468642,0.118474744171432,"chr5",154876790,154876791,"+",0.889428256382926,2,"TUTR",NA
"CNOT8","PAS15704_APA_0.1",0.0146482562451139,0,7.9345806510953,1,0.00484988655013776,0.0210488385041402,0.16980911570279,0.0513343715313576,-0.118474744171432,"chr5",154875778,154875779,"+",0.110571743617074,2,"TUTR",NA
"CNPY3","PAS17804_AATAAA_0.3",4.93262896903747e-06,0,24.9257009981584,1,5.95827839810966e-07,8.81484120793684e-06,0.0357034257668362,0.156631986230052,0.120928560463216,"chr6",42936364,42936365,"+",0.096167705998444,2,"iAPA",-0.241857120926431
"CNPY3","PAS17805_APA_0.15",4.93262896903747e-06,0,24.9257009981584,1,5.95827839810966e-07,8.81484120793684e-06,0.964296574233164,0.843368013769948,-0.120928560463216,"chr6",42939261,42939262,"+",0.903832294001556,2,"iAPA",-0.241857120926431
"COA5","PAS8095_AATAAA_0.35",1.01856770472858e-10,0,47.6285777503485,1,5.1512065110887e-12,2.01897999273476e-10,0.183258751592947,0.826995750775052,0.643736999182106,"chr2",98599402,98599403,"-",0.505127251184,2,"TUTR",NA
"COA5","PAS8096_AATAAA_0.45",1.01856770472858e-10,0,47.6285777503495,1,5.15120651108631e-12,2.01897999273476e-10,0.816741248407053,0.173004249224948,-0.643736999182105,"chr2",98600478,98600479,"-",0.494872748816,2,"TUTR",NA
"COG2","PAS2409_AATAAA_0.1",0.042925072949791,0,5.62921434000748,1,0.0176635464821554,0.0592606610172226,0.758014495589486,0.889329412002635,0.131314916413149,"chr1",230693980,230693981,"+",0.82367195379606,2,"TUTR",NA
"COG2","PAS2408_ATTAAA_0.3",0.042925072949791,0,5.62921434000714,1,0.0176635464821589,0.0592606610172226,0.241985504410514,0.110670587997365,-0.131314916413149,"chr1",230693732,230693733,"+",0.17632804620394,2,"TUTR",NA
"COL6A2","PAS50361_None_0.15",1.39455889735519e-05,0,22.7088772448478,1,1.88495044703458e-06,2.46459133549027e-05,0.210602824916556,0.0997241224313397,-0.110878702485216,"chr21",46129798,46129799,"+",0.155163473673948,2,"ALE",NA
"COL6A2","PAS50362_AATAAA_0.1",1.39455889735519e-05,0,22.7088772448551,1,1.88495044702744e-06,2.46459133549027e-05,0.789397175083444,0.90027587756866,0.110878702485216,"chr21",46132846,46132847,"+",0.844836526326052,2,"ALE",NA
"COMMD2","PAS11974_None_0.1",0.00214586510974296,0.000598961221134934,13.3897097304325,1,0.000253008542018431,0.00179065523533798,0.208903033557791,0.428710325972115,0.219807292414324,"chr3",149751831,149751832,"-",0.318806679764953,2,"ALE",NA
"COMMD2","PAS11973_AATAAA_0.3",0.00214586510974296,0.00265527890373629,10.6151933152709,1,0.0011216222693243,0.00636419634120888,0.556641486742806,0.343074526481739,-0.213566960261067,"chr3",149740747,149740748,"-",0.449858006612273,2,"ALE",NA
"COMMD5","PAS24748_AATAAA_0.35",0.00800823339316298,0,9.23138601749906,1,0.00237901494106515,0.0118485116305985,0.370167611785819,0.504954345053516,0.134786733267697,"chr8",144850177,144850178,"-",0.437560978419667,2,"TUTR",NA
"COMMD5","PAS24749_APA_0.2",0.00800823339316298,0,9.23138601749906,1,0.00237901494106515,0.0118485116305985,0.629832388214181,0.495045654946484,-0.134786733267697,"chr8",144850455,144850456,"-",0.562439021580333,2,"TUTR",NA
"COPS2","PAS39394_AATAAA_0.1",2.05937806139761e-06,1.06250399903468e-07,29.9261673162964,1,4.48814678144173e-08,8.83564618800606e-07,0.689257768346721,0.455993198998393,-0.233264569348328,"chr15",49127345,49127346,"-",0.572625483672557,2,"TUTR",NA
"COPS2","PAS39393_AATAAA_0.35",2.05937806139761e-06,0.000345250084160269,14.4251973987948,1,0.000145837856179761,0.00112193496378766,0.130549939877213,0.257443922628105,0.126893982750892,"chr15",49126030,49126031,"-",0.193996931252659,2,"TUTR",NA
"COPS8","PAS7160_AATAAA_0.4",6.26940948497497e-07,0,29.345360620674,1,6.05613322998239e-08,1.14572603317979e-06,0.66438840644087,0.891940532538969,0.227552126098099,"chr2",237098690,237098691,"+",0.778164469489919,2,"TUTR",NA
"COPS8","PAS7159_APA_0.3",6.26940948497497e-07,0,29.3453606206738,1,6.0561332299831e-08,1.14572603317979e-06,0.33561159355913,0.108059467461031,-0.227552126098099,"chr2",237097933,237097934,"+",0.221835530510081,2,"TUTR",NA
"COPZ1","PAS32674_AATAAA_0.2",1.1136199490652e-23,0,109.027577464365,1,1.60043616474715e-25,3.00809251874067e-23,0.715357772848393,0.953336436689397,0.237978663841004,"chr12",54351842,54351843,"+",0.834347104768895,2,"TUTR",NA
"COPZ1","PAS32673_ATTAAA_0.15",1.1136199490652e-23,0,109.027577464365,1,1.60043616474715e-25,3.00809251874067e-23,0.284642227151607,0.0466635633106028,-0.237978663841004,"chr12",54350874,54350875,"+",0.165652895231105,2,"TUTR",NA
"COQ4","PAS25548_AATAAA_0.3",5.04279539232122e-05,0,19.9981294691618,1,7.75179571859456e-06,8.48542032995467e-05,0.221059529567765,0.0359619206671634,-0.185097608900601,"chr9",128323581,128323582,"+",0.128510725117464,2,"ALE",NA
"COQ4","PAS25550_AATAAA_0.1",5.04279539232122e-05,0,19.9981294691609,1,7.75179571859825e-06,8.48542032995467e-05,0.778940470432235,0.964038079332837,0.185097608900601,"chr9",128334069,128334070,"+",0.871489274882536,2,"ALE",NA
"CPPED1","PAS41320_ATTAAA_0.2",0.0310891848038695,0,6.29073736024421,1,0.0121370548643085,0.0437071385707954,0.635595053052492,0.937412149575642,0.30181709652315,"chr16",12663487,12663488,"-",0.786503601314067,2,"MIXED",NA
"CPPED1","PAS41321_AATAAA_0.25",0.0310891848038695,0,6.29073736024421,1,0.0121370548643085,0.0437071385707954,0.364404946947508,0.0625878504243579,-0.30181709652315,"chr16",12664599,12664600,"-",0.213496398685933,2,"MIXED",NA
"CPSF2","PAS37052_AATAAA_0.35",0.00665532732200089,0.0032731756605087,12.8051995073479,1,0.00034565735327002,0.00234887946716768,0.364473450104501,0.154918420279838,-0.209555029824662,"chr14",92162062,92162063,"+",0.259695935192169,2,"TUTR",NA
"CPSF2","PAS37055_ATTAAA_0.25",0.00665532732200089,0.017136543865676,9.73322039755203,1,0.0018096714051346,0.00943333282096636,0.222378945432103,0.408652379966966,0.186273434534863,"chr14",92164198,92164199,"+",0.315515662699535,2,"TUTR",NA
"CPSF6","PAS32938_AATAAA_0.2",0.00966045319805915,0.00103707331064722,14.4227932704848,1,0.000146024148160988,0.00112284491426441,0.475440268280927,0.689477404663742,0.214037136382815,"chr12",69269938,69269939,"+",0.582458836472334,2,"TUTR",NA
"CPSF6","PAS32937_AATAAA_0.25",0.00966045319805915,0.0210343059087967,8.83090423186968,1,0.00296171598570287,0.0141050338046431,0.311695828914462,0.164811886260378,-0.146883942654084,"chr12",69269669,69269670,"+",0.23825385758742,2,"TUTR",NA
"CPVL","PAS21511_AATAAA_0.3",2.03716672559435e-05,0,21.8976721449542,1,2.87582568503041e-06,3.5630080022778e-05,0.0447863804104412,0.188730714602252,0.143944334191811,"chr7",28995232,28995233,"-",0.116758547506347,2,"TUTR",NA
"CPVL","PAS21512_AATAAA_0.3",2.03716672559435e-05,0,21.897672144954,1,2.87582568503075e-06,3.5630080022778e-05,0.955213619589559,0.811269285397748,-0.143944334191811,"chr7",28995636,28995637,"-",0.883241452493653,2,"TUTR",NA
"CRBN","PAS10764_APA_0.3",0.000338576187135211,0.00616218038422813,11.0906084604685,1,0.00086766010867611,0.00512356236969042,0.274464948548572,0.0902489178913753,-0.184216030657197,"chr3",3150818,3150819,"-",0.182356933219974,2,"iAPA",-0.0789904128684332
"CRBN","PAS10766_None_0.2",0.000338576187135211,0.0215641038658995,8.78551778185988,1,0.00303631369696311,0.0143939892656262,0.120408671516447,0.0151830537276831,-0.105225617788763,"chr3",3179620,3179621,"-",0.0677958626220649,2,"iAPA",-0.0789904128684332
"CREBRF","PAS15818_AATAAA_0.3",0.00263639023720764,0,11.6042339325693,1,0.000658018447417212,0.00407168915835417,0.517563352004591,0.781140044300818,0.263576692296226,"chr5",173139279,173139280,"+",0.649351698152705,2,"TUTR",NA
"CREBRF","PAS15817_AATAAA_0.45",0.00263639023720764,0,11.6042339325711,1,0.000658018447416569,0.00407168915835417,0.482436647995408,0.218859955699183,-0.263576692296226,"chr5",173137756,173137757,"+",0.350648301847296,2,"TUTR",NA
"CRLS1","PAS48783_AATAAA_0.25",0.000840012942760805,9.31052007305707e-05,16.9035107740037,1,3.93287749856986e-05,0.000360187119747206,0.107303214552663,0.236531880939943,0.129228666387279,"chr20",6038043,6038044,"+",0.171917547746303,2,"TUTR",NA
"CRLS1","PAS48782_AATAAA_0.2",0.000840012942760805,0.00719665136904854,8.78333233592548,1,0.003039953516269,0.0144029415759827,0.705787949250834,0.586419623847127,-0.119368325403708,"chr20",6037390,6037391,"+",0.64610378654898,2,"TUTR",NA
"CRNKL1","PAS49564_APA_0.2",1.99992812714997e-06,3.74356011917042e-06,24.3804680940611,1,7.90662779399101e-07,1.12324075254639e-05,0.775115309496558,0.493956623686864,-0.281158685809694,"chr20",20036143,20036144,"-",0.634535966591711,2,"TUTR",NA
"CRNKL1","PAS49563_APA_0.3",1.99992812714997e-06,5.60371194712886e-06,23.6037957635103,1,1.18353821550238e-06,1.62769047140843e-05,0.053655559070818,0.246396624886988,0.19274106581617,"chr20",20035345,20035346,"-",0.150026091978903,2,"TUTR",NA
"CRTC1","PAS46485_AATAAA_0.15",7.04413918520229e-08,0,33.9511933679073,1,5.65120134741534e-09,1.31834795890338e-07,0.866928900700988,0.42443474160235,-0.442494159098638,"chr19",18777951,18777952,"+",0.645681821151669,2,"TUTR",NA
"CRTC1","PAS46486_AATAAA_0.05",7.04413918520229e-08,0,33.9511933679073,1,5.65120134741534e-09,1.31834795890338e-07,0.133071099299012,0.57556525839765,0.442494159098638,"chr19",18782331,18782332,"+",0.354318178848331,2,"TUTR",NA
