"gene_name","feature_id","twostep_gene_padj","twostep_feature_padj","lr","df","pvalue","adj_pvalue","pA_usage_control","pA_usage_treatment","change_in_usage","chr","start","end","strand","mean_usage","sig_PAS_count","UTR_type","internal_to_UTR_shift"
"FAM168A","PAS31556_APA_0.2",0.00736719636187284,0.00330260528333298,10.6749582409393,1,0.00108595639638026,0.00807846526854756,0.0287769784172667,0.133858910585583,0.105081932168316,"chr11",73406204,73406205,"-",0.0813179445014247,2,"TUTR",NA
"FAM174B","PAS39945_AATAAA_0.3",0.030953123501148,0,6.77978699105586,1,0.00921958918216688,0.0443396767814082,0.676926181394112,0.90307011793262,0.226143936538508,"chr15",92617450,92617451,"-",0.789998149663366,2,"ALE",NA
"FAM174B","PAS39947_ATTAAA_0.2",0.030953123501148,0,6.77978699105586,1,0.00921958918216688,0.0443396767814082,0.323073818605888,0.0969298820673801,-0.226143936538508,"chr15",92808846,92808847,"-",0.210001850336634,2,"ALE",NA
"FAM20C","PAS19896_AATAAA_0.05",1.37040029372049e-69,6.19284488755996e-73,328.502964419812,1,2.03631949339386e-73,1.62422876332334e-70,0.882592573507839,0.105158461968898,-0.777434111538942,"chr7",260744,260745,"+",0.493875517738368,2,"iAPA",-1.49946278283938
"FAM20C","PAS19894_AATAAA_0.45",1.37040029372049e-69,1.78300146235815e-62,280.493256124108,1,5.86283154264537e-63,3.71358647360031e-60,0.110427686245788,0.832456357546225,0.722028671300438,"chr7",200682,200683,"+",0.471442021896007,2,"iAPA",-1.49946278283938
"FAM210B","PAS49249_AATAAA_0.3",1.66560118833736e-10,0,47.0507331509189,1,6.91727793310695e-12,3.66922407801456e-10,0.467320866096658,0.791073782688857,0.323752916592199,"chr20",56368659,56368660,"+",0.629197324392758,2,"TUTR",NA
"FAM210B","PAS49248_APA_0.3",1.66560118833736e-10,0,47.0507331509189,1,6.91727793310695e-12,3.66922407801456e-10,0.532679133903342,0.208926217311143,-0.323752916592199,"chr20",56366436,56366437,"+",0.370802675607243,2,"TUTR",NA
"FAM32A","PAS46405_AATAAA_0.15",1.15846584408695e-08,2.94334743989508e-10,41.885400206651,1,9.67825914666303e-11,4.34231227046948e-09,0.617096704895062,0.781540321306461,0.164443616411398,"chr19",16192043,16192044,"+",0.699318513100761,2,"iAPA",0.313333525998549
"FAM32A","PAS46403_None_0.1",1.15846584408695e-08,7.61765168466832e-09,35.535206178216,1,2.50482175817688e-09,8.53541794052174e-08,0.356109011737642,0.207219102150492,-0.148889909587151,"chr19",16185514,16185515,"+",0.281664056944067,2,"iAPA",0.313333525998549
"FANCI","PAS38972_AATAAA_0.15",1.38080233957108e-05,1.43844328193608e-07,31.9565228915126,1,1.5766206260776e-08,4.4853503042546e-07,0.258349904744014,0.415151101216685,0.156801196472671,"chr15",89317130,89317131,"+",0.33675050298035,2,"TUTR",NA
"FANCI","PAS38971_AATAAA_0.1",1.38080233957108e-05,1.02796658512712e-06,28.1430534487918,1,1.1267134000922e-07,2.68714283326529e-06,0.697317334622361,0.545820564035972,-0.151496770586388,"chr15",89316480,89316481,"+",0.621568949329167,2,"TUTR",NA
"FARP2","PAS7234_AATAAA_0.15",4.95226673913385e-08,3.66807264795976e-05,20.4784498483145,1,6.03064340528663e-06,9.35705593488853e-05,0.030408958368244,0.146945421498938,0.116536463130694,"chr2",241397358,241397359,"+",0.088677189933591,2,"iAPA",-0.222385647669552
"FARP2","PAS7239_AATAAA_0.1",4.95226673913385e-08,3.40540517091544e-06,25.0456837517781,1,5.59879430079801e-07,1.14398134783668e-05,0.116986184613963,0.0111370000751049,-0.105849184538858,"chr2",241494839,241494840,"+",0.064061592344534,2,"iAPA",-0.222385647669552
"FBRSL1","PAS33648_AATAAA_0.35",2.74926776862646e-104,9.59749887588512e-110,499.797673241826,1,1.05194378370697e-110,1.41591633286958e-107,0.00602051960142946,0.39003898892174,0.38401846932031,"chr12",132554492,132554493,"+",0.198029754261585,2,"iAPA",-0.625474343497601
"FBRSL1","PAS33650_ATTAAA_0.2",2.74926776862646e-104,1.78692495665213e-23,104.064278344118,1,1.95857756735365e-24,4.21799264905283e-22,0.650673818008369,0.409217943831078,-0.241455874177291,"chr12",132584291,132584292,"+",0.529945880919723,2,"iAPA",-0.625474343497601
"FBXL3","PAS36169_AATAAA_0.15",1.59371567021688e-08,1.01559237568045e-05,23.7217901210429,1,1.11315051993556e-06,2.12713483561066e-05,0.685771262233594,0.858334153629373,0.172562891395779,"chr13",77005260,77005261,"-",0.772052707931483,2,"ALE",NA
"FBXL3","PAS36167_AATAAA_0.3",1.59371567021688e-08,8.38139909582287e-08,33.0062054837708,1,9.18651910423376e-09,2.79042137417177e-07,0.167513680808155,0.0297217916687184,-0.137791889139436,"chr13",77000749,77000750,"-",0.0986177362384366,2,"ALE",NA
"FBXL5","PAS13656_ATTAAA_0.2",1.99938201071949e-14,8.97185894630532e-11,45.5670053427548,1,1.4750548089006e-11,7.49216518030267e-10,0.454306394074613,0.22577940488922,-0.228526989185393,"chr4",15667565,15667566,"-",0.340042899481917,2,"iAPA",0.396164359029383
"FBXL5","PAS13654_AATAAA_0.25",1.99938201071949e-14,1.39561013410434e-11,49.2144780341787,1,2.29450936754726e-12,1.29357470522245e-10,0.0548556519696398,0.22249302181363,0.16763736984399,"chr4",15604530,15604531,"-",0.138674336891635,2,"iAPA",0.396164359029383
"FEM1C","PAS16612_AATAAA_0.35",0.000150403114879515,9.51916242914189e-06,23.0663779500999,1,1.56503645474653e-06,2.85632416012046e-05,0.379536467633884,0.676441432947107,0.296904965313222,"chr5",115522745,115522746,"-",0.527988950290496,2,"TUTR",NA
"FEM1C","PAS16611_AATAAA_0.35",0.000150403114879515,0.000811989387889087,14.5917402603864,1,0.000133498404126749,0.00139091515784889,0.459458526228831,0.233477740707265,-0.225980785521566,"chr5",115520910,115520911,"-",0.346468133468048,2,"TUTR",NA
"FGF2","PAS13198_AATAAA_0.05",2.51236563512124e-11,6.38875367329696e-08,34.0937958934574,1,5.25184462053922e-09,1.67809682118594e-07,0.329779942670783,0.491304300980326,0.161524358309543,"chr4",122898223,122898224,"+",0.410542121825555,2,"TUTR",NA
"FGF2","PAS13193_AATAAA_0.3",2.51236563512124e-11,7.81903146890233e-06,24.7795445300781,1,6.42759769083255e-07,1.29127559580009e-05,0.317572084368786,0.195919759670196,-0.121652324698589,"chr4",122892491,122892492,"+",0.256745922019491,2,"TUTR",NA
"FIGN","PAS8492_AATAAA_0.45",0.00175399142446189,0,13.0269519481023,1,0.000307039880197557,0.00282944409924458,0.490613775798456,0.926616093876094,0.436002318077638,"chr2",163602617,163602618,"-",0.708614934837275,2,"TUTR",NA
"FIGN","PAS8493_AATAAA_0.25",0.00175399142446189,0,13.0269519481023,1,0.000307039880197557,0.00282944409924458,0.509386224201544,0.0733839061239056,-0.436002318077638,"chr2",163607614,163607615,"-",0.291385065162725,2,"TUTR",NA
"FKRP","PAS47006_APA_0.15",1.45733254458556e-05,0,23.2172713700993,1,1.44691992741674e-06,2.66788249630539e-05,0.342459006483859,0.0703206541263093,-0.27213835235755,"chr19",46748642,46748643,"+",0.206389830305084,2,"ALE",NA
"FKRP","PAS47007_AATAAA_0.3",1.45733254458556e-05,0,23.2172713700993,1,1.44691992741674e-06,2.66788249630539e-05,0.657540993516141,0.929679345873691,0.27213835235755,"chr19",46758391,46758392,"+",0.793610169694916,2,"ALE",NA
"FLAD1","PAS1614_AATAAA_0.05",0.000460976165871652,0,15.8485783975684,1,6.86180657743187e-05,0.000788137954408389,0.781691361418835,0.634306656385383,-0.147384705033451,"chr1",154993110,154993111,"+",0.707999008902109,2,"ALE",NA
"FLAD1","PAS1613_AATAAA_0.2",0.000460976165871652,0,15.8485783975693,1,6.86180657742858e-05,0.000788137954408389,0.218308638581165,0.365693343614616,0.147384705033451,"chr1",154989010,154989011,"+",0.292000991097891,2,"ALE",NA
"FLCN","PAS43899_AATAAA_0.3",0.00507414544946042,0,10.7328674902483,1,0.00105249223277932,0.00788399051309059,0.854968571265181,0.715712395995557,-0.139256175269624,"chr17",17212214,17212215,"-",0.785340483630369,2,"ALE",NA
"FLCN","PAS43900_AATAAA_0.15",0.00507414544946042,0,10.7328674902483,1,0.00105249223277932,0.00788399051309059,0.145031428734819,0.284287604004443,0.139256175269624,"chr17",17221171,17221172,"-",0.214659516369631,2,"ALE",NA
"FLNB","PAS9735_AATAAA_0.15",1.78323955467665e-38,1.74414158701383e-41,187.003277960006,1,1.43376330965821e-42,6.43281804933319e-40,0.432405447045805,0.704558892414379,0.272153445368574,"chr3",58172247,58172248,"+",0.568482169730092,2,"TUTR",NA
"FLNB","PAS9733_None_0.15",1.78323955467665e-38,1.80980727443063e-42,191.510958879757,1,1.48774347618981e-43,7.12000966738307e-41,0.52814180481332,0.257353924403231,-0.270787880410089,"chr3",58170781,58170782,"+",0.392747864608276,2,"TUTR",NA
"FLRT2","PAS37018_APA_0.1",7.75391511554799e-05,9.66374935754324e-06,23.0373946867767,1,1.58880785433262e-06,2.89725367916234e-05,0.038462969073357,0.335407888860578,0.296944919787221,"chr14",85532431,85532432,"+",0.186935428966968,2,"iAPA",-0.509200018336643
"FLRT2","PAS37021_APA_0.35",7.75391511554799e-05,0.0457255643193752,7.14491192949936,1,0.00751769660475587,0.0380943797835347,0.634612497179596,0.422357398630175,-0.212255098549422,"chr14",85627918,85627919,"+",0.528484947904886,2,"iAPA",-0.509200018336643
"FNDC3A","PAS35526_AATAAA_0.25",0.0164279857717884,0,8.17168281084741,1,0.00425494123889726,0.024442890988264,0.75009525493871,0.902518246000295,0.152422991061585,"chr13",49209591,49209592,"+",0.826306750469503,2,"iAPA",0.304845982123171
"FNDC3A","PAS35523_None_0.25",0.0164279857717884,0,8.17168281084741,1,0.00425494123889726,0.024442890988264,0.24990474506129,0.0974817539997048,-0.152422991061585,"chr13",49136600,49136601,"+",0.173693249530497,2,"iAPA",0.304845982123171
"FOXK2","PAS43585_APA_0.3",4.56911048206913e-22,1.1575379028861e-08,38.5135735056128,1,5.43742020898097e-10,2.12143182433524e-08,0.590838248996988,0.391923102201349,-0.19891514679564,"chr17",82602387,82602388,"+",0.491380675599168,2,"iAPA",-0.335540147502831
"FOXK2","PAS43576_ATTAAA_0.35",4.56911048206913e-22,4.23386810984806e-16,72.1555875299582,1,1.98881781453969e-17,2.23079064864202e-15,0.0136330838501016,0.150258084557293,0.136625000707192,"chr17",82572681,82572682,"+",0.0819455842036975,2,"iAPA",-0.335540147502831
"FUNDC2","PAS52474_APA_0.1",0.0155258591260924,0,8.30788609675926,1,0.00394733066200741,0.023106744533023,0.981989982733116,0.833574755651248,-0.148415227081868,"chrX",155055109,155055110,"+",0.907782369192182,2,"TUTR",NA
"FUNDC2","PAS52477_ATTAAA_0.3",0.0155258591260924,0,8.30788609675926,1,0.00394733066200741,0.023106744533023,0.0180100172668841,0.166425244348752,0.148415227081868,"chrX",155060303,155060304,"+",0.0922176308078181,2,"TUTR",NA
"FZD2","PAS42884_AATAAA_0.15",2.37701559045126e-08,3.06295992979228e-10,43.1632452676768,1,5.03578333202675e-11,2.35762238779409e-09,0.767830027634003,0.553986987305809,-0.213843040328194,"chr17",44559487,44559488,"+",0.660908507469906,2,"TUTR",NA
"FZD2","PAS42885_APA_0.15",2.37701559045126e-08,0.000107011580419472,18.433509506167,1,1.7593672309215e-05,0.00024029070529552,0.150816825761601,0.271670223692053,0.120853397930452,"chr17",44560571,44560572,"+",0.211243524726827,2,"TUTR",NA
"FZD5","PAS8810_ATTAAA_0.45",0.0186045606979445,0,7.90818836897108,1,0.00492115277764921,0.0273996758581834,0.510810556858612,0.831533492247187,0.320722935388574,"chr2",207762602,207762603,"-",0.6711720245529,2,"TUTR",NA
"FZD5","PAS8811_None_0.15",0.0186045606979445,0,7.90818836897108,1,0.00492115277764921,0.0273996758581834,0.489189443141388,0.168466507752813,-0.320722935388574,"chr2",207766543,207766544,"-",0.3288279754471,2,"TUTR",NA
"FZR1","PAS46099_ATTAAA_0.1",1.96458136266866e-07,2.49367726956921e-05,21.2175967003413,1,4.09983111675974e-06,6.63365611799683e-05,0.183626801769293,0.359238659273951,0.175611857504658,"chr19",3536748,3536749,"+",0.271432730521622,2,"TUTR",NA
"FZR1","PAS46100_APA_0.2",1.96458136266866e-07,6.42722610391833e-05,19.4060926204784,1,1.05669413988952e-05,0.000153867241356732,0.188907368714408,0.0661229695309976,-0.12278439918341,"chr19",3538326,3538327,"+",0.127515169122703,2,"TUTR",NA
"GALNT1","PAS45316_AATAAA_0.2",0.000262956138579991,0,17.0442123375528,1,3.65195113568222e-05,0.000455141317465581,0.227850604206343,0.492724017139459,0.264873412933116,"chr18",35711621,35711622,"+",0.360287310672901,2,"TUTR",NA
"GALNT1","PAS45315_AATAAA_0.25",0.000262956138579991,0,17.0442123375528,1,3.65195113568222e-05,0.000455141317465581,0.772149395793657,0.507275982860541,-0.264873412933116,"chr18",35710992,35710993,"+",0.639712689327099,2,"TUTR",NA
"GALNT2","PAS2406_AATAAA_0.1",0.00120694327381318,0,13.8096451944848,1,0.000202295047084104,0.00198570015223869,0.743690419774224,0.869453251046586,0.125762831272362,"chr1",230282120,230282121,"+",0.806571835410405,2,"TUTR",NA
"GALNT2","PAS2404_APA_0.2",0.00120694327381318,0,13.8096451944812,1,0.000202295047084495,0.00198570015223869,0.256309580225776,0.130546748953414,-0.125762831272362,"chr1",230280077,230280078,"+",0.193428164589595,2,"TUTR",NA
"GARRE1","PAS46647_APA_0.3",0.0330683819691499,0.00873122316853996,8.88769835901667,1,0.00287098421841393,0.017968473155409,0.756225203512645,0.633203502774973,-0.123021700737672,"chr19",34299856,34299857,"+",0.694714353143809,2,"iAPA",0.225525519053116
"GARRE1","PAS46649_ATTAAA_0.2",0.0330683819691499,0.0317639566022494,6.55745499243403,1,0.0104445638782925,0.0487442583757582,0.221933804583203,0.324437622898647,0.102503818315443,"chr19",34355564,34355565,"+",0.273185713740925,2,"iAPA",0.225525519053116
"GATA2-AS1","PAS10109_AATAAA_0.2",0.00448883627075325,0.00548858997906974,9.73822821871408,1,0.00180474773202814,0.0122261865860201,0.325643768398543,0.566436539109864,0.240792770711322,"chr3",128500656,128500657,"+",0.446040153754203,2,"iAPA",-0.439094349549611
"GATA2-AS1","PAS10107_APA_0.35",0.00448883627075325,0.0037235589925727,10.4531970474795,1,0.00122437359550359,0.00893834228907297,0.304894610350273,0.106593031511983,-0.19830157883829,"chr3",128496965,128496966,"+",0.205743820931128,2,"iAPA",-0.439094349549611
"GATA4","PAS22557_None_0.05",0.00292431996666531,0,11.9138569854776,1,0.000557179154113068,0.00463476642061763,0.12192350566658,0.552250034082973,0.430326528416393,"chr8",11708165,11708166,"+",0.337086769874777,2,"iAPA",-0.860653056832785
"GATA4","PAS22558_AATAAA_0.05",0.00292431996666531,0,11.9138569854776,1,0.000557179154113068,0.00463476642061763,0.87807649433342,0.447749965917027,-0.430326528416393,"chr8",11759997,11759998,"+",0.662913230125223,2,"iAPA",-0.860653056832785
"GATAD1","PAS20647_ATTAAA_0.2",0.00513418756383427,0,10.7024442806496,1,0.00106994084390711,0.00798691369649343,0.769375486704943,0.514697817350976,-0.254677669353967,"chr7",92458833,92458834,"+",0.64203665202796,2,"TUTR",NA
"GATAD1","PAS20648_AATAAA_0.1",0.00513418756383427,0,10.7024442806496,1,0.00106994084390711,0.00798691369649343,0.230624513295057,0.485302182649024,0.254677669353967,"chr7",92459429,92459430,"+",0.357963347972041,2,"TUTR",NA
"GATAD2A","PAS46502_AATAAA_0.15",6.98592267717536e-19,1.4572901441731e-17,77.1341944437481,1,1.59727792422268e-18,1.95448735091247e-16,0.307471054974838,0.141723642633682,-0.165747412341155,"chr19",19506977,19506978,"+",0.22459734880426,2,"TUTR",NA
"GATAD2A","PAS46503_AATAAA_0.15",6.98592267717536e-19,4.37346019844104e-07,29.7985206343656,1,4.79357625203744e-08,1.24385500669062e-06,0.463313824971183,0.588525383924316,0.125211558953134,"chr19",19507339,19507340,"+",0.525919604447749,2,"TUTR",NA
"GATC","PAS33399_AATAAA_0.35",4.11224279410486e-08,5.03039662904349e-08,33.999148996616,1,5.5136182165114e-09,1.74876703845051e-07,0.466456285369132,0.308353778076438,-0.158102507292693,"chr12",120461570,120461571,"+",0.387405031722785,2,"TUTR",NA
"GATC","PAS33401_AATAAA_0.4",4.11224279410486e-08,0.000378094835289457,16.8042002473649,1,4.14414751986906e-05,0.000507669857724119,0.241417173142909,0.34506759804684,0.10365042490393,"chr12",120463745,120463746,"+",0.293242385594874,2,"TUTR",NA
"GGCX","PAS7990_ATTAAA_0.25",4.66578059557628e-08,1.24556229894724e-10,46.7194329714403,1,8.19126858700343e-12,4.31313350341579e-10,0.32471167053668,0.126609447254599,-0.198102223282081,"chr2",85558725,85558726,"-",0.22566055889564,2,"ALE",NA
"GGCX","PAS7989_AATAAA_0.45",4.66578059557628e-08,0.0151978466341301,10.8285562442616,1,0.000999465412765508,0.00756040995058588,0.247126519763664,0.354077149341586,0.106950629577922,"chr2",85549738,85549739,"-",0.300601834552625,2,"ALE",NA
"GGNBP2","PAS42676_AATAAA_0.4",1.30543910305009e-05,0,23.455115204305,1,1.2786229976287e-06,2.40875803386384e-05,0.468795872620476,0.303494777740319,-0.165301094880157,"chr17",36589438,36589439,"+",0.386145325180397,2,"TUTR",NA
"GGNBP2","PAS42677_AATAAA_0.3",1.30543910305009e-05,0,23.4551152043086,1,1.27862299762628e-06,2.40875803386384e-05,0.531204127379524,0.696505222259681,0.165301094880157,"chr17",36589843,36589844,"+",0.613854674819603,2,"TUTR",NA
"GHITM","PAS27485_AATAAA_0.45",5.48879422383415e-09,6.36999255726568e-10,40.376391243266,1,2.09456885367667e-10,8.86220723630271e-09,0.438633089125291,0.316423150532385,-0.122209938592906,"chr10",84152543,84152544,"+",0.377528119828838,2,"TUTR",NA
"GHITM","PAS27486_APA_0.2",5.48879422383415e-09,5.39215672773615e-09,36.20840867691,1,1.77303873348752e-09,6.24945370939234e-08,0.559157358932342,0.675383033737765,0.116225674805423,"chr10",84153173,84153174,"+",0.617270196335054,2,"TUTR",NA
"GID4","PAS42397_AATAAA_0.25",0.000180314428676154,0,17.8511060436981,1,2.38880383331017e-05,0.000315034960617457,0.815686768528514,0.96554475421512,0.149857985686607,"chr17",18068403,18068404,"+",0.890615761371817,2,"TUTR",NA
"GID4","PAS42395_AATAAA_0.45",0.000180314428676154,0,17.8511060436981,1,2.38880383331017e-05,0.000315034960617457,0.184313231471486,0.0344552457848795,-0.149857985686607,"chr17",18065282,18065283,"+",0.109384238628183,2,"TUTR",NA
"GID8","PAS49351_AATAAA_0.45",1.26495028687035e-11,0,52.4786278066249,1,4.34956112335593e-13,2.75506318684098e-11,0.75026068949657,0.913373509376403,0.163112819879833,"chr20",62945629,62945630,"+",0.831817099436487,2,"TUTR",NA
"GID8","PAS49352_APA_0.25",1.26495028687035e-11,0,52.4786278066249,1,4.34956112335593e-13,2.75506318684098e-11,0.24973931050343,0.0866264906235968,-0.163112819879833,"chr20",62948472,62948473,"+",0.168182900563513,2,"TUTR",NA
"GLCE","PAS38748_AATAAA_0.3",0.0323144522484681,0,6.68880314514831,1,0.00970203188228418,0.0461956574434827,0.67841143074721,0.827935715834851,0.149524285087641,"chr15",69272204,69272205,"+",0.75317357329103,2,"ALE",NA
"GLCE","PAS38747_AATAAA_0.4",0.0323144522484681,0,6.688803145149,1,0.00970203188228047,0.0461956574434827,0.32158856925279,0.172064284165149,-0.149524285087641,"chr15",69197400,69197401,"+",0.246826426708969,2,"ALE",NA
"GLG1","PAS41869_ATTAAA_0",4.66578059557628e-08,1.03829869724034e-09,39.4220979147649,1,3.41411405508174e-10,1.38728981679699e-08,0.658608603785095,0.522929799300605,-0.13567880448449,"chr16",74451957,74451958,"-",0.59076920154285,2,"MIXED",NA
"GLG1","PAS41868_AATAAA_0.2",4.66578059557628e-08,1.90510124069354e-08,33.7508031116377,1,6.26431771463534e-09,1.96659396942255e-07,0.315614824607285,0.439356073590738,0.123741248983453,"chr16",74447429,74447430,"-",0.377485449099011,2,"MIXED",NA
"GLS","PAS6729_AATAAA_0.45",0.000588336735159565,3.22762610044381e-05,22.4807475937414,1,2.12260376775242e-06,3.75615404620511e-05,0.192961352123247,0.36738959489061,0.174428242767362,"chr2",190965551,190965552,"+",0.280175473506929,2,"ALE",NA
"GLS","PAS6725_AATAAA_0.1",0.000588336735159565,0.00683879360594353,12.3132929826943,1,0.000449743824814804,0.00386962964890596,0.490486800282866,0.349183382165696,-0.14130341811717,"chr2",190935287,190935288,"+",0.419835091224281,2,"ALE",NA
"GMCL1","PAS5789_AATAAA_0.45",0.000775533122425206,7.27014635131378e-05,17.8497110070512,1,2.39055571450613e-05,0.000315034960617457,0.530434465075409,0.776055436393432,0.245620971318023,"chr2",69881365,69881366,"+",0.65324495073442,2,"TUTR",NA
"GMCL1","PAS5787_APA_0.25",0.000775533122425206,0.00823263466803775,8.99510358878388,1,0.00270703929468523,0.0171820802388273,0.237318133693221,0.100509080052192,-0.136809053641029,"chr2",69879630,69879631,"+",0.168913606872706,2,"TUTR",NA
"GMDS","PAS18570_ATTAAA_0.2",0.000104390931298164,0,19.0096161690503,1,1.30061341912122e-05,0.000184884558377522,0.987648499818305,0.791285296680404,-0.196363203137901,"chr6",1623806,1623807,"-",0.889466898249354,2,"iAPA",-0.392726406275803
"GMDS","PAS18571_AATAAA_0.25",0.000104390931298164,0,19.0096161690503,1,1.30061341912122e-05,0.000184884558377522,0.0123515001816948,0.208714703319596,0.196363203137901,"chr6",1689936,1689937,"-",0.110533101750645,2,"iAPA",-0.392726406275803
"GMPS","PAS10358_AATAAA_0.45",1.39559439363545e-08,6.6075285981752e-09,35.8123390766089,1,2.17267500347857e-09,7.49851424277475e-08,0.808275222021757,0.411325323505883,-0.396949898515874,"chr3",155937728,155937729,"+",0.60980027276382,2,"TUTR",NA
"GMPS","PAS10362_ATTAAA_0.35",1.39559439363545e-08,2.07393958142247e-07,29.1153398029194,1,6.81948873974729e-08,1.69353319003828e-06,0.047833525084244,0.319177787022572,0.271344261938328,"chr3",155944018,155944019,"+",0.183505656053408,2,"TUTR",NA
"GOLGA7","PAS22823_ATTAAA_0.2",0.0274953123732161,0,7.0478815772176,1,0.00793590513421644,0.039718255396348,0.320077520734234,0.217863814099108,-0.102213706635126,"chr8",41510223,41510224,"+",0.268970667416671,2,"TUTR",NA
"GOLGA7","PAS22824_AATAAA_0.2",0.0274953123732161,0,7.0478815772176,1,0.00793590513421644,0.039718255396348,0.679922479265766,0.782136185900892,0.102213706635126,"chr8",41510977,41510978,"+",0.731029332583329,2,"TUTR",NA
"GOLGB1","PAS11690_AATAAA_0.2",6.1118397943129e-06,2.79671778604113e-07,28.5362377227757,1,9.1961143039072e-08,2.24798544436942e-06,0.303044711821192,0.534868140817637,0.231823428996445,"chr3",121663202,121663203,"-",0.418956426319415,2,"TUTR",NA
"GOLGB1","PAS11691_AATAAA_0.3",6.1118397943129e-06,3.09595979121281e-05,19.4773295649684,1,1.01800761815854e-05,0.000148736852541807,0.541383012222616,0.347716642793371,-0.193666369429246,"chr3",121664110,121664111,"-",0.444549827507993,2,"TUTR",NA
"GOSR2","PAS42957_APA_0.15",0.0153076752594454,0.00384120500959359,10.3957487382442,1,0.00126305773536651,0.00918299240196051,0.744200719177067,0.467282509417968,-0.276918209759099,"chr17",46946581,46946582,"+",0.605741614297517,2,"iAPA",0.430921567567197
"GOSR2","PAS42943_AATAAA_0.25",0.0153076752594454,0.0487269675887552,5.80042416092306,1,0.0160223089317595,0.0680048177284928,0.0795636695375535,0.233567027345652,0.154003357808098,"chr17",46931410,46931411,"+",0.156565348441603,2,"iAPA",0.430921567567197
"GOT1","PAS28972_AATAAA_0.25",1.44095630985328e-05,0,23.2418899290606,1,1.42851578202186e-06,2.63912169011646e-05,0.442531687328722,0.654033313316952,0.21150162598823,"chr10",99396870,99396871,"-",0.548282500322837,2,"TUTR",NA
"GOT1","PAS28973_AATAAA_0.2",1.44095630985328e-05,0,23.2418899290606,1,1.42851578202186e-06,2.63912169011646e-05,0.557468312671278,0.345966686683048,-0.21150162598823,"chr10",99397285,99397286,"-",0.451717499677163,2,"TUTR",NA
"GPAT4","PAS22831_AATAAA_0.15",1.21944280992195e-17,1.05832587243161e-15,67.8772369918352,1,1.73998351607727e-16,1.71891215606606e-14,0.890104221746599,0.66209246089792,-0.228011760848679,"chr8",41621911,41621912,"+",0.77609834132226,2,"TUTR",NA
"GPAT4","PAS22833_AATAAA_0.2",1.21944280992195e-17,3.65161664526006e-18,79.0670983003547,1,6.00358824752863e-19,7.83595615144101e-17,0.0315913493482988,0.221091359413896,0.189500010065597,"chr8",41625000,41625001,"+",0.126341354381097,2,"TUTR",NA
"GPN2","PAS2981_AATAAA_0.15",1.56127427608138e-09,0,42.4816818799577,1,7.13473061561453e-11,3.25537200292107e-09,0.485247468868229,0.745102447315937,0.259854978447708,"chr1",26876132,26876133,"-",0.615174958092083,2,"TUTR",NA
"GPN2","PAS2982_APA_0.25",1.56127427608138e-09,0,42.4816818799577,1,7.13473061561453e-11,3.25537200292107e-09,0.514752531131771,0.254897552684063,-0.259854978447708,"chr1",26879381,26879382,"-",0.384825041907917,2,"TUTR",NA
"GPR158","PAS27063_AATAAA_0.25",0.00140680595399838,0,13.4905126992155,1,0.000239772673016642,0.00229194153843494,0.492931988616555,0.696894655001318,0.203962666384763,"chr10",25602225,25602226,"+",0.594913321808936,2,"iAPA",0.407925332769526
"GPR158","PAS27061_AATAAA_0.1",0.00140680595399838,0,13.4905126992128,1,0.000239772673016991,0.00229194153843494,0.507068011383445,0.303105344998682,-0.203962666384763,"chr10",25466212,25466213,"+",0.405086678191064,2,"iAPA",0.407925332769526
"GPR161","PAS4400_AATAAA_0.15",5.33157105006215e-17,3.23654861537936e-19,83.8561505188645,1,5.32117884145058e-20,7.53927023220261e-18,0.0241766139286874,0.322359523325503,0.298182909396815,"chr1",168104224,168104225,"-",0.173268068627095,2,"iAPA",-0.505401904717597
"GPR161","PAS4399_None_0.2",5.33157105006215e-17,0.000129668461825634,18.0677069445956,1,2.13186686642473e-05,0.000284989974148497,0.555872491216386,0.348653495895604,-0.207218995320782,"chr1",168085256,168085257,"-",0.452262993555995,2,"iAPA",-0.505401904717597
"GPRIN1","PAS17136_AATAAA_0.15",0.028842248303084,0,6.93934467555869,1,0.00843199995046993,0.041468725949605,0.601754528884402,0.811171688555335,0.209417159670933,"chr5",176595803,176595804,"-",0.706463108719869,2,"iAPA",0.418834319341866
"GPRIN1","PAS17137_None_0.25",0.028842248303084,0,6.93934467555869,1,0.00843199995046993,0.041468725949605,0.398245471115598,0.188828311444665,-0.209417159670933,"chr5",176607902,176607903,"-",0.293536891280131,2,"iAPA",0.418834319341866
"GPSM2","PAS1266_APA_0.2",0.0190188622274458,0,7.85921990439169,1,0.00505622029446535,0.0279180341241471,0.212565800409847,0.36488786061649,0.152322060206642,"chr1",108924359,108924360,"+",0.288726830513168,2,"ALE",NA
"GPSM2","PAS1267_APA_0.3",0.0190188622274458,0,7.85921990439147,1,0.005056220294466,0.0279180341241471,0.787434199590153,0.63511213938351,-0.152322060206642,"chr1",108930395,108930396,"+",0.711273169486832,2,"ALE",NA
"GRHPR","PAS24985_ATTAAA_0.2",0.000136651934887009,0,18.4245624938544,1,1.76764708866941e-05,0.000240480402410515,0.941227654892107,0.822616273419899,-0.118611381472208,"chr9",37436988,37436989,"+",0.881921964156003,2,"iAPA",-0.237222762944416
