gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_96hrs_1,DMSO_96hrs_2,DMSO_96hrs_3,SDMAi_ADMAi_96hrs_1,SDMAi_ADMAi_96hrs_2,SDMAi_ADMAi_96hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
EIF2AK2_ENSG00000055332.19,PAS3788_AATAAA_0.35,0.010012569,0.002426607,EIF2AK2_ENSG00000055332.19,10.70557219,1,0.001068133,0.004969161,EIF2AK2_ENSG00000055332.19,0.24659141,0.24659141,0.24659141,0.371402671,0.371402671,0.371402671,0.124811261,chr2,37099211,37099212,250,-,ENSG00000055332.19,EIF2AK2,UTR3
EIF2AK2_ENSG00000055332.19,PAS3789_APA_0.35,0.010012569,0.007594961,EIF2AK2_ENSG00000055332.19,8.61005797,1,0.003343117,0.012853274,EIF2AK2_ENSG00000055332.19,0.726031785,0.726031785,0.726031785,0.614011837,0.614011837,0.614011837,-0.112019948,chr2,37106503,37106504,75,-,ENSG00000055332.19,EIF2AK2,UTR3
EIF2AK2_ENSG00000055332.19,PAS3790_APA_0.25,0.010012569,0.602996371,EIF2AK2_ENSG00000055332.19,1.240242578,1,0.265424308,0.404364583,EIF2AK2_ENSG00000055332.19,0.027376805,0.027376805,0.027376805,0.014585492,0.014585492,0.014585492,-0.012791313,chr2,37107180,37107181,20,-,ENSG00000055332.19,EIF2AK2,UTR3
EIF2B5_ENSG00000145191.15,PAS5261_AATAAA_0.25,0.941365137,NA,EIF2B5_ENSG00000145191.15,0.020487025,1,0.886185226,0.931312468,EIF2B5_ENSG00000145191.15,0.106030563,0.106030563,0.106030563,0.110106379,0.110106379,0.110106379,0.004075816,chr3,184136976,184136977,28,+,ENSG00000145191.15,EIF2B5,UTR3
EIF2B5_ENSG00000145191.15,PAS5262_ATTAAA_0.1,0.941365137,NA,EIF2B5_ENSG00000145191.15,0.020487025,1,0.886185226,0.931312468,EIF2B5_ENSG00000145191.15,0.893969437,0.893969437,0.893969437,0.889893621,0.889893621,0.889893621,-0.004075816,chr3,184145301,184145302,644,+,ENSG00000145191.15,EIF2B5,UTR3
EIF2D_ENSG00000143486.16,PAS2437_AATAAA_0.2,0.306986551,NA,EIF2D_ENSG00000143486.16,1.598169112,1,0.206162867,0.336717738,EIF2D_ENSG00000143486.16,0.951655571,0.951655571,0.951655571,0.913988604,0.913988604,0.913988604,-0.037666968,chr1,206591644,206591645,748,-,ENSG00000143486.16,EIF2D,UTR3
EIF2D_ENSG00000143486.16,PAS2439_AATAAA_0.4,0.306986551,NA,EIF2D_ENSG00000143486.16,1.598169112,1,0.206162867,0.336717738,EIF2D_ENSG00000143486.16,0.048344429,0.048344429,0.048344429,0.086011396,0.086011396,0.086011396,0.037666968,chr1,206595703,206595704,22,-,ENSG00000143486.16,EIF2D,UTR3
EIF2S1_ENSG00000134001.15,PAS18596_AATAAA_0.3,2.08E-12,4.20E-14,EIF2S1_ENSG00000134001.15,58.68813316,1,1.85E-14,6.78E-13,EIF2S1_ENSG00000134001.15,0.194738008,0.194738008,0.194738008,0.452539136,0.452539136,0.452539136,0.257801128,chr14,67386514,67386515,340,+,ENSG00000134001.15,EIF2S1,UTR3
EIF2S1_ENSG00000134001.15,PAS18593_AATAAA_0.2,2.08E-12,1.03E-12,EIF2S1_ENSG00000134001.15,52.39951061,1,4.53E-13,1.44E-11,EIF2S1_ENSG00000134001.15,0.782522924,0.782522924,0.782522924,0.537901207,0.537901207,0.537901207,-0.244621717,chr14,67383857,67383858,1666,+,ENSG00000134001.15,EIF2S1,UTR3
EIF2S1_ENSG00000134001.15,PAS18594_ATTAAA_0.2,2.08E-12,0.285385692,EIF2S1_ENSG00000134001.15,2.345815252,1,0.125619827,0.234522187,EIF2S1_ENSG00000134001.15,0.022739068,0.022739068,0.022739068,0.009559657,0.009559657,0.009559657,-0.013179411,chr14,67384309,67384310,26,+,ENSG00000134001.15,EIF2S1,UTR3
EIF2S2_ENSG00000125977.7,PAS25186_AATAAA_0.25,7.08E-24,0,EIF2S2_ENSG00000125977.7,109.628143,1,1.18E-25,1.10E-23,EIF2S2_ENSG00000125977.7,0.038889598,0.038889598,0.038889598,0.154564051,0.154564051,0.154564051,0.115674453,chr20,34088310,34088311,99,-,ENSG00000125977.7,EIF2S2,UTR3
EIF2S2_ENSG00000125977.7,PAS25187_ATTAAA_0.15,7.08E-24,0,EIF2S2_ENSG00000125977.7,109.628143,1,1.18E-25,1.10E-23,EIF2S2_ENSG00000125977.7,0.961110402,0.961110402,0.961110402,0.845435949,0.845435949,0.845435949,-0.115674453,chr20,34089440,34089441,2483,-,ENSG00000125977.7,EIF2S2,UTR3
EIF2S3_ENSG00000130741.11,PAS26242_AATAAA_0.2,0.004456379,0.004551864,EIF2S3_ENSG00000130741.11,10.82421843,1,0.00100181,0.004701444,EIF2S3_ENSG00000130741.11,0.340753471,0.340753471,0.340753471,0.231945476,0.231945476,0.231945476,-0.108807995,chrX,24077466,24077467,295,+,ENSG00000130741.11,EIF2S3,UTR3
EIF2S3_ENSG00000130741.11,PAS26244_AATAAA_0.45,0.004456379,0.016875736,EIF2S3_ENSG00000130741.11,8.418537767,1,0.003714144,0.013978382,EIF2S3_ENSG00000130741.11,0.345284318,0.345284318,0.345284318,0.453927744,0.453927744,0.453927744,0.108643426,chrX,24078802,24078803,553,+,ENSG00000130741.11,EIF2S3,UTR3
EIF2S3_ENSG00000130741.11,PAS26241_APA_0.1,0.004456379,0.466438488,EIF2S3_ENSG00000130741.11,2.663765811,1,0.102657428,0.201619189,EIF2S3_ENSG00000130741.11,0.06884877,0.06884877,0.06884877,0.041974058,0.041974058,0.041974058,-0.026874712,chrX,24077057,24077058,18,+,ENSG00000130741.11,EIF2S3,UTR3
EIF2S3_ENSG00000130741.11,PAS26243_APA_0.25,0.004456379,0.99945621,EIF2S3_ENSG00000130741.11,0.596448587,1,0.439936268,0.581189348,EIF2S3_ENSG00000130741.11,0.245113441,0.245113441,0.245113441,0.272152722,0.272152722,0.272152722,0.027039281,chrX,24077968,24077969,615,+,ENSG00000130741.11,EIF2S3,UTR3
EIF3A_ENSG00000107581.13,PAS14676_APA_0.3,0.719477907,NA,EIF3A_ENSG00000107581.13,1.152374633,1,0.283052607,0.422903032,EIF3A_ENSG00000107581.13,0.539651465,0.539651465,0.539651465,0.470236885,0.470236885,0.470236885,-0.06941458,chr10,119035959,119035960,11,-,ENSG00000107581.13,EIF3A,UTR3
EIF3A_ENSG00000107581.13,PAS14675_AATAAA_0.1,0.719477907,NA,EIF3A_ENSG00000107581.13,0.551629698,1,0.457652564,0.596898485,EIF3A_ENSG00000107581.13,0.349123997,0.349123997,0.349123997,0.39893223,0.39893223,0.39893223,0.049808233,chr10,119035040,119035041,717,-,ENSG00000107581.13,EIF3A,UTR3
EIF3A_ENSG00000107581.13,PAS14674_AATAAA_0.4,0.719477907,NA,EIF3A_ENSG00000107581.13,0.102834381,1,0.748454419,0.836395152,EIF3A_ENSG00000107581.13,0.111224538,0.111224538,0.111224538,0.130830885,0.130830885,0.130830885,0.019606347,chr10,119033673,119033674,96,-,ENSG00000107581.13,EIF3A,UTR3
EIF3E_ENSG00000104408.11,PAS12193_AATAAA_0.1,0.016881738,0.006114862,EIF3E_ENSG00000104408.11,10.2786186,1,0.001345807,0.006034622,EIF3E_ENSG00000104408.11,0.974531702,0.974531702,0.974531702,0.98713387,0.98713387,0.98713387,0.012602168,chr8,108201743,108201744,2376,-,ENSG00000104408.11,EIF3E,UTR3
EIF3E_ENSG00000104408.11,PAS12196_AATAAA_0.1,0.016881738,0.076442847,EIF3E_ENSG00000104408.11,5.714626936,1,0.016824139,0.048795387,EIF3E_ENSG00000104408.11,0.017212944,0.017212944,0.017212944,0.00967223,0.00967223,0.00967223,-0.007540714,chr8,108233393,108233394,48,-,ENSG00000104408.11,EIF3E,UTR3
EIF3E_ENSG00000104408.11,PAS12195_AATAAA_0.3,0.016881738,0.197164621,EIF3E_ENSG00000104408.11,4.080004986,1,0.043393531,0.103620919,EIF3E_ENSG00000104408.11,0.006009277,0.006009277,0.006009277,0.002547365,0.002547365,0.002547365,-0.003461912,chr8,108230709,108230710,27,-,ENSG00000104408.11,EIF3E,UTR3
EIF3E_ENSG00000104408.11,PAS12194_ATTAAA_0.25,0.016881738,0.255787573,EIF3E_ENSG00000104408.11,2.517464948,1,0.112591456,0.21658141,EIF3E_ENSG00000104408.11,0.002246077,0.002246077,0.002246077,6.47E-04,6.47E-04,6.47E-04,-0.001599543,chr8,108230128,108230129,11,-,ENSG00000104408.11,EIF3E,UTR3
EIF3H_ENSG00000147677.12,PAS12213_AATAAA_0.35,2.20E-11,0,EIF3H_ENSG00000147677.12,50.56972613,1,1.15E-12,3.40E-11,EIF3H_ENSG00000147677.12,0.012939917,0.012939917,0.012939917,0.053104535,0.053104535,0.053104535,0.040164617,chr8,116642127,116642128,51,-,ENSG00000147677.12,EIF3H,UTR3
EIF3H_ENSG00000147677.12,PAS12214_AATAAA_0.15,2.20E-11,0,EIF3H_ENSG00000147677.12,50.56972613,1,1.15E-12,3.40E-11,EIF3H_ENSG00000147677.12,0.987060083,0.987060083,0.987060083,0.946895465,0.946895465,0.946895465,-0.040164617,chr8,116644832,116644833,5900,-,ENSG00000147677.12,EIF3H,UTR3
EIF3J_ENSG00000104131.13,PAS19409_ATTAAA_0.3,7.76E-04,1.52E-05,EIF3J_ENSG00000104131.13,22.38889879,1,2.23E-06,2.23E-05,EIF3J_ENSG00000104131.13,0.503210108,0.503210108,0.503210108,0.084743523,0.084743523,0.084743523,-0.418466585,chr15,44561642,44561643,66,+,ENSG00000104131.13,EIF3J,UTR3
EIF3J_ENSG00000104131.13,PAS19410_AATAAA_0.2,7.76E-04,0.001227435,EIF3J_ENSG00000104131.13,14.02813453,1,1.80E-04,0.001093379,EIF3J_ENSG00000104131.13,0.217159593,0.217159593,0.217159593,0.566882538,0.566882538,0.566882538,0.349722944,chr15,44562085,44562086,417,+,ENSG00000104131.13,EIF3J,UTR3
EIF3J_ENSG00000104131.13,PAS19412_APA_0.2,7.76E-04,1,EIF3J_ENSG00000104131.13,0.874486666,1,0.349716197,0.493539601,EIF3J_ENSG00000104131.13,0.036125708,0.036125708,0.036125708,0.063561431,0.063561431,0.063561431,0.027435723,chr15,44563328,44563329,31,+,ENSG00000104131.13,EIF3J,UTR3
EIF3J_ENSG00000104131.13,PAS19411_ATTAAA_0.3,7.76E-04,1,EIF3J_ENSG00000104131.13,0.77646265,1,0.378225175,0.522142158,EIF3J_ENSG00000104131.13,0.133540923,0.133540923,0.133540923,0.162760751,0.162760751,0.162760751,0.029219827,chr15,44562800,44562801,262,+,ENSG00000104131.13,EIF3J,UTR3
EIF3J_ENSG00000104131.13,PAS19408_APA_0.2,7.76E-04,1,EIF3J_ENSG00000104131.13,0.407020582,1,0.523485627,0.658843814,EIF3J_ENSG00000104131.13,0.109963667,0.109963667,0.109963667,0.122051758,0.122051758,0.122051758,0.01208809,chr15,44561385,44561386,310,+,ENSG00000104131.13,EIF3J,UTR3
EIF3L_ENSG00000100129.18,PAS25811_APA_0.15,0.294165846,NA,EIF3L_ENSG00000100129.18,1.671426989,1,0.19606751,0.323457866,EIF3L_ENSG00000100129.18,0.990250949,0.990250949,0.990250949,0.982745211,0.982745211,0.982745211,-0.007505738,chr22,37888629,37888630,2169,+,ENSG00000100129.18,EIF3L,UTR3
EIF3L_ENSG00000100129.18,PAS25812_APA_0.25,0.294165846,NA,EIF3L_ENSG00000100129.18,1.671426989,1,0.19606751,0.323457866,EIF3L_ENSG00000100129.18,0.009749051,0.009749051,0.009749051,0.017254789,0.017254789,0.017254789,0.007505738,chr22,37889405,37889406,28,+,ENSG00000100129.18,EIF3L,UTR3
EIF3M_ENSG00000149100.13,PAS14931_APA_0.2,2.73E-12,0,EIF3M_ENSG00000149100.13,54.93601652,1,1.25E-13,4.27E-12,EIF3M_ENSG00000149100.13,0.99887192,0.99887192,0.99887192,0.968922611,0.968922611,0.968922611,-0.029949309,chr11,32602472,32602473,425,+,ENSG00000149100.13,EIF3M,UTR3
EIF3M_ENSG00000149100.13,PAS14934_AATAAA_0.4,2.73E-12,0,EIF3M_ENSG00000149100.13,54.93601652,1,1.25E-13,4.27E-12,EIF3M_ENSG00000149100.13,0.00112808,0.00112808,0.00112808,0.031077389,0.031077389,0.031077389,0.029949309,chr11,32606258,32606259,25,+,ENSG00000149100.13,EIF3M,UTR3
EIF4A2_ENSG00000156976.17,PAS5295_AATAAA_0.1,0.003511186,0,EIF4A2_ENSG00000156976.17,10.84086253,1,9.93E-04,0.004668668,EIF4A2_ENSG00000156976.17,0.024000281,0.024000281,0.024000281,0.004460547,0.004460547,0.004460547,-0.019539734,chr3,186788425,186788426,38,+,ENSG00000156976.17,EIF4A2,UTR3
EIF4A2_ENSG00000156976.17,PAS5296_AATAAA_0.2,0.003511186,0,EIF4A2_ENSG00000156976.17,10.84086253,1,9.93E-04,0.004668668,EIF4A2_ENSG00000156976.17,0.975999719,0.975999719,0.975999719,0.995539453,0.995539453,0.995539453,0.019539734,chr3,186789893,186789894,3502,+,ENSG00000156976.17,EIF4A2,UTR3
EIF4B_ENSG00000063046.18,PAS16406_AATAAA_0.25,0.033679299,0,EIF4B_ENSG00000063046.18,6.058257934,1,0.013841416,0.041355792,EIF4B_ENSG00000063046.18,0.08452954,0.08452954,0.08452954,0.025717257,0.025717257,0.025717257,-0.058812284,chr12,53041554,53041555,14,+,ENSG00000063046.18,EIF4B,UTR3
EIF4B_ENSG00000063046.18,PAS16407_AATAAA_0.25,0.033679299,0,EIF4B_ENSG00000063046.18,6.058257934,1,0.013841416,0.041355792,EIF4B_ENSG00000063046.18,0.91547046,0.91547046,0.91547046,0.974282743,0.974282743,0.974282743,0.058812284,chr12,53042212,53042213,165,+,ENSG00000063046.18,EIF4B,UTR3
EIF4E_ENSG00000151247.13,PAS7069_AATAAA_0.35,0.029143912,0,EIF4E_ENSG00000151247.13,6.369049627,1,0.011612777,0.035795178,EIF4E_ENSG00000151247.13,0.206403347,0.206403347,0.206403347,0.352554373,0.352554373,0.352554373,0.146151026,chr4,98879276,98879277,53,-,ENSG00000151247.13,EIF4E,UTR3
EIF4E_ENSG00000151247.13,PAS7070_AATAAA_0.3,0.029143912,0,EIF4E_ENSG00000151247.13,6.369049627,1,0.011612777,0.035795178,EIF4E_ENSG00000151247.13,0.793596653,0.793596653,0.793596653,0.647445627,0.647445627,0.647445627,-0.146151026,chr4,98880061,98880062,153,-,ENSG00000151247.13,EIF4E,UTR3
EIF4E2_ENSG00000135930.15,PAS3569_AATAAA_0.2,3.65E-04,4.16E-05,EIF4E2_ENSG00000135930.15,18.35587042,1,1.83E-05,1.44E-04,EIF4E2_ENSG00000135930.15,0.154715101,0.154715101,0.154715101,0.302470573,0.302470573,0.302470573,0.147755471,chr2,232583641,232583642,171,+,ENSG00000135930.15,EIF4E2,UTR3
EIF4E2_ENSG00000135930.15,PAS3567_AATAAA_0.1,3.65E-04,4.92E-05,EIF4E2_ENSG00000135930.15,18.03609119,1,2.17E-05,1.67E-04,EIF4E2_ENSG00000135930.15,0.819764711,0.819764711,0.819764711,0.66677657,0.66677657,0.66677657,-0.152988141,chr2,232569208,232569209,805,+,ENSG00000135930.15,EIF4E2,UTR3
EIF4E2_ENSG00000135930.15,PAS3568_ATTAAA_0,3.65E-04,1,EIF4E2_ENSG00000135930.15,0.157404467,1,0.69155749,0.794822341,EIF4E2_ENSG00000135930.15,0.025520188,0.025520188,0.025520188,0.030752857,0.030752857,0.030752857,0.005232669,chr2,232581426,232581427,43,+,ENSG00000135930.15,EIF4E2,UTR3
EIF4E3_ENSG00000163412.13,PAS5736_AATAAA_0.25,0.769617682,NA,EIF4E3_ENSG00000163412.13,0.180696391,1,0.670775455,0.778223684,EIF4E3_ENSG00000163412.13,0.520108539,0.520108539,0.520108539,0.451127056,0.451127056,0.451127056,-0.068981482,chr3,71681857,71681858,34,-,ENSG00000163412.13,EIF4E3,UTR3
EIF4E3_ENSG00000163412.13,PAS5737_APA_0.2,0.769617682,NA,EIF4E3_ENSG00000163412.13,0.180696391,1,0.670775455,0.778223684,EIF4E3_ENSG00000163412.13,0.479891461,0.479891461,0.479891461,0.548872944,0.548872944,0.548872944,0.068981482,chr3,71682829,71682830,17,-,ENSG00000163412.13,EIF4E3,UTR3
EIF4EBP2_ENSG00000148730.7,PAS13741_None_0.1,0.11061546,NA,EIF4EBP2_ENSG00000148730.7,6.325616706,1,0.011900609,0.036548549,EIF4EBP2_ENSG00000148730.7,0.509544295,0.509544295,0.509544295,0.367712882,0.367712882,0.367712882,-0.141831413,chr10,70423848,70423849,71,+,ENSG00000148730.7,EIF4EBP2,UTR3
EIF4EBP2_ENSG00000148730.7,PAS13743_APA_0.2,0.11061546,NA,EIF4EBP2_ENSG00000148730.7,6.182752085,1,0.012900148,0.039058413,EIF4EBP2_ENSG00000148730.7,0.39679368,0.39679368,0.39679368,0.559339776,0.559339776,0.559339776,0.162546096,chr10,70428615,70428616,398,+,ENSG00000148730.7,EIF4EBP2,UTR3
EIF4EBP2_ENSG00000148730.7,PAS13742_AATAAA_0.2,0.11061546,NA,EIF4EBP2_ENSG00000148730.7,0.811449532,1,0.367692043,0.511777224,EIF4EBP2_ENSG00000148730.7,0.044607189,0.044607189,0.044607189,0.025716332,0.025716332,0.025716332,-0.018890857,chr10,70427348,70427349,25,+,ENSG00000148730.7,EIF4EBP2,UTR3
EIF4EBP2_ENSG00000148730.7,PAS13740_None_0.1,0.11061546,NA,EIF4EBP2_ENSG00000148730.7,0.005833522,1,0.939118773,0.96718892,EIF4EBP2_ENSG00000148730.7,0.049054837,0.049054837,0.049054837,0.04723101,0.04723101,0.04723101,-0.001823826,chr10,70422035,70422036,21,+,ENSG00000148730.7,EIF4EBP2,UTR3
EIF4G1_ENSG00000114867.22,PAS5272_AATAAA_0.1,0.901783332,NA,EIF4G1_ENSG00000114867.22,0.045381723,1,0.831303669,0.897130578,EIF4G1_ENSG00000114867.22,0.083837336,0.083837336,0.083837336,0.08154384,0.08154384,0.08154384,-0.002293496,chr3,184335053,184335054,227,+,ENSG00000114867.22,EIF4G1,UTR3
EIF4G1_ENSG00000114867.22,PAS5273_ATTAAA_0.15,0.901783332,NA,EIF4G1_ENSG00000114867.22,0.045381723,1,0.831303669,0.897130578,EIF4G1_ENSG00000114867.22,0.916162664,0.916162664,0.916162664,0.91845616,0.91845616,0.91845616,0.002293496,chr3,184335350,184335351,5548,+,ENSG00000114867.22,EIF4G1,UTR3
EIF4G3_ENSG00000075151.24,PAS1466_AATAAA_0.35,0.314960849,NA,EIF4G3_ENSG00000075151.24,1.554545391,1,0.21246567,0.344343184,EIF4G3_ENSG00000075151.24,0.686401509,0.686401509,0.686401509,0.785033433,0.785033433,0.785033433,0.098631924,chr1,20806477,20806478,44,-,ENSG00000075151.24,EIF4G3,UTR3
EIF4G3_ENSG00000075151.24,PAS1467_AATAAA_0.25,0.314960849,NA,EIF4G3_ENSG00000075151.24,1.554545391,1,0.21246567,0.344343184,EIF4G3_ENSG00000075151.24,0.313598491,0.313598491,0.313598491,0.214966567,0.214966567,0.214966567,-0.098631924,chr1,20806886,20806887,21,-,ENSG00000075151.24,EIF4G3,UTR3
EIF5_ENSG00000100664.11,PAS18762_AATAAA_0.1,0.001531457,2.54E-04,EIF5_ENSG00000100664.11,16.234997,1,5.60E-05,3.88E-04,EIF5_ENSG00000100664.11,0.450285922,0.450285922,0.450285922,0.306949329,0.306949329,0.306949329,-0.143336593,chr14,103341354,103341355,352,+,ENSG00000100664.11,EIF5,UTR3
EIF5_ENSG00000100664.11,PAS18764_ATTAAA_0.15,0.001531457,5.23E-04,EIF5_ENSG00000100664.11,14.87071173,1,1.15E-04,7.38E-04,EIF5_ENSG00000100664.11,0.451405259,0.451405259,0.451405259,0.59546628,0.59546628,0.59546628,0.14406102,chr14,103343169,103343170,475,+,ENSG00000100664.11,EIF5,UTR3
EIF5_ENSG00000100664.11,PAS18765_AATAAA_0.25,0.001531457,1,EIF5_ENSG00000100664.11,0.692059312,1,0.405464814,0.548249842,EIF5_ENSG00000100664.11,0.021841855,0.021841855,0.021841855,0.031551268,0.031551268,0.031551268,0.009709412,chr14,103345021,103345022,64,+,ENSG00000100664.11,EIF5,UTR3
EIF5_ENSG00000100664.11,PAS18763_AATAAA_0.4,0.001531457,1,EIF5_ENSG00000100664.11,0.311075645,1,0.577020875,0.704477206,EIF5_ENSG00000100664.11,0.076466964,0.076466964,0.076466964,0.066033124,0.066033124,0.066033124,-0.01043384,chr14,103341884,103341885,43,+,ENSG00000100664.11,EIF5,UTR3
EIF5A2_ENSG00000163577.8,PAS6105_AATAAA_0.3,0.005951973,0.037002878,EIF5A2_ENSG00000163577.8,8.251452146,1,0.004071941,0.015112994,EIF5A2_ENSG00000163577.8,0.254883207,0.254883207,0.254883207,0.047148899,0.047148899,0.047148899,-0.207734308,chr3,170893341,170893342,30,-,ENSG00000163577.8,EIF5A2,UTR3
EIF5A2_ENSG00000163577.8,PAS6100_AATAAA_0.3,0.005951973,0.443275427,EIF5A2_ENSG00000163577.8,3.882916195,1,0.04877976,0.113466383,EIF5A2_ENSG00000163577.8,0.091069066,0.091069066,0.091069066,0.295560598,0.295560598,0.295560598,0.204491532,chr3,170888418,170888419,23,-,ENSG00000163577.8,EIF5A2,UTR3
EIF5A2_ENSG00000163577.8,PAS6104_AATAAA_0.3,0.005951973,1,EIF5A2_ENSG00000163577.8,0.160081991,1,0.689081041,0.792981541,EIF5A2_ENSG00000163577.8,0.10997209,0.10997209,0.10997209,0.173024517,0.173024517,0.173024517,0.063052428,chr3,170892469,170892470,27,-,ENSG00000163577.8,EIF5A2,UTR3
EIF5A2_ENSG00000163577.8,PAS6102_AATAAA_0.45,0.005951973,1,EIF5A2_ENSG00000163577.8,-0.107579262,1,1,1,EIF5A2_ENSG00000163577.8,0.210152006,0.210152006,0.210152006,0.235677654,0.235677654,0.235677654,0.025525648,chr3,170890325,170890326,61,-,ENSG00000163577.8,EIF5A2,UTR3
EIF5A2_ENSG00000163577.8,PAS6103_ATTAAA_0.35,0.005951973,1,EIF5A2_ENSG00000163577.8,-0.048878349,1,1,1,EIF5A2_ENSG00000163577.8,0.196568572,0.196568572,0.196568572,0.248588332,0.248588332,0.248588332,0.05201976,chr3,170891999,170892000,31,-,ENSG00000163577.8,EIF5A2,UTR3
EIF5A2_ENSG00000163577.8,PAS6101_ATTAAA_0.3,0.005951973,1,EIF5A2_ENSG00000163577.8,NA,1,1,NA,EIF5A2_ENSG00000163577.8,0.13735506,0.13735506,0.13735506,0,0,0,-0.13735506,chr3,170889400,170889401,51,-,ENSG00000163577.8,EIF5A2,UTR3
EIF5B_ENSG00000158417.11,PAS3061_ATTAAA_0.2,0.030009014,0.007129313,EIF5B_ENSG00000158417.11,8.725354946,1,0.00313815,0.012212667,EIF5B_ENSG00000158417.11,0.903996809,0.903996809,0.903996809,0.814035334,0.814035334,0.814035334,-0.089961475,chr2,99399777,99399778,314,+,ENSG00000158417.11,EIF5B,UTR3
EIF5B_ENSG00000158417.11,PAS3062_AATAAA_0.25,0.030009014,0.044502688,EIF5B_ENSG00000158417.11,5.448155456,1,0.019588999,0.055250542,EIF5B_ENSG00000158417.11,0.074061416,0.074061416,0.074061416,0.136979652,0.136979652,0.136979652,0.062918236,chr2,99400066,99400067,30,+,ENSG00000158417.11,EIF5B,UTR3
EIF5B_ENSG00000158417.11,PAS3063_APA_0.35,0.030009014,0.206753647,EIF5B_ENSG00000158417.11,2.856454054,1,0.091007917,0.183711829,EIF5B_ENSG00000158417.11,0.021941775,0.021941775,0.021941775,0.048985014,0.048985014,0.048985014,0.027043239,chr2,99400545,99400546,12,+,ENSG00000158417.11,EIF5B,UTR3
ELAC2_ENSG00000006744.19,PAS22079_AATAAA_0.25,0.060215663,NA,ELAC2_ENSG00000006744.19,4.840365846,1,0.027800996,0.072996199,ELAC2_ENSG00000006744.19,0.029586807,0.029586807,0.029586807,0.004800964,0.004800964,0.004800964,-0.024785843,chr17,12991612,12991613,19,-,ENSG00000006744.19,ELAC2,UTR3
ELAC2_ENSG00000006744.19,PAS22080_AATAAA_0.15,0.060215663,NA,ELAC2_ENSG00000006744.19,4.840365846,1,0.027800996,0.072996199,ELAC2_ENSG00000006744.19,0.970413193,0.970413193,0.970413193,0.995199036,0.995199036,0.995199036,0.024785843,chr17,12992392,12992393,843,-,ENSG00000006744.19,ELAC2,UTR3
ELAVL1_ENSG00000066044.15,PAS24123_APA_0.2,0.040069184,0.0741878,ELAVL1_ENSG00000066044.15,4.563741348,1,0.032655662,0.082471993,ELAVL1_ENSG00000066044.15,0.190206293,0.190206293,0.190206293,0.104806078,0.104806078,0.104806078,-0.085400215,chr19,7963430,7963431,87,-,ENSG00000066044.15,ELAVL1,UTR3
ELAVL1_ENSG00000066044.15,PAS24121_AATAAA_0.35,0.040069184,0.079518449,ELAVL1_ENSG00000066044.15,4.445073489,1,0.035002084,0.087146536,ELAVL1_ENSG00000066044.15,0.028753205,0.028753205,0.028753205,0.081041758,0.081041758,0.081041758,0.052288553,chr19,7959190,7959191,19,-,ENSG00000066044.15,ELAVL1,UTR3
ELAVL1_ENSG00000066044.15,PAS24122_ATTAAA_0.15,0.040069184,1,ELAVL1_ENSG00000066044.15,0.572138836,1,0.449410249,0.589541398,ELAVL1_ENSG00000066044.15,0.781040502,0.781040502,0.781040502,0.814152165,0.814152165,0.814152165,0.033111663,chr19,7962274,7962275,660,-,ENSG00000066044.15,ELAVL1,UTR3
ELF2_ENSG00000109381.21,PAS7179_APA_0.05,1,NA,ELF2_ENSG00000109381.21,4.97E-04,1,0.982210689,0.998048699,ELF2_ENSG00000109381.21,0.742076251,0.742076251,0.742076251,0.744126295,0.744126295,0.744126295,0.002050044,chr4,139057862,139057863,116,-,ENSG00000109381.21,ELF2,UTR3
ELF2_ENSG00000109381.21,PAS7180_ATTAAA_0.4,1,NA,ELF2_ENSG00000109381.21,4.97E-04,1,0.982210689,0.998048699,ELF2_ENSG00000109381.21,0.257923749,0.257923749,0.257923749,0.255873705,0.255873705,0.255873705,-0.002050044,chr4,139058277,139058278,24,-,ENSG00000109381.21,ELF2,UTR3
ELK3_ENSG00000111145.8,PAS16681_AATAAA_0.45,0.132252922,NA,ELK3_ENSG00000111145.8,3.261998525,1,0.070902664,0.153672428,ELK3_ENSG00000111145.8,0.11068393,0.11068393,0.11068393,0.061462799,0.061462799,0.061462799,-0.049221131,chr12,96267836,96267837,59,+,ENSG00000111145.8,ELK3,UTR3
ELK3_ENSG00000111145.8,PAS16682_AATAAA_0.4,0.132252922,NA,ELK3_ENSG00000111145.8,3.261998525,1,0.070902664,0.153672428,ELK3_ENSG00000111145.8,0.88931607,0.88931607,0.88931607,0.938537201,0.938537201,0.938537201,0.049221131,chr12,96269815,96269816,241,+,ENSG00000111145.8,ELK3,UTR3
ELK4_ENSG00000158711.14,PAS2425_APA_0.1,0.769147855,NA,ELK4_ENSG00000158711.14,0.813496063,1,0.367088653,0.511502032,ELK4_ENSG00000158711.14,0.105042335,0.105042335,0.105042335,0.054601239,0.054601239,0.054601239,-0.050441095,chr1,205609722,205609723,25,-,ENSG00000158711.14,ELK4,UTR3
ELK4_ENSG00000158711.14,PAS2424_AATAAA_0.35,0.769147855,NA,ELK4_ENSG00000158711.14,0.199729412,1,0.654939346,0.765655283,ELK4_ENSG00000158711.14,0.842592876,0.842592876,0.842592876,0.886927155,0.886927155,0.886927155,0.044334279,chr1,205607949,205607950,268,-,ENSG00000158711.14,ELK4,UTR3
