gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition
UVRAG,ENSG00000198382.9,PAS30291_AATAAA_0.35,0.5388248087951556,NA,1.6710083095172195,1,0.19612353414204642,0.5957334331336057,0.15651681033425635,0.08135182843692734,-0.07516498189732901,chr11,76144230,76144231,+,0.11893431938559185,distal pA,SDMAi
UVSSA,ENSG00000163945.19,PAS12464_ATTAAA_0.25,0.7929263321850069,NA,0.46588933876023475,1,0.4948843682929996,0.8232490130440212,0.45975156739794665,0.5359756850418449,0.07622411764389825,chr4,1395987,1395988,+,0.49786362621989577,distal pA,SDMAi
VAMP3,ENSG00000049245.13,PAS119_AATAAA_0.1,0.5317830165213763,NA,2.7592410728834693,1,0.09669409809594808,0.4413895583334366,0.9112162245081402,0.9478146500992368,0.036598425591096606,chr1,7781430,7781431,+,0.9295154373036885,distal pA,SDMAi
VANGL1,ENSG00000173218.15,PAS1389_AATAAA_0.1,0.6810921466343262,NA,0.03881826936219568,1,0.8438091283885125,0.961004842422012,0.2515151575417608,0.23565468553201754,-0.01586047200974325,chr1,115695468,115695469,+,0.24358492153688915,distal pA,SDMAi
VAPA,ENSG00000101558.14,PAS45181_AATAAA_0.05,0.09472656933305329,NA,10.174943308091315,1,0.0014236207553720752,0.03611642523920788,0.7524038666266866,0.8385995882248364,0.08619572159814981,chr18,9954824,9954825,+,0.7955017274257614,distal pA,SDMAi
VAPB,ENSG00000124164.16,PAS49276_AATAAA_0.35,0.1637746653745735,NA,5.2948045381028805,1,0.02138913128166547,0.20108577340636877,0.1189857974774079,0.20893649481314247,0.08995069733573458,chr20,58451097,58451098,+,0.16396114614527518,distal pA,SDMAi
VASP,ENSG00000125753.15,PAS46981_AATAAA_0.35,0.33930089703867344,NA,3.102372820241726,1,0.07817826996962426,0.40174513584152416,0.8782892139503117,0.9162293327498426,0.037940118799530964,chr19,45526979,45526980,+,0.8972592733500772,distal pA,SDMAi
VBP1,ENSG00000155959.12,PAS52485_ATTAAA_0.2,0.03949840647200302,0.0078024840761787935,12.017958678809919,1,5.269037876884384e-4,0.017869210914931204,0.7544804248592794,0.8698544415909599,0.11537401673168057,chrX,155239815,155239816,+,0.8121674332251196,distal pA,SDMAi
VCAN,ENSG00000038427.16,PAS15083_APA_0.2,0.9957945767421184,NA,0.0011800954498539795,1,0.9725960467495339,0.995210347644716,0.193840830349028,0.19204571342910748,-0.0017951169199205141,chr5,83582295,83582296,+,0.19294327188906774,distal pA,SDMAi
VCL,ENSG00000035403.18,PAS27410_AATAAA_0.35,0.9508600192712765,NA,0.040232422249573574,1,0.8410268305812095,0.9607330879943844,0.9580293069012372,0.9608293063770552,0.0027999994758179936,chr10,74120159,74120160,+,0.9594293066391462,distal pA,SDMAi
VEGFA,ENSG00000112715.26,PAS17855_ATTAAA_0.15,0.7919712754758079,NA,1.2639987213087238,1,0.26089554220715333,0.661947071933739,0.5159790552687522,0.6280610784213077,0.11208202315255544,chr6,43786483,43786484,+,0.5720200668450299,distal pA,SDMAi
VEZT,ENSG00000028203.19,PAS33085_AATAAA_0.15,0.1981378225961673,NA,0.8669275541881234,1,0.3518072981372404,0.73239009277968,0.7601840230997103,0.8021126510664361,0.04192862796672581,chr12,95301169,95301170,+,0.7811483370830732,distal pA,SDMAi
VHL,ENSG00000134086.9,PAS9177_ATTAAA_0.25,0.8581230266158079,NA,0.23234792536322857,1,0.6297883159873077,0.8841830130863826,0.8924322443337785,0.9104606765505291,0.018028432216750545,chr3,10153663,10153664,+,0.9014464604421538,distal pA,SDMAi
VKORC1L1,ENSG00000196715.7,PAS20475_AATAAA_0.2,0.5799942683386837,NA,5.409603871958325,1,0.020026259935316558,0.19433722656331537,0.16636173860912654,0.3425947795756734,0.17623304096654688,chr7,65958544,65958545,+,0.25447825909239996,distal pA,SDMAi
VMA21,ENSG00000160131.14,PAS52428_ATTAAA_0.1,0.28744787924980286,NA,3.608749143386831,1,0.05747633476963078,0.3452044121189461,0.4843696089038214,0.590527854661804,0.1061582457579826,chrX,151409362,151409363,+,0.5374487317828127,distal pA,SDMAi
VMP1,ENSG00000062716.13,PAS43171_APA_0.35,0.37805934876590624,NA,1.4355021936862613,1,0.23086857229490318,0.637166652282254,0.13105848928301694,0.15836084675726453,0.027302357474247585,chr17,59841972,59841973,+,0.14470966802014074,distal pA,SDMAi
VPS13A,ENSG00000197969.14,PAS25087_AATAAA_0.2,0.926803946101429,NA,0.4625558531843126,1,0.4964319080637273,0.8239942817380637,0.366012263113795,0.4222221640318429,0.056209900918047895,chr9,77417364,77417365,+,0.3941172135728189,distal pA,SDMAi
VPS13B,ENSG00000132549.20,PAS23225_AATAAA_0.3,0.8380541174845613,NA,0.3200906421213858,1,0.5715531774550042,0.8613149063293329,0.8318695354073089,0.8632376995929555,0.031368164185646585,chr8,99877578,99877579,+,0.8475536175001321,distal pA,SDMAi
VPS13D,ENSG00000048707.15,PAS219_AATAAA_0.15,0.9875725977748063,NA,0.014307536894307304,1,0.9047888365721317,0.9798442563513655,0.24035930848683873,0.2512290476869449,0.010869739200106143,chr1,12512042,12512043,+,0.2457941780868918,distal pA,SDMAi
VPS26A,ENSG00000122958.15,PAS27326_AATAAA_0.2,0.25044053706412667,NA,5.575769646162371,1,0.018210659600289846,0.18302489924108217,0.7635278188226783,0.8322873247370031,0.06875950591432478,chr10,69172857,69172858,+,0.7979075717798407,distal pA,SDMAi
VPS26B,ENSG00000151502.11,PAS30736_None_0.1,0.8828870213853521,NA,0.1706842753485489,1,0.6795043852356324,0.9046016782067731,0.48847931780189313,0.514970049747379,0.0264907319454859,chr11,134247789,134247790,+,0.5017246837746361,distal pA,SDMAi
VPS35L,ENSG00000103544.17,PAS40346_AATAAA_0.2,0.4251599957157781,NA,2.408041607132077,1,0.12071329672371954,0.48639015930128116,0.10689214132955982,0.18098787731223442,0.0740957359826746,chr16,19701122,19701123,+,0.14394000932089712,distal pA,SDMAi
VPS37A,ENSG00000155975.10,PAS22597_AATAAA_0.2,0.5144941473671323,NA,2.1399936862289906,1,0.14350248199501883,0.5227997624869134,0.446808558401856,0.30303046061807015,-0.14377809778378586,chr8,17295557,17295558,+,0.3749195095099631,distal pA,SDMAi
VPS4A,ENSG00000132612.16,PAS40783_AATAAA_0.4,0.5855033841415804,NA,1.4062043432268183,1,0.23568751720280545,0.64102972984341,0.028472717437139305,0.011707276079362394,-0.01676544135777691,chr16,69326937,69326938,+,0.02008999675825085,distal pA,SDMAi
VRK1,ENSG00000100749.9,PAS37102_AATAAA_0.35,0.7230328587849926,NA,0.7352364953476354,1,0.39119108451149937,0.7605121238148551,0.5766308482929101,0.5235586068488998,-0.05307224144401035,chr14,96881601,96881602,+,0.5500947275709049,distal pA,SDMAi
VTA1,ENSG00000009844.16,PAS18357_AATAAA_0.45,0.2618155437453305,NA,3.13084274333778,1,0.07682401743868149,0.4000221647580863,0.5170381900640214,0.5999682569202093,0.08293006685618787,chr6,142219601,142219602,+,0.5585032234921153,distal pA,SDMAi
VTI1A,ENSG00000151532.15,PAS27851_ATTAAA_0.4,0.18800098664012774,NA,6.054708803656467,1,0.01386926238947172,0.15900557013770455,0.3963940035203932,0.6158915566734211,0.21949755315302788,chr10,112818009,112818010,+,0.5061427800969072,distal pA,SDMAi
VWA5A,ENSG00000110002.16,PAS30666_ATTAAA_0.3,0.8243639664768208,NA,0.36833056903992656,1,0.5439156601918628,0.8484486597943028,0.38382098183667335,0.30731913035473823,-0.07650185148193511,chr11,124146900,124146901,+,0.3455700560957058,distal pA,SDMAi
WAC,ENSG00000095787.26,PAS27092_AATAAA_0.35,0.7100091577053247,NA,5.428738477348816e-4,1,0.9814112482006299,0.9967131132368154,0.22978322532744996,0.22906578594124882,-7.174393862011408e-4,chr10,28620989,28620990,+,0.2294245056343494,distal pA,SDMAi
WASHC2A,ENSG00000099290.17,PAS27212_AATAAA_0.2,0.7377828389361624,NA,0.6788821877830742,1,0.40997190463850036,0.7729981280621484,0.6755153604934779,0.6276728532881102,-0.04784250720536776,chr10,50133507,50133508,+,0.651594106890794,distal pA,SDMAi
WASHC2C,ENSG00000172661.20,PAS27191_AATAAA_0.2,0.6783277991050215,NA,0.9230149567083572,1,0.3366845863673181,0.7234614059360766,0.6394785320031601,0.7004802881267658,0.0610017561236057,chr10,45792962,45792963,+,0.669979410064963,distal pA,SDMAi
WBP4,ENSG00000120688.9,PAS35463_ATTAAA_0.45,0.9664326121752137,NA,0.02319396846996824,1,0.878953746736809,0.9719870861854469,0.24502247377777875,0.23385463121947447,-0.011167842558304275,chr13,41084000,41084001,+,0.2394385524986266,distal pA,SDMAi
WDFY2,ENSG00000139668.9,PAS35559_ATTAAA_0.4,0.4623841689490607,NA,1.3701952167634772,1,0.24177834560059658,0.6472530530546972,0.2513076937393697,0.32070908198231735,0.06940138824294767,chr13,51760484,51760485,+,0.2860083878608435,distal pA,SDMAi
WDR20,ENSG00000140153.18,PAS37150_ATTAAA_0.1,0.8421044969633467,NA,0.2879663374211816,1,0.5915267060086992,0.8661146418319587,0.5819805253223012,0.5185165865545758,-0.06346393876772538,chr14,102223671,102223672,+,0.5502485559384385,distal pA,SDMAi
WDR3,ENSG00000065183.16,PAS1427_APA_0.3,0.9967412046676055,NA,0.0011332899150602316,1,0.9731447902053426,0.9953458021053653,0.1979119022941982,0.19935959545071924,0.001447693156521046,chr1,117960422,117960423,+,0.19863574887245872,distal pA,SDMAi
WDR36,ENSG00000134987.13,PAS15213_AATAAA_0.1,0.32625735046030535,NA,4.917952336526014,1,0.026579001065623335,0.22726636705906858,0.3695134311559718,0.26730417257923045,-0.10220925857674135,chr5,111130501,111130502,+,0.3184088018676011,distal pA,SDMAi
WDR37,ENSG00000047056.18,PAS26806_ATTAAA_0.45,0.8980065058035223,NA,0.2836745895911008,1,0.5943028130255923,0.8673113559692243,0.8300377596137921,0.8529389670672053,0.022901207453413175,chr10,1132153,1132154,+,0.8414883633404987,distal pA,SDMAi
WDR43,ENSG00000163811.12,PAS5400_AATAAA_0.1,0.5957844079216978,NA,1.3395035607254613,1,0.2471215352452782,0.6499333187101209,0.7785837256242338,0.8180942489027059,0.03951052327847204,chr2,28948213,28948214,+,0.7983389872634699,distal pA,SDMAi
WDR48,ENSG00000114742.14,PAS9438_AATAAA_0.35,0.927467294733393,NA,0.07365020116549204,1,0.7860943949947757,0.943181045280229,0.9222423928890278,0.9302012963607947,0.007958903471766976,chr3,39096662,39096663,+,0.9262218446249113,distal pA,SDMAi
WDR5,ENSG00000196363.10,PAS25691_AATAAA_0.3,0.4125846465918138,NA,2.7264658800490906,1,0.09869746868421915,0.4459803651217506,0.6271587899102933,0.689917200532066,0.06275841062177268,chr9,134159965,134159966,+,0.6585379952211796,distal pA,SDMAi
WDR55,ENSG00000120314.19,PAS15526_AATAAA_0.4,0.40347669522754837,NA,3.680227821317885,1,0.05506132614805631,0.33722963806950484,0.23968007482764808,0.38216391055867743,0.14248383573102935,chr5,140674113,140674114,+,0.3109219926931628,distal pA,SDMAi
WDR6,ENSG00000178252.19,PAS9597_AATAAA_0.05,0.43432118100909656,NA,2.3378241554728447,1,0.1262658094715339,0.4964411416399762,0.9822568149640243,0.9938397414266061,0.011582926462581855,chr3,49015950,49015951,+,0.9880482781953153,distal pA,SDMAi
WDR76,ENSG00000092470.12,PAS38458_AATAAA_0.1,0.7810174169969021,NA,0.5051398696066371,1,0.47725037221461863,0.8126898839033729,0.1434371643710841,0.10413627119393687,-0.039300893177147245,chr15,43868411,43868412,+,0.12378671778251049,distal pA,SDMAi
WDTC1,ENSG00000142784.16,PAS458_APA_0.25,0.9875725977748063,NA,0.005846632707061872,1,0.9390505292374739,0.989497192894099,0.15041478473953773,0.15568176115599464,0.005266976416456903,chr1,27308561,27308562,+,0.15304827294776618,distal pA,SDMAi
WEE1,ENSG00000166483.12,PAS29469_ATTAAA_0.3,0.926803946101429,NA,0.07901732453342447,1,0.7786335449172477,0.9412367392178135,0.9392139762668835,0.9299934636328439,-0.009220512634039668,chr11,9589750,9589751,+,0.9346037199498637,distal pA,SDMAi
WFS1,ENSG00000109501.15,PAS12553_AATAAA_0.05,0.9929243793740504,NA,0.0031308181243616673,1,0.9553786801336729,0.9933467861400523,0.7130991859421828,0.7173545780020995,0.004255392059916652,chr4,6303263,6303264,+,0.7152268819721411,distal pA,SDMAi
WIPF2,ENSG00000171475.14,PAS42768_None_0.2,0.8348455982173497,NA,2.2139584884771466,1,0.13676733401807642,0.5148769553279386,0.12154388602165052,0.17371238551715643,0.05216849949550591,chr17,40283191,40283193,+,0.14762813576940348,distal pA,SDMAi
WIPI2,ENSG00000157954.15,PAS19999_ATTAAA_0.3,0.9267793486070246,NA,0.338070549778422,1,0.5609450600069791,0.8558739791092993,0.292672579924642,0.2792653584875809,-0.013407221437061134,chr7,5231722,5231723,+,0.2859689692061115,distal pA,SDMAi
WNK1,ENSG00000060237.19,PAS32039_AATAAA_0.1,0.09933281514984749,NA,0.12530870313730702,1,0.7233466071611568,0.919532459598939,0.30405606493617343,0.3151662219864777,0.01111015705030427,chr12,911450,911451,+,0.30961114346132557,distal pA,SDMAi
WRN,ENSG00000165392.11,PAS22753_AATAAA_0.4,0.33110910768635304,NA,1.615743324327923,1,0.20368634321640372,0.6059142540455821,0.46311882085466644,0.5393008231492713,0.07618200229460487,chr8,31173753,31173754,+,0.5012098220019688,distal pA,SDMAi
WSB1,ENSG00000109046.15,PAS42463_ATTAAA_0.35,0.8039584860592327,NA,0.13367841509989375,1,0.7146482095223345,0.9150294084168654,0.8529841224931939,0.8430090880073537,-0.00997503448584014,chr17,27313630,27313631,+,0.8479966052502739,distal pA,SDMAi
WTAP,ENSG00000146457.16,PAS18502_AATAAA_0.15,0.714248730570226,NA,0.7642085593329284,1,0.38201466539620355,0.7536165661960792,0.9503092772534795,0.9284188676380861,-0.021890409615393347,chr6,159756316,159756317,+,0.9393640724457828,distal pA,SDMAi
WWC1,ENSG00000113645.15,PAS15762_AATAAA_0.1,0.45846528708785844,NA,3.763352227731957,1,0.05238745127482512,0.329595083810862,0.8380891103729894,0.9002909497884112,0.06220183941542179,chr5,168469756,168469757,+,0.8691900300807003,distal pA,SDMAi
WWOX,ENSG00000186153.19,PAS40921_AATAAA_0.25,0.48426488202099555,NA,1.998593766116727,1,0.15744521859717914,0.5441671557130693,0.8645674488989034,0.7401353144174849,-0.12443213448141843,chr16,79212665,79212666,+,0.8023513816581942,distal pA,SDMAi
WWP1,ENSG00000123124.14,PAS23087_ATTAAA_0.25,0.7922466360171124,NA,0.4686638987657261,1,0.49360248054669453,0.8228825293375921,0.8551684187870293,0.8913933527022108,0.036224933915181445,chr8,86467946,86467947,+,0.87328088574462,distal pA,SDMAi
WWP2,ENSG00000198373.13,PAS40813_AATAAA_0,0.4109468069794072,NA,2.500668708762987,1,0.11379796905949183,0.4754120248841395,0.881997888172663,0.8027000685602137,-0.0792978196124493,chr16,69941737,69941738,+,0.8423489783664384,distal pA,SDMAi
XPNPEP3,ENSG00000196236.13,PAS51065_AATAAA_0.2,0.4569296570513651,NA,2.136215483144724,1,0.14385639583606763,0.5231584999594101,0.5864895892380881,0.6797767061561499,0.0932871169180618,chr22,40932813,40932814,+,0.633133147697119,distal pA,SDMAi
XPO7,ENSG00000130227.17,PAS22629_AATAAA_0.25,0.9298389729820234,NA,0.06751718489067571,1,0.7949866615207157,0.9455581771824578,0.9013412365732356,0.8920028887699939,-0.00933834780324172,chr8,22006583,22006584,+,0.8966720626716147,distal pA,SDMAi
XPOT,ENSG00000184575.12,PAS32838_AATAAA_0.3,0.2662434701095801,NA,3.8334646968005472,1,0.05023898199139444,0.3231576210945709,0.14958174067691277,0.21304326513914762,0.06346152446223485,chr12,64451122,64451123,+,0.1813125029080302,distal pA,SDMAi
XPR1,ENSG00000143324.14,PAS1931_AATAAA_0.35,0.2565002540004382,NA,3.9411154059349656,1,0.04711952512533944,0.31176376302292974,0.43916884325004,0.6349791761786998,0.1958103329286598,chr1,180886341,180886342,+,0.5370740097143699,distal pA,SDMAi
XRCC5,ENSG00000079246.16,PAS6936_ATTAAA_0.15,0.17321600883331564,NA,5.129163027242612,1,0.02352707011290567,0.21120759688066917,0.12096952204980937,0.1620251056581954,0.041055583608386015,chr2,216206279,216206280,+,0.14149731385400238,distal pA,SDMAi
XRN2,ENSG00000088930.8,PAS48875_AATAAA_0.05,0.40517265736267366,NA,2.5547108326445596,1,0.10996593288859811,0.46831316915574905,0.9555558390620407,0.9778620570020568,0.022306217940016082,chr20,21389824,21389825,+,0.9667089480320488,distal pA,SDMAi
YAP1,ENSG00000137693.14,PAS30458_APA_0.2,0.7479546207786621,NA,0.006187494960954609,1,0.9373025598567402,0.9893017890133234,0.39138285332098177,0.3863557943206901,-0.005027059000291656,chr11,102233279,102233280,+,0.38886932382083594,distal pA,SDMAi
YBX1,ENSG00000065978.19,PAS730_AATAAA_0.2,0.01616162746550478,0,11.390426372694492,1,7.382358410590952e-4,0.02287854439399089,0.7019194067493449,0.7800584997646557,0.07813909301531075,chr1,42702359,42702360,+,0.7409889532570003,distal pA,SDMAi
YEATS2,ENSG00000163872.16,PAS10567_AATAAA_0.05,1,NA,NA,1,1,NA,NA,NA,NA,chr3,183812622,183812623,+,NA,distal pA,SDMAi
YIPF4,ENSG00000119820.11,PAS5436_AATAAA_0.25,0.24359244099683422,NA,0.772101008629761,1,0.37956787226402167,0.7523856699342866,0.315091641573643,0.34399411408335884,0.028902472509715837,chr2,32306584,32306585,+,0.3295428778285009,distal pA,SDMAi
YIPF6,ENSG00000181704.12,PAS52048_AATAAA_0.25,0.7235874335718234,NA,0.003423700763278248,1,0.9533404869428311,0.9933467861400523,0.22304653087357865,0.21816622150886297,-0.004880309364715674,chrX,68533725,68533726,+,0.2206063761912208,distal pA,SDMAi
YKT6,ENSG00000106636.9,PAS20351_APA_0.1,0.7375317732276226,NA,0.6805156219170385,1,0.4094092281199842,0.7729981280621484,0.763198818239276,0.7932917746390854,0.030092956399809356,chr7,44214291,44214292,+,0.7782452964391807,distal pA,SDMAi
YPEL5,ENSG00000119801.13,PAS5415_AATAAA_0.2,0.5211295302325581,NA,1.7611478857318161,1,0.18448140303624433,0.5810738089799526,0.5153331383931901,0.5914287848042814,0.07609564641109134,chr2,30160531,30160532,+,0.5533809615987357,distal pA,SDMAi
YTHDC2,ENSG00000047188.16,PAS15245_ATTAAA_0.25,0.18800098664012774,NA,1.430990102617443,1,0.23160292117887787,0.6374369755411861,0.673335793496611,0.5902295556130116,-0.08310623788359939,chr5,113595281,113595282,+,0.6317826745548113,distal pA,SDMAi
YTHDF3,ENSG00000185728.17,PAS22959_AATAAA_0.15,0.5910649105256323,NA,2.1649140290310243,1,0.1411925192507664,0.5186132937039066,0.8963761993699042,0.8479839490574147,-0.048392250312489504,chr8,63212784,63212785,+,0.8721800742136594,distal pA,SDMAi
YWHAB,ENSG00000166913.13,PAS49116_APA_0.2,0.4515756814500077,NA,3.075582821693388,1,0.07947610269100505,0.4034533347813364,0.2524323464087997,0.2719824441605717,0.019550097751772022,chr20,44908184,44908185,+,0.26220739528468573,distal pA,SDMAi
YWHAH,ENSG00000128245.15,PAS50915_AATAAA_0.1,0.19929324575897386,NA,4.74819805486095,1,0.029328991146946037,0.24063146314672954,0.9416108024370035,0.9709983567784836,0.029387554341480104,chr22,31957601,31957602,+,0.9563045796077435,distal pA,SDMAi
YY1,ENSG00000100811.15,PAS37121_AATAAA_0.3,0.6626608219090309,NA,0.6430970874107516,1,0.4225915171098132,0.7811986751845326,0.3060110278755248,0.32612042338163805,0.020109395506113237,chr14,100278587,100278588,+,0.31606572562858143,distal pA,SDMAi
ZBED4,ENSG00000100426.7,PAS51204_AATAAA_0.2,0.4967120317852197,NA,1.9136789175769309,1,0.1665551705646341,0.5579265720090928,0.38320128404137704,0.5327499746198452,0.14954869057846815,chr22,49890078,49890079,+,0.4579756293306111,distal pA,SDMAi
ZBTB1,ENSG00000126804.14,PAS36790_AATAAA_0.3,2.1465213893253063e-9,0.48102046710143465,5.776514436583966,1,0.01624171889342283,0.17282879577941704,0.30232535131215577,0.168539325810507,-0.13378602550164875,chr14,64524642,64524643,+,0.2354323385613314,distal pA,SDMAi
ZBTB10,ENSG00000205189.13,PAS23054_APA_0.15,0.9745725549907988,NA,0.5634273295290768,1,0.4528826061670271,0.8016391215729194,0.6262610524874065,0.5813945978456329,-0.044866454641773634,chr8,80524050,80524051,+,0.6038278251665197,distal pA,SDMAi
ZBTB38,ENSG00000177311.12,PAS10252_ATTAAA_0.3,0.8421044969633467,NA,0.2935171062313202,1,0.5879754514142782,0.8661146418319587,0.7674577134914351,0.7391726808824469,-0.02828503260898818,chr3,141448698,141448699,+,0.753315197186941,distal pA,SDMAi
ZBTB40,ENSG00000184677.18,PAS332_AATAAA_0.3,0.9561061870625113,NA,0.28464200673624873,1,0.5936746972876749,0.8673113559692243,0.6627437567161492,0.6369438131897285,-0.025799943526420677,chr1,22530691,22530692,+,0.6498437849529388,distal pA,SDMAi
ZBTB47,ENSG00000114853.15,PAS9482_AATAAA_0.05,0.8252999121542949,NA,1.0390030250944164,1,0.308053455288007,0.7018699460527842,0.2833495353391805,0.2085402981873079,-0.0748092371518726,chr3,42667579,42667580,+,0.2459449167632442,distal pA,SDMAi
ZC2HC1A,ENSG00000104427.13,PAS23043_AATAAA_0.35,0.37952935644054436,NA,2.7749649495644917,1,0.09574875248489419,0.4395553112834175,0.4211768455447742,0.3191361417675288,-0.10204070377724539,chr8,78719759,78719760,+,0.3701564936561515,distal pA,SDMAi
ZC3H14,ENSG00000100722.20,PAS37031_ATTAAA_0.2,0.8490204439891541,NA,0.01783376928869984,1,0.893763851813908,0.9782621409470412,0.43453664789865076,0.44020291773566206,0.005666269837011295,chr14,88612993,88612994,+,0.43736978281715644,distal pA,SDMAi
ZC3H15,ENSG00000065548.18,PAS6681_AATAAA_0.25,0.4218420583323133,NA,2.4269607034020737,1,0.11926393365119257,0.48437287248683986,0.8834760141078313,0.9257517219608894,0.04227570785305812,chr2,186509357,186509358,+,0.9046138680343603,distal pA,SDMAi
ZC3H7B,ENSG00000100403.12,PAS51077_AATAAA_0.05,0.32508611146359634,NA,3.250700813377307,1,0.07139292660967066,0.3855282440078386,0.9312307292242773,0.9746720530516569,0.04344132382737964,chr22,41360102,41360103,+,0.9529513911379671,distal pA,SDMAi
ZCCHC7,ENSG00000147905.18,PAS24982_AATAAA_0.35,0.8807472103138883,NA,0.1773049732103118,1,0.6736996074645627,0.9026557466856355,0.6426719995299055,0.5903704821105789,-0.05230151741932665,chr9,37358145,37358146,+,0.6165212408202422,distal pA,SDMAi
ZDHHC17,ENSG00000186908.15,PAS33012_AATAAA_0.3,0.926803946101429,NA,0.20779302179653314,1,0.6485027375567293,0.8923370116885213,0.2135230554728298,0.19058121659669913,-0.02294183887613066,chr12,76853944,76853945,+,0.20205213603476446,distal pA,SDMAi
ZDHHC2,ENSG00000104219.13,PAS22591_AATAAA_0.25,0.8176887865319992,NA,0.3871881827547554,1,0.5337811275853399,0.8443387677494602,0.4005059190042159,0.47748096393823786,0.07697504493402196,chr8,17222731,17222732,+,0.4389934414712269,distal pA,SDMAi
ZDHHC5,ENSG00000156599.11,PAS29856_AATAAA_0.2,0.9641615115249734,NA,0.025368542353589874,1,0.8734521750443645,0.9695461338127738,0.8010006013156166,0.8076317202160949,0.0066311189004782944,chr11,57701179,57701180,+,0.8043161607658558,distal pA,SDMAi
ZEB1,ENSG00000148516.23,PAS27111_AATAAA_0.15,0.4680083023091704,NA,2.1015447135268914,1,0.1471504110035495,0.5295371040419399,0.7725660222262434,0.8363116642266745,0.06374564200043109,chr10,31529199,31529200,+,0.8044388432264589,distal pA,SDMAi
ZFAND3,ENSG00000156639.12,PAS17763_ATTAAA_0.15,0.7527711049890269,NA,0.6133352903184459,1,0.4335347710185235,0.7862621651063086,0.7959071804559578,0.8278041533056175,0.031896972849659755,chr6,38154620,38154621,+,0.8118556668807877,distal pA,SDMAi
ZFP1,ENSG00000184517.12,PAS40893_AATAAA_0.2,0.41653710050102644,NA,2.4673929396265066,1,0.11623056913539788,0.47959055644023285,0.8885172772241532,0.9479911080094096,0.059473830785256365,chr16,75172232,75172233,+,0.9182541926167813,distal pA,SDMAi
ZFP91,ENSG00000186660.15,PAS29870_AATAAA_0.2,0.588248659356722,NA,1.3837127987389977,1,0.23946973368891286,0.6441771380574282,0.4967530656762948,0.40323147603035503,-0.09352158964593976,chr11,58620958,58620959,+,0.44999227085332494,distal pA,SDMAi
ZFPL1,ENSG00000162300.13,PAS29994_AATAAA_0.35,0.5593060254526078,NA,1.5665771127214612,1,0.2107047970169731,0.6156248636343902,0.898391926047417,0.9353555005262354,0.03696357447881837,chr11,65088393,65088394,+,0.9168737132868262,distal pA,SDMAi
ZFX,ENSG00000005889.16,PAS51845_AATAAA_0.25,0.33130987209155094,NA,3.174927339806686,1,0.07477653774976252,0.39427352321906844,0.5674845983496706,0.3754682229968707,-0.19201637535279986,chrX,24216082,24216083,+,0.4714764106732706,distal pA,SDMAi
ZFYVE16,ENSG00000039319.17,PAS15047_AATAAA_0.25,0.9488289449025478,NA,0.16102580519196863,1,0.6882138337929481,0.9077387718171087,0.36393150224821885,0.3992240331088153,0.03529253086059647,chr5,80479115,80479116,+,0.3815777676785171,distal pA,SDMAi
ZKSCAN1,ENSG00000106261.17,PAS20724_AATAAA_0.05,0.984009636424224,NA,1.3648532330989838e-6,1,0.9990678561488338,1,0.7360393395080385,0.7361100164665896,7.06769585511191e-5,chr7,100041687,100041688,+,0.736074677987314,distal pA,SDMAi
ZKSCAN3,ENSG00000189298.14,PAS17526_AATAAA_0.25,0.813718109230075,NA,0.40300603431052195,1,0.5255408848077918,0.8405514986432928,0.5139387600690377,0.5859308582417921,0.07199209817275443,chr6,28369171,28369172,+,0.5499348091554149,distal pA,SDMAi
ZMAT2,ENSG00000146007.11,PAS15531_AATAAA_0.15,0.2565002540004382,NA,3.9052421546502956,1,0.04813569012513545,0.3155859643578592,0.31715128055903286,0.3764627813501191,0.05931150079108627,chr5,140706653,140706654,+,0.346807030954576,distal pA,SDMAi
ZMIZ2,ENSG00000122515.16,PAS20362_APA_0.35,0.0021932603848761013,6.88085637649037e-4,16.587075582608122,1,4.6466602839752345e-5,0.002910726891864006,0.14873894965113066,0.26708088486102094,0.11834193520989028,chr7,44769877,44769878,+,0.2079099172560758,distal pA,SDMAi
ZMPSTE24,ENSG00000084073.10,PAS694_ATTAAA_0.15,0.9811942304712798,NA,0.010085104530844546,1,0.9200072237277368,0.9849326579295263,0.8450601615726999,0.8492618262628993,0.004201664690199336,chr1,40294178,40294179,+,0.8471609939177995,distal pA,SDMAi
ZMYM1,ENSG00000197056.11,PAS594_ATTAAA_0.25,0.9946623003834119,NA,0.001439800835044025,1,0.9697317671851138,0.9943496751437657,0.7661903988981787,0.7622051742212834,-0.003985224676895327,chr1,35115852,35115853,+,0.7641977865597311,distal pA,SDMAi
ZMYM2,ENSG00000121741.17,PAS35326_AATAAA_0.15,0.5088299959995045,NA,1.8383470661643742,1,0.1751448048159762,0.5675800449581581,0.21613914856155936,0.10719547786628181,-0.10894367069527755,chr13,20089113,20089114,+,0.16166731321392058,distal pA,SDMAi
ZMYM4,ENSG00000146463.12,PAS601_AATAAA_0.3,0.9173883273568035,NA,0.21964050173301075,1,0.6393139746137566,0.8880884131590411,0.2363744370864758,0.26097640664670546,0.02460196956022967,chr1,35421448,35421449,+,0.24867542186659064,distal pA,SDMAi
