gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,pA_type,condition
BAG2,ENSG00000112208.11,PAS17948_ATTAAA_0.35,0.581959304690209,NA,0.5248522923684504,1,0.46877913969416607,0.615244512089817,0.2572253863800067,0.29329250074116076,0.03606711436115406,chr6,57185211,57185212,+,0.2752589435605837,distal pA,SDMAiADMAi
BAG3,ENSG00000151929.10,PAS27916_AATAAA_0.2,0.2048114645649446,NA,2.4044846186352515,1,0.12098796449796728,0.23712254360060064,0.9087387557296189,0.9414453255330799,0.03270656980346098,chr10,119677814,119677815,+,0.9250920406313494,distal pA,SDMAiADMAi
BAG4,ENSG00000156735.11,PAS22800_AATAAA_0.15,0.8623379946883716,NA,0.06588536646563625,1,0.7974246931016252,0.8693016487929175,0.8739065329943636,0.8611496680606919,-0.012756864933671674,chr8,38213298,38213299,+,0.8675281005275277,distal pA,SDMAiADMAi
BAIAP2,ENSG00000175866.16,PAS43519_AATAAA_0.15,5.947742861413759e-18,2.0916500099340456e-18,78.3177668384867,1,8.772924986478336e-19,6.429300740090553e-17,0.857566781123511,0.4355890581653345,-0.42197772295817654,chr17,81116223,81116224,+,0.6465779196444228,distal pA,SDMAiADMAi
BBX,ENSG00000114439.19,PAS9948_AATAAA_0.4,0.2173544880379119,NA,5.097218011581617,1,0.023964248740096835,0.07018264283731498,0.1823712524304788,0.2731430208887573,0.0907717684582785,chr3,107811322,107811323,+,0.22775713665961805,distal pA,SDMAiADMAi
BCAS4,ENSG00000124243.19,PAS49227_AATAAA_0.1,0.3584562462029796,NA,1.3395056850082483,1,0.24712116046169894,0.39725234725232395,0.812115241697888,0.7176987233004262,-0.09441651839746179,chr20,50877175,50877176,+,0.764906982499157,distal pA,SDMAiADMAi
BCCIP,ENSG00000107949.17,PAS27993_AATAAA_0.2,4.182785299321419e-13,8.264887369317571e-5,19.235406257367686,1,1.15550301704955e-5,1.0859964233522182e-4,0.22278178078149594,0.1273214508739688,-0.09546032990752715,chr10,125842799,125842800,+,0.17505161582773238,distal pA,SDMAiADMAi
BCL2L13,ENSG00000099968.18,PAS50678_AATAAA_0.4,0.11382535245671282,NA,3.605431962118928,1,0.05759110548140967,0.13746833863650948,0.8923485155581633,0.9761310486471751,0.08378253308901185,chr22,17729108,17729109,+,0.9342397821026692,distal pA,SDMAiADMAi
BCL2L2-PABPN1,ENSG00000258643.6,PAS36403_AATAAA_0.25,0.2578156748322694,NA,1.9488193743854936,1,0.1627141312020879,0.2921593092256244,0.33039051554299237,0.3611463150309553,0.03075579948796292,chr14,23326157,23326158,+,0.34576841528697383,distal pA,SDMAiADMAi
BCL7A,ENSG00000110987.9,PAS33474_AATAAA_0.15,0.14469515746569378,NA,3.119460359011555,1,0.07736239986355636,0.17223975897289437,0.9406537804934653,0.9809144989963233,0.04026071850285806,chr12,122062041,122062042,+,0.9607841397448943,distal pA,SDMAiADMAi
BEX4,ENSG00000102409.10,PAS52220_AATAAA_0.25,0.030388412302480548,0,6.341709199245997,1,0.011793118946525565,0.03954163411482101,0.9386237108389466,0.9840080901108731,0.04538437927192651,chrX,103217191,103217192,+,0.9613159004749099,distal pA,SDMAiADMAi
BFAR,ENSG00000103429.11,PAS40285_AATAAA_0.45,0.025224030322938108,1,0.1199982178557093,1,0.7290364224257075,0.8227361344950573,0.264739184664444,0.28053203666237025,0.01579285199792624,chr16,14669225,14669226,+,0.27263561066340714,distal pA,SDMAiADMAi
BICD1,ENSG00000151746.15,PAS32454_AATAAA_0.2,0.003032470509480811,0.04649081672898377,6.680060821214283,1,0.009749729777601454,0.03398603426439103,0.6351826731729631,0.3705333324068756,-0.2646493407660875,chr12,32383631,32383632,+,0.5028580027899193,distal pA,SDMAiADMAi
BIRC5,ENSG00000089685.15,PAS43454_AATAAA_0.2,5.842258482116303e-4,1.80832183027472e-4,17.743203478750047,1,2.5281909326872465e-5,2.1858909243852094e-4,0.06165165223778036,0.19382724615892263,0.13217559392114228,chr17,78225348,78225349,+,0.1277394491983515,distal pA,SDMAiADMAi
BIRC6,ENSG00000115760.16,PAS5450_AATAAA_0.2,0.36686375951465444,NA,1.298228615071821,1,0.2545370410937216,0.4052579917167853,0.2650177550708608,0.343124168237609,0.07810641316674821,chr2,32618875,32618876,+,0.30407096165423486,distal pA,SDMAiADMAi
BIVM,ENSG00000134897.14,PAS35719_AATAAA_0.35,0.7209463138481165,NA,0.23959076789583378,1,0.6245018400750572,0.7447894627957403,0.8506159756894992,0.8800379118528681,0.029421936163368856,chr13,102841530,102841531,+,0.8653269437711837,distal pA,SDMAiADMAi
BLOC1S6,ENSG00000104164.12,PAS38502_AATAAA_0.3,0.004796691359338794,0,10.30049739929973,1,0.001329943564531904,0.006602526276821292,0.8584454253237702,0.9583300726719476,0.09988464734817737,chr15,45609705,45609706,+,0.9083877489978589,distal pA,SDMAiADMAi
BLTP1,ENSG00000138688.17,PAS13189_AATAAA_0.2,0.9664969271632233,NA,0.007067879555961554,1,0.9330002345505516,0.9567798507235041,0.7572837413429762,0.7644603118272815,0.007176570484305311,chr4,122362749,122362750,+,0.7608720265851288,distal pA,SDMAiADMAi
BLTP3A,ENSG00000065060.18,PAS17694_ATTAAA_0.25,1,NA,NA,1,1,NA,NA,NA,NA,chr6,34877511,34877512,+,NA,distal pA,SDMAiADMAi
BMAL2,ENSG00000029153.15,PAS32373_AATAAA_0.2,0.9526536393618517,NA,0.8791211616744476,1,0.34844249913289227,0.5045017850602886,0.3246680232752721,0.3734222063850849,0.048754183109812776,chr12,27425288,27425289,+,0.3490451148301785,distal pA,SDMAiADMAi
BMERB1,ENSG00000166780.11,PAS40300_ATTAAA_0.2,0.5987125386324734,NA,0.4839564184280789,1,0.48663566605844755,0.6318104313520623,0.447686788935471,0.511673900952633,0.063987112017162,chr16,15588257,15588258,+,0.479680344944052,distal pA,SDMAiADMAi
BMI1,ENSG00000168283.14,PAS27042_APA_0.3,0.055790778121112654,NA,5.095263700651003,1,0.023991266176584425,0.07022835691062945,0.2842122485763613,0.38464244734226166,0.10043019876590037,chr10,22331481,22331482,+,0.3344273479593115,distal pA,SDMAiADMAi
BMPR1A,ENSG00000107779.15,PAS27501_APA_0.2,0.9170021084432406,NA,0.09768381874772558,1,0.7546270481805534,0.8399411603713992,0.5864042102156963,0.6119519924589429,0.02554778224324661,chr10,86927965,86927966,+,0.5991781013373196,distal pA,SDMAiADMAi
BMPR2,ENSG00000204217.16,PAS6832_ATTAAA_0.25,0.002298228544127649,3.490494324120207e-4,15.726276326415245,1,7.320021209523614e-5,5.512177439244938e-4,0.5437637387891552,0.8367116028754994,0.2929478640863442,chr2,202567746,202567747,+,0.6902376708323272,distal pA,SDMAiADMAi
BMS1,ENSG00000165733.8,PAS27169_AATAAA_0.25,2.3419179917186125e-4,0,16.747320726946782,1,4.27025223214034e-5,3.436297090334109e-4,0.0042375895007543685,0.06126239543482492,0.057024805934070555,chr10,42834934,42834935,+,0.032749992467789646,distal pA,SDMAiADMAi
BNIP3L,ENSG00000104765.16,PAS22696_ATTAAA_0.3,0.6260435991388186,NA,0.422640893641983,1,0.5156222226019718,0.6569741079039093,0.26800177002529746,0.29824975933123743,0.03024798930593997,chr8,26413119,26413120,+,0.28312576467826744,distal pA,SDMAiADMAi
BORCS7,ENSG00000166275.16,PAS27760_AATAAA_0.4,0.06226403306797166,NA,0.8500031074523804,1,0.3565514586856483,0.512834294315152,0.3112293050455744,0.25350523804671654,-0.05772406699885785,chr10,102864205,102864206,+,0.2823672715461455,distal pA,SDMAiADMAi
BPTF,ENSG00000171634.19,PAS43285_AATAAA_0.3,0.04420456937494248,1,0.7083474262017262,1,0.39999297280980284,0.5527175624280912,0.5240372981775623,0.5741893751697666,0.050152076992204364,chr17,67983151,67983152,+,0.5491133366736645,distal pA,SDMAiADMAi
BRD2,ENSG00000204256.14,PAS17651_AATAAA_0.3,0.44663504574191976,NA,0.9535330512553628,1,0.3288216170473407,0.48495017430798143,0.4576424542428168,0.4788895424017385,0.02124708815892168,chr6,32981307,32981308,+,0.46826599832227767,distal pA,SDMAiADMAi
BRD3OS,ENSG00000235106.10,PAS25687_AATAAA_0.25,0.7954524071816382,NA,0.13347726686242822,1,0.714853587116214,0.8129279313240112,0.0825505757105961,0.09721480914835912,0.014664233437763019,chr9,134030458,134030459,+,0.0898826924294776,distal pA,SDMAiADMAi
BRI3BP,ENSG00000184992.13,PAS33597_AATAAA_0.2,1.2790135723129468e-9,0.5023333969161627,3.277623135374597,1,0.07023057057694695,0.15965265600874645,0.28882011717333,0.3304273352399315,0.041607218066601503,chr12,125031181,125031182,+,0.30962372620663076,distal pA,SDMAiADMAi
BRIX1,ENSG00000113460.13,PAS14701_AATAAA_0.2,7.1106969055278875e-6,0,24.166115118125163,1,8.837356198260929e-7,1.0815658997314967e-5,0.06197973688985281,0.1655489456050553,0.10356920871520248,chr5,34926620,34926621,+,0.11376434124745405,distal pA,SDMAiADMAi
BRK1,ENSG00000254999.4,PAS9174_AATAAA_0.25,8.92395175591773e-5,1.2083607793383525e-5,20.81134695500441,1,5.068179869189558e-6,5.1525400164054554e-5,0.1203766508818982,0.24530044967866216,0.12492379879676396,chr3,10127188,10127189,+,0.18283855028028018,distal pA,SDMAiADMAi
BRMS1L,ENSG00000100916.14,PAS36513_AATAAA_0.15,0.007400186150870153,0,9.367537205071045,1,0.002208620679023363,0.010108750111575209,0.6145255833160448,0.920542564875721,0.30601698155967616,chr14,35871961,35871962,+,0.7675340740958829,distal pA,SDMAiADMAi
BROX,ENSG00000162819.12,PAS2292_AATAAA_0.25,0.7203041221984143,NA,0.24198171746002117,1,0.622778463615214,0.7437478424886473,0.9431304258193082,0.9546378338592229,0.01150740803991468,chr1,222735184,222735185,+,0.9488841298392655,distal pA,SDMAiADMAi
BSG,ENSG00000172270.22,PAS45990_AATAAA_0.1,0.053083020958253825,NA,6.512319602985372,1,0.010712967360733554,0.03661800503757677,0.8907048971953619,0.9293903755874992,0.03868547839213721,chr19,583485,583486,+,0.9100476363914305,distal pA,SDMAiADMAi
BTAF1,ENSG00000095564.15,PAS27572_ATTAAA_0.2,0.32416146585908406,NA,1.514398856002913,1,0.21846908504807586,0.36255443794472436,0.2267747052272313,0.3077044664255889,0.0809297611983576,chr10,92030996,92030997,+,0.2672395858264101,distal pA,SDMAiADMAi
BTF3L4,ENSG00000134717.18,PAS854_None_0.25,0.014967579807295782,0.00407561055091852,11.118500450626016,1,8.547086144310362e-4,0.00453659626586362,0.3374237484287257,0.5252523721612461,0.1878286237325204,chr1,52088417,52088418,+,0.4313380602949859,distal pA,SDMAiADMAi
BTN2A1,ENSG00000112763.17,PAS17475_AATAAA_0.2,1,NA,NA,1,1,NA,NA,NA,NA,chr6,26476618,26476619,+,NA,distal pA,SDMAiADMAi
BTN2A2,ENSG00000124508.17,PAS17467_AATAAA_0.35,0.9105816952649163,NA,0.032418303169379215,1,0.8571126597372192,0.9090163723563307,0.18631741357722997,0.2017017293005835,0.015384315723353525,chr6,26394869,26394870,+,0.19400957143890674,distal pA,SDMAiADMAi
BTRC,ENSG00000166167.18,PAS27717_ATTAAA_0.2,0.17224756946601769,NA,3.1201169519948735,1,0.0773312332066026,0.17223265977563154,0.5360963480256485,0.7111212824553546,0.17502493442970601,chr10,101557310,101557311,+,0.6236088152405015,distal pA,SDMAiADMAi
BUB3,ENSG00000154473.18,PAS27957_AATAAA_0.25,3.87852265247075e-4,0.03149345980761774,6.140877144516708,1,0.013209177402753576,0.043345253780037854,0.47843400037667144,0.561269543861261,0.0828355434845896,chr10,123165362,123165363,+,0.5198517721189663,distal pA,SDMAiADMAi
BZW1,ENSG00000082153.18,PAS6789_AATAAA_0.4,0.4358766864041374,NA,0.9951444706457551,1,0.31848826313414896,0.4745525227771562,0.08250437605438832,0.11335674717755118,0.03085237112316286,chr2,200827333,200827334,+,0.09793056161596975,distal pA,SDMAiADMAi
BZW2,ENSG00000136261.16,PAS20102_AATAAA_0.35,0.11618215040335268,NA,3.5605463658371264,1,0.05916826070225066,0.140227069444872,0.8774985955641094,0.9227706448065609,0.04527204924245154,chr7,16706511,16706512,+,0.9001346201853351,distal pA,SDMAiADMAi
C11orf54,ENSG00000182919.15,PAS30397_AATAAA_0.3,0.8239485995559268,NA,0.10113970396497507,1,0.750466207895887,0.8370220383468,0.5838751476135544,0.6225169912930615,0.03864184367950707,chr11,93763082,93763083,+,0.603196069453308,distal pA,SDMAiADMAi
C11orf58,ENSG00000110696.10,PAS29542_AATAAA_0.15,3.102082646169986e-4,4.001107872734646e-5,20.62235968112691,1,5.593896216479637e-6,5.61762236682686e-5,0.619672012696802,0.4427769014206806,-0.17689511127612145,chr11,16755890,16755891,+,0.5312244570587413,distal pA,SDMAiADMAi
C12orf75,ENSG00000235162.9,PAS33192_ATTAAA_0.3,0.10340398122741583,NA,3.808458223982143,1,0.05099436955012074,0.1252746574354631,0.39906443392504487,0.5223452924365368,0.12328085851149195,chr12,105371516,105371517,+,0.46070486318079085,distal pA,SDMAiADMAi
C15orf39,ENSG00000167173.19,PAS38821_ATTAAA_0.1,0.6486625949983043,NA,0.37038623050091246,1,0.5427938146786769,0.6799142787998648,0.312640121511375,0.3693588311522806,0.056718709640905585,chr15,75212166,75212167,+,0.3409994763318278,distal pA,SDMAiADMAi
C17orf80,ENSG00000141219.16,PAS43340_AATAAA_0.25,1,NA,NA,1,1,NA,NA,NA,NA,chr17,73248875,73248876,+,NA,distal pA,SDMAiADMAi
C19orf53,ENSG00000104979.9,PAS46343_AATAAA_0.1,0.9170021084432406,NA,0.028893011873606156,1,0.8650263015623155,0.9149659643329234,0.9539222131766608,0.951230287648682,-0.0026919255279788112,chr19,13778457,13778458,+,0.9525762504126714,distal pA,SDMAiADMAi
C1GALT1,ENSG00000106392.11,PAS20051_AATAAA_0.25,0.07670770097238781,NA,6.612219822127372,1,0.010128133163780204,0.03501757245505809,0.18461533754793746,0.33333358989699996,0.1487182523490625,chr7,7248612,7248613,+,0.2589744637224687,distal pA,SDMAiADMAi
C1orf21,ENSG00000116667.15,PAS1981_AATAAA_0.1,0.163962386736624,NA,2.8560384618494368,1,0.09103143787658845,0.1941667936833973,0.5775028314165673,0.7988307932957066,0.22132796187913928,chr1,184620324,184620325,+,0.688166812356137,distal pA,SDMAiADMAi
C2orf49,ENSG00000135974.10,PAS6111_AATAAA_0.2,0.12156629133074422,NA,3.464789416340409,1,0.06268848930432662,0.14634445967290877,0.43960728028679497,0.6032739599245753,0.16366667963778037,chr2,105348761,105348762,+,0.5214406201056851,distal pA,SDMAiADMAi
C3orf38,ENSG00000179021.10,PAS9839_AATAAA_0.35,0.4609240268183105,NA,0.037239959005091805,1,0.8469773126701575,0.9019946758510595,0.6678329530218864,0.653935606496538,-0.013897346525348353,chr3,88157962,88157963,+,0.6608842797592123,distal pA,SDMAiADMAi
C5orf24,ENSG00000181904.9,PAS15417_AATAAA_0.2,0.004385660000653089,0.015721022982720257,8.635413896190585,1,0.003296903274521908,0.01410895833017509,0.5654780571890141,0.7076505272323561,0.142172470043342,chr5,134859733,134859734,+,0.6365642922106851,distal pA,SDMAiADMAi
C6orf120,ENSG00000185127.7,PAS18545_AATAAA_0.45,1,NA,NA,1,1,NA,NA,NA,NA,chr6,169704865,169704866,+,NA,distal pA,SDMAiADMAi
C6orf89,ENSG00000198663.17,PAS17744_ATTAAA_0.1,1.586325249132537e-9,2.1305917885450792e-11,47.907483824528754,1,4.468128474873786e-12,1.5238669745885335e-10,0.37499999999999806,0.745453723647238,0.37045372364724,chr6,36928961,36928962,+,0.560226861823618,distal pA,SDMAiADMAi
C8orf33,ENSG00000182307.14,PAS23602_None_0.05,0.6615644030132685,NA,0.3428868778028118,1,0.5581675824109141,0.6912945654001786,0.6029831343752516,0.5785198942612311,-0.024463240114020568,chr8,145056028,145056029,+,0.5907515143182414,distal pA,SDMAiADMAi
C9orf85,ENSG00000155621.15,PAS25058_AATAAA_0.25,0.08960279592683129,NA,4.1039222501572965,1,0.042783851565063154,0.10999264574421748,0.6994478188551806,0.9062328788793006,0.20678506002412,chr9,71973452,71973453,+,0.8028403488672406,distal pA,SDMAiADMAi
CAB39,ENSG00000135932.12,PAS7067_AATAAA_0.15,0.49692426121160477,NA,0.7753666212058761,1,0.37856194822102607,0.5337132104571235,0.8787070250204851,0.9129988412372096,0.0342918162167245,chr2,230821070,230821071,+,0.8958529331288474,distal pA,SDMAiADMAi
CACNG8,ENSG00000142408.7,PAS47237_AATAAA_0.1,0.3277535454695551,NA,1.4929572397377342,1,0.2217581937123965,0.3663339435109386,0.7999999999999998,0.888888112571366,0.0888881125713662,chr19,53990213,53990214,+,0.844444056285683,distal pA,SDMAiADMAi
CACYBP,ENSG00000116161.18,PAS1880_AATAAA_0.35,3.0063078727500086e-4,0,16.239586780040554,1,5.581552760647628e-5,4.3433094535014454e-4,0.20942280383834888,0.31431765080980767,0.10489484697145879,chr1,175010799,175010800,+,0.2618702273240783,distal pA,SDMAiADMAi
CALCOCO2,ENSG00000136436.15,PAS43006_AATAAA_0.2,0.23423651154084738,NA,0.9253666790855277,1,0.3360697918673924,0.49234784358297656,0.7852417176193529,0.8227915720629225,0.03754985444356962,chr17,48863991,48863992,+,0.8040166448411377,distal pA,SDMAiADMAi
CALD1,ENSG00000122786.20,PAS21014_AATAAA_0.25,0.30769559328237306,NA,1.6083633603891485,1,0.20472201585380692,0.3445960930176593,0.8116134686900103,0.8846707755015815,0.07305730681157119,chr7,134970636,134970637,+,0.8481421220957959,distal pA,SDMAiADMAi
CALM1,ENSG00000198668.14,PAS37043_AATAAA_0.3,7.271038297119248e-22,4.156223550120712e-8,33.108398545267846,1,8.716142102902156e-9,1.6793918868690349e-7,0.513833958320905,0.369311080111055,-0.14452287820984994,chr14,90405606,90405607,+,0.44157251921597995,distal pA,SDMAiADMAi
CALM3,ENSG00000160014.17,PAS47004_AATAAA_0.05,2.224752331784856e-23,0,107.8177254336988,1,2.946691830178617e-25,4.122689751495356e-23,0.7629662562957824,0.9310097689693876,0.16804351267360518,chr19,46610780,46610781,+,0.846988012632585,distal pA,SDMAiADMAi
CALR,ENSG00000179218.15,PAS46327_ATTAAA_0,0.01587114740937303,0,7.7512758442499035,1,0.0053674608898806805,0.020981171416434664,0.8949231362243554,0.9280173418820445,0.03309420565768917,chr19,12944488,12944489,+,0.9114702390531999,distal pA,SDMAiADMAi
CALU,ENSG00000128595.17,PAS20956_AATAAA_0.25,0.012469685852150483,1,0.1597543399539063,1,0.6893827907084441,0.7943547888818311,0.2933711932518969,0.30564067878523904,0.012269485533342117,chr7,128771472,128771473,+,0.299505936018568,distal pA,SDMAiADMAi
CAMLG,ENSG00000164615.6,PAS15404_AATAAA_0.3,0.1279240759088805,NA,5.217356897982427,1,0.022362515323937453,0.06640793262622237,0.6310816775885251,0.702364780530461,0.07128310294193596,chr5,134751374,134751375,+,0.6667232290594931,distal pA,SDMAiADMAi
CAMSAP2,ENSG00000118200.15,PAS2039_AATAAA_0.2,0.9106530224350714,NA,0.06685117095207715,1,0.7959778869089176,0.8682625802801979,0.7536476696911123,0.7691199207668408,0.015472251075728471,chr1,200860700,200860701,+,0.7613837952289766,distal pA,SDMAiADMAi
CAMTA1,ENSG00000171735.21,PAS113_AATAAA_0.15,6.590575017999644e-11,0,48.68328201175018,1,3.008197880429778e-12,1.0624258551189209e-10,0.24181374652266174,0.6077898762378025,0.3659761297151407,chr1,6888198,6888199,+,0.4248018113802321,distal pA,SDMAiADMAi
CAND1,ENSG00000111530.13,PAS32901_AATAAA_0.4,0.5852774932383746,NA,0.155843127053231,1,0.6930128480968364,0.7974926802288297,0.1209757542415771,0.11160704772254226,-0.009368706519034833,chr12,67314617,67314618,+,0.11629140098205967,distal pA,SDMAiADMAi
CANX,ENSG00000127022.16,PAS15906_ATTAAA_0.15,3.501430947778628e-7,3.9195418671187505e-6,25.087086713903773,1,5.479859858370586e-7,7.131927545059055e-6,0.446405001348235,0.5438054327513471,0.09740043140311205,chr5,179730924,179730925,+,0.49510521704979105,distal pA,SDMAiADMAi
CAP1,ENSG00000131236.18,PAS685_AATAAA_0.15,0.5967712364152563,NA,0.010960122515825788,1,0.9166213181013382,0.9469241205289206,0.4464547751605321,0.44940127730387475,0.002946502143342633,chr1,40072647,40072648,+,0.4479280262322034,distal pA,SDMAiADMAi
CAPN1,ENSG00000014216.16,PAS30005_AATAAA_0.1,0.30232841320004783,NA,1.642248275563361,1,0.20001727469327668,0.3389693993150203,0.9789564240911192,0.9902104274942256,0.01125400340310645,chr11,65212004,65212005,+,0.9845834257926724,distal pA,SDMAiADMAi
CAPN2,ENSG00000162909.18,PAS2300_AATAAA_0.3,0.14182500347354804,NA,4.703044018759101,1,0.030109245127032735,0.08385094458358448,0.9191002641609715,0.9532324145883213,0.03413215042734985,chr1,223775836,223775837,+,0.9361663393746464,distal pA,SDMAiADMAi
CAPN5,ENSG00000149260.18,PAS30314_AATAAA_0.3,0.06482673176072663,NA,4.777393718496171,1,0.028835731677232707,0.08105605671463222,0.6538591716542157,0.8527384541293479,0.1988792824751322,chr11,77126149,77126150,+,0.7532988128917818,distal pA,SDMAiADMAi
CAPN7,ENSG00000131375.10,PAS9245_AATAAA_0.3,0.5581278808546742,NA,0.5836104401514604,1,0.44490061319342794,0.5933936030373183,0.8938861820865857,0.9353214439995923,0.041435261913006616,chr3,15252299,15252300,+,0.9146038130430889,distal pA,SDMAiADMAi
CAPRIN1,ENSG00000135387.21,PAS29698_AATAAA_0.1,0.0010297148855876732,1,0.05664056016576069,1,0.8118866992267232,0.8790401166442527,0.44971436884229615,0.4416516129334676,-0.008062755908828545,chr11,34101156,34101157,+,0.4456829908878819,distal pA,SDMAiADMAi
CAPZA2,ENSG00000198898.16,PAS20905_APA_0.3,0.7450608368388316,NA,0.20445712019449047,1,0.6511469874271378,0.7653948348472305,0.6063607829110413,0.56519677013697045,-0.04116401277407089,chr7,116919257,116919258,+,0.5857787765240059,distal pA,SDMAiADMAi
CARM1,ENSG00000142453.13,PAS46263_AATAAA_0.45,0.5558523034454734,NA,0.5891473548986141,1,0.44274902080991185,0.5914421852982087,0.37316112211553004,0.3443693827545573,-0.028791739360972735,chr19,10923070,10923071,+,0.35876525243504365,distal pA,SDMAiADMAi
CAST,ENSG00000153113.24,PAS15149_ATTAAA_0.25,7.498851003207347e-8,1.240167237909147e-9,40.74568193271989,1,1.7338614805205146e-10,4.6609830891197765e-9,0.43121792954640376,0.6600790391374107,0.22886110959100697,chr5,96774678,96774679,+,0.5456484843419073,distal pA,SDMAiADMAi
CAV1,ENSG00000105974.13,PAS20899_AATAAA_0.35,0.3021700826250577,NA,1.6444762595175462,1,0.1997124122250381,0.3387559005129727,0.6857966161159981,0.8062703493118787,0.12047373319588062,chr7,116561175,116561176,+,0.7460334827139383,distal pA,SDMAiADMAi
CAV2,ENSG00000105971.15,PAS20897_AATAAA_0.25,0.024224589792716206,0,6.847406958346255,1,0.008877001999096312,0.03170566412127504,0.5286030456775748,0.7939972471185083,0.2653942014409335,chr7,116508539,116508540,+,0.6613001463980415,distal pA,SDMAiADMAi
CBFA2T2,ENSG00000078699.22,PAS48964_AATAAA_0.2,0.8624439995380073,NA,0.06569373582260596,1,0.7977131033322912,0.8693081720859592,0.6523539925883555,0.678666213462464,0.02631222087410856,chr20,33650029,33650030,+,0.6655101030254098,distal pA,SDMAiADMAi
CBFB,ENSG00000067955.15,PAS40710_AATAAA_0.3,0.006897157700155944,0.0045062253307282946,9.653386506126026,1,0.0018900282844114258,0.00886139689172638,0.6416270621813821,0.8430738947595083,0.20144683257812623,chr16,67101052,67101053,+,0.7423504784704452,distal pA,SDMAiADMAi
CBL,ENSG00000110395.8,PAS30622_AATAAA_0.2,0.18345374688490612,NA,2.629213108887029,1,0.10491369717739628,0.21524609223114777,0.41770672322033975,0.3077303315447658,-0.10997639167557394,chr11,119308145,119308146,+,0.3627185273825528,distal pA,SDMAiADMAi
CBLL1,ENSG00000105879.13,PAS20864_AATAAA_0.25,0.2449346068917484,NA,2.048925637097966,1,0.15231363964990183,0.2790188262713274,0.6396105046439408,0.8061833774175774,0.16657287277363664,chr7,107761665,107761666,+,0.7228969410307591,distal pA,SDMAiADMAi
CBX3,ENSG00000122565.19,PAS20194_AATAAA_0.25,1.8124830196614969e-4,0.0021024220759304087,12.35034370408357,1,4.4090529186178545e-4,0.0026085175689374396,0.5057662011529875,0.5892792417868488,0.08351304063386122,chr7,26213353,26213354,+,0.5475227214699181,distal pA,SDMAiADMAi
CC2D2A,ENSG00000048342.18,PAS12599_AATAAA_0.3,0.6776495068039481,NA,0.8366189775530302,1,0.36036553870306004,0.5163296302236792,0.43258755135220256,0.5497313883451476,0.117143836992945,chr4,15601545,15601546,+,0.4911594698486751,distal pA,SDMAiADMAi
CCAR1,ENSG00000060339.14,PAS27299_APA_0.3,0.02870373188478523,0.6642289360946453,3.9658350519930536,1,0.0464324863347986,0.11666872892939599,0.47182015728945875,0.5167184370403083,0.044898279750849535,chr10,68771444,68771445,+,0.49426929716488355,distal pA,SDMAiADMAi
CCAR2,ENSG00000158941.17,PAS22652_AATAAA_0.25,0.3682460221714086,NA,1.2915339986082017,1,0.2557654466209615,0.4068291328453663,0.7612898061986625,0.8496954447611277,0.0884056385624652,chr8,22620467,22620468,+,0.8054926254798951,distal pA,SDMAiADMAi
CCDC134,ENSG00000100147.14,PAS51095_AATAAA_0.3,0.00890912158327106,0.10528218776595942,4.050506574800238,1,0.04415809199896753,0.1125161918572339,0.6099281358033569,0.8076925251596637,0.1977643893563068,chr22,41832161,41832162,+,0.7088103304815103,distal pA,SDMAiADMAi
CCDC152,ENSG00000198865.10,PAS14744_AATAAA_0.2,0.3121137908398109,NA,3.0555397588377673,1,0.0804622562798323,0.17715509644443764,0.43059892921667503,0.5484192974409831,0.11782036822430803,chr5,42802066,42802067,+,0.48950911332882907,distal pA,SDMAiADMAi
CCDC174,ENSG00000154781.17,PAS9235_AATAAA_0.25,0.8661583071411899,NA,0.06272003743828236,1,0.8022473404966923,0.872217806456514,0.2523428454796601,0.2811540169230813,0.028811171443421157,chr3,14672652,14672653,+,0.2667484312013707,distal pA,SDMAiADMAi
CCDC50,ENSG00000152492.15,PAS10651_AATAAA_0.15,1.7476849097095422e-4,2.422047918217847e-5,21.58423769701949,1,3.3862332925782994e-6,3.575583559024359e-5,0.05354842312167412,0.18749452698688673,0.1339461038652126,chr3,191398425,191398426,+,0.12052147505428043,distal pA,SDMAiADMAi
CCDC66,ENSG00000180376.17,PAS9701_ATTAAA_0.25,0.9139328705606651,NA,0.030537681144721773,1,0.8612758111312664,0.9121993249991226,0.8537281131434712,0.8391680293136418,-0.014560083829829429,chr3,56621757,56621758,+,0.8464480712285565,distal pA,SDMAiADMAi
CCDC91,ENSG00000123106.11,PAS32404_AATAAA_0.1,0.05467399400578381,NA,8.500185107694278,1,0.003551103521763249,0.014973009095872986,0.480207335105374,0.638791221877965,0.158583886772591,chr12,28550164,28550165,+,0.5594992784916695,distal pA,SDMAiADMAi
CCDC97,ENSG00000142039.4,PAS46855_ATTAAA_0.35,0.14548400188321176,NA,0.5610629856494143,1,0.4538322663224552,0.6019214528317599,0.8274764204852595,0.8784325893308292,0.05095616884556975,chr19,41324869,41324870,+,0.8529545049080444,distal pA,SDMAiADMAi
CCN1,ENSG00000142871.18,PAS1070_AATAAA_0.45,0.16444891429324968,NA,2.8500233671184105,1,0.09137260867022283,0.1945798010961651,0.02254059739323433,0.03543327807874841,0.01289268068551408,chr1,85583946,85583947,+,0.02898693773599137,distal pA,SDMAiADMAi
