gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,sig_PAS_count,UTR_type,pA_type,condition,prox_to_dist_shift,log2FoldChange,padj,APA_and_gene_class
FNDC3B,ENSG00000075420,PAS10479_AATAAA_0.25,0.20509308143911428,1,4.039999537231324,1,0.04443383392289879,0.08795384725533537,0.26041055957959736,0.33841261564301767,0.07800205606342031,chr3,172398770,172398771,+,0.2994115876113075,0,TUTR,proximal pA,DMAi_96hrs,-0.1456254711147127,0.593829334532042,2.3179673978216296e-8,no 3' UTR lengthening + gene upregulated
FNIP1,ENSG00000217128,PAS16707_AATAAA_0.2,0.7081438234362478,1,0.2133551229198929,1,0.6441503069244224,0.7399458245400906,0.29398787266947746,0.279254865590878,-0.01473300707859948,chr5,131641955,131641956,-,0.2866213691301777,0,TUTR,proximal pA,DMAi_96hrs,0.02946601415719896,0.6675187929705283,4.692949507018584e-7,no 3' UTR lengthening + gene upregulated
FRMD6,ENSG00000139926,PAS36608_AATAAA_0.3,0.0603531437229063,1,4.388842098255736,1,0.036174873122514,0.0740708045459831,0.6077280426598465,0.5484450040432405,-0.059283038616606,chr14,51730453,51730454,+,0.5780865233515435,0,TUTR,proximal pA,DMAi_96hrs,0.11856607723321194,0.6866944814660089,1.2112284472247095e-9,no 3' UTR lengthening + gene upregulated
FYN,ENSG00000010810,PAS19518_AATAAA_0.25,0.006644999885766825,0,8.805174164373511,1,0.0030037746896976547,0.008840427325257312,0.93917589709817,0.855930349701262,-0.08324554739690793,chr6,111661283,111661284,-,0.897553123399716,0,TUTR,proximal pA,DMAi_96hrs,0.1664910947938157,0.6060244277255612,3.281582240930344e-5,no 3' UTR lengthening + gene upregulated
GABARAPL1,ENSG00000139112,PAS32176_ATTAAA_0.35,0.002752622225709386,0,10.590022665914605,1,0.0011369958327695697,0.0037477440473668608,0.11385456405545771,0.041994033251035706,-0.07186053080442202,chr12,10222544,10222545,+,0.07792429865324671,0,TUTR,proximal pA,DMAi_96hrs,0.14372106160884401,0.6889465261295578,3.5954031511071247e-6,no 3' UTR lengthening + gene upregulated
GDAP1,ENSG00000104381,PAS23024_AATAAA_0.35,0.6265991017058872,1,0.15225167939831863,1,0.6963927931521419,0.7817497665970994,0.34786039942999625,0.3170997749092524,-0.03076062452074385,chr8,74365828,74365829,+,0.3324800871696243,0,TUTR,proximal pA,DMAi_96hrs,0.1168493122702638,1.0477650031381387,4.335638230271554e-7,no 3' UTR lengthening + gene upregulated
GFPT1,ENSG00000198380,PAS7827_ATTAAA_0.25,0.09856447670793288,1,4.355552454479039,1,0.03688849286606391,0.07536680241939547,0.305182378790919,0.36103864876984887,0.055856269978929896,chr2,69325274,69325275,-,0.3331105137803839,0,TUTR,proximal pA,DMAi_96hrs,-0.0906896962548717,0.7300976493612533,2.286885878836974e-12,no 3' UTR lengthening + gene upregulated
GMCL1,ENSG00000087338,PAS5788_AATAAA_0.45,0.004580113803223846,1,0.12410077406093478,1,0.7246287373288285,0.8031145912149575,0.14500080657892697,0.13333333448707027,-0.0116674720918567,chr2,69880251,69880252,+,0.13916707053299862,1,TUTR,proximal pA,DMAi_96hrs,0.11833619382723426,0.615901562096925,1.7149287561447595e-4,no 3' UTR lengthening + gene upregulated
GOLGA3,ENSG00000090615,PAS35291_APA_0.35,0.24573339211980352,1,1.79652174135299,1,0.18013356882663809,0.27879360749788906,0.13655743064996273,0.16190612494465406,0.02534869429469133,chr12,132771056,132771057,-,0.1492317777973084,0,TUTR,proximal pA,DMAi_96hrs,-0.050697388589382775,0.7552593268253432,2.1921490791513267e-16,no 3' UTR lengthening + gene upregulated
GOLGA8B,ENSG00000215252,PAS39201_AATAAA_0.4,0.4175803192887836,1,0.9167016836290712,1,0.33834249535447614,0.45772358537562274,0.3406034505467452,0.31471867270935006,-0.025884777837395123,chr15,34525656,34525657,-,0.32766106162804765,0,TUTR,proximal pA,DMAi_96hrs,0.05176955567479019,0.7790854944846486,3.880531102079518e-13,no 3' UTR lengthening + gene upregulated
GOSR1,ENSG00000108587,PAS42538_ATTAAA_0.1,0.001721151088344429,0.006355168494082038,10.429307400605468,1,0.0012403124658363573,0.004047134224357344,0.6903450394383949,0.620268946257433,-0.07007609318096186,chr17,30522608,30522609,+,0.6553069928479139,0,TUTR,proximal pA,DMAi_96hrs,0.13499162331840553,0.7954593747262266,3.0093491787679356e-20,no 3' UTR lengthening + gene upregulated
GPCPD1,ENSG00000125772,PAS49500_AATAAA_0.25,0.6072481740572887,1,0.2634585722876181,1,0.6077539637440632,0.708699680987621,0.3554818786951752,0.3218392919196787,-0.033642586775496475,chr20,5546642,5546643,-,0.33866058530742693,0,TUTR,proximal pA,DMAi_96hrs,-0.011337734902555185,0.6399695695555657,0.008232776336596815,no 3' UTR lengthening + gene upregulated
GPR4,ENSG00000177464,PAS48310_APA_0.1,0.6346177042547552,1,0.3357837044090388,1,0.562273117478239,0.6708330988409522,0.4342992327270723,0.3724926715780453,-0.06180656114902705,chr19,45590643,45590644,-,0.4033959521525588,0,TUTR,proximal pA,DMAi_96hrs,0.1236131222980541,0.8280681062252367,0.011456361290085136,no 3' UTR lengthening + gene upregulated
GRAMD2B,ENSG00000155324,PAS15306_AATAAA_0.2,0.2847682080914134,1,1.5352744273038752,1,0.21532257004314664,0.32009152249884976,0.38097695475678833,0.2878149612467982,-0.09316199350999016,chr5,126493910,126493911,+,0.3343959580017932,0,TUTR,proximal pA,DMAi_96hrs,0.18632398701998026,1.278012219916431,4.311491276252128e-7,no 3' UTR lengthening + gene upregulated
GSPT2,ENSG00000189369,PAS51969_AATAAA_0.25,0.8072401183650386,1,0.09561908573402889,1,0.7571516261721141,0.8289779369348048,0.5785980385836297,0.6060153104530629,0.027417271869433213,chrX,51745926,51745927,+,0.5923066745183463,0,TUTR,proximal pA,DMAi_96hrs,-0.054834543738866315,0.657542850931299,0.016712010534056042,no 3' UTR lengthening + gene upregulated
HBEGF,ENSG00000113070,PAS16860_APA_0.3,0.09046502641124786,1,3.612692756973957,1,0.05734020613440206,0.1093574893263407,0.10255731008671132,0.04924982938423039,-0.053307480702480925,chr5,140333680,140333681,-,0.07590356973547085,0,TUTR,proximal pA,DMAi_96hrs,0.10661496140496185,1.246014080538448,4.585263804504939e-13,no 3' UTR lengthening + gene upregulated
HELZ,ENSG00000198265,PAS44787_AATAAA_0.35,6.02434775408127e-4,0.3842810130134282,1.4722203351111602,1,0.22499570134227773,0.33155393272865485,0.219406095145123,0.1839729906168885,-0.03543310452823445,chr17,67077751,67077752,-,0.20168954288100577,1,TUTR,proximal pA,DMAi_96hrs,0.1671049330446407,0.6304082938743298,4.979729540780156e-11,no 3' UTR lengthening + gene upregulated
HS1BP3,ENSG00000118960,PAS7378_AATAAA_0.2,0.10765665218995872,1,3.283061984005599,1,0.06999822181905652,0.12903130013514297,0.9742505630525832,0.9304077551093448,-0.04384280794323847,chr2,20617823,20617824,-,0.952329159080964,0,TUTR,proximal pA,DMAi_96hrs,0.087685615886477,0.7199173443892046,9.192868068001058e-5,no 3' UTR lengthening + gene upregulated
ICAM1,ENSG00000090339,PAS46238_None_0.15,0.002069524926547205,1,0.003102683410361351,1,0.9555794164024742,0.9717953837018248,0.24350135863145728,0.2450260366439407,0.0015246780124834325,chr19,10286383,10286384,+,0.244263697637699,0,TUTR,proximal pA,DMAi_96hrs,0.08274678481407197,0.7836483609806845,2.54487054394091e-10,no 3' UTR lengthening + gene upregulated
IFFO1,ENSG00000010295,PAS33761_None_0.1,0.007442762289377114,0,8.572592701995745,1,0.00341260853888828,0.009846590880465982,0.1055567465119578,0.040670296886356816,-0.06488644962560097,chr12,6540188,6540189,-,0.0731135216991573,0,TUTR,proximal pA,DMAi_96hrs,0.12977289925120183,1.486881773447838,1.852000689161919e-19,no 3' UTR lengthening + gene upregulated
IL27RA,ENSG00000104998,PAS46353_AATAAA_0.45,0.10939265804653028,1,3.2530495343407893,1,0.0712907059022572,0.13084106095400327,0.3715274851526987,0.3083907328619306,-0.0631367522907681,chr19,14052720,14052721,+,0.33995910900731463,0,TUTR,proximal pA,DMAi_96hrs,0.12627350458153608,0.6469441393168741,1.6822775123373997e-8,no 3' UTR lengthening + gene upregulated
INSYN2B,ENSG00000204767,PAS17076_APA_0.3,0.00932969064156008,0.14793656539794056,2.936157844029367,1,0.08661653883147818,0.1533679622235149,0.18518518518511293,0.14106591983171565,-0.04411926535339733,chr5,169861733,169861734,-,0.16312555250841432,0,TUTR,proximal pA,DMAi_96hrs,0.14344582264841926,1.2952957519573014,6.5206755658282865e-34,no 3' UTR lengthening + gene upregulated
IQCB1,ENSG00000173226,PAS11695_AATAAA_0.4,0.9805413561328196,1,0.0016467914988425036,1,0.9676301874824416,0.9794632989075286,0.6903788316226559,0.6879152130066227,-0.0024636186160331697,chr3,121769998,121769999,-,0.6891470223146393,0,TUTR,proximal pA,DMAi_96hrs,0.00492723723206645,0.956470191015276,5.028222638743511e-6,no 3' UTR lengthening + gene upregulated
IRF9,ENSG00000213928,PAS36422_None_0.1,0.4543502585178036,1,0.7910263559460873,1,0.3737899583513171,0.49365142025590586,0.2633794120770136,0.2158119288086359,-0.0475674832683777,chr14,24166270,24166271,+,0.2395956704428248,0,TUTR,proximal pA,DMAi_96hrs,0.09513496653675538,1.1977570035243474,4.58075253369337e-7,no 3' UTR lengthening + gene upregulated
KCTD1,ENSG00000134504,PAS45688_AATAAA_0.4,0.9251734551880544,1,0.01649533020167837,1,0.897805409255363,0.931289856589446,0.4681956975936112,0.47675205594193737,0.008556358348326187,chr18,26455609,26455610,-,0.4724738767677743,0,TUTR,proximal pA,DMAi_96hrs,-0.01711271669665243,0.8240154437145044,7.835016397634893e-5,no 3' UTR lengthening + gene upregulated
KDM4B,ENSG00000127663,PAS46143_ATTAAA_0.4,0.8655042962012759,1,0.0488535175081779,1,0.8250703833736911,0.8808852609409413,0.07593872251709163,0.06973103266281719,-0.006207689854274445,chr19,5152818,5152819,+,0.07283487758995441,0,TUTR,proximal pA,DMAi_96hrs,0.01241537970854889,0.7693767455032364,8.245214522662117e-6,no 3' UTR lengthening + gene upregulated
KLF5,ENSG00000102554,PAS35605_APA_0.25,0.13583817006040136,1,2.8552987574769304,1,0.09107331856322363,0.1600282553776241,0.12326026146253904,0.05770040843883868,-0.06555985302370035,chr13,73076054,73076055,+,0.09048033495068886,0,TUTR,proximal pA,DMAi_96hrs,0.1311197060474006,0.8906449512363281,5.9525280484020175e-5,no 3' UTR lengthening + gene upregulated
KLHDC10,ENSG00000128607,PAS20983_APA_0.25,0.2440124283401936,1,1.8088024299468088,1,0.178651956463356,0.2769323299750665,0.2856944141181076,0.2125609663133126,-0.073133447804795,chr7,130130887,130130888,+,0.24912769021571007,0,TUTR,proximal pA,DMAi_96hrs,0.14626689560959014,0.5920453893699397,0.006737461765713239,no 3' UTR lengthening + gene upregulated
KLHL24,ENSG00000114796,PAS10562_AATAAA_0.2,0.0026202174488883217,0.006912208898209881,10.274207886192016,1,0.0013490277828035878,0.0043571100709179945,0.13698641004138154,0.2664568494573027,0.12947043941592115,chr3,183680943,183680944,+,0.2017216297493421,2,TUTR,proximal pA,DMAi_96hrs,-0.2651264375821195,1.0602199109282553,4.209014872560117e-11,no 3' UTR lengthening + gene upregulated
KMT2A,ENSG00000118058,PAS30589_AATAAA_0.35,0.002612464988102994,1,0.023303547504838207,1,0.8786703534481136,0.9182827502913786,0.4168944035270287,0.4200786154874175,0.003184211960388761,chr11,118525668,118525669,+,0.4184865095072231,0,TUTR,proximal pA,DMAi_96hrs,0.030167897701903923,0.62075844200322,1.642970885397169e-13,no 3' UTR lengthening + gene upregulated
KRBOX5,ENSG00000197302,PAS40533_ATTAAA_0.4,0.09557649721761592,1,3.504077814547884,1,0.06121791876258191,0.11537745211352168,0.0786971964828603,0.2200016229933676,0.14130442651050726,chr16,31758617,31758618,+,0.14934940973811395,0,TUTR,proximal pA,DMAi_96hrs,-0.28260885302101446,0.6797733328811733,0.026020096798892316,no 3' UTR lengthening + gene upregulated
KRIT1,ENSG00000001631,PAS21939_AATAAA_0.4,0.08884215383690816,1,3.6466126864488615,1,0.05618336784827526,0.10757753373551492,0.928550165659028,0.8395999846398651,-0.08895018101916286,chr7,92200015,92200016,-,0.8840750751494466,0,TUTR,proximal pA,DMAi_96hrs,0.17790036203832582,0.6185108123358699,7.020707243371735e-4,no 3' UTR lengthening + gene upregulated
LAMC2,ENSG00000058085,PAS1965_AATAAA_0.3,0.01885858692447293,1,0.6069266991689801,1,0.435947314323541,0.5550612762584907,0.3881857891305433,0.36039267194163976,-0.02779311718890353,chr1,183244558,183244559,+,0.37428923053609153,1,TUTR,proximal pA,DMAi_96hrs,0.13573683690679292,1.9837821846772807,3.0391790172908356e-54,no 3' UTR lengthening + gene upregulated
LATS1,ENSG00000131023,PAS19754_AATAAA_0.35,0.19371012252593955,1,1.8565791794521829,1,0.1730201317077759,0.2697822986402738,0.16976230433040584,0.11712139483563698,-0.052640909494768864,chr6,149658524,149658525,-,0.14344184958302142,0,TUTR,proximal pA,DMAi_96hrs,0.16725452045949418,0.6402847252294214,4.54124102300081e-4,no 3' UTR lengthening + gene upregulated
LDAF1,ENSG00000011638,PAS40356_APA_0.25,0.9455287617499496,1,0.009113566164955955,1,0.9239454894611746,0.949843236544078,0.6006518409468319,0.6081507141058546,0.007498873159022756,chr16,21179989,21179990,+,0.6044012775263432,0,TUTR,proximal pA,DMAi_96hrs,-0.014997746318045457,1.1820982938502926,2.9323151533935797e-5,no 3' UTR lengthening + gene upregulated
LETM2,ENSG00000165046,PAS22809_APA_0.1,0.020245078835475744,0,6.547024875977513,1,0.010505968941137034,0.02569617938613849,0.9452857992163284,0.8974512259343107,-0.04783457328201779,chr8,38408542,38408543,+,0.9213685125753196,0,TUTR,proximal pA,DMAi_96hrs,0.09566914656403558,1.276022991891313,9.063851548154679e-26,no 3' UTR lengthening + gene upregulated
LIMA1,ENSG00000050405,PAS34224_APA_0.3,0.9327620928283528,1,0.013077545514533996,1,0.9089547228664496,0.9382595431868996,0.052756034649870887,0.05370155155572165,9.455169058507628e-4,chr12,50177341,50177342,-,0.05322879310279627,0,TUTR,proximal pA,DMAi_96hrs,-0.0018910338117015255,0.9974541023902092,1.5011355949767645e-58,no 3' UTR lengthening + gene upregulated
LMO7,ENSG00000136153,PAS35613_ATTAAA_0.2,0.28131564800490927,1,1.5566676355219895,1,0.21215381030096064,0.316744821038785,0.4032239548479189,0.3406894523182269,-0.06253450252969195,chr13,75858423,75858424,+,0.37195670358307287,0,TUTR,proximal pA,DMAi_96hrs,0.1250690050593839,0.5853435311572439,2.615887607142916e-4,no 3' UTR lengthening + gene upregulated
LNPEP,ENSG00000113441,PAS15158_APA_0.35,0.005819422555401609,0.7910740577838593,1.431093422271715,1,0.23158607427546965,0.3395327220798314,0.12523092511257153,0.09107298299163016,-0.03415794212094138,chr5,97031735,97031736,+,0.10815195405210085,1,TUTR,proximal pA,DMAi_96hrs,0.14415217972742358,0.6837508462133991,3.544956757845279e-6,no 3' UTR lengthening + gene upregulated
LRIG2,ENSG00000198799,PAS1363_AATAAA_0.3,0.0689481488337909,1,1.627062232857952,1,0.2021098649939484,0.3049889639289102,0.3111375610842343,0.4143658663956807,0.1032283053114464,chr1,113125200,113125201,+,0.3627517137399575,0,TUTR,proximal pA,DMAi_96hrs,-0.030882903019662025,0.8683969986344803,1.3166202500961516e-5,no 3' UTR lengthening + gene upregulated
LRP1,ENSG00000123384,PAS32763_APA_0.35,0.012439678895678034,0,7.535555012464101,1,0.006049309939168106,0.0161306090067102,0.15752488606392848,0.07265533911516833,-0.08486954694876014,chr12,57212703,57212704,+,0.1150901125895484,0,TUTR,proximal pA,DMAi_96hrs,0.16973909389752018,1.135335191224031,8.509524241645687e-22,no 3' UTR lengthening + gene upregulated
LSG1,ENSG00000041802,PAS12306_None_0.15,0.01549330775244126,0,7.083912686408894,1,0.007777899758224543,0.0199776408064362,0.2945695636308,0.19768009911841355,-0.09688946451238643,chr3,194641137,194641138,-,0.2461248313746068,0,TUTR,proximal pA,DMAi_96hrs,0.19377892902477287,0.8154979043247615,2.4183159052283972e-14,no 3' UTR lengthening + gene upregulated
MAFF,ENSG00000185022,PAS50994_AATAAA_0.45,0.7276898834185126,1,0.1850733438041061,1,0.6670490598003033,0.7593295189368945,0.09790248681547024,0.08544303801113944,-0.012459448804330808,chr22,38216061,38216062,+,0.09167276241330484,0,TUTR,proximal pA,DMAi_96hrs,0.024918897608661617,1.300888952509518,3.0552628430910092e-9,no 3' UTR lengthening + gene upregulated
MAP3K9,ENSG00000006432,PAS37816_APA_0.2,0.1670360693721463,1,2.4849123758416454,1,0.11494274975734814,0.1939239146814454,0.21771896456686468,0.11947407927331688,-0.0982448852935478,chr14,70729659,70729660,-,0.16859652192009078,0,TUTR,proximal pA,DMAi_96hrs,0.1964897705870957,1.06122326376136,3.720543195147391e-7,no 3' UTR lengthening + gene upregulated
MAPK6,ENSG00000069956,PAS38559_AATAAA_0.25,0.1895167392311316,1,2.2605988243431057,1,0.13270273840101962,0.21771200294902812,0.06973616987722961,0.039822967887315104,-0.029913201989914505,chr15,52065608,52065609,+,0.05477956888227235,0,TUTR,proximal pA,DMAi_96hrs,0.059826403979829156,0.5895606349761064,5.635961498769482e-7,no 3' UTR lengthening + gene upregulated
MAPKBP1,ENSG00000137802,PAS38396_APA_0.35,0.5897952253275335,1,0.42608210206162767,1,0.5139176899463576,0.6279063574469282,0.1850168376094297,0.2109253102714683,0.025908472662038606,chr15,41827316,41827317,+,0.197971073940449,0,TUTR,proximal pA,DMAi_96hrs,-0.05181694532407727,1.396717466264184,1.3039685723247092e-16,no 3' UTR lengthening + gene upregulated
MCTP1,ENSG00000175471,PAS16497_AATAAA_0.35,0.7637966259708651,1,0.2549795067947116,1,0.6135904741624975,0.7137208174155587,0.419689628390078,0.4723809563575349,0.0526913279674569,chr5,94706040,94706041,-,0.44603529237380646,0,TUTR,proximal pA,DMAi_96hrs,-0.028518428129136464,0.6215094702395595,0.016240444085739603,no 3' UTR lengthening + gene upregulated
MIA2,ENSG00000150527,PAS36540_AATAAA_0.4,0.3488673517309788,1,1.1948084808464046,1,0.2743617701203224,0.387542406055398,0.41084315917818975,0.35475073068496243,-0.05609242849322732,chr14,39350420,39350421,+,0.3827969449315761,0,TUTR,proximal pA,DMAi_96hrs,0.11218485698645458,1.0258495977756197,1.162119272656158e-11,no 3' UTR lengthening + gene upregulated
MIDN,ENSG00000167470,PAS46021_None_0.15,0.8900701530802783,1,0.03366144667234039,1,0.8544288157816092,0.9025064199153798,0.6240481595188303,0.6272048233241619,0.0031566638053316387,chr19,1258874,1258875,+,0.6256264914214962,0,TUTR,proximal pA,DMAi_96hrs,-0.006313327610663222,0.5884411057896767,1.365791484009719e-15,no 3' UTR lengthening + gene upregulated
MLLT11,ENSG00000213190,PAS1540_APA_0.25,0.00492923504275722,0,9.4026122421119,1,0.002166765115295697,0.006642933744403661,0.05038370533425032,0.014697052184920826,-0.0356866531493295,chr1,151067714,151067715,+,0.03254037875958558,0,TUTR,proximal pA,DMAi_96hrs,0.07137330629865901,0.8331103613679897,6.266449097199178e-18,no 3' UTR lengthening + gene upregulated
MLXIP,ENSG00000175727,PAS33488_APA_0.25,0.014210871266113293,0.05621755300089189,4.550181579103082,1,0.03291525559900705,0.06830356385310742,0.27227767697649463,0.30768854792259115,0.03541087094609652,chr12,122144267,122144268,+,0.2899831124495429,0,TUTR,proximal pA,DMAi_96hrs,-0.038111624945839084,0.930814406509582,1.0139640631437725e-57,no 3' UTR lengthening + gene upregulated
MMP1,ENSG00000196611,PAS31765_APA_0.2,0.27987571172228976,1,1.5675507703763287,1,0.2105630580075164,0.3151104338689566,0.1391676675958703,0.12112976881747783,-0.01803789877839245,chr11,102790278,102790279,-,0.13014871820667406,0,TUTR,proximal pA,DMAi_96hrs,0.0360757975567849,1.9293178293189424,2.639997638954244e-100,no 3' UTR lengthening + gene upregulated
MMP14,ENSG00000157227,PAS36386_None_0.05,0.3480989395079589,1,1.1990766235594492,1,0.2735063096133963,0.3866091413413748,0.05883386670317777,0.03923228569386645,-0.01960158100931132,chr14,22847215,22847216,+,0.04903307619852211,0,TUTR,proximal pA,DMAi_96hrs,0.03920316201862274,0.9604752961258904,3.9527376178957655e-14,no 3' UTR lengthening + gene upregulated
MON2,ENSG00000061987,PAS32813_AATAAA_0.4,0.5897952253275335,1,1.8243345423420576,1,0.17679818943716707,0.274702284165116,0.3858826063899516,0.300712052044416,-0.08517055434553561,chr12,62593271,62593272,+,0.3432973292171838,0,TUTR,proximal pA,DMAi_96hrs,0.14079247786253965,0.7086726872900074,9.010871702221803e-5,no 3' UTR lengthening + gene upregulated
MPHOSPH8,ENSG00000196199,PAS35314_None_0.15,0.08142485783208475,1,0.18904438748450048,1,0.6637131583213021,0.7565624940640682,0.09039926403759928,0.0768243497327483,-0.013574914304850971,chr13,19671993,19671994,+,0.08361180688517379,0,TUTR,proximal pA,DMAi_96hrs,0.09197717175585535,0.6175772206339121,6.567013141912793e-11,no 3' UTR lengthening + gene upregulated
MTFR1L,ENSG00000117640,PAS417_APA_0.3,0.08947846607177447,1,3.632358283886333,1,0.056666467239899015,0.10825456107744932,0.08919108153310056,0.050736433691009865,-0.03845464784209069,chr1,25832285,25832286,+,0.06996375761205521,0,TUTR,proximal pA,DMAi_96hrs,0.0769092956841812,0.9282755181211508,1.4258511261699378e-12,no 3' UTR lengthening + gene upregulated
MTO1,ENSG00000135297,PAS18009_ATTAAA_0.25,0.43110724076354456,1,0.650489541269053,1,0.4199377101535688,0.5390422546838689,0.8567990881749014,0.8335361997408443,-0.023262888434057105,chr6,73501094,73501095,+,0.8451676439578728,0,TUTR,proximal pA,DMAi_96hrs,0.016856227198308704,0.7157428397106885,1.0304871643299013e-7,no 3' UTR lengthening + gene upregulated
MTRF1,ENSG00000120662,PAS35997_APA_0.3,0.004332802419737612,0.09682782800678225,3.6315943012289154,1,0.0566924837139277,0.10827821212999228,0.50838433717337,0.6793364951226143,0.17095215794924434,chr13,41216974,41216975,-,0.5938604161479921,1,TUTR,proximal pA,DMAi_96hrs,-0.11237898063539767,0.6829631799972884,0.01291464498600348,no 3' UTR lengthening + gene upregulated
MYCBP2,ENSG00000005810,PAS36174_APA_0.25,0.22414274202159512,1,1.958831985481084,1,0.16163829061237828,0.2555986949333047,0.7173913043478258,0.6574923547144456,-0.05989894963338027,chr13,77045016,77045017,-,0.6874418295311358,0,TUTR,proximal pA,DMAi_96hrs,0.11979789926676065,0.7700006872102796,4.678712698768511e-11,no 3' UTR lengthening + gene upregulated
MYO10,ENSG00000145555,PAS16037_ATTAAA_0.3,3.133536610098585e-7,1.2068027224813411e-4,17.107151734642684,1,3.532901909428602e-5,1.690958867499567e-4,0.13523131672597857,0.04694823053958266,-0.08828308618639588,chr5,16666027,16666028,-,0.09108977363278062,0,TUTR,proximal pA,DMAi_96hrs,0.12113007809681961,0.9015336720490168,3.022695182436848e-19,no 3' UTR lengthening + gene upregulated
MYO5A,ENSG00000197535,PAS39445_AATAAA_0.2,0.04113507114370236,0.16932286560473492,2.719353351742029,1,0.0991381713118632,0.17132188791925845,0.5167785234899323,0.4278604902040037,-0.08891803328592857,chr15,52313168,52313169,-,0.472319506846968,0,TUTR,proximal pA,DMAi_96hrs,0.11512921514688762,0.6698825508346088,4.870365292403327e-5,no 3' UTR lengthening + gene upregulated
MYPN,ENSG00000138347,PAS27286_AATAAA_0.2,0.6572839855572881,1,0.295902454944212,1,0.5864626903349015,0.6910214612020705,0.8858187157929326,0.8567896890179001,-0.029029026775032496,chr10,68211700,68211701,+,0.8713042024054163,0,TUTR,proximal pA,DMAi_96hrs,0.0580580535500651,0.7467503570140381,0.002521824379160861,no 3' UTR lengthening + gene upregulated
NARF,ENSG00000141562,PAS43573_ATTAAA_0.4,2.1787554319364064e-9,0,39.48084365000068,1,3.312934395963908e-10,3.613510380652666e-9,0.9902835950455078,0.892683372657769,-0.0976002223877388,chr17,82488254,82488255,+,0.9414834838516384,0,TUTR,proximal pA,DMAi_96hrs,0.1952004447754776,0.6466164387591606,3.690283534284887e-9,no 3' UTR lengthening + gene upregulated
NENF,ENSG00000117691,PAS2212_AATAAA_0.3,0.006070292487776379,0,8.985034681776597,1,0.002721996234598138,0.008113367530340284,0.9013169384638988,0.8421833024843214,-0.059133635979577326,chr1,212446135,212446136,+,0.87175012047411,0,TUTR,proximal pA,DMAi_96hrs,0.11826727195915465,0.7490208571516016,6.727133909007075e-15,no 3' UTR lengthening + gene upregulated
NF2,ENSG00000186575,PAS50864_None_0.2,0.024402225576838715,0,6.167613758485231,1,0.013010999062975332,0.030807764442986618,0.13486736209242323,0.0506972738249418,-0.08417008826748146,chr22,29695061,29695062,+,0.09278231795868253,0,TUTR,proximal pA,DMAi_96hrs,0.16834017653496275,0.683502533816483,1.9607398532690671e-4,no 3' UTR lengthening + gene upregulated
NFASC,ENSG00000163531,PAS2119_ATTAAA_0.35,0.05034857632978849,1,8.923275750130415,1,0.0028155904882545,0.008366287230938489,0.19266055046238545,0.3480173241821312,0.1553567737197458,chr1,205018367,205018368,+,0.27033893732225833,0,TUTR,proximal pA,DMAi_96hrs,-0.20223845657765585,1.2774908064485535,1.6842839038788603e-10,no 3' UTR lengthening + gene upregulated
NFAT5,ENSG00000102908,PAS40802_ATTAAA_0.4,0.3655798713606421,1,0.18524917806280428,1,0.6669004555425743,0.7592692045646012,0.15992486248647472,0.1708274000755318,0.01090253758905707,chr16,69697469,69697470,+,0.16537613128100326,0,TUTR,proximal pA,DMAi_96hrs,-0.010402688132297666,0.7390226487841697,6.23988469497121e-17,no 3' UTR lengthening + gene upregulated
NFKBIA,ENSG00000100906,PAS37454_APA_0.35,0.8362331029923913,1,0.07052275032583566,1,0.7905771716648452,0.8541460142176697,0.35754218463127296,0.3500417623999638,-0.007500422231309145,chr14,35401926,35401927,-,0.3537919735156184,0,TUTR,proximal pA,DMAi_96hrs,0.015000844462618346,1.0828662510861908,5.8703555649004244e-37,no 3' UTR lengthening + gene upregulated
NFX1,ENSG00000086102,PAS24909_AATAAA_0.45,0.005416574182598103,1,0.007998020028480823,1,0.9287388711462196,0.9535981129290176,0.43713914375237234,0.4330224637843128,-0.004116679968059589,chr9,33348369,33348370,+,0.43508080376834257,0,TUTR,proximal pA,DMAi_96hrs,0.06270161112498107,0.7247697409647025,1.2804333721142728e-6,no 3' UTR lengthening + gene upregulated
NHEJ1,ENSG00000187736,PAS8874_AATAAA_0.35,0.5416363545965788,1,0.5421956605347873,1,0.461524195366926,0.5795388635785679,0.7899238550635984,0.8492258898314923,0.05930203476789386,chr2,219075316,219075317,-,0.8195748724475453,0,TUTR,proximal pA,DMAi_96hrs,-0.11860406953578773,1.0837015307086313,7.485481453366542e-8,no 3' UTR lengthening + gene upregulated
NIPAL3,ENSG00000001461,PAS372_ATTAAA_0.25,0.042011526186904034,0.5006887315764413,1.1050881725432191,1,0.2931521685961632,0.4084173690214639,0.28316427017434803,0.23618517102326256,-0.046979099151085474,chr1,24471426,24471427,+,0.2596747205988053,1,TUTR,proximal pA,DMAi_96hrs,0.18013046446236416,0.7108563350827215,6.812691222514297e-8,no 3' UTR lengthening + gene upregulated
NT5C2,ENSG00000076685,PAS29065_AATAAA_0.25,0.28052017100618043,1,0.04010346968789236,1,0.8412784116818202,0.8927726332054117,0.8457216983505683,0.8410269211474283,-0.004694777203140044,chr10,103088156,103088157,-,0.8433743097489983,0,TUTR,proximal pA,DMAi_96hrs,0.024943802536740764,0.7213882020988718,1.8131612116231797e-12,no 3' UTR lengthening + gene upregulated
