gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,sig_PAS_count,UTR_type,pA_type,condition,prox_to_dist_shift,log2FoldChange,padj,APA_and_gene_class
FLNB,ENSG00000136068,PAS9733_None_0.15,1.2953045759576984e-138,3.5798407435153196e-141,640.9313317712549,1,2.0959890067551808e-141,2.3776001011627873e-138,0.5182656661503906,0.11214758850467266,-0.406118077645718,chr3,58170781,58170782,+,0.31520662732753163,2,TUTR,proximal pA,DMAi_96hrs,0.8157115580507885,1.5022972005745214,1.9763970174793046e-118,3' UTR lengthening + gene upregulated
GATAD2A,ENSG00000167491,PAS46502_AATAAA_0.15,1.472199238403164e-38,5.3282472468622316e-21,91.63963382628936,1,1.0398924100117128e-21,3.4050580130713434e-20,0.33134773410460905,0.14848595699230366,-0.1828617771123054,chr19,19506977,19506978,+,0.23991684554845635,2,TUTR,proximal pA,DMAi_96hrs,0.375617524410913,0.732035828748978,5.0210823495079045e-18,3' UTR lengthening + gene upregulated
GCLC,ENSG00000001084,PAS19190_AATAAA_0.35,0.0464296626950032,0,4.8988490838155485,1,0.026874600935834284,0.05738813197014714,0.4763573169237125,0.342814150491626,-0.13354316643208652,chr6,53498142,53498143,-,0.40958573370766926,2,TUTR,proximal pA,DMAi_96hrs,0.26708633286417305,1.071332397820384,1.4096406034696328e-11,3' UTR lengthening + gene upregulated
GIGYF2,ENSG00000204120,PAS7118_APA_0.2,5.758373777713357e-6,4.0398627845397494e-7,26.70887103699852,1,2.365330916056282e-7,1.686745409873813e-6,0.40713483673645023,0.18247785116878584,-0.2246569855676644,chr2,232857830,232857831,+,0.29480634395261807,2,TUTR,proximal pA,DMAi_96hrs,0.4446940226585633,0.622689261794336,1.8024358281403334e-7,3' UTR lengthening + gene upregulated
GJA3,ENSG00000121743,PAS35832_AATAAA_0.2,0.22956354948617785,1,1.917173700414992,1,0.16616856495094365,0.26138559272814765,0.3604218566222017,0.2528764834647811,-0.10754537315742065,chr13,20140805,20140806,-,0.3066491700434914,0,TUTR,proximal pA,DMAi_96hrs,0.2150907463148413,0.7635815219078351,0.0012271044313732031,3' UTR lengthening + gene upregulated
GOLGA1,ENSG00000136935,PAS26511_AATAAA_0.3,0.007825134418972616,0,8.47427153465378,1,0.00360204600238422,0.010338711831531502,0.4227613475628764,0.2231635412801524,-0.19959780628272408,chr9,124879208,124879209,-,0.3229624444215144,2,TUTR,proximal pA,DMAi_96hrs,0.39919561256544817,0.6988665346328075,4.38922245093477e-4,3' UTR lengthening + gene upregulated
GORAB,ENSG00000120370,PAS1828_AATAAA_0.4,0.10128215085105768,1,3.394340411539588,1,0.06542052348442236,0.12188448304271604,0.8418209190848195,0.6970869097748137,-0.1447340093100058,chr1,170553442,170553443,+,0.7694539144298166,0,TUTR,proximal pA,DMAi_96hrs,0.2894680186200116,0.8781054397018735,1.5055728002722122e-4,3' UTR lengthening + gene upregulated
GPAT4,ENSG00000158669,PAS22831_AATAAA_0.15,6.189201133712965e-115,2.0465852877968493e-89,404.42571525787935,1,5.9913562808338495e-90,2.503913923576905e-87,0.8921884544919473,0.5003819709670703,-0.391806483524877,chr8,41621911,41621912,+,0.6962852127295087,2,TUTR,proximal pA,DMAi_96hrs,0.7720340350229986,0.6754869546715835,2.2705969179666038e-15,3' UTR lengthening + gene upregulated
GTF2H1,ENSG00000110768,PAS29576_ATTAAA_0.25,9.062213218005304e-9,0,36.54212563419787,1,1.49402288622959e-9,1.5026331511224308e-8,0.4308699644427416,0.2074254640810344,-0.22344450036170724,chr11,18366256,18366257,+,0.31914771426188804,2,TUTR,proximal pA,DMAi_96hrs,0.44688900072341453,0.6384054348200497,3.857061403621952e-7,3' UTR lengthening + gene upregulated
HABP4,ENSG00000130956,PAS25212_APA_0.2,0.02600337286699401,0.012955906094869648,7.1287746535717815,1,0.007585654975459392,0.01958191006857789,0.2015647636861812,0.0997228248124109,-0.10184193887377029,chr9,96490155,96490156,+,0.15064379424929605,2,TUTR,proximal pA,DMAi_96hrs,0.23067158050706976,1.4037872279738466,6.5045195474483696e-18,3' UTR lengthening + gene upregulated
HDAC5,ENSG00000108840,PAS44370_ATTAAA_0.2,4.023142612949819e-12,0,52.32243501791572,1,4.709631233411297e-13,6.970517578549809e-12,0.9732637766838118,0.7594610998051726,-0.2138026768786392,chr17,44078295,44078296,-,0.8663624382444922,2,TUTR,proximal pA,DMAi_96hrs,0.42760535375727815,1.0249654067770342,5.129527973628116e-13,3' UTR lengthening + gene upregulated
HEXIM1,ENSG00000186834,PAS42911_None_0.15,5.046026287177138e-91,1.3863040093818707e-39,177.15180470235646,1,2.029194992087641e-40,1.751393786377382e-38,0.34225091996710816,0.12958718431154256,-0.2126637356555656,chr17,45150384,45150385,+,0.23591905213932532,3,TUTR,proximal pA,DMAi_96hrs,0.5393797571002305,0.942814120500602,9.682084363647416e-26,3' UTR lengthening + gene upregulated
HGSNAT,ENSG00000165102,PAS22873_AATAAA_0.35,1.922073237471104e-7,0.01466163223619948,6.907320521771908,1,0.008584353939160086,0.02175333092513185,0.5214278482210478,0.3819756983371141,-0.13945214988393367,chr8,43201822,43201823,+,0.45170177327908095,3,TUTR,proximal pA,DMAi_96hrs,0.41596762082813193,0.6489740790912345,3.5521135379567643e-4,3' UTR lengthening + gene upregulated
HIVEP2,ENSG00000010818,PAS19717_ATTAAA_0.35,0.007022192560056969,0,8.690057400862997,1,0.003199505484614701,0.009331744095714613,0.17473175825474296,0.07017915703216482,-0.10455260122257816,chr6,142752255,142752256,-,0.12245545764345388,2,TUTR,proximal pA,DMAi_96hrs,0.20910520244515618,0.7373547437673484,2.522560686497404e-5,3' UTR lengthening + gene upregulated
HRK,ENSG00000135116,PAS34979_APA_0.35,1.3142564697514822e-14,0,64.09553899036564,1,1.18529623895281e-15,2.2761414233153883e-14,0.7463510301104271,0.369699158190697,-0.3766518719197301,chr12,116861228,116861229,-,0.558025094150562,2,TUTR,proximal pA,DMAi_96hrs,0.7533037438394601,2.963659438707817,2.5238664223025513e-133,3' UTR lengthening + gene upregulated
HSPBAP1,ENSG00000169087,PAS11713_AATAAA_0.35,0.02143468604490671,0,6.433559810358929,1,0.011198391749533089,0.02712783045113592,0.686147696598384,0.5401218987878758,-0.14602579781050828,chr3,122740262,122740263,-,0.6131347976931298,2,TUTR,proximal pA,DMAi_96hrs,0.2920515956210165,1.5247553941772192,4.861779281763385e-16,3' UTR lengthening + gene upregulated
HYCC1,ENSG00000122591,PAS21414_AATAAA_0.25,2.137604734224245e-7,4.316745979782132e-7,28.705865341892604,1,8.42481809185474e-8,6.539322390847757e-7,0.172995165068864,0.05312864762335733,-0.11986651744550668,chr7,22945291,22945292,-,0.11306190634611069,2,TUTR,proximal pA,DMAi_96hrs,0.23975368124013952,0.6507501441340295,6.593021794686458e-9,3' UTR lengthening + gene upregulated
ICA1,ENSG00000003147,PAS21333_AATAAA_0.3,7.555688503476923e-5,0,17.969585948964777,1,2.2446282404831143e-5,1.1199164651936016e-4,0.8894444552979097,0.7108186922815666,-0.17862576301634314,chr7,8113775,8113776,-,0.8001315737897381,2,TUTR,proximal pA,DMAi_96hrs,0.3572515260326861,1.1471767676637494,4.3896076454856143e-16,3' UTR lengthening + gene upregulated
IGF1R,ENSG00000140443,PAS39071_None_0.2,2.324970698278859e-8,1.0168294146480776e-4,16.117380594834685,1,5.953514213469805e-5,2.702136588285624e-4,0.3715415020494671,0.2209302325581396,-0.1506112694913275,chr15,98958731,98958732,+,0.29623586730380336,2,TUTR,proximal pA,DMAi_96hrs,0.3757353622167791,0.6845599061868118,1.8769548603677707e-9,3' UTR lengthening + gene upregulated
IL17RA,ENSG00000177663,PAS50669_None_0.15,0.0012046885930180435,1,1.6583338361233473,1,0.19782843617858145,0.3000967995942355,0.4062500064499652,0.33510642556360004,-0.07114358088636513,chr22,17109977,17109978,+,0.3706782160067826,1,TUTR,proximal pA,DMAi_96hrs,0.2734369994009142,0.6250297575021837,0.002195093005066322,3' UTR lengthening + gene upregulated
IL31RA,ENSG00000164509,PAS14814_APA_0.2,0.008605559649882136,0,8.27744144295616,1,0.004014065161362771,0.011326824596233506,0.4304306276198532,0.21482645592659608,-0.2156041716932572,chr5,55922448,55922449,+,0.32262854177322464,2,TUTR,proximal pA,DMAi_96hrs,0.4312083433865145,0.9025675291983528,4.029866196831047e-5,3' UTR lengthening + gene upregulated
INPP5K,ENSG00000132376,PAS43649_APA_0.35,1.0395146622376533e-8,0,36.25345665989971,1,1.7325244370627555e-9,1.7261117054575672e-8,0.4505456189335548,0.1866891721107292,-0.2638564468228256,chr17,1495608,1495609,-,0.318617395522142,2,TUTR,proximal pA,DMAi_96hrs,0.5277128936456512,0.7699349586778094,2.6983705188890472e-5,3' UTR lengthening + gene upregulated
INTS7,ENSG00000143493,PAS4796_ATTAAA_0.2,5.453623052594385e-9,2.046251770574639e-7,29.36651568692878,1,5.990379912775323e-8,4.759040690084288e-7,0.31395232914292043,0.11547224730212596,-0.1984800818407945,chr1,211941722,211941723,-,0.2147122882225232,2,TUTR,proximal pA,DMAi_96hrs,0.48029727839985903,0.796721280434546,4.5950780118353255e-6,3' UTR lengthening + gene upregulated
IQCE,ENSG00000106012,PAS19958_APA_0.35,1.242020496139452e-9,0.0011350439666828911,11.585821251750986,1,6.645657856877101e-4,0.0023362084242678142,0.13264151189138573,0.042576088238839,-0.09006542365254674,chr7,2610878,2610879,+,0.08760880006511237,1,TUTR,proximal pA,DMAi_96hrs,0.35011910998051343,0.5897285439374136,2.638278475495011e-4,3' UTR lengthening + gene upregulated
JKAMP,ENSG00000050130,PAS36728_AATAAA_0.35,8.971447081338325e-12,0.007181920082265266,8.193100970888736,1,0.00420499866288475,0.011788099517259084,0.8326664346119652,0.7422015381465842,-0.09046489646538104,chr14,59504704,59504705,+,0.7874339863792748,1,TUTR,proximal pA,DMAi_96hrs,0.2584546270443553,0.6580754114395503,2.6894386618181533e-6,3' UTR lengthening + gene upregulated
JMY,ENSG00000152409,PAS15025_ATTAAA_0.35,0.0016485652625416894,0,11.639760572020805,1,6.455691170595252e-4,0.002275756525643134,0.18601015029888787,0.05185077881886872,-0.13415937148001916,chr5,79322124,79322125,+,0.11893046455887828,2,TUTR,proximal pA,DMAi_96hrs,0.2683187429600385,0.747605041682564,1.0058145368581504e-6,3' UTR lengthening + gene upregulated
KCTD10,ENSG00000110906,PAS34851_AATAAA_0.4,3.2335723219555166e-10,0,43.40510999540493,1,4.4502447360246384e-11,5.39087236100742e-10,0.6077190043234553,0.3325285777508822,-0.2751904265725731,chr12,109449977,109449978,-,0.4701237910371687,2,TUTR,proximal pA,DMAi_96hrs,0.5503808531451462,0.5883785046512957,3.1547185934089104e-5,3' UTR lengthening + gene upregulated
KDM2A,ENSG00000173120,PAS30125_AATAAA_0.25,2.280453442143033e-6,0,25.16719295323309,1,5.256889428316731e-7,3.5738296665709763e-6,0.4992326351075056,0.306605454862886,-0.19262718024461967,chr11,67257659,67257660,+,0.4029190449851958,2,TUTR,proximal pA,DMAi_96hrs,0.38525436048923933,0.6444401360009547,1.4527115789241513e-14,3' UTR lengthening + gene upregulated
KIF1A,ENSG00000130294,PAS9054_None_0.15,3.861741225723775e-6,0,24.081063264510817,1,9.236415702218118e-7,5.996873171174405e-6,0.4520903939700771,0.1307622566215262,-0.3213281373485509,chr2,240717187,240717188,-,0.29142632529580165,2,TUTR,proximal pA,DMAi_96hrs,0.6426562746971018,0.8195646521544349,8.638870450533512e-8,3' UTR lengthening + gene upregulated
LAMTOR3,ENSG00000109270,PAS14098_AATAAA_0.25,1.2866852955391996e-8,9.867857996488018e-5,16.17418640313008,1,5.777609497943742e-5,2.629814171305376e-4,0.5000636755437919,0.3146047467741061,-0.18545892876968584,chr4,99881489,99881490,-,0.407334211158949,2,TUTR,proximal pA,DMAi_96hrs,0.37425892497643976,0.8522532734675443,2.209871446858683e-6,3' UTR lengthening + gene upregulated
LAT,ENSG00000213658,PAS40436_AATAAA_0.05,1.0614436386170485e-8,0,36.21066477152999,1,1.7709873119061502e-9,1.761117689441551e-8,0.6179448666529488,0.39305671860820607,-0.22488814804474272,chr16,28990453,28990454,+,0.5055007926305775,2,TUTR,proximal pA,DMAi_96hrs,0.44977629608948555,1.0180119786871695,2.775397711342291e-5,3' UTR lengthening + gene upregulated
LTB4R,ENSG00000213903,PAS36435_ATTAAA_0.2,6.83792185423994e-13,0,55.98524998322091,1,7.30167701607151e-14,1.1808343451347414e-12,0.9110171772935338,0.5809029643801831,-0.33011421291335075,chr14,24316943,24316944,+,0.7459600708368584,2,TUTR,proximal pA,DMAi_96hrs,0.6602284258267015,0.6696435507152076,1.5067014206216714e-4,3' UTR lengthening + gene upregulated
LYST,ENSG00000143669,PAS5051_AATAAA_0.3,0.1972085604315328,1,2.19042212638567,1,0.13887125179017024,0.225825757698105,0.32605598009746195,0.1527630546172125,-0.17329292548024944,chr1,235662352,235662353,-,0.23940951735733723,0,TUTR,proximal pA,DMAi_96hrs,0.34658585096049876,1.33055050121455,4.868898350376476e-8,3' UTR lengthening + gene upregulated
MAN2A2,ENSG00000196547,PAS39018_AATAAA_0.4,1.972503862465371e-15,0,67.99369054423823,1,1.640195311321313e-16,3.440943426564568e-15,0.9206735728941404,0.6269615215323066,-0.29371205136183376,chr15,90921200,90921201,+,0.7738175472132235,2,TUTR,proximal pA,DMAi_96hrs,0.5874241027236675,0.6012683067708049,5.262336701102442e-5,3' UTR lengthening + gene upregulated
MAP1LC3B,ENSG00000140941,PAS40992_AATAAA_0.45,3.0067237222886813e-13,0,57.66515209468707,1,3.1075986523654655e-14,5.222409968065183e-13,0.490603979410445,0.2295170531326268,-0.26108692627781827,chr16,87403377,87403378,+,0.3600605162715359,2,TUTR,proximal pA,DMAi_96hrs,0.5221738525556365,0.7335805592771243,1.7062638070530283e-11,3' UTR lengthening + gene upregulated
MAP4K4,ENSG00000071054,PAS6081_AATAAA_0.3,4.5020163596538905e-69,8.842778466319028e-74,333.99790449121065,1,1.2943569129541653e-74,3.315432602358886e-72,0.36825089825318286,0.12829224327415364,-0.2399586549790292,chr2,101891494,101891495,+,0.24827157076366824,2,TUTR,proximal pA,DMAi_96hrs,0.40618202884420807,0.8555752949990386,1.0204741508441794e-47,3' UTR lengthening + gene upregulated
MAPT,ENSG00000186868,PAS42931_AATAAA_0.45,0.0012775279065067196,0,12.158100756060575,1,4.887512066559798e-4,0.0017802426405742237,0.7047864056313572,0.22014478368306656,-0.4846416219482906,chr17,46024425,46024426,+,0.4624655946572119,2,TUTR,proximal pA,DMAi_96hrs,0.969283243896581,1.2113446729677944,6.555904285848323e-4,3' UTR lengthening + gene upregulated
MEF2D,ENSG00000116604,PAS4275_APA_0.25,1.052504291400278e-16,1.3252217046872952e-8,33.33455909700933,1,7.75914439649163e-9,7.01325965627112e-8,0.4205243451510949,0.2374828637657103,-0.1830414813853846,chr1,156466217,156466218,-,0.3290036044584026,3,TUTR,proximal pA,DMAi_96hrs,0.47485528306314617,1.3317228571773194,8.950644772529899e-32,3' UTR lengthening + gene upregulated
MERTK,ENSG00000153208,PAS6158_AATAAA_0.25,0.06590599710916895,1,4.219293267083003,1,0.03996680416324423,0.08048602801375622,0.4764096550707999,0.3244363620008023,-0.15197329306999763,chr2,112029113,112029114,+,0.4004230085358011,0,TUTR,proximal pA,DMAi_96hrs,0.30394658613999526,1.0211056150539135,2.647988993882704e-4,3' UTR lengthening + gene upregulated
MGA,ENSG00000174197,PAS38386_AATAAA_0.3,9.695505586912649e-6,7.783716224891374e-6,23.67704014945776,1,1.1393372504508209e-6,7.295893094519953e-6,0.6994535655609148,0.4747474747474748,-0.22470609081344,chr15,41769933,41769934,+,0.5871005201541948,2,TUTR,proximal pA,DMAi_96hrs,0.33129142564137476,0.7840552426533784,1.045735983463347e-12,3' UTR lengthening + gene upregulated
MGLL,ENSG00000074416,PAS11777_APA_0.35,4.521586377846512e-4,3.727042495379729e-4,13.667334032872532,1,2.182175313853283e-4,8.620678149080593e-4,0.190561879224307,0.07974741147328979,-0.11081446775101722,chr3,127691373,127691374,-,0.1351546453487984,2,TUTR,proximal pA,DMAi_96hrs,0.25277703393938644,1.415573507155301,3.623828950196458e-47,3' UTR lengthening + gene upregulated
MOSPD2,ENSG00000130150,PAS51764_AATAAA_0.1,0.001975922733259034,0,11.26924715541304,1,7.880168043354481e-4,0.0027122875746978434,0.3578913604728851,0.09830467876549204,-0.2595866817073931,chrX,14921335,14921336,+,0.22809801961918855,2,TUTR,proximal pA,DMAi_96hrs,0.5191733634147863,1.0720305449249974,8.104478869599048e-6,3' UTR lengthening + gene upregulated
MRPS35,ENSG00000061794,PAS32386_APA_0.15,1.326583085295667e-16,0,73.54065721704683,1,9.858445727666211e-18,2.3263295185894077e-16,0.1834884058442718,0.08184626662698093,-0.10164213921729089,chr12,27755542,27755543,+,0.13266733623562638,2,TUTR,proximal pA,DMAi_96hrs,0.2032842784345819,0.6150964202659006,7.725978900495852e-22,3' UTR lengthening + gene upregulated
MSANTD2,ENSG00000120458,PAS31955_AATAAA_0.35,0.010547665653347657,0,7.867826415225863,1,0.005032210597496549,0.0137834661584975,0.7328767123280558,0.589371782260707,-0.14350493006734888,chr11,124766717,124766718,-,0.6611242472943815,2,TUTR,proximal pA,DMAi_96hrs,0.2870098601346979,0.652676283514088,9.524314976352924e-4,3' UTR lengthening + gene upregulated
MXD4,ENSG00000123933,PAS13549_ATTAAA_0.2,9.666945263376255e-35,0,158.40185669545144,1,2.528331643559808e-36,1.8675551084359675e-34,0.5000701538483561,0.0719552369133798,-0.4281149169349763,chr4,2250228,2250229,-,0.286012695380868,2,TUTR,proximal pA,DMAi_96hrs,0.8562298338699524,0.7415087197390808,4.4770069976273217e-10,3' UTR lengthening + gene upregulated
MYNN,ENSG00000085274,PAS10441_APA_0.2,2.886385252722578e-4,1.5996605800089927e-4,17.34206385620155,1,3.121992690421591e-5,1.5083774236868052e-4,0.6021500752945879,0.3580629924632439,-0.24408708283134395,chr3,169786823,169786824,+,0.4801065338789159,2,TUTR,proximal pA,DMAi_96hrs,0.4596145403854639,1.0276722153667563,1.9144279381574045e-8,3' UTR lengthening + gene upregulated
NDRG3,ENSG00000101079,PAS49753_APA_0.25,3.079681052040516e-19,0,85.93347465400984,1,1.8609183846204416e-20,5.555121215443089e-19,0.1960915268660249,0.01607145256222886,-0.18002007430379607,chr20,36653444,36653445,-,0.10608148971412688,2,TUTR,proximal pA,DMAi_96hrs,0.36004014860759215,0.8164246223872036,1.4020342447270482e-10,3' UTR lengthening + gene upregulated
NEDD4L,ENSG00000049759,PAS45431_AATAAA_0.4,7.792774962697985e-38,4.950947191481754e-28,124.29873238643631,1,7.246922160691635e-29,3.6077859195593696e-27,0.4826498366180064,0.14905174257738313,-0.33359809404062324,chr18,58396572,58396573,+,0.31585078959769475,3,TUTR,proximal pA,DMAi_96hrs,0.6249513442336436,1.2093873255480423,1.0945867466569362e-24,3' UTR lengthening + gene upregulated
NEFL,ENSG00000277586,PAS23717_AATAAA_0.05,0.15027817582261577,1,2.672274390733492,1,0.1021100087164051,0.17570799094434442,0.5506510189494798,0.3916493292472672,-0.15900168970221262,chr8,24952375,24952376,-,0.4711501740983735,0,TUTR,proximal pA,DMAi_96hrs,0.3180033794044252,1.4710799331540303,3.8770330669926296e-15,3' UTR lengthening + gene upregulated
NMNAT2,ENSG00000157064,PAS4541_AATAAA_0.3,0.004389024118064977,0.0016644880916486051,10.87529666271172,1,9.745541748721812e-4,0.0032824803501898428,0.40838338986547695,0.15369367879841045,-0.2546897110670665,chr1,183250670,183250671,-,0.2810385343319437,1,TUTR,proximal pA,DMAi_96hrs,0.4058565621714296,1.92679193416236,1.6486133962204793e-13,3' UTR lengthening + gene upregulated
NOM1,ENSG00000146909,PAS21179_APA_0.2,2.7258863000020843e-5,0,20.06928600761444,1,7.468653119955206e-6,4.099885247080425e-5,0.4323220589731518,0.15527402967334664,-0.27704802929980515,chr7,156969845,156969846,+,0.2937980443232492,2,TUTR,proximal pA,DMAi_96hrs,0.5540960585996104,0.60725856336727,5.292188692126517e-5,3' UTR lengthening + gene upregulated
NQO1,ENSG00000181019,PAS41784_AATAAA_0.15,1.0989232724094059e-147,5.525128843501087e-152,692.0300433261436,1,1.6174754893582727e-152,2.3351934769544303e-149,0.7852286961182461,0.5679940300842194,-0.21723466603402664,chr16,69710841,69710842,-,0.6766113631012327,2,TUTR,proximal pA,DMAi_96hrs,0.4157666896050893,0.6488923634275948,6.955448104936045e-51,3' UTR lengthening + gene upregulated
NRP1,ENSG00000099250,PAS28467_APA_0.2,0.2133732248741952,1,2.872847862673666,1,0.09008533382354578,0.15869608280107936,0.5135314775904597,0.3280364641605974,-0.1854950134298623,chr10,33177754,33177755,-,0.42078397087552855,0,TUTR,proximal pA,DMAi_96hrs,0.2917185148721524,2.3641094999012973,3.655270807662306e-19,3' UTR lengthening + gene upregulated
OPTN,ENSG00000123240,PAS26951_None_0.15,2.9761480237027164e-22,1.4569118070506571e-21,94.2059855155312,1,2.843395698464667e-22,9.648710916093451e-21,0.8297213110304709,0.636409351398497,-0.1933119596319739,chr10,13136919,13136920,+,0.7330653312144839,2,TUTR,proximal pA,DMAi_96hrs,0.3592645952657961,1.037229029865604,1.594030134638907e-48,3' UTR lengthening + gene upregulated
OSBPL3,ENSG00000070882,PAS21448_AATAAA_0.2,2.846275774649448e-9,4.890375021749508e-10,42.47524218844046,1,7.158259975017543e-11,8.414531951388125e-10,0.3819351126413906,0.20343194332333647,-0.1785031693180541,chr7,24799924,24799925,-,0.2926835279823635,1,TUTR,proximal pA,DMAi_96hrs,0.25845316491945686,1.00446810312653,1.0037236978650526e-24,3' UTR lengthening + gene upregulated
OTUD5,ENSG00000068308,PAS52695_APA_0.35,9.354166696440488e-5,0,17.532439898266603,1,2.82447241158755e-5,1.3798787445118885e-4,0.31325789295848094,0.19615632999114763,-0.11710156296733332,chrX,48922616,48922617,-,0.2547071114748143,2,TUTR,proximal pA,DMAi_96hrs,0.23420312593466663,0.6275884926338936,1.1540251531926482e-9,3' UTR lengthening + gene upregulated
PARVA,ENSG00000197702,PAS29502_AATAAA_0.3,7.921913150348573e-86,1.132438776096494e-24,110.06729330215605,1,9.47200646054736e-26,4.1325531483503456e-24,0.3822218196719776,0.1931487287947545,-0.18907309087722304,chr11,12528264,12528265,+,0.28768527423336604,2,TUTR,proximal pA,DMAi_96hrs,0.38716224139185784,0.5918450143903041,1.73820461608311e-14,3' UTR lengthening + gene upregulated
PCDHA10,ENSG00000250120,PAS15536_AATAAA_0.45,0.5190369400442038,1,0.5997741598734478,1,0.4386642072932567,0.5575371169287083,0.5183267913787263,0.4131938257579674,-0.10513296562075886,chr5,140867284,140867285,+,0.4657603085683468,0,TUTR,proximal pA,DMAi_96hrs,0.2102659312415177,1.0966333515014517,7.91531109712644e-4,3' UTR lengthening + gene upregulated
PCYT1A,ENSG00000161217,PAS12343_None_0.25,3.1519403743852238e-24,3.566425405413741e-24,106.6843473578556,1,5.220335888335589e-25,2.153354655653441e-23,0.2076116413782787,0.038622353251968944,-0.16898928812630976,chr3,196238353,196238354,-,0.12311699731512382,2,TUTR,proximal pA,DMAi_96hrs,0.3850112605689888,0.598315292444799,1.566860119570169e-10,3' UTR lengthening + gene upregulated
PDLIM5,ENSG00000163110,PAS13063_AATAAA_0.35,1.7291417871566448e-4,0.012949134587133392,8.381379847181961,1,0.003790845136168379,0.010812214728356685,0.19999919655941292,0.0967742063494229,-0.10322499020999008,chr4,94664209,94664210,+,0.14838670145441793,3,TUTR,proximal pA,DMAi_96hrs,0.27338523120120917,0.6258888478686346,2.391037202089202e-5,3' UTR lengthening + gene upregulated
PEDS1,ENSG00000240849,PAS49922_APA_0.1,3.966607533607042e-21,2.946853772311305e-12,49.77374210110156,1,1.7253765052169006e-12,2.4269888644242328e-11,0.7376193816241186,0.48229066195160647,-0.2553287196725121,chr20,50124169,50124170,-,0.6099550217878625,2,TUTR,proximal pA,DMAi_96hrs,0.5149065152428225,0.7730795816190246,1.6063009468587156e-8,3' UTR lengthening + gene upregulated
PIK3C3,ENSG00000078142,PAS45341_AATAAA_0.35,6.027088686932162e-8,0,32.630856283471985,1,1.1143156392686624e-8,9.894474223178953e-8,0.971694773827344,0.7802873259912388,-0.1914074478361053,chr18,42081395,42081396,+,0.8759910499092914,2,TUTR,proximal pA,DMAi_96hrs,0.3828148956722106,0.5940801627213681,5.991987820755364e-5,3' UTR lengthening + gene upregulated
PLEKHM1,ENSG00000225190,PAS44424_ATTAAA_0.15,2.3846738524360475e-4,0,15.595120279109324,1,7.845680207148901e-5,3.470675414198655e-4,0.18844661607327984,0.06194987825693221,-0.12649673781634763,chr17,45437472,45437473,-,0.12519824716510602,2,TUTR,proximal pA,DMAi_96hrs,0.25299347563269525,1.3394385826601705,2.258320578732114e-14,3' UTR lengthening + gene upregulated
POLH,ENSG00000170734,PAS17847_AATAAA_0.15,7.87434750078862e-8,0.03341013765238026,6.674392990767956,1,0.009780781639576687,0.02423979294914441,0.5188678800766915,0.40771238604460697,-0.11115549403208452,chr6,43619101,43619102,+,0.46329013306064926,2,TUTR,proximal pA,DMAi_96hrs,0.2962236451987135,1.073080862793118,1.6791294671044268e-14,3' UTR lengthening + gene upregulated
PPM1D,ENSG00000170836,PAS43190_ATTAAA_0.25,7.772461720112728e-6,0.0026301915018229947,10.03016617806702,1,0.0015399714312621644,0.004904991235434103,0.29318546288507275,0.12450024948860336,-0.1686852133964694,chr17,60663936,60663937,+,0.20884285618683807,2,TUTR,proximal pA,DMAi_96hrs,0.44789712208312316,0.7730583182272711,7.385051315722607e-4,3' UTR lengthening + gene upregulated
PSEN1,ENSG00000080815,PAS36917_ATTAAA_0.1,0.0014064928241948591,0.06425193148164786,4.322149786373302,1,0.037619366809060056,0.07658417693817239,0.558384548253636,0.46461380628557286,-0.09377074196806318,chr14,73220400,73220401,+,0.5114991772696045,1,TUTR,proximal pA,DMAi_96hrs,0.253692938522498,0.8890414002466012,2.927558247067256e-13,3' UTR lengthening + gene upregulated
PTPRE,ENSG00000132334,PAS28005_APA_0.35,0.03981017540384612,0,5.196946719530274,1,0.02262659861066362,0.04950172372722812,0.5053090398075033,0.2487801379985992,-0.2565289018089042,chr10,128083139,128083140,+,0.37704458890305126,2,TUTR,proximal pA,DMAi_96hrs,0.5130578036178083,1.4982868602218904,3.6689522115581725e-9,3' UTR lengthening + gene upregulated
RAB39B,ENSG00000155961,PAS53223_AATAAA_0.4,0.041320244591006056,0,5.12239321986317,1,0.023619021484288995,0.05134752637809631,0.6501244590184831,0.4543543239983416,-0.1957701350201415,chrX,155260728,155260729,-,0.5522393915084124,2,TUTR,proximal pA,DMAi_96hrs,0.39154027004028313,0.8878804457152842,0.001378559399979044,3' UTR lengthening + gene upregulated
RBMS2,ENSG00000076067,PAS32752_None_0.2,1.549087320031959e-58,2.0703673434491395e-23,104.00277784174614,1,2.0203259971247914e-24,7.90265939909823e-23,0.12452449340369952,0.024227304304653887,-0.10029718909904564,chr12,56591806,56591807,+,0.0743758988541767,2,TUTR,proximal pA,DMAi_96hrs,0.21677957058871566,0.7315264211556998,8.97640168258699e-24,3' UTR lengthening + gene upregulated
RELT,ENSG00000054967,PAS30250_AATAAA_0.15,0.13703804298183278,1,4.449772653558284,1,0.0349058934375663,0.07180576343030964,0.765441938981799,0.6130121349441883,-0.15242980403761075,chr11,73396639,73396640,+,0.6892270369629936,0,TUTR,proximal pA,DMAi_96hrs,0.2231286304011722,0.7029226824271684,0.001057349773127187,3' UTR lengthening + gene upregulated
