gene_name,ensembl_ID,feature_id,twostep_gene_padj,twostep_feature_padj,lr,df,pvalue,adj_pvalue,pA_usage_control,pA_usage_treatment,change_in_usage,chr,start,end,strand,mean_usage,sig_PAS_count,UTR_type,pA_type,condition,prox_to_dist_shift,log2FoldChange,padj,APA_and_gene_class
CRIM1,ENSG00000150938,PAS5474_AATAAA_0.3,0.3047724424904841,1,0.0812866292471881,1,0.7755613238299982,0.8434228140095266,0.38990493143111565,0.3842021537721307,-0.00570277765898497,chr2,36550734,36550735,+,0.3870535426016232,0,TUTR,proximal pA,DMAi_96hrs,0.02794897645832306,-0.7060531767354173,4.227497540279029e-21,no 3' UTR lengthening + gene downregulated
CRTAP,ENSG00000170275,PAS9374_APA_0.35,2.009449895800452e-40,9.756214065872456e-11,45.63042548689555,1,1.4280605545554653e-11,1.820146843250028e-10,0.6739547012140643,0.551323298414871,-0.12263140279919328,chr3,33143163,33143164,+,0.6126389998144677,1,TUTR,proximal pA,DMAi_96hrs,0.16156679197556045,-0.7186367625556965,1.3062538457774468e-24,no 3' UTR lengthening + gene downregulated
CSTF2,ENSG00000101811,PAS52183_AATAAA_0.4,0.21838386280525013,1,2.0050483630486724,1,0.15677629400521204,0.24912590805451,0.9435218015054512,0.8944028651784984,-0.049118936326952856,chrX,100840931,100840932,+,0.9189623333419747,0,TUTR,proximal pA,DMAi_96hrs,0.09823787265390571,-0.902205312186912,5.660998796207019e-7,no 3' UTR lengthening + gene downregulated
CYP7B1,ENSG00000172817,PAS23968_AATAAA_0.35,0.907544406020914,1,0.02436863596386729,1,0.8759505982355539,0.9164012813293037,0.3746941397104149,0.3588507261855194,-0.01584341352489549,chr8,64596599,64596600,-,0.36677243294796713,0,TUTR,proximal pA,DMAi_96hrs,0.03168682704979098,-1.0254994665627934,0.0010188613989900487,no 3' UTR lengthening + gene downregulated
DBNL,ENSG00000136279,PAS20345_None_0.15,0.09365301849552032,1,3.5447958622662554,1,0.05973251684707068,0.11307809036218015,0.9736675349838584,0.9514924916636603,-0.02217504332019781,chr7,44061566,44061567,+,0.9625800133237594,0,TUTR,proximal pA,DMAi_96hrs,0.04435008664039552,-0.6531675236005062,1.1454391035897842e-10,no 3' UTR lengthening + gene downregulated
DCUN1D1,ENSG00000043093,PAS12196_APA_0.2,0.2656683740779042,1,8.125622093588845,1,0.004364400586273492,0.01219191657178704,0.30653995949708374,0.4618288533858009,0.15528889388871714,chr3,182941438,182941439,-,0.3841844064414423,0,TUTR,proximal pA,DMAi_96hrs,-0.17991305504321448,-0.6575703528747007,1.74905161650273e-6,no 3' UTR lengthening + gene downregulated
DCUN1D4,ENSG00000109184,PAS12820_AATAAA_0.15,0.5228179809652443,1,0.6122749033384025,1,0.43393255234747113,0.5532056565649988,0.17094080737891826,0.13725523467710662,-0.033685572701811634,chr4,51914804,51914805,+,0.15409802102801246,0,TUTR,proximal pA,DMAi_96hrs,0.13624937352615366,-0.8777815958822092,1.664623454219854e-5,no 3' UTR lengthening + gene downregulated
DDX17,ENSG00000100201,PAS51531_None_0.1,0.003079433432147872,0.2178156178220444,2.322309279741603,1,0.12753057277243074,0.2107286469877196,0.34172015044410203,0.3224667010632311,-0.019253449380870924,chr22,38483655,38483656,-,0.33209342575366657,0,TUTR,proximal pA,DMAi_96hrs,0.05727520936033759,-0.7440389270919089,8.751040023954332e-29,no 3' UTR lengthening + gene downregulated
DECR1,ENSG00000104325,PAS23112_AATAAA_0.4,0.001344911096514541,0,12.055236013674405,1,5.164710902740725e-4,0.0018721929661361665,0.9933179765069168,0.9603395297774804,-0.032978446729436395,chr8,90051998,90051999,+,0.9768287531421986,0,TUTR,proximal pA,DMAi_96hrs,0.06595689345887279,-0.7705335543144937,8.082978712655655e-17,no 3' UTR lengthening + gene downregulated
DEPDC1,ENSG00000024526,PAS3535_AATAAA_0.2,0.8393205676654681,1,0.12428345589614764,1,0.7244343846742067,0.8030112698409351,0.3851650695622178,0.3689076990171805,-0.016257370545037286,chr1,68475583,68475584,-,0.3770363842896992,0,TUTR,proximal pA,DMAi_96hrs,0.03523306710403623,-2.403924531161393,2.5062864606354336e-75,no 3' UTR lengthening + gene downregulated
DEPDC1B,ENSG00000035499,PAS16246_ATTAAA_0.3,0.10392999638620982,1,3.347403085145288,1,0.06731112634639475,0.12495242519077672,0.12387734690343022,0.057655716118184985,-0.06622163078524523,chr5,60597423,60597424,-,0.0907665315108076,0,TUTR,proximal pA,DMAi_96hrs,0.13244326157049036,-1.7779895231162035,1.1231397865666964e-16,no 3' UTR lengthening + gene downregulated
DIAPH3,ENSG00000139734,PAS36127_AATAAA_0.2,0.7881852158980241,1,0.6045516640879214,1,0.4368466109988617,0.555871317646839,0.10931174127925423,0.07142857276912878,-0.03788316851012546,chr13,59666433,59666434,-,0.09037015702419152,0,TUTR,proximal pA,DMAi_96hrs,0.06911505839571468,-2.5668800961656286,4.5582721298428014e-48,no 3' UTR lengthening + gene downregulated
DIPK1B,ENSG00000165716,PAS25718_AATAAA_0.25,0.008248058257914982,0,8.367912098081433,1,0.003819041404774126,0.010882863188447497,0.8327310896976156,0.7375643205255132,-0.09516676917210232,chr9,136724034,136724035,+,0.7851477051115644,0,TUTR,proximal pA,DMAi_96hrs,0.19033353834420463,-0.8009753166153462,5.311521571860183e-9,no 3' UTR lengthening + gene downregulated
DLC1,ENSG00000164741,PAS23658_None_0.2,0.9452865331893284,1,0.07962009129096259,1,0.7778129127591792,0.8449584012263852,0.5039245867715118,0.5129188974514414,0.008994310679929618,chr8,13085576,13085577,-,0.5084217421114765,0,TUTR,proximal pA,DMAi_96hrs,-0.013351056819176255,-0.7479750275857296,8.461937982340784e-14,no 3' UTR lengthening + gene downregulated
DNA2,ENSG00000138346,PAS28647_AATAAA_0.3,0.2399424686143516,1,1.837541535496712,1,0.1752393678606619,0.2725469004989885,0.0933852140077841,0.054687573818337,-0.0386976401894471,chr10,68414690,68414691,-,0.07403639391306055,0,TUTR,proximal pA,DMAi_96hrs,0.07739528037889432,-0.929666241133543,2.6811818032233296e-6,no 3' UTR lengthening + gene downregulated
DONSON,ENSG00000159147,PAS50486_APA_0.35,0.023036193330570984,0.1644201418549943,2.7663135428560963,1,0.09626763716834624,0.16732257260266023,0.2574741165339909,0.179475461906782,-0.0779986546272089,chr21,33578187,33578188,-,0.21847478922038643,1,TUTR,proximal pA,DMAi_96hrs,0.050707101253618214,-0.6717317246321316,8.121846957093196e-4,no 3' UTR lengthening + gene downregulated
DPYSL5,ENSG00000157851,PAS5335_AATAAA_0.1,0.11340568785726038,1,0.08126720413565636,1,0.7755874238547682,0.8434228140095266,0.5221240865310447,0.5517222306838672,0.02959814415282247,chr2,26949947,26949948,+,0.5369231586074559,0,TUTR,proximal pA,DMAi_96hrs,0.10192570577016857,-1.637283881169253,1.9282225664699715e-6,no 3' UTR lengthening + gene downregulated
DSN1,ENSG00000149636,PAS49756_ATTAAA_0.25,0.3222786269186561,1,1.3271171053274884,1,0.249318735966523,0.3589367098073023,0.5677388605071946,0.5168636066681267,-0.05087525383906788,chr20,36752035,36752036,-,0.5423012335876607,0,TUTR,proximal pA,DMAi_96hrs,0.1017505076781357,-1.217822410301649,4.804791724863913e-12,no 3' UTR lengthening + gene downregulated
DYNLL2,ENSG00000264364,PAS43125_APA_0.05,2.8873568913308533e-6,0.015574390177942245,8.046412329556006,1,0.004559385869191967,0.012660885992068127,0.25849415073421134,0.17869325838673605,-0.07980089234747531,chr17,58089449,58089450,+,0.2185937045604737,0,TUTR,proximal pA,DMAi_96hrs,0.07083071562924445,-0.7727181978528882,1.0458121384871296e-11,no 3' UTR lengthening + gene downregulated
DZIP1,ENSG00000134874,PAS36220_AATAAA_0.45,0.012473398614917364,0.6284388887257467,0.8105773599818349,1,0.3679496090915898,0.4880487548637382,0.2754501667354811,0.32692349172149904,0.05147332498601792,chr13,95581411,95581412,-,0.30118682922849005,1,TUTR,proximal pA,DMAi_96hrs,0.06891921389303846,-0.8341179995689714,1.3712899208426391e-5,no 3' UTR lengthening + gene downregulated
E2F1,ENSG00000101412,PAS49651_None_0.25,0.0421907656250361,0,5.082400066401988,1,0.02416989026427032,0.05240164195042688,0.1067812276121618,0.06179862340542186,-0.04498260420673994,chr20,33676182,33676183,-,0.08428992550879183,0,TUTR,proximal pA,DMAi_96hrs,0.08996520841347988,-2.113353369045516,1.1820579664415606e-75,no 3' UTR lengthening + gene downregulated
ECT2,ENSG00000114346,PAS10486_ATTAAA_0.2,0.01979036736974249,0.00868927404462378,7.84805147550469,1,0.0050875511451747455,0.01391344923997247,0.4043495662947525,0.3269185874933644,-0.0774309788013881,chr3,172821182,172821183,+,0.36563407689405847,0,TUTR,proximal pA,DMAi_96hrs,0.1621453099916425,-0.8210698448509659,6.790492992834783e-14,no 3' UTR lengthening + gene downregulated
EEF1AKMT2,ENSG00000203791,PAS29265_AATAAA_0.3,0.08446509013472846,1,3.6486361676261367,1,0.05611514456290876,0.1074857810642328,0.28311240173292984,0.17839221783307813,-0.10472018389985172,chr10,124760311,124760312,-,0.230752309783004,0,TUTR,proximal pA,DMAi_96hrs,0.1278654302763398,-1.2388573073544626,5.656438891740979e-11,no 3' UTR lengthening + gene downregulated
EFS,ENSG00000100842,PAS37354_AATAAA_0.05,0.3192942184820527,1,1.3433765307042904,1,0.24643938688396527,0.3558883243706695,0.3799967726146993,0.3136882502118582,-0.06630852240284107,chr14,23356662,23356663,-,0.3468425114132787,0,TUTR,proximal pA,DMAi_96hrs,0.1326170448056821,-1.2874907355029914,7.520309831400334e-10,no 3' UTR lengthening + gene downregulated
EIF4E,ENSG00000151247,PAS14084_AATAAA_0.3,0.046251357576624026,0.14907947308861833,4.070325858630895,1,0.04364285440527192,0.08662569313962297,0.6210641159971926,0.5116109837737295,-0.10945313222346308,chr4,98880061,98880062,-,0.566337549885461,0,TUTR,proximal pA,DMAi_96hrs,0.18356153230181887,-0.6594087097096821,1.8476011981017644e-8,no 3' UTR lengthening + gene downregulated
EIF4G3,ENSG00000075151,PAS2868_APA_0.35,0.6530478754226694,1,0.3035507469667209,1,0.581664936658936,0.6871547168846658,0.5132731802088966,0.5396364378605198,0.026363257651623284,chr1,20807080,20807081,-,0.5264548090347082,0,TUTR,proximal pA,DMAi_96hrs,-0.05272651530324646,-0.9642844811116156,1.8837267944314679e-16,no 3' UTR lengthening + gene downregulated
EMG1,ENSG00000126749,PAS32136_None_0.15,0.003575722023521412,6.460416569547561e-4,12.63665598559237,1,3.7825599178844486e-4,0.0014187726512971878,0.9554194549575672,0.9148388395165188,-0.04058061544104852,chr12,6975973,6975974,+,0.935129147237043,0,TUTR,proximal pA,DMAi_96hrs,0.0678617881703989,-0.7626969957578859,1.9049964621792823e-18,no 3' UTR lengthening + gene downregulated
ERLIN1,ENSG00000107566,PAS28986_AATAAA_0.25,0.03117773410246357,0,5.692272048731866,1,0.017039778919636477,0.03896453981609026,0.2300309648575478,0.15497196740615937,-0.07505899745138844,chr10,100150439,100150440,-,0.1925014661318536,0,TUTR,proximal pA,DMAi_96hrs,0.15011799490277689,-1.055089197168051,1.1283813453096935e-14,no 3' UTR lengthening + gene downregulated
ERLIN2,ENSG00000147475,PAS22782_ATTAAA_0.25,0.005178692318698425,1,0.31057789642363787,1,0.5773257813625957,0.6839766599965772,0.1970588327798256,0.1778852113497685,-0.019173621430057103,chr8,37756919,37756920,+,0.18747202206479707,0,TUTR,proximal pA,DMAi_96hrs,0.13161627477562635,-0.6288687251930098,5.113731220295794e-5,no 3' UTR lengthening + gene downregulated
ESYT1,ENSG00000139641,PAS32728_APA_0.25,0.003046992302314536,0,10.386238303959544,1,0.00126958012596439,0.004130755322807061,0.09528196254847594,0.05361830287415561,-0.041663659674320334,chr12,56144235,56144236,+,0.07445013271131577,0,TUTR,proximal pA,DMAi_96hrs,0.08332731934864074,-0.6301327232338709,2.375778455551426e-13,no 3' UTR lengthening + gene downregulated
EVA1A,ENSG00000115363,PAS7941_AATAAA_0.2,0.10391556191058192,1,3.3483734315898346,1,0.06727145593381648,0.1249079845299824,0.2239828268800622,0.12473935728517782,-0.0992434695948844,chr2,75492813,75492814,-,0.17436109208262002,0,TUTR,proximal pA,DMAi_96hrs,0.1984869391897688,-0.5873043732402048,0.0021381375214065603,no 3' UTR lengthening + gene downregulated
EXOSC8,ENSG00000120699,PAS35433_AATAAA_0.3,0.1060577781445787,1,3.310237120977036,1,0.06884955691600626,0.1273171650422794,0.9779860916762444,0.945033531462351,-0.03295256021389337,chr13,37009397,37009398,+,0.9615098115692976,0,TUTR,proximal pA,DMAi_96hrs,0.06590512042778673,-1.1027583179324585,1.4999720484099326e-16,no 3' UTR lengthening + gene downregulated
FADS1,ENSG00000149485,PAS31265_APA_0.3,0.14389845884789754,1,1.1923259580507874,1,0.274860884605767,0.3881213258890843,0.286004033216897,0.31893685399926186,0.03293282078236487,chr11,61800187,61800188,-,0.3024704436080794,0,TUTR,proximal pA,DMAi_96hrs,-0.05603025637862852,-1.4768229430386135,6.971725950309558e-38,no 3' UTR lengthening + gene downregulated
FAHD1,ENSG00000180185,PAS40089_AATAAA_0.15,0.08502442997588572,1,5.561884737046512,1,0.018355642588393763,0.0414483093909116,0.3205187522998942,0.1939306964889444,-0.1265880558109498,chr16,1828643,1828644,+,0.2572247243944193,0,TUTR,proximal pA,DMAi_96hrs,0.19902967255880358,-0.717121169832592,1.594169760107817e-4,no 3' UTR lengthening + gene downregulated
FAM110A,ENSG00000125898,PAS48687_APA_0.1,0.9833017189755364,1,0.0012678567109674077,1,0.9715957461305896,0.9817963886675932,0.333765468273963,0.3374385445238442,0.003673076249881224,chr20,845946,845947,+,0.3356020063989036,0,TUTR,proximal pA,DMAi_96hrs,-0.007346152499762559,-1.6646112914334057,1.3623899022098782e-7,no 3' UTR lengthening + gene downregulated
FAR2,ENSG00000064763,PAS32408_ATTAAA_0.2,0.42503940136520846,1,1.0998003139034154,1,0.2943099312276764,0.4097427910779985,0.42898490051174126,0.3749957226263199,-0.0539891778854214,chr12,29334071,29334072,+,0.4019903115690306,0,TUTR,proximal pA,DMAi_96hrs,0.07277093718089828,-1.5541434761222617,3.166371512356563e-26,no 3' UTR lengthening + gene downregulated
FARP2,ENSG00000006607,PAS7236_None_0.25,0.004556280022863644,0.09701377446855904,4.8035791181926015,1,0.028400677482408248,0.06016155250075036,0.35553546589300994,0.47218680495011295,0.116651339057103,chr2,241445263,241445264,+,0.41386113542156144,0,TUTR,proximal pA,DMAi_96hrs,-0.1318461333612117,-0.6013150117270977,4.3377749137139983e-4,no 3' UTR lengthening + gene downregulated
FEZ2,ENSG00000171055,PAS7525_ATTAAA_0.3,2.477640615298352e-8,0.006368592338846009,9.678469681057322,1,0.0018643985147812176,0.005809191883084575,0.367259937123146,0.3149224701632568,-0.05233746695988917,chr2,36552530,36552531,-,0.3410912036432014,0,TUTR,proximal pA,DMAi_96hrs,0.14427346344235958,-0.660361239086867,5.7705474429788235e-24,no 3' UTR lengthening + gene downregulated
FIGNL1,ENSG00000132436,PAS21712_AATAAA_0.25,0.8835873477560191,1,0.03742029858040041,1,0.8466118310389562,0.8965154690091126,0.1491385727317177,0.1575875153998989,0.008448942668181192,chr7,50444476,50444477,-,0.1533630440658083,0,TUTR,proximal pA,DMAi_96hrs,-0.016897885336362273,-0.745207416918809,5.755984248883851e-4,no 3' UTR lengthening + gene downregulated
FKBP5,ENSG00000096060,PAS19008_APA_0.1,0.1894652689083017,1,2.261418503634104,1,0.13263252320222202,0.2176417752608481,0.12166209390892813,0.06449576962158254,-0.05716632428734558,chr6,35574139,35574140,-,0.09307893176525532,0,TUTR,proximal pA,DMAi_96hrs,0.11433264857469105,-1.049479495043869,2.880171810875293e-7,no 3' UTR lengthening + gene downregulated
FOXM1,ENSG00000111206,PAS33722_APA_0.35,0.9747236869373348,1,0.002476914930412022,1,0.9603067781478576,0.9746058246271808,0.1710156232897342,0.16950447450617934,-0.0015111487835548498,chr12,2857990,2857991,-,0.17026004889795676,0,TUTR,proximal pA,DMAi_96hrs,0.0030222975671095886,-2.4146077355167974,4.9092405713190564e-77,no 3' UTR lengthening + gene downregulated
FOXRED2,ENSG00000100350,PAS51482_None_0.15,0.01080744754085269,0,7.819063996002569,1,0.0051697963344771525,0.014114068349292016,0.08168862374635888,0.010262000912299452,-0.07142662283405943,chr22,36489044,36489045,-,0.045975312329329165,0,TUTR,proximal pA,DMAi_96hrs,0.14285324566811886,-1.077321321776288,7.301206818988015e-12,no 3' UTR lengthening + gene downregulated
G2E3,ENSG00000092140,PAS36461_APA_0.3,0.17669156310419243,1,0.252595989431029,1,0.6152530642077539,0.7150397647634702,0.2238803930286275,0.20146629580123832,-0.022414097227389185,chr14,30619230,30619231,+,0.2126733444149329,0,TUTR,proximal pA,DMAi_96hrs,0.03377502018437742,-1.212834359209019,1.1215139808319518e-11,no 3' UTR lengthening + gene downregulated
G3BP1,ENSG00000145907,PAS15677_APA_0.15,6.404301257489213e-7,0.32615371752940525,3.085171411956253,1,0.07900893983168389,0.14225355523942343,0.2427014820272108,0.22080975380638468,-0.021891728220826107,chr5,151804993,151804994,+,0.23175561791679772,0,TUTR,proximal pA,DMAi_96hrs,0.08748152443789278,-0.6018663582891092,1.0402384514950035e-24,no 3' UTR lengthening + gene downregulated
GANAB,ENSG00000089597,PAS31288_None_0.25,0.0017164500638385122,0,11.55600896557371,1,6.753065208527805e-4,0.00236833068297505,0.16094719275455005,0.12439119568736824,-0.03655599706718182,chr11,62625043,62625044,-,0.14266919422095914,0,TUTR,proximal pA,DMAi_96hrs,0.07311199413436353,-0.6947970863297234,8.746617079134864e-22,no 3' UTR lengthening + gene downregulated
GATAD1,ENSG00000157259,PAS20647_ATTAAA_0.2,0.4776080749308987,1,0.5105159477909638,1,0.474915591502106,0.5920042785435593,0.6794804400987194,0.6047748713818901,-0.07470556871682932,chr7,92458833,92458834,+,0.6421276557403048,0,TUTR,proximal pA,DMAi_96hrs,0.17478822432777286,-0.6534581960302877,0.011335055398734382,no 3' UTR lengthening + gene downregulated
GEN1,ENSG00000178295,PAS5253_APA_0.3,0.4076180563470234,1,0.8597909980026088,1,0.35379718590388187,0.47378031905467305,0.2971141613517686,0.2295501309787856,-0.067564030372983,chr2,17784509,17784510,+,0.2633321461652771,0,TUTR,proximal pA,DMAi_96hrs,0.13145438346478291,-1.2511721696585842,2.5856780725783563e-8,no 3' UTR lengthening + gene downregulated
GGPS1,ENSG00000152904,PAS2452_AATAAA_0.3,0.39323692839542873,1,1.0098866003449984,1,0.31493000758941264,0.43238553216283065,0.8667082175663774,0.9096846275484312,0.04297640998205388,chr1,235343094,235343095,+,0.8881964225574043,0,TUTR,proximal pA,DMAi_96hrs,-0.08595281996410777,-0.6082947371563444,0.0029114272911722004,no 3' UTR lengthening + gene downregulated
GINS2,ENSG00000131153,PAS41999_AATAAA_0.25,0.3857882311445677,1,2.023440888759069,1,0.15488781635571644,0.2466680115869568,0.4051791964218505,0.3299722295572841,-0.0752069668645664,chr16,85677943,85677944,-,0.3675757129895673,0,TUTR,proximal pA,DMAi_96hrs,0.15707673366873975,-2.3495537749208,4.882981980715939e-35,no 3' UTR lengthening + gene downregulated
GINS4,ENSG00000147536,PAS22826_None_0.2,0.9857578405670602,1,3.3997930586338043e-4,1,0.985289016954728,0.9908418742564612,0.5903890160183066,0.5915492665660722,0.0011602505477655845,chr8,41544689,41544690,+,0.5909691412921894,0,TUTR,proximal pA,DMAi_96hrs,0.0034808597389602847,-2.183214114040985,9.65162929703313e-34,no 3' UTR lengthening + gene downregulated
GLCCI1,ENSG00000106415,PAS20065_APA_0.35,0.7528542103684895,1,0.1528571288617968,1,0.6958198004920888,0.7814301192649649,0.5273387448323017,0.4849043366794037,-0.04243440815289806,chr7,8086998,8086999,+,0.5061215407558527,0,TUTR,proximal pA,DMAi_96hrs,0.08486881630579607,-2.5667160394299886,3.324770411374937e-17,no 3' UTR lengthening + gene downregulated
GLO1,ENSG00000124767,PAS19039_APA_0.15,7.964462023272844e-5,0.05091868277802376,4.720055634596065,1,0.029812778552933825,0.06270633808133369,0.08222794945056555,0.06044092391352307,-0.02178702553704248,chr6,38677034,38677035,-,0.07133443668204431,0,TUTR,proximal pA,DMAi_96hrs,0.06819566242799913,-0.894527787774332,4.847740108905224e-43,no 3' UTR lengthening + gene downregulated
GREM1,ENSG00000166923,PAS38263_ATTAAA_0.25,0.09558052612282372,1,3.50354161485393,1,0.06123773968042386,0.11537745211352168,0.2126767056879418,0.11629907376513016,-0.09637763192281164,chr15,32733855,32733856,+,0.164487889726536,0,TUTR,proximal pA,DMAi_96hrs,0.19275526384562308,-1.8660588446138096,2.963825045839083e-25,no 3' UTR lengthening + gene downregulated
GTSE1,ENSG00000075218,PAS51177_APA_0.3,0.13645336393948093,1,2.8463045806449827,1,0.09158422929632189,0.1607121449454337,0.2838385145770815,0.1968001776646664,-0.08703833691241511,chr22,46330326,46330327,+,0.24031934612087397,0,TUTR,proximal pA,DMAi_96hrs,0.17407667382483014,-1.937198613440724,7.833320628868468e-29,no 3' UTR lengthening + gene downregulated
GXYLT2,ENSG00000172986,PAS9805_None_0.1,0.7178095571913955,1,0.1988366106891704,1,0.6556615435817508,0.7493746652482697,0.3733538800677754,0.4147379326990325,0.04138405263125711,chr3,72975224,72975225,+,0.394045906383404,0,TUTR,proximal pA,DMAi_96hrs,-0.08276810526251432,-0.7992696636852757,0.007216034902031648,no 3' UTR lengthening + gene downregulated
H3-3B,ENSG00000132475,PAS44886_AATAAA_0.35,9.194469348315703e-68,5.0475873854059884e-8,30.73661665632972,1,2.9553514886413843e-8,2.459491595068973e-7,0.43134791482527607,0.36967799089401815,-0.06166992393125792,chr17,75778250,75778251,-,0.4005129528596471,0,TUTR,proximal pA,DMAi_96hrs,0.15244948583374096,-0.6589283578673293,1.6929953946067328e-47,no 3' UTR lengthening + gene downregulated
HAUS5,ENSG00000249115,PAS46686_ATTAAA_0.15,0.2419138862857432,1,1.8246021803383885,1,0.17676644180078388,0.2746798299646036,0.8885357264105647,0.9201282420432458,0.03159251563268117,chr19,35623608,35623609,+,0.9043319842269052,0,TUTR,proximal pA,DMAi_96hrs,-0.06318503126536235,-0.6858488305071481,3.852822109349161e-8,no 3' UTR lengthening + gene downregulated
HIBADH,ENSG00000106049,PAS21495_APA_0.25,0.09931953206948374,1,3.4294008263941578,1,0.06404533317972662,0.11967336583447916,0.04133577407148592,0.01499279071899018,-0.02634298335249574,chr7,27526124,27526125,-,0.02816428239523805,0,TUTR,proximal pA,DMAi_96hrs,0.05268596670499137,-0.5978410292857971,3.541895008902626e-6,no 3' UTR lengthening + gene downregulated
HIF1AN,ENSG00000166135,PAS27688_APA_0.35,0.00943531108345572,0.08647293266903401,6.216371094147689,1,0.01265742872671737,0.03004673028535105,0.1922522344831412,0.25250940129927885,0.06025716681613763,chr10,100548847,100548848,+,0.22238081789121,0,TUTR,proximal pA,DMAi_96hrs,-0.14818156616561923,-0.5899539447887825,2.2970050192461936e-8,no 3' UTR lengthening + gene downregulated
HJURP,ENSG00000123485,PAS9006_AATAAA_0.15,0.7578069242466089,1,0.14678432034065736,1,0.7016275148190156,0.7857931285503726,0.940504677841895,0.949245691981964,0.008741014140069003,chr2,233837382,233837383,-,0.9448751849119296,0,TUTR,proximal pA,DMAi_96hrs,-0.017482028280137743,-2.1631056072956163,1.609069043599388e-52,no 3' UTR lengthening + gene downregulated
HMGB3,ENSG00000029993,PAS52422_AATAAA_0.25,2.8967483452414388e-8,0.3252466211097108,2.468470174091636,1,0.11615092583776926,0.1955893650739738,0.4521491751339939,0.3915654092847727,-0.060583765849221205,chrX,150987931,150987932,+,0.4218572922093833,1,TUTR,proximal pA,DMAi_96hrs,-0.03380420372791772,-1.5652509908322485,1.833402440209036e-32,no 3' UTR lengthening + gene downregulated
HMGN1,ENSG00000205581,PAS50549_ATTAAA_0.25,2.819431746326944e-5,0,19.99847724930441,1,7.7503859693403e-6,4.237707451319166e-5,0.08583687593205147,0.037770539673816494,-0.048066336258234976,chr21,39342778,39342779,-,0.06180370780293398,0,TUTR,proximal pA,DMAi_96hrs,0.09613267251646995,-1.431200797749593,2.249934732317546e-106,no 3' UTR lengthening + gene downregulated
HMMR,ENSG00000072571,PAS15752_None_0.25,0.7587589919182602,1,0.14573403622466685,1,0.7026458630065562,0.7866008001132891,0.22869072616674024,0.1946131093440488,-0.0340776168226915,chr5,163491307,163491308,+,0.2116519177553945,0,TUTR,proximal pA,DMAi_96hrs,0.068155233645383,-2.819859915705182,2.43761577781636e-43,no 3' UTR lengthening + gene downregulated
HMSD,ENSG00000221887,PAS45478_ATTAAA_0.35,0.7333190206494425,1,0.17704093383957795,1,0.6739286454200775,0.7644211711960753,0.7745826420593506,0.7323029396131363,-0.04227970244621426,chr18,63960408,63960409,+,0.7534427908362434,0,TUTR,proximal pA,DMAi_96hrs,0.08455940489242841,-1.5165803309216603,1.877351629327185e-6,no 3' UTR lengthening + gene downregulated
HNRNPF,ENSG00000169813,PAS28528_ATTAAA_0.3,1.567734663966372e-13,1.247559855889888e-8,33.452007061256154,1,7.304435952775209e-9,6.640054228163887e-8,0.12860011925824122,0.07007393254238825,-0.05852618671585297,chr10,43386494,43386495,-,0.09933702590031472,0,TUTR,proximal pA,DMAi_96hrs,0.07794883429513577,-0.6894417296119941,1.4345601464013312e-28,no 3' UTR lengthening + gene downregulated
HNRNPR,ENSG00000125944,PAS2902_None_0.2,0.018245081947180893,0.8959366448215246,0.4049010049602657,1,0.5245689662861956,0.6381706567788473,0.2262189566279596,0.21249124668812047,-0.013727709939839072,chr1,23310381,23310382,-,0.21935510165804,0,TUTR,proximal pA,DMAi_96hrs,0.0031485097875781926,-1.2074110557024311,8.311517902985669e-52,no 3' UTR lengthening + gene downregulated
HNRNPUL2,ENSG00000214753,PAS31299_APA_0.35,2.716009889838086e-4,1,0.04619699444447178,1,0.8298181049096899,0.8841557412996165,0.16874627812177223,0.16456080755075642,-0.004185470571015815,chr11,62715047,62715048,-,0.16665354283626432,0,TUTR,proximal pA,DMAi_96hrs,-0.05936485135039615,-0.6523391767232404,5.3503648269641566e-11,no 3' UTR lengthening + gene downregulated
HPRT1,ENSG00000165704,PAS52366_AATAAA_0.25,0.033790544461413205,0,5.526563258586066,1,0.01872985987191969,0.04213754138347594,0.3233284139408276,0.2575323217488372,-0.0657960921919904,chrX,134500403,134500404,+,0.29043036784483245,0,TUTR,proximal pA,DMAi_96hrs,0.13159218438398096,-0.9909237069203738,3.879815813258457e-14,no 3' UTR lengthening + gene downregulated
HSD17B4,ENSG00000133835,PAS15271_AATAAA_0.3,0.5378594351226905,1,0.5517398472948116,1,0.4576076636699486,0.5756036070675745,0.4095149809538788,0.3803126743578071,-0.029202306596071703,chr5,119542046,119542047,+,0.3949138276558429,0,TUTR,proximal pA,DMAi_96hrs,0.058404613192143295,-0.9721923220094888,2.917503243109277e-13,no 3' UTR lengthening + gene downregulated
IMPACT,ENSG00000154059,PAS45279_APA_0.35,0.562385077571111,1,1.3583069344526848,1,0.24383112023858544,0.35308489290680906,0.3729632558937177,0.4438289574207375,0.07086570152701988,chr18,24450862,24450863,+,0.4083961066572276,0,TUTR,proximal pA,DMAi_96hrs,-0.12096384901852791,-1.317528620170223,3.726827299695661e-12,no 3' UTR lengthening + gene downregulated
ING2,ENSG00000168556,PAS13443_ATTAAA_0.15,0.19209402459194388,1,2.236513505548146,1,0.13478458796224058,0.22041869717402035,0.9676268124019696,0.9126433446925452,-0.05498346770942431,chr4,183511095,183511096,+,0.9401350785472572,0,TUTR,proximal pA,DMAi_96hrs,0.10996693541884872,-0.5889678708940057,0.005006808775886232,no 3' UTR lengthening + gene downregulated
