gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,pvalue,adj_pvalue,ctrl_1,ctrl_2,ctrl_3,ctrl_4,treatment_1,treatment_2,treatment_3,treatment_4,change_in_usage,chr,start,end,strand,ENSG_name,gene_name,mean_usage,pA_type
CNTN1_ENSG00000018236.15,PAS34738_AATAAA_0.45,0.717381808,NA,0.5615001551267087,0.711640031,0.2969806225538718,0.2969806225538718,0.2969806225538718,0.2969806225538718,0.3583344988018927,0.3583344988018927,0.3583344988018927,0.3583344988018927,0.061353876,chr12,41072405,41072406,+,ENSG00000018236.15,CNTN1,0.32765756067788226,distal pA
COA8_ENSG00000256053.9,PAS39736_AATAAA_0.45,0.15433067441568063,NA,0.08117002,0.18493546112105244,0.2557607964276193,0.2557607964276193,0.2557607964276193,0.2557607964276193,0.43294794554907234,0.43294794554907234,0.43294794554907234,0.43294794554907234,0.17718714912145306,chr14,103590889,103590890,+,ENSG00000256053.9,COA8,0.3443543709883458,distal pA
COG2_ENSG00000135775.14,PAS2588_AATAAA_0.1,0.018210323810948267,0,0.005980457,0.024303637,0.7541255959922433,0.7541255959922433,0.7541255959922433,0.7541255959922433,0.8842506915204132,0.8842506915204132,0.8842506915204132,0.8842506915204132,0.13012509552816998,chr1,230693980,230693981,+,ENSG00000135775.14,COG2,0.8191881437563282,distal pA
COL3A1_ENSG00000168542.17,PAS7164_AATAAA_0.2,0.33041990489943185,NA,0.21377320616467857,0.3741448960122229,0.631207796,0.631207796,0.631207796,0.631207796,0.738755794,0.738755794,0.738755794,0.738755794,0.107547998,chr2,189012737,189012738,+,ENSG00000168542.17,COL3A1,0.684981795,distal pA
COL4A2_ENSG00000134871.19,PAS38187_AATAAA_0.25,0.8342212882540505,NA,0.759611959,0.858857528,0.9938412889857284,0.9938412889857284,0.9938412889857284,0.9938412889857284,0.992620572,0.992620572,0.992620572,0.992620572,-0.001220717,chr13,110513023,110513024,+,ENSG00000134871.19,COL4A2,0.9932309304358502,distal pA
COL4A5_ENSG00000188153.14,PAS56034_ATTAAA_0.2,0.11809805308934272,NA,0.057849877,0.14338101108977788,0.9534119625257472,0.9534119625257472,0.9534119625257472,0.9534119625257472,0.9761957249996108,0.9761957249996108,0.9761957249996108,0.9761957249996108,0.022783762,chrX,108697538,108697539,+,ENSG00000188153.14,COL4A5,0.964803844,distal pA
COL5A1_ENSG00000130635.17,PAS27440_AATAAA_0.25,1.6682111197047034e-11,1.56746051168966e-8,3.1718970149371275e-9,7.460901717621815e-8,0.6069869780638733,0.6069869780638733,0.6069869780638733,0.6069869780638733,0.7602476707324601,0.7602476707324601,0.7602476707324601,0.7602476707324601,0.15326069266858688,chr9,134844544,134844545,+,ENSG00000130635.17,COL5A1,0.6836173243981667,distal pA
COL8A1_ENSG00000144810.16,PAS10496_ATTAAA_0.1,0.6345241197068058,NA,0.5197320494411826,0.6781155193359747,0.3372928902805662,0.3372928902805662,0.3372928902805662,0.3372928902805662,0.3890096799292312,0.3890096799292312,0.3890096799292312,0.3890096799292312,0.05171679,chr3,99799215,99799216,+,ENSG00000144810.16,COL8A1,0.3631512851048987,distal pA
COLGALT1_ENSG00000130309.12,PAS49756_AATAAA_0.2,0.6345241197068058,NA,0.5196776664284676,0.6781155193359747,0.9957000974643354,0.9957000974643354,0.9957000974643354,0.9957000974643354,0.9969040512761286,0.9969040512761286,0.9969040512761286,0.9969040512761286,0.001203954,chr19,17583155,17583156,+,ENSG00000130309.12,COLGALT1,0.996302074,distal pA
COMMD10_ENSG00000145781.9,PAS16214_AATAAA_0.25,0.473323991,NA,0.34341475988355663,0.5204698307375366,0.9516673315995586,0.9516673315995586,0.9516673315995586,0.9516673315995586,0.9142660812215336,0.9142660812215336,0.9142660812215336,0.9142660812215336,-0.03740125,chr5,116293282,116293283,+,ENSG00000145781.9,COMMD10,0.9329667064105461,distal pA
COMMD4_ENSG00000140365.16,PAS41474_AATAAA_0.1,0.44887227350752024,NA,0.32025283568030244,0.4961000052534116,0.00959239,0.00959239,0.00959239,0.00959239,0.016101457714340794,0.016101457714340794,0.016101457714340794,0.016101457714340794,0.006509067,chr15,75341922,75341923,+,ENSG00000140365.16,COMMD4,0.012846924066818977,distal pA
COMT_ENSG00000093010.15,PAS54366_None_0.15,0.2716443010709431,NA,0.16571695413025328,0.31212234061470084,0.008419231,0.008419231,0.008419231,0.008419231,0.014702615,0.014702615,0.014702615,0.014702615,0.006283383,chr22,19969950,19969951,+,ENSG00000093010.15,COMT,0.011560923165185755,distal pA
COPG1_ENSG00000181789.14,PAS10760_APA_0.15,0.006380396,0,0.00173285,0.008832603,0.031994884,0.031994884,0.031994884,0.031994884,0.007152937,0.007152937,0.007152937,0.007152937,-0.024841947,chr3,129278061,129278062,+,ENSG00000181789.14,COPG1,0.019573910864377153,distal pA
COPS6_ENSG00000168090.10,PAS22045_APA_0.3,0.568299153,NA,0.44624598118813347,0.6137767305005449,0.4012283871335123,0.4012283871335123,0.4012283871335123,0.4012283871335123,0.36491391187061994,0.36491391187061994,0.36491391187061994,0.36491391187061994,-0.036314475,chr7,100092183,100092184,+,ENSG00000168090.10,COPS6,0.3830711495020661,distal pA
COPS7B_ENSG00000144524.18,PAS7586_AATAAA_0.25,0.3376206532118617,NA,0.2202365767058223,0.382514572,0.2916052227342907,0.2916052227342907,0.2916052227342907,0.2916052227342907,0.38782051142048823,0.38782051142048823,0.38782051142048823,0.38782051142048823,0.096215289,chr2,231809246,231809247,+,ENSG00000144524.18,COPS7B,0.33971286707738946,distal pA
COPS8_ENSG00000198612.11,PAS7648_AATAAA_0.4,0.3231923927870621,NA,0.2079701612662592,0.3668070679088562,0.8976506161666876,0.8976506161666876,0.8976506161666876,0.8976506161666876,0.928345429,0.928345429,0.928345429,0.928345429,0.030694812451632417,chr2,237098690,237098691,+,ENSG00000198612.11,COPS8,0.9129980223925038,distal pA
COPZ1_ENSG00000111481.10,PAS34964_AATAAA_0.2,1.492727532060516e-27,0,1.2860421814675213e-29,2.6988800842641058e-27,0.5592927624754288,0.5592927624754288,0.5592927624754288,0.5592927624754288,0.8331689533948012,0.8331689533948012,0.8331689533948012,0.8331689533948012,0.27387619091937243,chr12,54351842,54351843,+,ENSG00000111481.10,COPZ1,0.6962308579351151,distal pA
COQ4_ENSG00000167113.11,PAS27275_AATAAA_0.1,0.20699063074495655,NA,0.11816511289501828,0.2443071154622357,0.46308972087284295,0.46308972087284295,0.46308972087284295,0.46308972087284295,0.6006508389932192,0.6006508389932192,0.6006508389932192,0.6006508389932192,0.1375611181203763,chr9,128334069,128334070,+,ENSG00000167113.11,COQ4,0.53187028,distal pA
COQ7_ENSG00000167186.11,PAS43114_AATAAA_0.3,0.5944598843594194,NA,0.35801309712630786,0.5338003893764921,0.6127283712494249,0.6127283712494249,0.6127283712494249,0.6127283712494249,0.6904641911036911,0.6904641911036911,0.6904641911036911,0.6904641911036911,0.07773582,chr16,19080027,19080028,+,ENSG00000167186.11,COQ7,0.651596281,distal pA
COX20_ENSG00000203667.10,PAS2681_AATAAA_0.3,0.4723912196106144,NA,0.34254419719456863,0.5195610709885465,0.31344744032179395,0.31344744032179395,0.31344744032179395,0.31344744032179395,0.41157500272450376,0.41157500272450376,0.41157500272450376,0.41157500272450376,0.098127562,chr1,244845054,244845055,+,ENSG00000203667.10,COX20,0.36251122152314885,distal pA
COX7C_ENSG00000127184.13,PAS16045_APA_0.3,0.3929795704446128,NA,0.26972505491439475,0.43852768581954193,0.001098064,0.001098064,0.001098064,0.001098064,0.002316569,0.002316569,0.002316569,0.002316569,0.001218505,chr5,86621639,86621640,+,ENSG00000127184.13,COX7C,0.001707316,distal pA
CPD_ENSG00000108582.12,PAS45509_APA_0.05,2.7609835353197085e-4,5.976438292637664e-4,8.062572821452383e-5,6.53915552928303e-4,0.5241130830955509,0.5241130830955509,0.5241130830955509,0.5241130830955509,0.6408297257302779,0.6408297257302779,0.6408297257302779,0.6408297257302779,0.11671664263472692,chr17,30468677,30468678,+,ENSG00000108582.12,CPD,0.5824714044129145,distal pA
CPEB4_ENSG00000113742.14,PAS16803_AATAAA_0.3,0.6657944121526983,NA,0.5572187080167673,0.7087796635454775,0.8051900325059524,0.8051900325059524,0.8051900325059524,0.8051900325059524,0.8347994177095488,0.8347994177095488,0.8347994177095488,0.8347994177095488,0.029609385,chr5,173960308,173960309,+,ENSG00000113742.14,CPEB4,0.8199947251077506,distal pA
CPNE3_ENSG00000085719.13,PAS24595_APA_0.25,0.4345929638488312,NA,0.2184358148595684,0.3800273872252413,0.7524954105815882,0.7524954105815882,0.7524954105815882,0.7524954105815882,0.7999390886111055,0.7999390886111055,0.7999390886111055,0.7999390886111055,0.047443678,chr8,86561411,86561412,+,ENSG00000085719.13,CPNE3,0.7762172495963469,distal pA
CPS1_ENSG00000021826.18,PAS7389_AATAAA_0.25,4.211959207455085e-6,3.786084321730329e-7,1.5322962803638849e-7,2.4735903054768433e-6,0.8101345481980716,0.8101345481980716,0.8101345481980716,0.8101345481980716,0.8741210850854482,0.8741210850854482,0.8741210850854482,0.8741210850854482,0.063986537,chr2,210679104,210679105,+,ENSG00000021826.18,CPS1,0.8421278166417598,distal pA
CPSF2_ENSG00000165934.13,PAS39583_APA_0.2,0.001419782,1,0.6396700249894164,0.772678128,0.25960057197616293,0.25960057197616293,0.25960057197616293,0.25960057197616293,0.277450006,0.277450006,0.277450006,0.277450006,0.017849434473467096,chr14,92165723,92165724,+,ENSG00000165934.13,CPSF2,0.2685252892128965,distal pA
CPSF4_ENSG00000160917.15,PAS22015_ATTAAA_0.3,0.11136726335249138,NA,0.053707577,0.13569346537088886,0.9629244399379876,0.9629244399379876,0.9629244399379876,0.9629244399379876,0.9843469579563588,0.9843469579563588,0.9843469579563588,0.9843469579563588,0.021422518,chr7,99457370,99457371,+,ENSG00000160917.15,CPSF4,0.9736356989471733,distal pA
CPSF6_ENSG00000111605.18,PAS35250_AATAAA_0.1,6.081635756395288e-18,2.6181164273613204e-18,2.648996774966095e-19,1.965672689755228e-17,0.26047949706240847,0.26047949706240847,0.26047949706240847,0.26047949706240847,0.5934293331225537,0.5934293331225537,0.5934293331225537,0.5934293331225537,0.3329498360601453,chr12,69274356,69274357,+,ENSG00000111605.18,CPSF6,0.4269544150924811,distal pA
CREB1_ENSG00000118260.15,PAS7365_APA_0.05,0.29679434412523753,NA,0.1267023551906728,0.2570506597711102,0.15803617650134072,0.15803617650134072,0.15803617650134072,0.15803617650134072,0.2577573157458496,0.2577573157458496,0.2577573157458496,0.2577573157458496,0.099721139,chr2,207605631,207605632,+,ENSG00000118260.15,CREB1,0.20789674612359516,distal pA
CREBL2_ENSG00000111269.3,PAS34438_ATTAAA_0.15,0.5218921809513479,NA,0.05962646,0.1471596812784652,0.094174782,0.094174782,0.094174782,0.094174782,0.14272369466637858,0.14272369466637858,0.14272369466637858,0.14272369466637858,0.048548913,chr12,12645106,12645107,+,ENSG00000111269.3,CREBL2,0.1184492382690423,distal pA
CREM_ENSG00000095794.21,PAS28958_APA_0.15,0.050054925,NA,0.041458953664450016,0.11128292895972734,0.2255196338004156,0.2255196338004156,0.2255196338004156,0.2255196338004156,0.3389614096154666,0.3389614096154666,0.3389614096154666,0.3389614096154666,0.113441776,chr10,35212462,35212463,+,ENSG00000095794.21,CREM,0.2822405217079411,distal pA
CRIM1_ENSG00000150938.10,PAS5880_AATAAA_0.25,0.037233587,1,0.8002463576676022,0.8825957443559089,0.45568514895802614,0.45568514895802614,0.45568514895802614,0.45568514895802614,0.4502048167938349,0.4502048167938349,0.4502048167938349,0.4502048167938349,-0.005480332,chr2,36551032,36551033,+,ENSG00000150938.10,CRIM1,0.45294498287593055,distal pA
CRIPT_ENSG00000119878.6,PAS5984_AATAAA_0.35,0.18988441765357544,NA,0.3619878560013744,0.537221977,0.099572016,0.099572016,0.099572016,0.099572016,0.14793387579415818,0.14793387579415818,0.14793387579415818,0.14793387579415818,0.048361859825147735,chr2,46629922,46629923,+,ENSG00000119878.6,CRIPT,0.12375294588158431,distal pA
CRTAP_ENSG00000170275.15,PAS9970_AATAAA_0.1,0.11482985927003846,NA,0.38001791749171393,0.554302851,0.08269135,0.08269135,0.08269135,0.08269135,0.075272727,0.075272727,0.075272727,0.075272727,-0.007418622,chr3,33145029,33145030,+,ENSG00000170275.15,CRTAP,0.078982039,distal pA
CRTC1_ENSG00000105662.16,PAS49798_AATAAA_0.05,0.00871892,0,0.002510463,0.011921491472112558,0.086789319,0.086789319,0.086789319,0.086789319,0.307341598,0.307341598,0.307341598,0.307341598,0.2205522793510628,chr19,18782331,18782332,+,ENSG00000105662.16,CRTC1,0.19706545834288758,distal pA
CSK_ENSG00000103653.17,PAS41455_None_0.05,0.4517380354141459,NA,0.3232127728255469,0.499260581,0.5005365127355743,0.5005365127355743,0.5005365127355743,0.5005365127355743,0.588611224,0.588611224,0.588611224,0.588611224,0.088074711,chr15,74803195,74803196,+,ENSG00000103653.17,CSK,0.5445738682359267,distal pA
CSNK1G3_ENSG00000151292.19,PAS16254_AATAAA_0.2,0.076872952,NA,0.033997556,0.096090313,0.7548611681218117,0.7548611681218117,0.7548611681218117,0.7548611681218117,0.867960905,0.867960905,0.867960905,0.867960905,0.11309973674950537,chr5,123616767,123616768,+,ENSG00000151292.19,CSNK1G3,0.8114110364965643,distal pA
CSPP1_ENSG00000104218.16,PAS24487_AATAAA_0.4,0.09078791,NA,0.045855835,0.1204556473903122,0.5777013204590754,0.5777013204590754,0.5777013204590754,0.5777013204590754,0.4648661103808935,0.4648661103808935,0.4648661103808935,0.4648661103808935,-0.11283521,chr8,67196258,67196259,+,ENSG00000104218.16,CSPP1,0.5212837154199844,distal pA
CSTF1_ENSG00000101138.12,PAS52794_AATAAA_0.25,0.9817561775148622,NA,0.9672563939700272,0.9873248690843166,0.19272297441631092,0.19272297441631092,0.19272297441631092,0.19272297441631092,0.1941709559927114,0.1941709559927114,0.1941709559927114,0.1941709559927114,0.001447982,chr20,56406360,56406361,+,ENSG00000101138.12,CSTF1,0.19344696520451116,distal pA
CSTF2_ENSG00000101811.15,PAS55951_AATAAA_0.45,0.8075826647777937,NA,0.7258794052347528,0.8353818229431804,0.045251232288253895,0.045251232288253895,0.045251232288253895,0.045251232288253895,0.05611719,0.05611719,0.05611719,0.05611719,0.010865957735740506,chrX,100841517,100841518,+,ENSG00000101811.15,CSTF2,0.050684211,distal pA
CSTPP1_ENSG00000149179.14,PAS31839_AATAAA_0.3,0.2003795519413721,NA,0.11348675752002634,0.23745764764783828,0.9377541067693796,0.9377541067693796,0.9377541067693796,0.9377541067693796,0.9750448299331734,0.9750448299331734,0.9750448299331734,0.9750448299331734,0.037290723,chr11,47162244,47162245,+,ENSG00000149179.14,CSTPP1,0.9563994683512765,distal pA
CTCF_ENSG00000102974.16,PAS43567_AATAAA_0.25,0.21937669748713096,NA,0.12744098610944718,0.2580521460027115,0.9332163848882608,0.9332163848882608,0.9332163848882608,0.9332163848882608,0.8901564364184862,0.8901564364184862,0.8901564364184862,0.8901564364184862,-0.043059948,chr16,67639176,67639177,+,ENSG00000102974.16,CTCF,0.9116864106533735,distal pA
CTDSP1_ENSG00000144579.9,PAS7445_APA_0.1,0.9468824163566468,NA,0.9179418050669772,0.9572852227544506,0.9635737340748094,0.9635737340748094,0.9635737340748094,0.9635737340748094,0.9657230219995088,0.9657230219995088,0.9657230219995088,0.9657230219995088,0.002149288,chr2,218405939,218405940,+,ENSG00000144579.9,CTDSP1,0.9646483780371591,distal pA
CTDSPL2_ENSG00000137770.14,PAS41086_AATAAA_0.2,0.003846741,0.023400176882861334,0.004735236,0.020177332470491704,0.3218829435528474,0.3218829435528474,0.3218829435528474,0.3218829435528474,0.4567246230260531,0.4567246230260531,0.4567246230260531,0.4567246230260531,0.1348416794732057,chr15,44529036,44529037,+,ENSG00000137770.14,CTDSPL2,0.38930378328945026,distal pA
CTDSPL_ENSG00000144677.15,PAS10013_AATAAA_0.15,4.6118463048751904e-5,0,6.304460249277016e-6,6.992172221968588e-5,0.8487488105223915,0.8487488105223915,0.8487488105223915,0.8487488105223915,0.9791603616017373,0.9791603616017373,0.9791603616017373,0.9791603616017373,0.13041155107934577,chr3,37984467,37984468,+,ENSG00000144677.15,CTDSPL,0.9139545860620644,distal pA
CTH_ENSG00000116761.12,PAS1094_AATAAA_0.3,0.23983353206072808,NA,0.14252261382152395,0.2795299687845923,0.045879097,0.045879097,0.045879097,0.045879097,0.067673539,0.067673539,0.067673539,0.067673539,0.021794443,chr1,70440110,70440111,+,ENSG00000116761.12,CTH,0.056776317996403314,distal pA
CTIF_ENSG00000134030.14,PAS48587_AATAAA_0.3,1.6815276641261631e-6,2.0498433202379517e-6,8.296083837598929e-7,1.15466012458851e-5,0.18360772031100425,0.18360772031100425,0.18360772031100425,0.18360772031100425,0.6220117767002188,0.6220117767002188,0.6220117767002188,0.6220117767002188,0.43840405638921454,chr18,48863212,48863213,+,ENSG00000134030.14,CTIF,0.4028097485056115,distal pA
CTNNA1_ENSG00000044115.21,PAS16435_AATAAA_0.4,0.31926624030785294,NA,0.051838682,0.1319824666191394,0.26902442910124824,0.26902442910124824,0.26902442910124824,0.26902442910124824,0.30578174939163993,0.30578174939163993,0.30578174939163993,0.30578174939163993,0.03675732,chr5,138935030,138935031,+,ENSG00000044115.21,CTNNA1,0.2874030892464441,distal pA
CTNNB1_ENSG00000168036.18,PAS10065_ATTAAA_0.1,0.403518978,NA,0.12291006368406183,0.25164711361899916,0.9923965060271296,0.9923965060271296,0.9923965060271296,0.9923965060271296,0.9949399852206668,0.9949399852206668,0.9949399852206668,0.9949399852206668,0.002543479,chr3,41240441,41240442,+,ENSG00000168036.18,CTNNB1,0.9936682456238982,distal pA
CTNND1_ENSG00000198561.16,PAS31895_ATTAAA_0.1,0.08249576,NA,0.037161167,0.10248698833605882,0.073140265,0.073140265,0.073140265,0.073140265,0.10113227609979336,0.10113227609979336,0.10113227609979336,0.10113227609979336,0.027992011510492132,chr11,57819178,57819179,+,ENSG00000198561.16,CTNND1,0.08713627,distal pA
CTPS1_ENSG00000171793.17,PAS773_AATAAA_0.2,2.7984535595008785e-5,0,3.5762801386031736e-6,4.2208276398575766e-5,0.5094246939542275,0.5094246939542275,0.5094246939542275,0.5094246939542275,0.7077437828143447,0.7077437828143447,0.7077437828143447,0.7077437828143447,0.1983190888601172,chr1,41012561,41012562,+,ENSG00000171793.17,CTPS1,0.6085842383842861,distal pA
CTTNBP2NL_ENSG00000143079.15,PAS1438_AATAAA_0.2,0.28617861681997026,NA,0.1768730610212452,0.32748581232097385,0.19349289547067072,0.19349289547067072,0.19349289547067072,0.19349289547067072,0.11902996653665888,0.11902996653665888,0.11902996653665888,0.11902996653665888,-0.074462929,chr1,112461162,112461163,+,ENSG00000143079.15,CTTNBP2NL,0.1562614310036648,distal pA
CTTN_ENSG00000085733.16,PAS32294_AATAAA_0.1,3.9627053778360686e-11,0.096067763,0.038880348,0.1062033668176122,0.9695517953565168,0.9695517953565168,0.9695517953565168,0.9695517953565168,0.9760608981775812,0.9760608981775812,0.9760608981775812,0.9760608981775812,0.006509103,chr11,70436573,70436574,+,ENSG00000085733.16,CTTN,0.972806347,distal pA
CUL4A_ENSG00000139842.15,PAS38219_ATTAAA_0.05,5.482925041292178e-5,0.021107886522633654,0.00427137,0.018500088379301203,0.8710850259815304,0.8710850259815304,0.8710850259815304,0.8710850259815304,0.9333725876852536,0.9333725876852536,0.9333725876852536,0.9333725876852536,0.062287562,chr13,113264541,113264542,+,ENSG00000139842.15,CUL4A,0.9022288068333919,distal pA
CUL5_ENSG00000166266.14,PAS32574_AATAAA_0.35,0.23696599148508235,NA,0.68414382,0.8054642050777305,0.7987580180239904,0.7987580180239904,0.7987580180239904,0.7987580180239904,0.8157505051018965,0.8157505051018965,0.8157505051018965,0.8157505051018965,0.016992487077906127,chr11,108107756,108107757,+,ENSG00000166266.14,CUL5,0.8072542615629434,distal pA
CUX1_ENSG00000257923.12,PAS22120_AATAAA_0.05,0.5149935233644971,NA,0.38590181350779645,0.5602946262003092,0.26905470013992183,0.26905470013992183,0.26905470013992183,0.26905470013992183,0.3067667463219823,0.3067667463219823,0.3067667463219823,0.3067667463219823,0.037712046,chr7,102283956,102283957,+,ENSG00000257923.12,CUX1,0.28791072323095207,distal pA
CXADR_ENSG00000154639.19,PAS53756_AATAAA_0.05,0.087025711,NA,0.039719427153371685,0.10772851900180434,0.7391677167106152,0.7391677167106152,0.7391677167106152,0.7391677167106152,0.902416395,0.902416395,0.902416395,0.902416395,0.1632486784841789,chr21,17570099,17570100,+,ENSG00000154639.19,CXADR,0.8207920559527047,distal pA
CXXC5_ENSG00000171604.12,PAS16471_AATAAA_0.15,0.23387795289696153,NA,0.26509734254549844,0.4329955500095573,0.5234325400403925,0.5234325400403925,0.5234325400403925,0.5234325400403925,0.4863034206384531,0.4863034206384531,0.4863034206384531,0.4863034206384531,-0.037129119,chr5,139683879,139683880,+,ENSG00000171604.12,CXXC5,0.5048679803394228,distal pA
CYB5B_ENSG00000103018.18,PAS43628_AATAAA_0.15,0.21751553733930473,NA,0.022879481113394773,0.071050708,0.8834040640450177,0.8834040640450177,0.8834040640450177,0.8834040640450177,0.8294993140767607,0.8294993140767607,0.8294993140767607,0.8294993140767607,-0.05390475,chr16,69463803,69463804,+,ENSG00000103018.18,CYB5B,0.8564516890608892,distal pA
CYBRD1_ENSG00000071967.12,PAS7003_AATAAA_0.15,0.00366258,5.570671173770337e-4,2.2545506104305383e-4,0.001577129,0.41126659935301735,0.41126659935301735,0.41126659935301735,0.41126659935301735,0.7526115602005257,0.7526115602005257,0.7526115602005257,0.7526115602005257,0.3413449608475083,chr2,171558126,171558127,+,ENSG00000071967.12,CYBRD1,0.5819390797767715,distal pA
CYLD_ENSG00000083799.18,PAS43394_ATTAAA_0.05,0.00267818,0.054014631,0.021860690627465876,0.068584661,0.45021668094349365,0.45021668094349365,0.45021668094349365,0.45021668094349365,0.5705130506583634,0.5705130506583634,0.5705130506583634,0.5705130506583634,0.1202963697148698,chr16,50801934,50801935,+,ENSG00000083799.18,CYLD,0.5103648658009285,distal pA
CYTH2_ENSG00000105443.17,PAS50411_ATTAAA_0.3,0.1561731731749521,NA,0.082426506,0.18697557984138471,0.064127633,0.064127633,0.064127633,0.064127633,0.023474357,0.023474357,0.023474357,0.023474357,-0.040653277,chr19,48482312,48482313,+,ENSG00000105443.17,CYTH2,0.043800995,distal pA
DAG1_ENSG00000173402.13,PAS10226_AATAAA_0.15,0.10170708294101688,NA,1,1,0.9255223132368204,0.9255223132368204,0.9255223132368204,0.9255223132368204,0.9257761109507054,0.9257761109507054,0.9257761109507054,0.9257761109507054,2.537977138848957e-4,chr3,49535612,49535613,+,ENSG00000173402.13,DAG1,0.9256492120937629,distal pA
DARS2_ENSG00000117593.12,PAS1992_AATAAA_0.45,0.15526501397711548,NA,0.081820681,0.1861136456414776,0.626199935,0.626199935,0.626199935,0.626199935,0.788673945,0.788673945,0.788673945,0.788673945,0.16247401012182705,chr1,173858419,173858420,+,ENSG00000117593.12,DARS2,0.7074369396441564,distal pA
DAZAP1_ENSG00000071626.17,PAS49296_AATAAA_0.2,6.922162431737577e-14,0,2.215091978156025e-15,1.0818509221314027e-13,0.49721126420166983,0.49721126420166983,0.49721126420166983,0.49721126420166983,0.7036219475493792,0.7036219475493792,0.7036219475493792,0.7036219475493792,0.2064106833477094,chr19,1435680,1435681,+,ENSG00000071626.17,DAZAP1,0.6004166058755245,distal pA
DAZAP2_ENSG00000183283.16,PAS34868_AATAAA_0.25,1.7827751206486668e-4,6.056412987221982e-4,1.2255695203886122e-4,9.422223370543476e-4,0.9220012457109326,0.9220012457109326,0.9220012457109326,0.9220012457109326,0.9616496074357896,0.9616496074357896,0.9616496074357896,0.9616496074357896,0.039648362,chr12,51243783,51243784,+,ENSG00000183283.16,DAZAP2,0.9418254265733611,distal pA
DBF4B_ENSG00000161692.18,PAS45878_AATAAA_0.25,0.013387039421357211,0,0.004157534,0.018112176,0.1175873525273472,0.1175873525273472,0.1175873525273472,0.1175873525273472,0.27454628557696337,0.27454628557696337,0.27454628557696337,0.27454628557696337,0.15695893304961617,chr17,44752262,44752263,+,ENSG00000161692.18,DBF4B,0.19606681905215528,distal pA
DBF4_ENSG00000006634.8,PAS21906_AATAAA_0.3,0.26130549443129786,NA,0.1580161225812238,0.30202284650468436,0.7061811762938067,0.7061811762938067,0.7061811762938067,0.7061811762938067,0.7821564771494368,0.7821564771494368,0.7821564771494368,0.7821564771494368,0.075975301,chr7,87908374,87908375,+,ENSG00000006634.8,DBF4,0.7441688267216218,distal pA
DCAF10_ENSG00000122741.16,PAS26670_AATAAA_0.3,0.18713958552047336,NA,0.091834973,0.20290105746297415,0.13341800365687545,0.13341800365687545,0.13341800365687545,0.13341800365687545,0.20394218000289932,0.20394218000289932,0.20394218000289932,0.20394218000289932,0.070524176,chr9,37867295,37867296,+,ENSG00000122741.16,DCAF10,0.16868009182988739,distal pA
DCAF11_ENSG00000100897.18,PAS38900_AATAAA_0.05,0.025785040579597757,0,0.009034557,0.0338781,0.046230388,0.046230388,0.046230388,0.046230388,0.12600229874938085,0.12600229874938085,0.12600229874938085,0.12600229874938085,0.079771911,chr14,24125240,24125241,+,ENSG00000100897.18,DCAF11,0.086116343,distal pA
DCAF6_ENSG00000143164.16,PAS1933_ATTAAA_0.35,0.6343781401259508,NA,0.5190839796845985,0.6780603901131923,0.9838577701946342,0.9838577701946342,0.9838577701946342,0.9838577701946342,0.9875778958927154,0.9875778958927154,0.9875778958927154,0.9875778958927154,0.003720126,chr1,168075829,168075830,+,ENSG00000143164.16,DCAF6,0.9857178330436748,distal pA
DCAF7_ENSG00000136485.16,PAS46248_AATAAA_0.3,2.6917012731271417e-5,0,3.417770437057847e-6,4.0803621991221286e-5,0.8685739205305225,0.8685739205305225,0.8685739205305225,0.8685739205305225,0.9552670972958472,0.9552670972958472,0.9552670972958472,0.9552670972958472,0.086693177,chr17,63594264,63594265,+,ENSG00000136485.16,DCAF7,0.9119205089131849,distal pA
DCBLD1_ENSG00000164465.19,PAS19364_AATAAA_0.25,0.039706991716989305,0,0.015337080082685304,0.051861108406481955,0.487333829,0.487333829,0.487333829,0.487333829,0.6296931039576641,0.6296931039576641,0.6296931039576641,0.6296931039576641,0.14235927524578007,chr6,117549793,117549794,+,ENSG00000164465.19,DCBLD1,0.5585134663347741,distal pA
DCLRE1B_ENSG00000118655.8,PAS1471_APA_0.3,0.001068788,0,2.2121171992046517e-4,0.001551485,0.3436014198458178,0.3436014198458178,0.3436014198458178,0.3436014198458178,0.5932372026485186,0.5932372026485186,0.5932372026485186,0.5932372026485186,0.2496357828027008,chr1,113914072,113914073,+,ENSG00000118655.8,DCLRE1B,0.46841931124716824,distal pA
DCP2_ENSG00000172795.17,PAS16196_AATAAA_0.1,0.7936812922056155,NA,0.7096731800460057,0.8238932043562885,0.9210666218472237,0.9210666218472237,0.9210666218472237,0.9210666218472237,0.90736678,0.90736678,0.90736678,0.90736678,-0.013699842,chr5,113020968,113020969,+,ENSG00000172795.17,DCP2,0.9142167008937834,distal pA
DCPS_ENSG00000110063.10,PAS32816_AATAAA_0.1,8.833921646647677e-6,0,9.857750514413e-7,1.3523947615840755e-5,0.016215169357669534,0.016215169357669534,0.016215169357669534,0.016215169357669534,0.12643947270725608,0.12643947270725608,0.12643947270725608,0.12643947270725608,0.11022430334958656,chr11,126349997,126349998,+,ENSG00000110063.10,DCPS,0.071327321,distal pA
